id_realizacao;tipo_dia;unidade_bess;barra;potencia_kw;capacidade_kwh;razao_armazenamento_h
16;parcialmente_nublado;21;21;190,14;345,9;1,819
16;parcialmente_nublado;22;19;164,93;140,17;0,85
16;parcialmente_nublado;23;17;207,79;477,16;2,296
16;parcialmente_nublado;24;5;108,51;123,2;1,135
16;parcialmente_nublado;25;8;145,41;258,7;1,779
16;parcialmente_nublado;26;28;236,66;108,67;0,459
17;parcialmente_nublado;1;8;110,42;461,63;4,181
17;parcialmente_nublado;2;30;197,08;380,45;1,93
17;parcialmente_nublado;3;1;77,41;333,59;4,309
17;parcialmente_nublado;4;18;96,55;155,11;1,607
17;parcialmente_nublado;5;1;222,66;107,2;0,481
17;parcialmente_nublado;6;29;208,94;382,51;1,831
17;parcialmente_nublado;7;32;178,47;294,12;1,648
17;parcialmente_nublado;8;5;151,15;145,5;0,963
17;parcialmente_nublado;9;14;196,13;254,06;1,295
17;parcialmente_nublado;10;18;172,97;340,49;1,968
17;parcialmente_nublado;11;16;124,45;430,28;3,457
17;parcialmente_nublado;12;24;110,8;186,34;1,682
17;parcialmente_nublado;13;17;76,98;158,59;2,06
17;parcialmente_nublado;14;23;188,62;490,01;2,598
17;parcialmente_nublado;15;26;73,68;264,67;3,592
17;parcialmente_nublado;16;11;203,15;144,28;0,71
17;parcialmente_nublado;17;24;199,22;263,03;1,32
17;parcialmente_nublado;18;25;95,52;177,46;1,858
17;parcialmente_nublado;19;7;210,32;126,47;0,601
17;parcialmente_nublado;20;9;85,55;272,86;3,189
17;parcialmente_nublado;21;9;139,83;489,75;3,502
17;parcialmente_nublado;22;22;177,4;484,01;2,728
17;parcialmente_nublado;23;24;237,99;118,83;0,499
17;parcialmente_nublado;24;14;196,95;433,84;2,203
17;parcialmente_nublado;25;17;141,32;244,06;1,727
17;parcialmente_nublado;26;16;102,1;499,14;4,889
18;ceu_aberto;1;3;120,73;192,6;1,595
18;ceu_aberto;2;29;113,57;192,96;1,699
18;ceu_aberto;3;3;212,84;234,78;1,103
18;ceu_aberto;4;4;147,53;239,9;1,626
18;ceu_aberto;5;2;245,43;354,48;1,444
18;ceu_aberto;6;25;173,61;321,8;1,854
18;ceu_aberto;7;29;141,59;244,66;1,728
18;ceu_aberto;8;31;90,78;172,95;1,905
18;ceu_aberto;9;29;199,54;137,8;0,691
18;ceu_aberto;10;27;142,85;310,92;2,177
18;ceu_aberto;11;26;65,25;347,63;5,328
18;ceu_aberto;12;13;201,87;240,05;1,189
18;ceu_aberto;13;13;107,35;133,43;1,243
18;ceu_aberto;14;24;174,43;457,32;2,622
18;ceu_aberto;15;26;158,31;361,05;2,281
18;ceu_aberto;16;25;185,7;438,56;2,362
18;ceu_aberto;17;8;66,46;208,09;3,131
18;ceu_aberto;18;17;102,19;218,14;2,135
18;ceu_aberto;19;21;167,39;283,22;1,692
18;ceu_aberto;20;22;53,28;309,55;5,81
18;ceu_aberto;21;1;57,37;341,61;5,955
18;ceu_aberto;22;33;154,13;467,2;3,031
18;ceu_aberto;23;19;163,33;154,95;0,949
18;ceu_aberto;24;25;215,58;351,0;1,628
18;ceu_aberto;25;3;50,23;497,99;9,914
18;ceu_aberto;26;9;147,12;359,68;2,445
19;parcialmente_nublado;1;5;147,56;482,56;3,27
19;parcialmente_nublado;2;3;121,37;241,13;1,987
19;parcialmente_nublado;3;22;201,39;218,59;1,085
19;parcialmente_nublado;4;30;149,08;483,03;3,24
19;parcialmente_nublado;5;12;133,14;437,53;3,286
19;parcialmente_nublado;6;29;51,54;164,71;3,196
19;parcialmente_nublado;7;24;225,47;190,24;0,844
19;parcialmente_nublado;8;25;156,19;353,47;2,263
19;parcialmente_nublado;9;25;95,85;311,74;3,252
19;parcialmente_nublado;10;34;93,8;137,26;1,463
19;parcialmente_nublado;11;9;112,66;371,79;3,3
19;parcialmente_nublado;12;19;104,18;493,66;4,739
19;parcialmente_nublado;13;19;249,12;153,4;0,616
19;parcialmente_nublado;14;27;191,67;112,87;0,589
19;parcialmente_nublado;15;34;101,06;373,98;3,701
19;parcialmente_nublado;16;27;70,03;337,84;4,824
19;parcialmente_nublado;17;5;220,28;341,82;1,552
19;parcialmente_nublado;18;10;82,08;456,36;5,56
19;parcialmente_nublado;19;29;69,42;424,61;6,117
19;parcialmente_nublado;20;20;116,34;372,37;3,201
19;parcialmente_nublado;21;26;74,9;474,11;6,33
19;parcialmente_nublado;22;6;214,51;265,12;1,236
19;parcialmente_nublado;23;22;196,4;387,7;1,974
19;parcialmente_nublado;24;7;90,5;391,82;4,33
19;parcialmente_nublado;25;25;74,55;456,84;6,128
19;parcialmente_nublado;26;21;242,67;168,43;0,694
20;nublado;1;22;188,48;283,88;1,506
20;nublado;2;3;100,72;406,08;4,032
20;nublado;3;24;67,34;316,07;4,694
20;nublado;4;19;175,58;315,04;1,794
20;nublado;5;13;216,65;108,22;0,5
20;nublado;6;27;222,72;219,99;0,988
20;nublado;7;19;145,03;279,16;1,925
20;nublado;8;1;86,68;188,29;2,172
20;nublado;9;26;200,54;107,6;0,537
20;nublado;10;10;50,88;118,2;2,323
20;nublado;11;19;133,78;270,3;2,02
20;nublado;12;31;133,33;345,89;2,594
20;nublado;13;18;108,79;356,73;3,279
20;nublado;14;20;117,79;157,42;1,336
20;nublado;15;31;55,2;431,65;7,82
20;nublado;16;32;91,11;174,52;1,915
20;nublado;17;15;213,11;229,16;1,075
20;nublado;18;2;218,2;441,4;2,023
20;nublado;19;7;220,5;189,18;0,858
20;nublado;20;5;97,99;129,14;1,318
20;nublado;21;3;97,41;102,0;1,047
20;nublado;22;28;111,56;257,06;2,304
20;nublado;23;22;116,33;390,04;3,353
20;nublado;24;5;102,01;283,45;2,779
20;nublado;25;33;54,64;271,14;4,962
20;nublado;26;8;242,62;289,2;1,192
21;nublado;1;28;202,5;210,82;1,041
21;nublado;2;7;67,88;189,44;2,791
21;nublado;3;15;136,35;423,47;3,106
21;nublado;4;20;98,05;215,31;2,196
21;nublado;5;1;162,78;420,84;2,585
21;nublado;6;12;109,58;298,2;2,721
21;nublado;7;15;188,97;243,49;1,289
21;nublado;8;13;124,87;339,68;2,72
21;nublado;9;28;90,94;494,84;5,441
21;nublado;10;16;240,19;318,2;1,325
21;nublado;11;6;200,04;276,32;1,381
21;nublado;12;3;117,87;307,06;2,605
21;nublado;13;19;235,43;360,13;1,53
21;nublado;14;34;233,61;192,36;0,823
