id_realizacao;tipo_dia;unidade_pv;barra;potencia_kw
13;ceu_aberto;2;3;150,0
13;ceu_aberto;3;33;300,0
13;ceu_aberto;4;27;150,0
13;ceu_aberto;5;6;300,0
13;ceu_aberto;6;4;250,0
13;ceu_aberto;7;5;250,0
13;ceu_aberto;8;7;300,0
13;ceu_aberto;9;26;149,7
14;ceu_aberto;1;3;500,0
14;ceu_aberto;2;18;650,0
14;ceu_aberto;3;26;700,0
14;ceu_aberto;4;34;200,0
14;ceu_aberto;5;19;249,7
15;ceu_aberto;1;29;50,0
15;ceu_aberto;2;7;500,0
15;ceu_aberto;3;13;400,0
15;ceu_aberto;4;28;700,0
15;ceu_aberto;5;4;649,7
16;parcialmente_nublado;1;11;650,0
16;parcialmente_nublado;2;19;450,0
16;parcialmente_nublado;3;25;450,0
16;parcialmente_nublado;4;7;300,0
16;parcialmente_nublado;5;8;150,0
16;parcialmente_nublado;6;31;50,0
16;parcialmente_nublado;7;9;249,7
17;parcialmente_nublado;1;13;150,0
17;parcialmente_nublado;2;31;450,0
17;parcialmente_nublado;3;23;150,0
17;parcialmente_nublado;4;8;850,0
17;parcialmente_nublado;5;12;50,0
17;parcialmente_nublado;6;9;300,0
17;parcialmente_nublado;7;24;349,7
18;ceu_aberto;1;6;450,0
18;ceu_aberto;2;27;700,0
18;ceu_aberto;3;27;350,0
18;ceu_aberto;4;19;50,0
18;ceu_aberto;5;33;300,0
18;ceu_aberto;6;14;50,0
18;ceu_aberto;7;16;300,0
18;ceu_aberto;8;15;99,7
19;parcialmente_nublado;1;9;350,0
19;parcialmente_nublado;2;6;650,0
19;parcialmente_nublado;3;29;650,0
19;parcialmente_nublado;4;19;649,7
20;nublado;1;16;550,0
20;nublado;2;7;550,0
20;nublado;3;8;450,0
20;nublado;4;7;50,0
20;nublado;5;14;600,0
20;nublado;6;28;99,7
21;nublado;1;33;350,0
21;nublado;2;2;700,0
21;nublado;3;12;50,0
21;nublado;4;16;50,0
21;nublado;5;33;150,0
21;nublado;6;12;950,0
21;nublado;7;22;49,7
22;parcialmente_nublado;1;25;650,0
22;parcialmente_nublado;2;7;100,0
22;parcialmente_nublado;3;6;300,0
22;parcialmente_nublado;4;26;300,0
22;parcialmente_nublado;5;25;949,7
23;nublado;1;15;50,0
23;nublado;2;19;50,0
23;nublado;3;21;550,0
23;nublado;4;25;450,0
23;nublado;5;34;450,0
23;nublado;6;1;150,0
23;nublado;7;29;350,0
23;nublado;8;25;249,7
24;parcialmente_nublado;1;33;700,0
24;parcialmente_nublado;2;7;350,0
24;parcialmente_nublado;3;2;350,0
24;parcialmente_nublado;4;22;200,0
24;parcialmente_nublado;5;19;250,0
24;parcialmente_nublado;6;20;449,7
25;nublado;1;14;350,0
25;nublado;2;17;200,0
25;nublado;3;10;300,0
25;nublado;4;26;100,0
25;nublado;5;8;1000,0
25;nublado;6;6;100,0
25;nublado;7;25;249,7
26;nublado;1;29;150,0
26;nublado;2;21;200,0
26;nublado;3;29;350,0
26;nublado;4;34;400,0
26;nublado;5;4;300,0
26;nublado;6;18;899,7
27;ceu_aberto;1;6;350,0
27;ceu_aberto;2;9;300,0
27;ceu_aberto;3;32;450,0
27;ceu_aberto;4;13;550,0
27;ceu_aberto;5;6;649,7
28;ceu_aberto;1;18;350,0
28;ceu_aberto;2;19;100,0
28;ceu_aberto;3;27;350,0
28;ceu_aberto;4;25;300,0
28;ceu_aberto;5;32;650,0
28;ceu_aberto;6;6;549,7
29;ceu_aberto;1;16;800,0
29;ceu_aberto;2;24;100,0
29;ceu_aberto;3;33;50,0
29;ceu_aberto;4;13;450,0
29;ceu_aberto;5;18;200,0
29;ceu_aberto;6;12;100,0
29;ceu_aberto;7;21;100,0
29;ceu_aberto;8;30;350,0
29;ceu_aberto;9;25;149,7
30;nublado;1;3;900,0
30;nublado;2;7;50,0
30;nublado;3;24;350,0
30;nublado;4;33;150,0
30;nublado;5;12;849,7
31;ceu_aberto;1;24;700,0
31;ceu_aberto;2;10;850,0
31;ceu_aberto;3;17;749,7
32;nublado;1;22;300,0
32;nublado;2;12;100,0
32;nublado;3;18;650,0
32;nublado;4;30;400,0
32;nublado;5;22;350,0
32;nublado;6;32;350,0
32;nublado;7;6;50,0
32;nublado;8;8;99,7
33;ceu_aberto;1;3;100,0
33;ceu_aberto;2;33;50,0
33;ceu_aberto;3;18;50,0
33;ceu_aberto;4;31;950,0
33;ceu_aberto;5;6;750,0
33;ceu_aberto;6;32;300,0
33;ceu_aberto;7;10;99,7
34;nublado;1;1;350,0
34;nublado;2;34;50,0
34;nublado;3;12;500,0
34;nublado;4;34;50,0
34;nublado;5;8;300,0
34;nublado;6;6;500,0
34;nublado;7;18;100,0
34;nublado;8;1;300,0
34;nublado;9;14;149,7
35;ceu_aberto;1;30;150,0
35;ceu_aberto;2;19;50,0
35;ceu_aberto;3;24;500,0
35;ceu_aberto;4;34;550,0
35;ceu_aberto;5;8;450,0
35;ceu_aberto;6;6;200,0
35;ceu_aberto;7;16;399,7
36;parcialmente_nublado;1;22;650,0
36;parcialmente_nublado;2;19;50,0
36;parcialmente_nublado;3;29;50,0
36;parcialmente_nublado;4;3;500,0
36;parcialmente_nublado;5;23;300,0
36;parcialmente_nublado;6;33;50,0
36;parcialmente_nublado;7;29;500,0
36;parcialmente_nublado;8;20;50,0
36;parcialmente_nublado;9;31;149,7
37;ceu_aberto;1;14;850,0
37;ceu_aberto;2;3;400,0
37;ceu_aberto;3;27;200,0
37;ceu_aberto;4;15;50,0
37;ceu_aberto;5;17;750,0
37;ceu_aberto;6;29;49,7
38;parcialmente_nublado;1;16;550,0
38;parcialmente_nublado;2;8;50,0
38;parcialmente_nublado;3;17;450,0
38;parcialmente_nublado;4;4;100,0
38;parcialmente_nublado;5;9;950,0
38;parcialmente_nublado;6;30;199,7
39;nublado;1;10;100,0
39;nublado;2;27;150,0
39;nublado;3;23;600,0
39;nublado;4;2;650,0
39;nublado;5;11;600,0
39;nublado;6;14;199,7
40;ceu_aberto;1;29;950,0
40;ceu_aberto;2;26;50,0
40;ceu_aberto;3;23;250,0
40;ceu_aberto;4;16;300,0
40;ceu_aberto;5;10;100,0
40;ceu_aberto;6;13;50,0
40;ceu_aberto;7;7;300,0
40;ceu_aberto;8;21;100,0
40;ceu_aberto;9;6;150,0
40;ceu_aberto;10;29;49,7
41;ceu_aberto;1;27;950,0
41;ceu_aberto;2;11;200,0
41;ceu_aberto;3;9;200,0
41;ceu_aberto;4;11;150,0
41;ceu_aberto;5;5;750,0
41;ceu_aberto;6;10;49,7
42;ceu_aberto;1;17;650,0
42;ceu_aberto;2;15;850,0
42;ceu_aberto;3;24;250,0
42;ceu_aberto;4;30;500,0
42;ceu_aberto;5;15;49,7
43;nublado;1;16;200,0
43;nublado;2;19;200,0
43;nublado;3;22;600,0
43;nublado;4;32;500,0
43;nublado;5;11;750,0
43;nublado;6;30;49,7
44;nublado;1;11;200,0
44;nublado;2;4;100,0
44;nublado;3;28;100,0
44;nublado;4;25;800,0
44;nublado;5;6;650,0
44;nublado;6;17;350,0
44;nublado;7;30;99,7
45;parcialmente_nublado;1;9;100,0
45;parcialmente_nublado;2;9;550,0
45;parcialmente_nublado;3;2;50,0
45;parcialmente_nublado;4;17;900,0
45;parcialmente_nublado;5;4;450,0
45;parcialmente_nublado;6;29;249,7
46;ceu_aberto;1;34;350,0
46;ceu_aberto;2;6;150,0
46;ceu_aberto;3;30;250,0
46;ceu_aberto;4;14;250,0
46;ceu_aberto;5;30;450,0
46;ceu_aberto;6;12;750,0
46;ceu_aberto;7;8;99,7
47;parcialmente_nublado;1;34;950,0
47;parcialmente_nublado;2;4;100,0
47;parcialmente_nublado;3;6;650,0
47;parcialmente_nublado;4;24;350,0
47;parcialmente_nublado;5;17;249,7
48;parcialmente_nublado;1;22;500,0
48;parcialmente_nublado;2;20;800,0
48;parcialmente_nublado;3;7;200,0
48;parcialmente_nublado;4;25;250,0
48;parcialmente_nublado;5;23;150,0
48;parcialmente_nublado;6;8;399,7
49;parcialmente_nublado;1;3;400,0
49;parcialmente_nublado;2;3;200,0
49;parcialmente_nublado;3;9;400,0
49;parcialmente_nublado;4;8;500,0
49;parcialmente_nublado;5;10;50,0
49;parcialmente_nublado;6;1;200,0
49;parcialmente_nublado;7;13;549,7
50;nublado;1;20;100,0
50;nublado;2;11;650,0
50;nublado;3;34;200,0
50;nublado;4;3;250,0
50;nublado;5;12;100,0
50;nublado;6;30;350,0
50;nublado;7;23;300,0
50;nublado;8;2;349,7
