id_realizacao;tipo_dia;pv_unidades;pv_potencia_total_kw;bess_unidades;bess_potencia_total_kw;subtensao_manhã;sobretensao_manhã;subtensao_tarde;sobretensao_tarde;subtensao_noite;sobretensao_noite;subtensao_madrugada;sobretensao_madrugada;subtensao_bess_carga;sobretensao_bess_carga;subtensao_bess_pós_carga_pré_descarga;sobretensao_bess_pós_carga_pré_descarga;subtensao_bess_descarga;sobretensao_bess_descarga;subtensao_bess_fora_de_operacao;sobretensao_bess_fora_de_operacao;horas_com_erro_max_control;horas_com_voltvar_ativo;pen_pct
32;ceu_aberto;5;2653,5;5;928,7199999999999;29;7;29;7;2;9;2;0;29;6;2;7;1;9;13;7;0;19;150
33;parcialmente_nublado;5;2653,49;5;928,73;29;7;29;7;2;7;2;0;29;7;1;7;1;7;23;7;0;24;150
34;parcialmente_nublado;5;2653,49;5;928,74;29;7;29;7;2;7;2;0;29;6;8;7;1;7;13;7;0;24;150
35;parcialmente_nublado;5;2653,5;5;928,73;29;9;29;7;2;7;2;2;29;6;8;7;1;7;23;11;0;24;150
36;nublado;5;2653,5;5;928,72;4;7;3;7;2;7;2;0;4;7;1;7;1;7;5;7;0;21;150
37;ceu_aberto;5;2653,5;5;928,72;29;9;29;6;2;7;2;0;29;0;22;6;1;7;13;9;0;19;150
38;ceu_aberto;5;2653,5;5;928,72;29;7;29;7;2;7;2;0;29;7;24;6;1;7;25;7;0;19;150
39;ceu_aberto;5;2653,5;5;928,73;29;7;29;7;2;7;2;0;29;0;22;7;1;7;11;7;0;19;150
40;parcialmente_nublado;5;2653,5;5;928,73;29;7;29;7;2;7;2;0;29;6;1;7;1;7;13;7;0;24;150
41;parcialmente_nublado;5;2653,49;5;928,73;30;7;29;7;2;7;2;0;30;6;1;7;1;7;23;7;0;24;150
42;ceu_aberto;5;2653,5;5;928,72;29;7;29;7;2;9;2;0;29;0;12;7;1;9;13;7;0;19;150
43;ceu_aberto;5;2653,5;5;928,7199999999999;29;7;29;7;2;9;2;0;29;6;17;7;1;9;13;7;0;19;150
44;ceu_aberto;5;2653,5;5;928,7200000000001;29;7;29;7;2;9;2;0;29;0;6;7;1;9;12;7;0;19;150
45;parcialmente_nublado;5;2653,5;5;928,7199999999999;29;7;29;7;2;9;2;0;29;6;1;7;1;9;23;7;0;24;150
46;ceu_aberto;5;2653,5;5;928,7199999999999;29;7;29;7;2;7;2;0;29;6;2;7;1;7;11;7;0;19;150
47;ceu_aberto;5;2653,49;5;928,7299999999999;29;7;29;6;2;7;2;0;29;5;22;6;1;7;12;7;0;19;150
48;ceu_aberto;5;2653,49;5;928,73;29;7;29;7;2;7;2;0;29;1;8;7;1;7;13;7;0;19;150
49;ceu_aberto;5;2653,51;5;928,73;30;8;30;7;2;9;2;0;30;0;24;7;1;9;13;8;0;19;150
50;parcialmente_nublado;5;2653,5;5;928,72;16;7;29;7;2;7;2;0;29;7;1;7;1;7;13;7;0;24;150
51;ceu_aberto;5;2653,51;5;928,72;29;7;29;7;2;7;2;0;29;7;24;7;1;7;13;7;0;19;150
52;nublado;5;2653,5;5;928,73;22;7;29;7;2;8;2;0;29;7;1;7;1;8;23;7;0;21;150
53;ceu_aberto;5;2653,5;5;928,72;30;9;29;6;2;7;2;0;30;0;22;6;1;7;13;9;0;19;150
54;parcialmente_nublado;5;2653,51;5;928,72;29;7;29;7;2;9;2;0;29;7;1;7;1;9;25;7;0;24;150
55;parcialmente_nublado;5;2653,49;5;928,73;29;7;29;7;2;7;2;0;29;6;1;7;1;7;23;7;0;24;150
56;ceu_aberto;5;2653,5;5;928,72;29;7;29;7;2;7;2;0;29;0;8;7;1;7;12;7;0;19;150
57;ceu_aberto;5;2653,49;5;928,7300000000001;29;7;29;6;2;7;2;0;29;0;23;6;1;7;13;7;0;19;150
58;parcialmente_nublado;5;2653,5;5;928,73;29;7;29;7;2;7;2;0;29;7;1;7;1;7;13;7;0;24;150
59;ceu_aberto;5;2653,5;5;928,73;29;7;29;7;2;7;2;0;29;0;8;7;1;7;13;7;0;19;150
60;parcialmente_nublado;5;2653,5;5;928,73;30;7;29;9;2;7;2;0;30;6;2;9;1;7;23;7;0;24;150
61;ceu_aberto;5;2653,51;5;928,7199999999999;29;7;29;7;2;7;2;0;29;7;24;6;1;7;24;7;0;19;150
62;nublado;5;2653,5;5;928,73;28;7;4;7;2;9;2;0;30;7;1;7;1;9;9;7;0;21;150
63;ceu_aberto;5;2653,5;5;928,72;29;7;29;7;2;9;2;0;29;2;17;7;1;9;14;7;0;19;150
64;ceu_aberto;5;2653,51;5;928,72;29;9;30;7;2;7;2;0;30;7;24;6;1;7;13;9;0;19;150
65;ceu_aberto;5;2653,5;5;928,74;29;7;29;7;2;7;2;0;29;7;24;6;1;7;25;7;0;19;150
66;ceu_aberto;5;2653,5;5;928,72;29;7;30;6;2;9;2;0;30;0;24;6;1;9;25;7;0;19;150
67;nublado;5;2653,5;5;928,7400000000001;29;9;29;7;2;9;2;0;29;6;1;7;1;7;13;11;0;21;150
68;parcialmente_nublado;5;2653,49;5;928,7199999999999;29;7;29;7;2;7;2;0;29;6;1;7;1;7;15;7;0;24;150
69;ceu_aberto;5;2653,5;5;928,72;29;7;29;7;2;8;2;0;29;7;1;7;1;8;13;7;0;19;150
70;ceu_aberto;5;2653,49;5;928,7299999999999;30;7;30;6;2;9;2;0;30;0;22;6;1;9;17;7;0;19;150
71;ceu_aberto;5;2653,5;5;928,73;29;7;29;6;2;7;2;0;29;1;22;6;1;7;12;7;0;19;150
72;parcialmente_nublado;5;2653,5;5;928,72;29;7;29;7;2;7;2;0;29;6;1;7;1;7;24;7;0;24;150
73;ceu_aberto;5;2653,49;5;928,73;29;7;29;7;2;8;2;0;29;7;24;6;1;8;13;7;0;19;150
74;parcialmente_nublado;5;2653,51;5;928,72;29;7;29;8;2;7;2;0;29;7;1;8;1;7;25;7;0;24;150
75;nublado;5;2653,5;5;928,72;11;7;29;7;2;7;2;0;29;7;1;7;1;7;12;7;0;21;150
76;nublado;5;2653,49;5;928,72;29;9;26;7;2;7;2;0;29;6;1;7;1;7;25;9;0;21;150
77;nublado;5;2653,5;5;928,73;22;7;2;7;2;11;2;0;2;7;1;7;1;9;23;9;0;21;150
78;ceu_aberto;5;2653,5;5;928,73;29;7;29;6;2;7;2;0;29;0;24;6;1;7;13;7;0;19;150
79;ceu_aberto;5;2653,5;5;928,7199999999999;29;7;29;6;2;7;2;0;29;6;22;6;1;7;13;7;0;19;150
80;parcialmente_nublado;5;2653,49;5;928,7300000000001;29;7;29;7;2;7;2;0;29;7;1;7;1;7;13;7;0;24;150
81;nublado;5;2653,49;5;928,7200000000001;29;9;29;7;2;8;2;0;29;7;1;7;1;8;13;9;0;21;150
82;ceu_aberto;5;2653,5;5;928,73;29;7;29;6;2;9;2;0;29;0;24;6;1;9;13;7;0;19;150
83;nublado;5;2653,49;5;928,7299999999999;29;7;28;7;2;7;2;0;29;6;1;7;1;7;23;7;0;21;150
84;ceu_aberto;5;2653,5;5;928,7299999999999;29;9;29;6;2;7;2;0;29;6;22;6;1;7;23;9;0;19;150
85;ceu_aberto;5;2653,5;5;928,73;29;7;29;7;2;7;2;0;29;7;22;6;1;7;25;7;0;19;150
86;ceu_aberto;5;2653,5;5;928,73;29;7;29;7;2;7;2;0;29;7;23;6;1;7;13;7;0;19;150
87;ceu_aberto;5;2653,51;5;928,7299999999999;29;7;29;7;2;9;2;0;29;7;8;7;1;9;12;7;0;19;150
88;ceu_aberto;5;2653,51;5;928,72;30;7;30;6;2;9;2;0;30;0;14;6;1;9;18;7;0;19;150
89;parcialmente_nublado;5;2653,51;5;928,73;29;7;29;7;2;7;2;0;29;7;4;7;1;7;24;7;0;24;150
90;ceu_aberto;5;2653,51;5;928,73;29;7;29;7;2;7;2;0;29;7;22;6;1;7;13;7;0;19;150
91;nublado;5;2653,51;5;928,72;12;7;27;7;2;7;2;0;27;7;1;7;1;7;13;7;0;21;150
92;ceu_aberto;5;2653,51;5;928,7199999999999;29;7;29;6;2;7;2;0;29;0;23;6;1;7;23;7;0;19;150
93;parcialmente_nublado;5;2653,51;5;928,7399999999999;29;7;29;7;2;7;2;0;29;0;4;7;1;7;13;7;0;24;150
94;parcialmente_nublado;5;2653,5;5;928,71;29;7;29;7;2;9;2;0;29;6;1;7;1;9;25;7;0;24;150
95;parcialmente_nublado;5;2653,49;5;928,72;29;7;29;7;2;7;2;0;29;6;1;7;1;7;15;7;0;24;150
96;ceu_aberto;5;2653,51;5;928,73;29;7;29;7;2;7;2;0;29;5;1;7;1;7;13;7;0;19;150
97;parcialmente_nublado;5;2653,5;5;928,73;29;7;29;7;2;7;2;0;29;7;1;7;1;7;13;7;0;24;150
98;parcialmente_nublado;5;2653,51;5;928,7199999999999;29;9;29;7;2;7;2;0;29;6;1;7;1;7;13;9;0;24;150
99;parcialmente_nublado;5;2653,5;5;928,73;29;7;29;9;2;7;2;2;29;6;1;9;1;7;23;9;0;24;150
100;parcialmente_nublado;5;2653,5;5;928,73;29;7;29;7;2;7;2;0;29;7;1;7;1;7;13;7;0;24;150
101;ceu_aberto;5;2653,5;5;928,73;30;9;30;6;2;9;2;0;30;0;24;6;1;9;13;9;0;19;150
102;ceu_aberto;5;2653,51;5;928,73;29;7;30;6;2;7;2;0;30;0;23;6;1;7;25;7;0;19;150
103;ceu_aberto;5;2653,5;5;928,7200000000001;29;7;29;6;2;9;2;0;29;0;24;6;1;9;13;7;0;19;150
104;ceu_aberto;5;2653,49;5;928,7199999999999;29;7;29;7;2;9;2;0;29;0;17;7;1;9;13;7;0;19;150
105;ceu_aberto;5;2653,49;5;928,7299999999999;29;7;29;6;2;7;2;0;29;0;22;6;1;7;11;7;0;19;150
106;ceu_aberto;5;2653,49;5;928,72;29;7;29;7;2;7;2;0;29;0;17;7;1;7;13;7;0;19;150
107;ceu_aberto;5;2653,5;5;928,72;29;8;29;6;2;7;2;0;29;0;24;6;1;7;11;8;0;19;150
108;parcialmente_nublado;5;2653,51;5;928,7299999999998;29;9;30;7;2;7;2;0;30;7;1;7;1;7;13;9;0;24;150
109;nublado;5;2653,5;5;928,7199999999999;29;9;6;7;2;7;2;0;30;7;1;7;1;7;2;9;0;21;150
110;ceu_aberto;5;2653,5;5;928,7299999999999;29;7;29;7;2;7;2;0;29;0;1;7;1;7;13;7;0;19;150
111;parcialmente_nublado;5;2653,51;5;928,7199999999999;29;7;29;7;2;7;2;0;29;6;1;7;1;7;11;7;0;24;150
112;ceu_aberto;5;2653,5;5;928,72;29;7;29;6;2;7;2;0;29;0;23;6;1;7;12;7;0;19;150
113;ceu_aberto;5;2653,5;5;928,74;29;7;30;6;2;9;2;0;30;0;24;6;1;9;18;7;0;19;150
114;ceu_aberto;5;2653,5;5;928,73;29;7;29;7;2;7;2;0;29;7;8;7;1;7;12;7;0;19;150
115;ceu_aberto;5;2653,5;5;928,73;29;7;29;6;2;7;2;0;29;6;22;6;1;7;15;7;0;19;150
116;ceu_aberto;5;2653,49;5;928,73;29;7;29;9;2;7;2;0;29;2;1;9;1;7;16;7;0;19;150
117;parcialmente_nublado;5;2653,5;5;928,72;29;7;29;7;2;9;2;0;29;6;1;7;1;9;12;7;0;24;150
118;ceu_aberto;5;2653,5;5;928,72;29;8;30;6;2;8;2;0;30;0;22;6;1;8;13;8;0;19;150
119;parcialmente_nublado;5;2653,49;5;928,72;29;7;29;7;2;9;2;0;29;6;1;7;1;9;13;7;0;24;150
120;parcialmente_nublado;5;2653,49;5;928,73;29;7;29;7;2;7;2;0;29;7;1;7;1;7;13;7;0;24;150
121;parcialmente_nublado;5;2653,5;5;928,73;29;7;29;7;2;7;2;2;29;6;1;7;1;7;15;9;0;24;150
122;parcialmente_nublado;5;2653,51;5;928,72;29;6;29;7;2;9;2;0;29;4;4;7;1;9;25;6;0;24;150
123;ceu_aberto;5;2653,51;5;928,72;29;8;29;6;2;7;2;0;29;0;23;6;1;7;12;8;0;19;150
124;parcialmente_nublado;5;2653,5;5;928,73;30;7;29;7;2;7;2;0;30;7;17;7;1;7;13;7;0;24;150
125;parcialmente_nublado;5;2653,51;5;928,72;29;7;29;9;2;9;2;0;29;7;1;9;1;9;13;7;0;24;150
126;ceu_aberto;5;2653,5;5;928,73;29;7;29;7;2;7;2;0;29;7;4;7;1;7;11;7;0;19;150
127;ceu_aberto;5;2653,51;5;928,72;29;7;29;7;2;7;2;0;29;0;8;7;1;7;13;7;0;19;150
128;ceu_aberto;5;2653,51;5;928,72;29;7;29;7;2;7;2;0;29;7;24;6;1;7;13;7;0;19;150
129;nublado;5;2653,5;5;928,74;22;7;29;7;2;9;2;0;29;6;1;7;1;7;23;9;0;21;150
130;ceu_aberto;5;2653,5;5;928,72;29;7;29;6;2;7;2;0;29;0;24;6;1;7;11;7;0;19;150
131;parcialmente_nublado;5;2653,5;5;928,71;29;8;29;7;2;9;2;0;29;7;1;7;1;9;17;8;0;24;150
132;parcialmente_nublado;5;2653,5;5;928,73;29;7;29;8;2;7;2;0;29;6;1;8;1;7;23;7;0;24;150
133;parcialmente_nublado;5;2653,5;5;928,73;29;7;29;7;2;7;2;0;29;6;1;7;1;7;25;7;0;24;150
134;ceu_aberto;5;2653,51;5;928,72;30;9;30;6;2;7;2;0;30;0;24;6;1;7;11;9;0;19;150
135;ceu_aberto;5;2653,5;5;928,73;29;7;29;6;2;7;2;0;29;0;22;6;1;7;13;7;0;19;150
136;ceu_aberto;5;2653,49;5;928,73;29;7;29;7;2;7;2;0;29;7;22;6;1;7;12;7;0;19;150
137;ceu_aberto;5;2653,5;5;928,73;29;7;29;7;2;7;2;0;29;7;22;6;1;7;13;7;0;19;150
138;parcialmente_nublado;5;2653,5;5;928,74;29;7;29;7;2;7;2;0;29;6;1;7;1;7;13;7;0;24;150
139;ceu_aberto;5;2653,49;5;928,7199999999999;29;7;29;7;2;7;2;0;29;6;17;7;1;7;25;7;0;19;150
140;parcialmente_nublado;5;2653,51;5;928,7199999999999;29;7;29;7;2;7;2;0;29;7;4;7;1;7;25;7;0;24;150
141;ceu_aberto;5;2653,49;5;928,72;29;7;29;7;2;7;2;0;29;6;4;7;1;7;14;7;0;19;150
142;ceu_aberto;5;2653,49;5;928,73;29;7;29;7;2;7;2;0;29;7;24;6;1;7;13;7;0;19;150
143;parcialmente_nublado;5;2653,5;5;928,7299999999999;29;7;29;7;2;9;2;0;29;1;1;7;1;9;23;7;0;24;150
144;ceu_aberto;5;2653,5;5;928,72;29;7;29;7;2;9;2;0;29;0;8;7;1;9;13;7;0;19;150
145;parcialmente_nublado;5;2653,5;5;928,72;29;7;29;7;2;7;2;0;29;7;1;7;1;7;24;7;0;24;150
146;parcialmente_nublado;5;2653,5;5;928,73;29;7;29;7;2;9;2;2;29;7;1;7;1;9;15;9;0;24;150
147;parcialmente_nublado;5;2653,49;5;928,73;29;7;29;7;2;7;2;0;29;6;1;7;1;7;25;7;0;24;150
148;ceu_aberto;5;2653,5;5;928,72;30;7;30;7;2;7;2;0;30;6;1;7;1;7;13;7;0;19;150
149;ceu_aberto;5;2653,51;5;928,74;29;7;29;6;2;9;2;0;29;0;23;6;1;9;19;7;0;19;150
150;parcialmente_nublado;5;2653,5;5;928,7199999999999;29;7;29;7;2;7;2;0;29;6;1;7;1;7;13;7;0;24;150
151;ceu_aberto;5;2653,5;5;928,72;29;7;29;7;2;7;2;0;29;6;22;7;1;7;11;7;0;19;150
152;parcialmente_nublado;5;2653,51;5;928,73;29;8;29;7;2;7;2;0;29;7;1;7;1;7;13;8;0;24;150
153;ceu_aberto;5;2653,5;5;928,72;29;7;29;7;2;7;2;0;29;7;4;7;1;7;13;7;0;19;150
154;nublado;5;2653,49;5;928,72;29;9;2;7;2;9;2;0;29;7;1;7;1;9;25;9;0;21;150
155;ceu_aberto;5;2653,49;5;928,73;30;7;30;7;2;9;2;0;30;2;6;7;1;9;25;7;0;19;150
156;ceu_aberto;5;2653,5;5;928,7299999999999;29;7;29;7;2;9;2;0;29;0;6;7;1;9;17;7;0;19;150
157;parcialmente_nublado;5;2653,5;5;928,72;29;7;29;7;2;7;2;2;29;6;1;7;1;7;13;9;0;24;150
158;parcialmente_nublado;5;2653,49;5;928,7200000000001;29;7;29;7;2;7;2;0;29;7;1;7;1;7;13;7;0;24;150
159;ceu_aberto;5;2653,51;5;928,7199999999999;29;9;29;7;2;8;2;0;29;5;4;7;1;8;13;9;0;19;150
160;parcialmente_nublado;5;2653,51;5;928,73;29;9;29;7;2;7;2;0;29;6;1;7;1;7;17;9;0;24;150
161;parcialmente_nublado;5;2653,5;5;928,73;29;7;29;7;2;9;2;1;29;7;1;7;1;9;23;8;0;24;150
162;parcialmente_nublado;5;2653,49;5;928,73;29;8;29;7;2;7;2;0;29;7;1;7;1;7;11;8;0;24;150
163;ceu_aberto;5;2653,49;5;928,7199999999999;29;7;29;6;2;7;2;0;29;0;24;6;1;7;12;7;0;19;150
164;ceu_aberto;5;2653,5;5;928,72;29;7;29;6;2;7;2;0;29;0;22;6;1;7;23;7;0;19;150
165;parcialmente_nublado;5;2653,5;5;928,73;29;7;29;7;2;7;2;2;29;6;1;7;1;7;13;9;0;24;150
166;nublado;5;2653,51;5;928,73;24;8;2;8;2;11;2;0;3;7;1;8;1;9;25;10;0;21;150
167;ceu_aberto;5;2653,49;5;928,72;29;7;29;7;2;7;2;0;29;0;19;7;1;7;11;7;0;19;150
168;ceu_aberto;5;2653,51;5;928,72;29;8;29;6;2;7;2;0;29;0;24;6;1;7;13;8;0;19;150
169;parcialmente_nublado;5;2653,5;5;928,72;29;7;29;7;2;9;2;0;29;7;1;7;1;9;23;7;0;24;150
170;parcialmente_nublado;5;2653,51;5;928,73;29;7;29;7;2;7;2;0;29;6;2;7;1;7;23;7;0;24;150
171;ceu_aberto;5;2653,51;5;928,73;29;7;29;7;2;8;2;0;29;0;8;7;1;8;25;7;0;19;150
172;ceu_aberto;5;2653,49;5;928,72;29;7;29;7;2;7;2;0;29;0;6;7;1;7;13;7;0;19;150
173;nublado;5;2653,51;5;928,72;28;7;29;7;2;9;2;0;29;7;1;7;1;7;13;9;0;21;150
174;ceu_aberto;5;2653,5;5;928,73;29;7;29;7;2;7;2;0;29;0;9;7;1;7;15;7;0;19;150
175;parcialmente_nublado;5;2653,5;5;928,73;29;7;29;7;2;9;2;0;29;7;2;7;1;9;19;7;0;24;150
176;ceu_aberto;5;2653,5;5;928,72;29;7;29;6;2;7;2;0;29;0;24;6;1;7;13;7;0;19;150
177;parcialmente_nublado;5;2653,5;5;928,72;29;7;29;7;2;9;2;0;29;7;1;7;1;9;13;7;0;24;150
178;ceu_aberto;5;2653,49;5;928,73;29;9;29;6;2;7;2;0;29;0;23;6;1;7;11;9;0;19;150
179;nublado;5;2653,5;5;928,73;22;7;8;7;2;9;2;0;8;7;1;7;1;9;23;7;0;21;150
180;ceu_aberto;5;2653,5;5;928,74;29;7;29;7;2;7;2;0;29;7;8;7;1;7;13;7;0;19;150
181;parcialmente_nublado;5;2653,5;5;928,73;11;7;29;7;2;9;2;0;29;7;1;7;1;9;12;7;0;24;150
182;ceu_aberto;5;2653,5;5;928,73;29;8;29;6;2;9;2;0;29;1;23;6;1;9;13;8;0;19;150
183;ceu_aberto;5;2653,5;5;928,7299999999999;29;7;29;6;2;9;2;0;29;6;23;6;1;9;15;7;0;19;150
184;ceu_aberto;5;2653,49;5;928,71;29;7;29;6;2;7;2;0;29;0;22;6;1;7;12;7;0;19;150
185;ceu_aberto;5;2653,5;5;928,73;29;7;29;7;2;7;2;0;29;7;16;7;1;7;11;7;0;19;150
186;parcialmente_nublado;5;2653,51;5;928,7299999999999;29;7;29;7;2;7;2;0;29;6;1;7;1;7;24;7;0;24;150
187;ceu_aberto;5;2653,51;5;928,72;30;8;29;7;2;9;2;0;30;0;14;7;1;9;15;8;0;19;150
188;ceu_aberto;5;2653,5;5;928,73;29;8;29;6;2;7;2;0;29;6;24;6;1;7;13;8;0;19;150
189;parcialmente_nublado;5;2653,5;5;928,7299999999999;29;8;29;7;2;7;2;0;29;6;1;7;1;7;25;8;0;24;150
190;parcialmente_nublado;5;2653,5;5;928,7199999999999;29;7;29;7;2;7;2;0;29;6;1;7;1;7;11;7;0;24;150
191;ceu_aberto;5;2653,51;5;928,73;29;7;29;7;2;7;2;0;29;7;24;6;1;7;14;7;0;19;150
192;nublado;5;2653,5;5;928,72;29;7;2;7;2;7;2;0;29;7;1;6;1;7;2;7;0;21;150
193;parcialmente_nublado;5;2653,5;5;928,73;29;7;29;7;2;7;2;0;29;7;1;7;1;7;25;7;0;24;150
194;ceu_aberto;5;2653,5;5;928,72;29;7;29;6;2;7;2;0;29;0;22;6;1;7;15;7;0;19;150
195;ceu_aberto;5;2653,5;5;928,7299999999999;29;8;29;7;2;7;2;0;29;7;10;7;1;7;13;8;0;19;150
196;ceu_aberto;5;2653,5;5;928,7299999999999;29;7;29;6;2;9;2;0;29;1;24;6;1;9;11;7;0;19;150
197;ceu_aberto;5;2653,49;5;928,72;29;10;29;6;2;7;2;0;29;0;23;6;1;7;13;10;0;19;150
198;ceu_aberto;5;2653,51;5;928,7199999999999;29;7;29;7;2;7;2;0;29;3;17;7;1;7;23;7;0;19;150
199;ceu_aberto;5;2653,51;5;928,73;29;7;29;6;2;7;2;0;29;6;24;6;1;7;13;7;0;19;150
200;parcialmente_nublado;5;2653,5;5;928,73;29;7;29;8;2;7;2;0;29;7;2;8;1;7;11;7;0;24;150
201;ceu_aberto;5;2653,5;5;928,74;30;7;30;6;2;9;2;0;30;0;23;6;1;9;23;7;0;19;150
202;ceu_aberto;5;2653,5;5;928,72;29;8;29;6;2;9;2;0;29;6;24;6;1;9;24;8;0;19;150
203;parcialmente_nublado;5;2653,5;5;928,72;30;7;29;7;2;7;2;0;30;6;6;7;1;7;5;7;0;24;150
204;parcialmente_nublado;5;2653,5;5;928,73;29;7;29;7;2;7;2;0;29;7;2;7;1;7;11;7;0;24;150
205;parcialmente_nublado;5;2653,5;5;928,72;29;9;29;7;2;7;2;0;29;6;1;7;1;7;13;9;0;24;150
206;ceu_aberto;5;2653,5;5;928,72;29;7;29;7;2;9;2;0;29;3;19;7;1;9;11;7;0;19;150
207;ceu_aberto;5;2653,49;5;928,72;29;7;29;6;2;7;2;0;29;0;22;6;1;7;13;7;0;19;150
208;parcialmente_nublado;5;2653,5;5;928,71;29;7;29;7;2;7;2;0;29;6;1;7;1;7;23;7;0;24;150
209;ceu_aberto;5;2653,5;5;928,72;29;7;29;7;2;8;2;0;29;7;24;6;1;8;13;7;0;19;150
210;parcialmente_nublado;5;2653,5;5;928,73;28;7;29;7;2;7;2;0;29;7;1;7;1;7;13;7;0;24;150
211;parcialmente_nublado;5;2653,5;5;928,7399999999999;29;7;29;7;2;9;2;2;29;7;1;7;1;9;13;9;0;24;150
212;ceu_aberto;5;2653,5;5;928,72;29;9;29;6;2;7;2;0;29;0;22;6;1;7;13;9;0;19;150
213;parcialmente_nublado;5;2653,5;5;928,72;29;7;29;7;2;7;2;0;29;6;1;7;1;7;23;7;0;24;150
214;ceu_aberto;5;2653,5;5;928,7200000000001;29;9;29;7;2;9;2;0;29;0;8;7;1;9;13;9;0;19;150
215;ceu_aberto;5;2653,51;5;928,74;29;7;29;6;2;9;2;0;29;2;22;6;1;9;13;7;0;19;150
