id_realizacao;tipo_dia;unidade_pv;barra;potencia_kw
17;parcialmente_nublado;3;28;650,0
17;parcialmente_nublado;4;13;150,0
17;parcialmente_nublado;5;4;400,0
17;parcialmente_nublado;6;8;350,0
17;parcialmente_nublado;7;27;300,0
17;parcialmente_nublado;8;2;450,0
17;parcialmente_nublado;9;3;200,0
17;parcialmente_nublado;10;12;361,1
18;ceu_aberto;1;12;450,0
18;ceu_aberto;2;15;350,0
18;ceu_aberto;3;22;100,0
18;ceu_aberto;4;23;300,0
18;ceu_aberto;5;22;650,0
18;ceu_aberto;6;4;650,0
18;ceu_aberto;7;29;650,0
18;ceu_aberto;8;17;100,0
18;ceu_aberto;9;18;100,0
18;ceu_aberto;10;2;11,1
19;ceu_aberto;1;16;50,0
19;ceu_aberto;2;15;500,0
19;ceu_aberto;3;16;600,0
19;ceu_aberto;4;15;100,0
19;ceu_aberto;5;29;50,0
19;ceu_aberto;6;2;700,0
19;ceu_aberto;7;11;400,0
19;ceu_aberto;8;14;500,0
19;ceu_aberto;9;16;350,0
19;ceu_aberto;10;7;100,0
19;ceu_aberto;11;9;11,1
20;ceu_aberto;1;1;100,0
20;ceu_aberto;2;2;350,0
20;ceu_aberto;3;12;850,0
20;ceu_aberto;4;24;50,0
20;ceu_aberto;5;31;250,0
20;ceu_aberto;6;28;150,0
20;ceu_aberto;7;3;600,0
20;ceu_aberto;8;11;900,0
20;ceu_aberto;9;8;111,1
21;nublado;1;10;150,0
21;nublado;2;2;150,0
21;nublado;3;8;600,0
21;nublado;4;32;250,0
21;nublado;5;30;350,0
21;nublado;6;21;350,0
21;nublado;7;5;700,0
21;nublado;8;33;200,0
21;nublado;9;14;50,0
21;nublado;10;13;561,1
22;ceu_aberto;1;32;250,0
22;ceu_aberto;2;24;200,0
22;ceu_aberto;3;5;350,0
22;ceu_aberto;4;20;150,0
22;ceu_aberto;5;14;400,0
22;ceu_aberto;6;14;150,0
22;ceu_aberto;7;28;300,0
22;ceu_aberto;8;19;700,0
22;ceu_aberto;9;4;150,0
22;ceu_aberto;10;34;350,0
22;ceu_aberto;11;23;361,1
23;ceu_aberto;1;1;250,0
23;ceu_aberto;2;16;350,0
23;ceu_aberto;3;28;1000,0
23;ceu_aberto;4;1;1000,0
23;ceu_aberto;5;20;100,0
23;ceu_aberto;6;13;250,0
23;ceu_aberto;7;5;400,0
23;ceu_aberto;8;27;11,1
24;nublado;1;31;450,0
24;nublado;2;2;300,0
24;nublado;3;11;500,0
24;nublado;4;21;700,0
24;nublado;5;7;700,0
24;nublado;6;18;500,0
24;nublado;7;33;211,1
25;ceu_aberto;1;21;250,0
25;ceu_aberto;2;12;300,0
25;ceu_aberto;3;6;50,0
25;ceu_aberto;4;34;450,0
25;ceu_aberto;5;12;400,0
25;ceu_aberto;6;1;550,0
25;ceu_aberto;7;5;250,0
25;ceu_aberto;8;32;450,0
25;ceu_aberto;9;23;600,0
25;ceu_aberto;10;4;61,1
26;ceu_aberto;1;11;50,0
26;ceu_aberto;2;24;50,0
26;ceu_aberto;3;2;450,0
26;ceu_aberto;4;12;350,0
26;ceu_aberto;5;3;500,0
26;ceu_aberto;6;9;850,0
26;ceu_aberto;7;27;400,0
26;ceu_aberto;8;16;400,0
26;ceu_aberto;9;23;311,1
27;nublado;1;23;400,0
27;nublado;2;28;200,0
27;nublado;3;1;50,0
27;nublado;4;10;150,0
27;nublado;5;18;200,0
27;nublado;6;5;300,0
27;nublado;7;31;100,0
27;nublado;8;28;950,0
27;nublado;9;15;700,0
27;nublado;10;9;150,0
27;nublado;11;8;161,1
28;ceu_aberto;1;29;50,0
28;ceu_aberto;2;15;250,0
28;ceu_aberto;3;9;250,0
28;ceu_aberto;4;4;400,0
28;ceu_aberto;5;19;250,0
28;ceu_aberto;6;33;500,0
28;ceu_aberto;7;25;150,0
28;ceu_aberto;8;31;350,0
28;ceu_aberto;9;22;750,0
28;ceu_aberto;10;18;411,1
29;ceu_aberto;1;21;300,0
29;ceu_aberto;2;24;250,0
29;ceu_aberto;3;8;350,0
29;ceu_aberto;4;28;650,0
29;ceu_aberto;5;3;100,0
29;ceu_aberto;6;19;700,0
29;ceu_aberto;7;24;100,0
29;ceu_aberto;8;4;450,0
29;ceu_aberto;9;9;461,1
30;parcialmente_nublado;1;17;100,0
30;parcialmente_nublado;2;26;100,0
30;parcialmente_nublado;3;9;700,0
30;parcialmente_nublado;4;7;250,0
30;parcialmente_nublado;5;3;350,0
30;parcialmente_nublado;6;4;100,0
30;parcialmente_nublado;7;17;150,0
30;parcialmente_nublado;8;4;250,0
30;parcialmente_nublado;9;12;350,0
30;parcialmente_nublado;10;32;100,0
30;parcialmente_nublado;11;4;200,0
30;parcialmente_nublado;12;13;300,0
30;parcialmente_nublado;13;22;150,0
30;parcialmente_nublado;14;1;250,0
30;parcialmente_nublado;15;1;11,1
31;parcialmente_nublado;1;32;350,0
31;parcialmente_nublado;2;14;600,0
31;parcialmente_nublado;3;27;800,0
31;parcialmente_nublado;4;21;600,0
31;parcialmente_nublado;5;20;50,0
31;parcialmente_nublado;6;17;350,0
31;parcialmente_nublado;7;2;250,0
31;parcialmente_nublado;8;19;361,1
32;parcialmente_nublado;1;33;750,0
32;parcialmente_nublado;2;5;200,0
32;parcialmente_nublado;3;9;750,0
32;parcialmente_nublado;4;29;400,0
32;parcialmente_nublado;5;7;400,0
32;parcialmente_nublado;6;21;861,1
33;parcialmente_nublado;1;13;500,0
33;parcialmente_nublado;2;8;250,0
33;parcialmente_nublado;3;16;250,0
33;parcialmente_nublado;4;33;400,0
33;parcialmente_nublado;5;21;150,0
33;parcialmente_nublado;6;14;350,0
33;parcialmente_nublado;7;28;50,0
33;parcialmente_nublado;8;30;950,0
33;parcialmente_nublado;9;32;450,0
33;parcialmente_nublado;10;3;11,1
34;parcialmente_nublado;1;4;850,0
34;parcialmente_nublado;2;21;700,0
34;parcialmente_nublado;3;25;250,0
34;parcialmente_nublado;4;24;200,0
34;parcialmente_nublado;5;15;650,0
34;parcialmente_nublado;6;33;500,0
34;parcialmente_nublado;7;17;50,0
34;parcialmente_nublado;8;28;161,1
35;parcialmente_nublado;1;4;800,0
35;parcialmente_nublado;2;1;50,0
35;parcialmente_nublado;3;4;50,0
35;parcialmente_nublado;4;21;650,0
35;parcialmente_nublado;5;34;150,0
35;parcialmente_nublado;6;21;700,0
35;parcialmente_nublado;7;15;300,0
35;parcialmente_nublado;8;13;400,0
35;parcialmente_nublado;9;13;261,1
36;ceu_aberto;1;10;100,0
36;ceu_aberto;2;31;100,0
36;ceu_aberto;3;9;250,0
36;ceu_aberto;4;11;350,0
36;ceu_aberto;5;19;400,0
36;ceu_aberto;6;28;250,0
36;ceu_aberto;7;14;200,0
36;ceu_aberto;8;2;150,0
36;ceu_aberto;9;1;450,0
36;ceu_aberto;10;16;650,0
36;ceu_aberto;11;5;461,1
37;nublado;1;19;300,0
37;nublado;2;20;50,0
37;nublado;3;34;900,0
37;nublado;4;29;950,0
37;nublado;5;18;500,0
37;nublado;6;15;50,0
37;nublado;7;23;150,0
37;nublado;8;34;461,1
38;nublado;1;18;650,0
38;nublado;2;11;200,0
38;nublado;3;26;600,0
38;nublado;4;15;50,0
38;nublado;5;4;500,0
38;nublado;6;34;300,0
38;nublado;7;19;550,0
38;nublado;8;23;450,0
38;nublado;9;7;61,1
39;ceu_aberto;1;22;750,0
39;ceu_aberto;2;6;100,0
39;ceu_aberto;3;28;600,0
39;ceu_aberto;4;26;200,0
39;ceu_aberto;5;1;250,0
39;ceu_aberto;6;32;500,0
39;ceu_aberto;7;16;500,0
39;ceu_aberto;8;34;200,0
39;ceu_aberto;9;23;250,0
39;ceu_aberto;10;20;11,1
40;parcialmente_nublado;1;30;300,0
40;parcialmente_nublado;2;5;450,0
40;parcialmente_nublado;3;6;100,0
40;parcialmente_nublado;4;28;250,0
40;parcialmente_nublado;5;4;200,0
40;parcialmente_nublado;6;12;450,0
40;parcialmente_nublado;7;14;900,0
40;parcialmente_nublado;8;33;600,0
40;parcialmente_nublado;9;3;50,0
40;parcialmente_nublado;10;23;61,1
41;ceu_aberto;1;28;50,0
41;ceu_aberto;2;9;400,0
41;ceu_aberto;3;11;450,0
41;ceu_aberto;4;32;200,0
41;ceu_aberto;5;6;750,0
41;ceu_aberto;6;24;150,0
41;ceu_aberto;7;27;800,0
41;ceu_aberto;8;24;50,0
41;ceu_aberto;9;30;400,0
41;ceu_aberto;10;9;111,1
42;ceu_aberto;1;12;100,0
42;ceu_aberto;2;2;200,0
42;ceu_aberto;3;8;100,0
42;ceu_aberto;4;13;250,0
42;ceu_aberto;5;8;150,0
42;ceu_aberto;6;9;650,0
42;ceu_aberto;7;15;50,0
42;ceu_aberto;8;6;250,0
42;ceu_aberto;9;18;50,0
42;ceu_aberto;10;15;50,0
42;ceu_aberto;11;13;800,0
42;ceu_aberto;12;4;250,0
42;ceu_aberto;13;28;150,0
42;ceu_aberto;14;20;311,1
43;parcialmente_nublado;1;17;600,0
43;parcialmente_nublado;2;23;50,0
43;parcialmente_nublado;3;32;250,0
43;parcialmente_nublado;4;32;200,0
43;parcialmente_nublado;5;18;450,0
43;parcialmente_nublado;6;12;350,0
43;parcialmente_nublado;7;18;300,0
43;parcialmente_nublado;8;15;1000,0
43;parcialmente_nublado;9;1;161,1
44;nublado;1;14;600,0
44;nublado;2;26;350,0
44;nublado;3;1;50,0
44;nublado;4;34;550,0
44;nublado;5;6;400,0
44;nublado;6;4;100,0
44;nublado;7;2;850,0
44;nublado;8;27;300,0
44;nublado;9;14;50,0
44;nublado;10;15;111,1
45;nublado;1;2;250,0
45;nublado;2;21;250,0
45;nublado;3;10;400,0
45;nublado;4;7;250,0
45;nublado;5;11;200,0
45;nublado;6;19;750,0
45;nublado;7;21;350,0
45;nublado;8;33;50,0
45;nublado;9;28;861,1
46;parcialmente_nublado;1;22;500,0
46;parcialmente_nublado;2;3;250,0
46;parcialmente_nublado;3;26;50,0
46;parcialmente_nublado;4;26;600,0
46;parcialmente_nublado;5;19;150,0
46;parcialmente_nublado;6;27;250,0
46;parcialmente_nublado;7;19;150,0
46;parcialmente_nublado;8;14;150,0
46;parcialmente_nublado;9;8;200,0
46;parcialmente_nublado;10;3;450,0
46;parcialmente_nublado;11;2;300,0
46;parcialmente_nublado;12;6;311,1
47;parcialmente_nublado;1;6;500,0
47;parcialmente_nublado;2;3;450,0
47;parcialmente_nublado;3;6;350,0
47;parcialmente_nublado;4;21;200,0
47;parcialmente_nublado;5;32;50,0
47;parcialmente_nublado;6;30;550,0
47;parcialmente_nublado;7;21;600,0
47;parcialmente_nublado;8;6;400,0
47;parcialmente_nublado;9;24;100,0
47;parcialmente_nublado;10;2;161,1
48;nublado;1;5;500,0
48;nublado;2;2;400,0
48;nublado;3;26;50,0
48;nublado;4;29;100,0
48;nublado;5;33;200,0
48;nublado;6;24;250,0
48;nublado;7;3;200,0
48;nublado;8;29;200,0
48;nublado;9;12;250,0
48;nublado;10;6;300,0
48;nublado;11;21;250,0
48;nublado;12;21;50,0
48;nublado;13;15;611,1
49;ceu_aberto;1;23;700,0
49;ceu_aberto;2;23;150,0
49;ceu_aberto;3;11;700,0
49;ceu_aberto;4;24;350,0
49;ceu_aberto;5;28;550,0
49;ceu_aberto;6;14;911,1
50;nublado;1;7;250,0
50;nublado;2;29;100,0
50;nublado;3;16;400,0
50;nublado;4;30;300,0
50;nublado;5;6;300,0
50;nublado;6;17;400,0
50;nublado;7;23;350,0
50;nublado;8;14;700,0
50;nublado;9;27;200,0
50;nublado;10;33;361,1
