id_realizacao;tipo_dia;unidade_bess;barra;potencia_kw;capacidade_kwh;razao_armazenamento_h
4;parcialmente_nublado;13;2;120,8;342,14;2,832
4;parcialmente_nublado;14;11;231,91;198,38;0,855
4;parcialmente_nublado;15;21;94,98;335,72;3,535
4;parcialmente_nublado;16;19;135,0;169,23;1,254
4;parcialmente_nublado;17;21;170,77;468,21;2,742
4;parcialmente_nublado;18;34;68,29;441,85;6,47
4;parcialmente_nublado;19;34;159,78;329,34;2,061
4;parcialmente_nublado;20;11;174,6;485,9;2,783
4;parcialmente_nublado;21;1;113,28;206,09;1,819
4;parcialmente_nublado;22;6;60,51;148,14;2,448
4;parcialmente_nublado;23;34;57,08;423,54;7,42
4;parcialmente_nublado;24;10;144,15;452,0;3,136
4;parcialmente_nublado;25;7;204,68;276,56;1,351
4;parcialmente_nublado;26;14;113,37;257,28;2,269
4;parcialmente_nublado;27;13;95,19;318,8;3,349
4;parcialmente_nublado;28;9;163,95;145,43;0,887
4;parcialmente_nublado;29;15;80,94;355,11;4,387
4;parcialmente_nublado;30;4;85,37;468,87;5,492
4;parcialmente_nublado;31;24;170,14;319,2;1,876
4;parcialmente_nublado;32;14;224,94;413,65;1,839
4;parcialmente_nublado;33;4;210,66;244,51;1,161
4;parcialmente_nublado;34;4;244,66;473,23;1,934
4;parcialmente_nublado;35;7;171,44;134,75;0,786
4;parcialmente_nublado;36;6;234,8;115,07;0,49
4;parcialmente_nublado;37;19;67,7;379,53;5,606
4;parcialmente_nublado;38;15;211,87;258,28;1,219
5;ceu_aberto;1;6;90,94;114,58;1,26
5;ceu_aberto;2;1;159,06;328,68;2,066
5;ceu_aberto;3;5;73,63;272,86;3,706
5;ceu_aberto;4;24;124,21;183,29;1,476
5;ceu_aberto;5;25;229,65;135,77;0,591
5;ceu_aberto;6;34;58,95;449,15;7,619
5;ceu_aberto;7;9;234,19;176,94;0,756
5;ceu_aberto;8;5;115,48;214,62;1,859
5;ceu_aberto;9;9;202,49;278,12;1,373
5;ceu_aberto;10;18;161,89;181,45;1,121
5;ceu_aberto;11;25;63,31;127,46;2,013
5;ceu_aberto;12;13;210,73;347,23;1,648
5;ceu_aberto;13;21;204,66;431,83;2,11
5;ceu_aberto;14;2;76,4;402,22;5,265
5;ceu_aberto;15;28;184,43;425,0;2,304
5;ceu_aberto;16;20;191,57;338,77;1,768
5;ceu_aberto;17;2;233,68;196,36;0,84
5;ceu_aberto;18;26;232,41;218,39;0,94
5;ceu_aberto;19;2;161,73;330,48;2,043
5;ceu_aberto;20;27;69,61;199,78;2,87
5;ceu_aberto;21;24;204,55;276,39;1,351
5;ceu_aberto;22;20;117,19;443,65;3,786
5;ceu_aberto;23;13;133,72;451,34;3,375
5;ceu_aberto;24;23;104,02;411,76;3,958
5;ceu_aberto;25;20;87,62;385,92;4,404
5;ceu_aberto;26;12;207,61;158,64;0,764
5;ceu_aberto;27;32;107,53;230,89;2,147
5;ceu_aberto;28;4;101,08;445,67;4,409
5;ceu_aberto;29;26;176,63;357,77;2,026
5;ceu_aberto;30;32;60,91;356,27;5,849
5;ceu_aberto;31;11;152,32;265,18;1,741
5;ceu_aberto;32;8;199,97;416,29;2,082
5;ceu_aberto;33;26;178,58;223,94;1,254
5;ceu_aberto;34;8;79,79;489,75;6,138
5;ceu_aberto;35;11;116,78;373,61;3,199
5;ceu_aberto;36;13;199,52;244,22;1,224
5;ceu_aberto;37;11;126,8;163,48;1,289
5;ceu_aberto;38;5;128,53;309,94;2,411
6;nublado;1;6;110,09;419,33;3,809
6;nublado;2;25;171,05;205,22;1,2
6;nublado;3;22;211,55;241,36;1,141
6;nublado;4;26;209,22;158,35;0,757
6;nublado;5;32;90,43;193,24;2,137
6;nublado;6;14;217,8;482,53;2,215
6;nublado;7;30;142,19;171,06;1,203
6;nublado;8;18;127,94;493,41;3,857
6;nublado;9;11;218,8;233,65;1,068
6;nublado;10;2;83,44;478,63;5,736
6;nublado;11;5;93,53;403,72;4,316
6;nublado;12;3;157,34;367,07;2,333
6;nublado;13;27;164,46;311,37;1,893
6;nublado;14;8;129,54;468,61;3,617
6;nublado;15;11;63,1;309,89;4,911
6;nublado;16;17;83,61;291,55;3,487
6;nublado;17;32;176,79;430,75;2,437
6;nublado;18;18;102,53;409,38;3,993
6;nublado;19;11;248,5;252,22;1,015
6;nublado;20;15;115,13;316,33;2,748
6;nublado;21;11;95,54;364,48;3,815
6;nublado;22;19;119,4;151,3;1,267
6;nublado;23;4;124,42;408,19;3,281
6;nublado;24;8;176,65;297,57;1,685
6;nublado;25;8;126,52;136,55;1,079
6;nublado;26;20;107,38;305,03;2,841
6;nublado;27;7;178,74;449,69;2,516
6;nublado;28;20;169,77;382,81;2,255
6;nublado;29;23;159,69;418,47;2,621
6;nublado;30;34;155,91;452,86;2,905
6;nublado;31;14;190,6;143,91;0,755
6;nublado;32;20;224,46;117,8;0,525
6;nublado;33;1;188,1;424,49;2,257
6;nublado;34;28;54,17;193,12;3,565
6;nublado;35;29;66,95;116,9;1,746
6;nublado;36;21;224,69;458,76;2,042
6;nublado;37;10;92,01;112,51;1,223
6;nublado;38;23;65,27;212,3;3,253
7;ceu_aberto;1;7;79,31;151,78;1,914
7;ceu_aberto;2;30;83,49;304,72;3,65
7;ceu_aberto;3;31;175,21;153,45;0,876
7;ceu_aberto;4;19;72,2;479,29;6,638
7;ceu_aberto;5;17;215,7;105,59;0,49
7;ceu_aberto;6;11;154,49;134,74;0,872
7;ceu_aberto;7;31;72,09;327,53;4,543
7;ceu_aberto;8;30;237,33;373,81;1,575
7;ceu_aberto;9;4;153,93;362,79;2,357
7;ceu_aberto;10;30;158,47;286,18;1,806
7;ceu_aberto;11;1;54,46;352,66;6,476
7;ceu_aberto;12;14;152,05;495,99;3,262
7;ceu_aberto;13;19;186,44;409,07;2,194
7;ceu_aberto;14;18;54,17;296,86;5,48
7;ceu_aberto;15;4;60,2;276,95;4,6
7;ceu_aberto;16;3;203,73;407,35;1,999
7;ceu_aberto;17;12;103,63;319,48;3,083
7;ceu_aberto;18;31;180,36;382,17;2,119
7;ceu_aberto;19;23;73,33;123,77;1,688
7;ceu_aberto;20;5;163,94;234,58;1,431
7;ceu_aberto;21;4;152,68;159,07;1,042
7;ceu_aberto;22;24;177,25;258,76;1,46
7;ceu_aberto;23;33;114,41;462,04;4,038
7;ceu_aberto;24;9;78,77;341,43;4,335
7;ceu_aberto;25;11;50,71;171,5;3,382
7;ceu_aberto;26;31;132,4;260,39;1,967
7;ceu_aberto;27;11;53,6;179,34;3,346
7;ceu_aberto;28;31;188,01;427,11;2,272
7;ceu_aberto;29;4;193,36;484,75;2,507
7;ceu_aberto;30;29;173,04;259,02;1,497
7;ceu_aberto;31;16;73,56;350,55;4,765
7;ceu_aberto;32;31;240,11;199,24;0,83
7;ceu_aberto;33;17;53,96;151,97;2,816
7;ceu_aberto;34;21;149,4;152,25;1,019
7;ceu_aberto;35;33;149,07;413,89;2,776
7;ceu_aberto;36;32;124,82;236,42;1,894
7;ceu_aberto;37;31;175,83;369,8;2,103
7;ceu_aberto;38;14;177,12;352,21;1,989
8;parcialmente_nublado;1;11;51,57;184,12;3,57
8;parcialmente_nublado;2;7;208,49;271,46;1,302
8;parcialmente_nublado;3;30;93,75;258,85;2,761
8;parcialmente_nublado;4;17;110,83;301,63;2,722
8;parcialmente_nublado;5;6;249,9;309,04;1,237
8;parcialmente_nublado;6;31;82,93;308,39;3,719
8;parcialmente_nublado;7;14;70,43;388,38;5,514
8;parcialmente_nublado;8;14;128,63;152,45;1,185
8;parcialmente_nublado;9;8;78,1;195,14;2,499
8;parcialmente_nublado;10;19;163,28;215,35;1,319
8;parcialmente_nublado;11;7;212,67;410,72;1,931
8;parcialmente_nublado;12;32;159,36;261,77;1,643
8;parcialmente_nublado;13;26;182,39;398,52;2,185
8;parcialmente_nublado;14;3;90,57;383,01;4,229
8;parcialmente_nublado;15;25;149,56;385,89;2,58
8;parcialmente_nublado;16;24;59,32;309,96;5,225
8;parcialmente_nublado;17;14;62,48;383,33;6,135
8;parcialmente_nublado;18;11;247,17;259,29;1,049
8;parcialmente_nublado;19;34;166,78;199,73;1,198
8;parcialmente_nublado;20;10;223,81;432,03;1,93
8;parcialmente_nublado;21;18;226,38;104,68;0,462
8;parcialmente_nublado;22;33;52,58;181,79;3,457
8;parcialmente_nublado;23;11;92,04;141,48;1,537
8;parcialmente_nublado;24;14;54,31;140,54;2,588
8;parcialmente_nublado;25;4;68,33;295,19;4,32
8;parcialmente_nublado;26;6;83,85;380,32;4,536
8;parcialmente_nublado;27;34;174,95;157,81;0,902
8;parcialmente_nublado;28;12;223,47;248,19;1,111
8;parcialmente_nublado;29;11;192,98;413,44;2,142
8;parcialmente_nublado;30;9;244,27;288,79;1,182
8;parcialmente_nublado;31;12;206,62;318,57;1,542
8;parcialmente_nublado;32;20;149,59;480,74;3,214
8;parcialmente_nublado;33;25;70,05;238,91;3,411
8;parcialmente_nublado;34;5;220,52;395,5;1,793
8;parcialmente_nublado;35;14;143,0;204,51;1,43
8;parcialmente_nublado;36;3;169,98;278,71;1,64
8;parcialmente_nublado;37;34;232,72;227,91;0,979
8;parcialmente_nublado;38;11;59,21;493,02;8,327
9;ceu_aberto;1;9;129,0;369,98;2,868
9;ceu_aberto;2;6;245,44;200,65;0,818
9;ceu_aberto;3;16;232,81;464,29;1,994
9;ceu_aberto;4;21;183,55;316,14;1,722
9;ceu_aberto;5;32;174,75;291,3;1,667
9;ceu_aberto;6;1;55,55;332,41;5,984
9;ceu_aberto;7;6;150,11;152,55;1,016
9;ceu_aberto;8;18;100,92;379,77;3,763
9;ceu_aberto;9;18;118,92;218,62;1,838
9;ceu_aberto;10;9;152,67;419,15;2,745
9;ceu_aberto;11;20;191,67;186,77;0,974
9;ceu_aberto;12;19;71,01;486,06;6,845
9;ceu_aberto;13;18;123,96;140,77;1,136
9;ceu_aberto;14;18;111,12;293,52;2,641
9;ceu_aberto;15;8;187,81;176,85;0,942
9;ceu_aberto;16;18;93,2;422,46;4,533
9;ceu_aberto;17;34;55,83;110,68;1,982
9;ceu_aberto;18;3;129,37;393,48;3,042
9;ceu_aberto;19;5;76,19;127,58;1,674
9;ceu_aberto;20;3;110,93;195,82;1,765
9;ceu_aberto;21;27;241,89;362,97;1,501
9;ceu_aberto;22;4;148,23;222,41;1,5
9;ceu_aberto;23;20;161,04;363,49;2,257
9;ceu_aberto;24;6;191,34;309,64;1,618
9;ceu_aberto;25;5;53,92;345,61;6,41
9;ceu_aberto;26;1;246,26;276,21;1,122
9;ceu_aberto;27;4;75,81;282,48;3,726
9;ceu_aberto;28;3;112,26;373,09;3,323
9;ceu_aberto;29;9;90,2;206,33;2,287
9;ceu_aberto;30;34;69,78;242,47;3,475
9;ceu_aberto;31;14;244,13;434,39;1,779
9;ceu_aberto;32;3;110,5;328,76;2,975
9;ceu_aberto;33;32;146,3;107,04;0,732
9;ceu_aberto;34;26;84,8;335,92;3,961
9;ceu_aberto;35;14;238,83;215,15;0,901
9;ceu_aberto;36;32;158,98;455,29;2,864
9;ceu_aberto;37;16;109,35;486,75;4,451
9;ceu_aberto;38;15;122,75;116,54;0,949
10;ceu_aberto;1;21;154,88;156,14;1,008
10;ceu_aberto;2;12;64,39;459,35;7,134
10;ceu_aberto;3;5;124,18;343,59;2,767
10;ceu_aberto;4;10;216,38;201,27;0,93
10;ceu_aberto;5;12;177,14;422,01;2,382
10;ceu_aberto;6;13;150,05;316,0;2,106
10;ceu_aberto;7;20;235,33;122,59;0,521
10;ceu_aberto;8;1;115,71;324,86;2,808
10;ceu_aberto;9;34;54,3;377,52;6,952
10;ceu_aberto;10;16;105,72;186,79;1,767
10;ceu_aberto;11;19;218,06;361,13;1,656
10;ceu_aberto;12;5;139,87;105,06;0,751
10;ceu_aberto;13;34;241,21;280,51;1,163
10;ceu_aberto;14;11;85,85;407,58;4,748
10;ceu_aberto;15;33;151,78;117,55;0,774
10;ceu_aberto;16;23;216,78;464,25;2,142
10;ceu_aberto;17;13;98,17;187,58;1,911
10;ceu_aberto;18;9;90,67;339,14;3,74
10;ceu_aberto;19;11;58,04;423,36;7,294
10;ceu_aberto;20;30;137,4;486,87;3,543
10;ceu_aberto;21;14;230,19;394,28;1,713
10;ceu_aberto;22;18;58,68;394,33;6,72
10;ceu_aberto;23;22;222,72;331,44;1,488
10;ceu_aberto;24;3;198,59;188,75;0,95
10;ceu_aberto;25;2;222,28;325,09;1,463
10;ceu_aberto;26;25;138,9;241,98;1,742
10;ceu_aberto;27;15;90,22;345,42;3,829
10;ceu_aberto;28;16;97,04;330,29;3,404
10;ceu_aberto;29;29;147,51;286,34;1,941
10;ceu_aberto;30;27;229,12;236,79;1,033
10;ceu_aberto;31;3;62,82;298,37;4,75
10;ceu_aberto;32;11;99,15;234,24;2,362
10;ceu_aberto;33;33;102,9;190,91;1,855
10;ceu_aberto;34;28;141,42;332,57;2,352
10;ceu_aberto;35;25;242,87;264,61;1,09
10;ceu_aberto;36;14;168,71;181,24;1,074
10;ceu_aberto;37;4;163,84;293,58;1,792
10;ceu_aberto;38;34;146,31;405,39;2,771
11;ceu_aberto;1;11;220,26;218,13;0,99
11;ceu_aberto;2;31;94,16;317,55;3,372
11;ceu_aberto;3;19;51,34;392,91;7,653
11;ceu_aberto;4;20;129,49;432,19;3,338
11;ceu_aberto;5;7;167,75;382,44;2,28
11;ceu_aberto;6;2;148,99;322,13;2,162
11;ceu_aberto;7;24;231,43;475,27;2,054
11;ceu_aberto;8;29;194,95;492,56;2,527
11;ceu_aberto;9;4;187,69;441,34;2,351
11;ceu_aberto;10;17;155,63;121,68;0,782
11;ceu_aberto;11;30;136,15;298,21;2,19
11;ceu_aberto;12;21;93,16;487,13;5,229
11;ceu_aberto;13;13;102,49;409,73;3,998
11;ceu_aberto;14;23;211,11;270,16;1,28
11;ceu_aberto;15;26;153,11;493,86;3,226
11;ceu_aberto;16;12;236,53;384,03;1,624
11;ceu_aberto;17;29;155,4;478,43;3,079
11;ceu_aberto;18;9;242,97;359,07;1,478
11;ceu_aberto;19;19;51,83;464,05;8,953
11;ceu_aberto;20;22;118,71;317,94;2,678
11;ceu_aberto;21;1;114,41;104,51;0,913
11;ceu_aberto;22;25;172,01;415,75;2,417
11;ceu_aberto;23;5;195,09;300,96;1,543
11;ceu_aberto;24;21;193,2;253,28;1,311
11;ceu_aberto;25;22;148,45;419,17;2,824
11;ceu_aberto;26;31;207,73;370,54;1,784
11;ceu_aberto;27;32;139,04;136,01;0,978
11;ceu_aberto;28;22;105,83;121,4;1,147
11;ceu_aberto;29;7;206,96;401,39;1,939
11;ceu_aberto;30;25;217,98;202,24;0,928
11;ceu_aberto;31;5;171,43;445,85;2,601
11;ceu_aberto;32;20;119,43;374,37;3,135
11;ceu_aberto;33;29;108,65;365,4;3,363
11;ceu_aberto;34;17;224,65;275,46;1,226
11;ceu_aberto;35;21;248,2;171,87;0,692
11;ceu_aberto;36;9;174,26;393,15;2,256
11;ceu_aberto;37;34;89,22;113,53;1,272
11;ceu_aberto;38;30;86,89;161,21;1,855
12;parcialmente_nublado;1;28;52,06;296,91;5,703
12;parcialmente_nublado;2;2;168,11;172,34;1,025
12;parcialmente_nublado;3;30;222,38;371,5;1,671
12;parcialmente_nublado;4;1;55,59;334,97;6,026
12;parcialmente_nublado;5;23;198,64;251,16;1,264
12;parcialmente_nublado;6;6;203,9;116,66;0,572
12;parcialmente_nublado;7;27;242,78;267,9;1,103
12;parcialmente_nublado;8;14;196,76;464,76;2,362
12;parcialmente_nublado;9;13;229,11;354,06;1,545
12;parcialmente_nublado;10;6;212,88;263,98;1,24
12;parcialmente_nublado;11;7;108,1;498,14;4,608
12;parcialmente_nublado;12;30;177,7;196,19;1,104
12;parcialmente_nublado;13;5;188,1;305,21;1,623
12;parcialmente_nublado;14;33;180,77;191,96;1,062
12;parcialmente_nublado;15;32;54,51;158,94;2,916
12;parcialmente_nublado;16;15;184,58;289,77;1,57
12;parcialmente_nublado;17;4;93,53;202,46;2,165
12;parcialmente_nublado;18;31;160,96;302,56;1,88
12;parcialmente_nublado;19;18;217,19;493,39;2,272
12;parcialmente_nublado;20;2;128,62;450,05;3,499
12;parcialmente_nublado;21;33;52,45;123,67;2,358
12;parcialmente_nublado;22;31;128,67;272,05;2,114
12;parcialmente_nublado;23;22;187,84;130,1;0,693
12;parcialmente_nublado;24;27;90,39;373,87;4,136
12;parcialmente_nublado;25;31;112,81;388,23;3,441
12;parcialmente_nublado;26;23;83,39;455,77;5,466
12;parcialmente_nublado;27;9;216,74;162,69;0,751
12;parcialmente_nublado;28;11;166,8;154,39;0,926
12;parcialmente_nublado;29;6;115,05;298,33;2,593
12;parcialmente_nublado;30;21;165,82;187,83;1,133
12;parcialmente_nublado;31;13;206,43;493,38;2,39
12;parcialmente_nublado;32;21;204,21;158,83;0,778
12;parcialmente_nublado;33;23;92,17;385,11;4,178
12;parcialmente_nublado;34;11;245,13;492,84;2,011
12;parcialmente_nublado;35;30;80,37;396,67;4,936
12;parcialmente_nublado;36;10;55,41;389,55;7,03
12;parcialmente_nublado;37;1;187,14;138,95;0,742
12;parcialmente_nublado;38;5;179,59;246,79;1,374
13;ceu_aberto;1;27;172,9;121,15;0,701
13;ceu_aberto;2;31;246,0;497,27;2,021
13;ceu_aberto;3;29;147,4;351,46;2,384
13;ceu_aberto;4;25;75,33;125,93;1,672
13;ceu_aberto;5;29;200,86;455,16;2,266
13;ceu_aberto;6;33;182,77;486,16;2,66
13;ceu_aberto;7;11;100,04;257,87;2,578
13;ceu_aberto;8;24;60,46;162,17;2,682
13;ceu_aberto;9;25;189,12;429,94;2,273
13;ceu_aberto;10;34;75,54;104,85;1,388
13;ceu_aberto;11;23;119,46;387,59;3,245
13;ceu_aberto;12;33;196,48;421,97;2,148
13;ceu_aberto;13;1;67,05;489,71;7,304
13;ceu_aberto;14;12;207,45;132,53;0,639
13;ceu_aberto;15;5;131,18;100,02;0,762
13;ceu_aberto;16;15;73,24;296,85;4,053
13;ceu_aberto;17;18;191,81;368,84;1,923
13;ceu_aberto;18;8;226,11;319,02;1,411
13;ceu_aberto;19;11;208,8;277,37;1,328
13;ceu_aberto;20;4;149,44;469,35;3,141
13;ceu_aberto;21;19;236,77;223,35;0,943
13;ceu_aberto;22;30;117,01;416,39;3,559
13;ceu_aberto;23;28;117,21;307,72;2,625
13;ceu_aberto;24;12;142,54;211,62;1,485
13;ceu_aberto;25;20;246,12;171,02;0,695
13;ceu_aberto;26;7;82,11;193,67;2,359
13;ceu_aberto;27;23;157,4;461,94;2,935
13;ceu_aberto;28;23;68,06;239,69;3,522
13;ceu_aberto;29;20;136,21;452,38;3,321
13;ceu_aberto;30;5;120,83;105,32;0,872
13;ceu_aberto;31;7;187,32;181,5;0,969
13;ceu_aberto;32;27;169,7;281,44;1,658
13;ceu_aberto;33;34;61,41;457,57;7,451
13;ceu_aberto;34;12;100,58;165,64;1,647
13;ceu_aberto;35;28;63,01;125,43;1,991
13;ceu_aberto;36;7;246,17;274,48;1,115
13;ceu_aberto;37;7;68,29;399,74;5,854
13;ceu_aberto;38;25;153,18;245,21;1,601
14;ceu_aberto;1;10;211,02;148,11;0,702
14;ceu_aberto;2;4;178,29;193,78;1,087
14;ceu_aberto;3;15;207,63;195,79;0,943
14;ceu_aberto;4;30;106,26;489,26;4,604
14;ceu_aberto;5;27;147,39;248,35;1,685
14;ceu_aberto;6;19;237,27;219,05;0,923
14;ceu_aberto;7;14;177,99;273,06;1,534
14;ceu_aberto;8;14;117,12;246,6;2,106
14;ceu_aberto;9;24;111,72;297,07;2,659
14;ceu_aberto;10;31;184,53;242,83;1,316
14;ceu_aberto;11;31;165,78;497,87;3,003
14;ceu_aberto;12;3;202,07;209,31;1,036
14;ceu_aberto;13;5;225,55;204,26;0,906
14;ceu_aberto;14;4;84,62;439,61;5,195
14;ceu_aberto;15;23;131,17;182,49;1,391
14;ceu_aberto;16;12;157,2;300,79;1,913
14;ceu_aberto;17;8;168,74;455,46;2,699
14;ceu_aberto;18;10;90,83;174,25;1,918
14;ceu_aberto;19;18;236,16;293,4;1,242
14;ceu_aberto;20;4;211,48;495,28;2,342
14;ceu_aberto;21;29;142,61;199,97;1,402
14;ceu_aberto;22;18;94,58;403,74;4,269
14;ceu_aberto;23;12;221,79;325,59;1,468
14;ceu_aberto;24;33;190,25;211,74;1,113
14;ceu_aberto;25;7;95,76;235,75;2,462
14;ceu_aberto;26;20;161,81;162,41;1,004
14;ceu_aberto;27;5;96,63;330,26;3,418
14;ceu_aberto;28;20;53,05;453,18;8,543
14;ceu_aberto;29;9;168,66;476,42;2,825
14;ceu_aberto;30;11;204,77;141,41;0,691
14;ceu_aberto;31;2;209,87;273,36;1,303
14;ceu_aberto;32;33;169,85;301,56;1,775
14;ceu_aberto;33;11;138,97;320,86;2,309
14;ceu_aberto;34;1;68,6;181,59;2,647
14;ceu_aberto;35;1;78,66;255,42;3,247
14;ceu_aberto;36;6;199,6;359,18;1,799
14;ceu_aberto;37;15;130,31;449,27;3,448
14;ceu_aberto;38;25;100,96;397,84;3,941
15;nublado;1;13;112,77;308,51;2,736
15;nublado;2;32;174,45;269,73;1,546
15;nublado;3;4;54,87;151,12;2,754
15;nublado;4;18;236,6;408,95;1,728
15;nublado;5;30;138,13;272,32;1,971
15;nublado;6;32;242,5;181,33;0,748
15;nublado;7;5;127,5;434,96;3,411
15;nublado;8;18;150,2;124,38;0,828
15;nublado;9;19;119,6;262,79;2,197
