id_realizacao;tipo_dia;h00;h01;h02;h03;h04;h05;h06;h07;h08;h09;h10;h11;h12;h13;h14;h15;h16;h17;h18;h19;h20;h21;h22;h23
12;parcialmente_nublado;0,0012;0,0009;0,0008;0,0011;0,0008;0,0039;0,0559;0,1723;0,4009;0,5806;0,7428;0,896;0,9757;0,6978;0,6425;0,4457;0,1701;0,055;0,0054;0,0008;0,0006;0,0003;0,0005;0,0004
13;nublado;0,0005;0,0;0,0;0,0001;0,0;0,0119;0,0728;0,2656;0,4395;0,5913;0,6141;0,6179;0,6699;0,6318;0,3843;0,4068;0,1745;0,0467;0,0042;0,0;0,0002;0,0015;0,0015;0,0013
14;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,003;0,0505;0,2636;0,5161;0,7796;0,9355;0,946;0,907;0,9988;0,6767;0,5781;0,2592;0,0387;0,0017;0,0003;0,0;0,0;0,0;0,0001
15;nublado;0,0005;0,0;0,0;0,0001;0,0;0,0114;0,093;0,2194;0,3812;0,57;0,7573;0,6661;0,6681;0,5269;0,5367;0,3541;0,2187;0,0453;0,0037;0,0;0,0002;0,0018;0,0016;0,0019
16;nublado;0,0005;0,0;0,0;0,0001;0,0;0,0121;0,0847;0,2665;0,4232;0,4757;0,6176;0,7094;0,7617;0,5567;0,5313;0,3143;0,1971;0,0425;0,0041;0,0;0,0002;0,0017;0,0019;0,0019
17;nublado;0,0005;0,0;0,0;0,0001;0,0;0,0088;0,0932;0,2751;0,3541;0,5481;0,6573;0,7508;0,7543;0,6139;0,5239;0,3474;0,2252;0,0449;0,0043;0,0;0,0002;0,0015;0,0019;0,0019
18;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0032;0,0368;0,211;0,54;0,775;0,8242;1,0;1,0;0,9949;0,7755;0,5153;0,1884;0,0513;0,0016;0,0003;0,0;0,0;0,0;0,0001
19;parcialmente_nublado;0,0009;0,0008;0,0012;0,0012;0,0009;0,004;0,0559;0,1896;0,3773;0,5979;0,8466;0,8171;0,7731;0,7177;0,6167;0,5432;0,1643;0,049;0,005;0,0009;0,0005;0,0005;0,0005;0,0004
20;parcialmente_nublado;0,001;0,0008;0,0009;0,001;0,0009;0,0043;0,063;0,1903;0,3838;0,6574;0,8592;1,0;0,9586;0,8278;0,5647;0,3463;0,2152;0,0466;0,005;0,0007;0,0006;0,0004;0,0003;0,0004
21;parcialmente_nublado;0,0011;0,0009;0,0011;0,0011;0,0007;0,0044;0,0522;0,2054;0,4446;0,6515;0,8481;0,9581;0,7679;0,7261;0,4485;0,3275;0,227;0,0526;0,0059;0,0008;0,0006;0,0004;0,0004;0,0005
22;parcialmente_nublado;0,001;0,0009;0,001;0,001;0,0007;0,0037;0,0457;0,1793;0,3669;0,5567;0,7164;0,8269;0,6924;0,7181;0,6033;0,3934;0,2236;0,0549;0,0052;0,0006;0,0006;0,0004;0,0004;0,0005
23;parcialmente_nublado;0,001;0,0012;0,0012;0,001;0,0009;0,0036;0,0604;0,1757;0,4169;0,5731;0,9223;0,8161;1,0;0,6047;0,4342;0,4435;0,2;0,0459;0,0046;0,0008;0,0005;0,0005;0,0004;0,0004
24;nublado;0,0005;0,0;0,0;0,0001;0,0;0,0109;0,0853;0,2716;0,3385;0,6097;0,5987;0,6974;0,6371;0,5473;0,5025;0,383;0,219;0,0549;0,0052;0,0;0,0002;0,0018;0,0021;0,002
25;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0031;0,047;0,1711;0,5478;0,808;0,8629;0,9928;0,8649;0,9678;0,7873;0,5877;0,2076;0,0522;0,002;0,0003;0,0;0,0;0,0;0,0001
26;parcialmente_nublado;0,0008;0,0008;0,0012;0,0011;0,0007;0,0044;0,0537;0,1616;0,362;0,5656;0,4979;0,8956;0,9377;0,9086;0,5423;0,3833;0,2192;0,0423;0,0051;0,0009;0,0007;0,0004;0,0005;0,0004
27;parcialmente_nublado;0,001;0,001;0,0012;0,001;0,0007;0,0037;0,0521;0,1987;0,4444;0,5859;0,7405;1,0;0,7676;0,6964;0,6627;0,3665;0,1832;0,0454;0,0053;0,001;0,0007;0,0003;0,0005;0,0004
28;parcialmente_nublado;0,001;0,0011;0,0011;0,0009;0,0007;0,0038;0,0643;0,1941;0,4393;0,7151;0,8267;1,0;0,7875;0,8653;0,601;0,3791;0,1726;0,0579;0,0046;0,0008;0,0006;0,0004;0,0004;0,0005
29;parcialmente_nublado;0,001;0,0007;0,001;0,0014;0,0007;0,0045;0,0524;0,2159;0,425;0,7357;0,756;0,9153;0,8386;0,7545;0,5355;0,4176;0,191;0,0534;0,0061;0,0008;0,0006;0,0004;0,0004;0,0004
30;nublado;0,0004;0,0;0,0;0,0001;0,0;0,0107;0,0868;0,3054;0,4205;0,5448;0,7382;0,7601;0,7569;0,4976;0,5354;0,3441;0,1562;0,041;0,0041;0,0;0,0002;0,002;0,0016;0,0018
31;nublado;0,0005;0,0;0,0;0,0001;0,0;0,01;0,0998;0,2787;0,398;0,5427;0,6838;0,6428;0,6805;0,5784;0,5336;0,3571;0,198;0,0509;0,0037;0,0;0,0002;0,0016;0,0019;0,0019
32;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0028;0,0392;0,1527;0,3568;0,6954;0,747;1,0;1,0;0,9418;0,7556;0,574;0,2695;0,0434;0,0021;0,0004;0,0;0,0;0,0;0,0001
33;parcialmente_nublado;0,001;0,001;0,0009;0,0011;0,0008;0,0039;0,0524;0,1856;0,3585;0,6792;0,7135;0,8229;0,767;0,767;0,5737;0,3728;0,1999;0,0556;0,0062;0,0008;0,0007;0,0004;0,0004;0,0004
34;parcialmente_nublado;0,0009;0,0008;0,0012;0,0012;0,0007;0,0036;0,0564;0,1701;0,3526;0,6331;0,8902;0,9945;0,8233;0,6981;0,5679;0,3262;0,184;0,0531;0,0064;0,0008;0,0006;0,0004;0,0004;0,0004
35;parcialmente_nublado;0,0009;0,0011;0,001;0,0011;0,0008;0,0046;0,0546;0,2079;0,3872;0,505;0,7001;0,7142;0,9794;0,7774;0,6022;0,3899;0,1751;0,0505;0,0053;0,0008;0,0006;0,0005;0,0004;0,0004
36;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0026;0,0372;0,183;0,474;0,5895;0,8923;0,9073;0,906;0,7191;0,6635;0,4433;0,2003;0,0557;0,0023;0,0003;0,0;0,0;0,0;0,0001
37;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,003;0,0428;0,1935;0,5486;0,6661;0,9753;1,0;0,8246;0,9754;0,7907;0,4184;0,2443;0,0408;0,0017;0,0004;0,0;0,0;0,0;0,0001
38;parcialmente_nublado;0,0011;0,0011;0,0011;0,0009;0,0008;0,0032;0,0427;0,1842;0,3473;0,5788;0,8456;0,8364;0,9303;0,7084;0,6542;0,4273;0,1843;0,0541;0,0044;0,0008;0,0008;0,0003;0,0005;0,0004
39;parcialmente_nublado;0,0011;0,0009;0,0013;0,0009;0,0008;0,0037;0,0525;0,1441;0,4181;0,5503;0,8136;0,93;0,8535;0,6168;0,6807;0,3964;0,1867;0,0496;0,005;0,0008;0,0006;0,0004;0,0005;0,0004
40;nublado;0,0005;0,0;0,0;0,0001;0,0;0,0122;0,091;0,2621;0,4359;0,5705;0,6014;0,4739;0,5033;0,7416;0,5006;0,3048;0,2051;0,0591;0,0035;0,0;0,0002;0,0018;0,0017;0,0018
41;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0025;0,0566;0,2321;0,5024;0,8466;0,8514;0,9834;0,9713;0,7691;0,832;0,5033;0,2456;0,0435;0,0023;0,0004;0,0;0,0;0,0;0,0001
42;parcialmente_nublado;0,0008;0,0009;0,0011;0,0013;0,0009;0,0049;0,057;0,169;0,368;0,7055;0,554;0,8898;0,6105;0,784;0,6214;0,3409;0,1976;0,0511;0,0049;0,0007;0,0006;0,0004;0,0003;0,0004
43;parcialmente_nublado;0,001;0,0011;0,0013;0,0013;0,0007;0,0036;0,0619;0,2004;0,3501;0,6141;0,884;0,8983;0,9443;0,6463;0,5434;0,348;0,1786;0,0468;0,0047;0,0009;0,0007;0,0004;0,0004;0,0004
44;parcialmente_nublado;0,0012;0,0009;0,0012;0,0011;0,0008;0,0037;0,0679;0,1779;0,4559;0,5728;0,7214;1,0;0,7762;0,6149;0,4673;0,3513;0,1605;0,0478;0,0058;0,0007;0,0005;0,0004;0,0004;0,0003
45;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,003;0,042;0,1833;0,4852;0,5927;0,9298;0,9021;0,8627;0,8691;0,7041;0,3046;0,2873;0,0462;0,002;0,0003;0,0;0,0;0,0;0,0001
46;nublado;0,0005;0,0;0,0;0,0001;0,0;0,0109;0,0893;0,3078;0,2864;0,5447;0,7229;0,6344;0,7188;0,4802;0,4238;0,4195;0,2191;0,0581;0,0032;0,0;0,0002;0,0014;0,0014;0,0021
47;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0031;0,0449;0,2372;0,4235;0,6892;1,0;1,0;1,0;0,8453;0,6954;0,6037;0,2757;0,0372;0,0023;0,0003;0,0;0,0;0,0;0,0001
48;parcialmente_nublado;0,0008;0,001;0,001;0,0011;0,0008;0,0036;0,0553;0,1958;0,3425;0,5396;0,887;0,899;0,7948;0,7514;0,6131;0,3706;0,1923;0,0527;0,0051;0,0008;0,0007;0,0003;0,0003;0,0004
49;nublado;0,0004;0,0;0,0;0,0001;0,0;0,011;0,0851;0,287;0,3094;0,5389;0,7975;0,6601;0,5669;0,6104;0,4544;0,4432;0,1861;0,0583;0,0035;0,0;0,0002;0,0014;0,0016;0,0017
50;nublado;0,0005;0,0;0,0;0,0001;0,0;0,0121;0,0903;0,2525;0,3839;0,5078;0,527;0,7362;0,379;0,5425;0,4651;0,3306;0,1835;0,0485;0,0042;0,0;0,0002;0,0015;0,0015;0,0017
