id_realizacao;tipo_dia;penetracao_pct;pv_unidades;pv_potencia_total_kw;bess_unidades
85;parcialmente_nublado;200,0;5;2250,0;5
86;parcialmente_nublado;200,0;5;1000,0;5
87;parcialmente_nublado;200,0;5;1850,0;5
88;ceu_aberto;200,0;5;1350,0;5
89;nublado;200,0;5;2200,0;5
90;ceu_aberto;200,0;5;1550,0;5
91;ceu_aberto;200,0;5;1900,0;5
92;ceu_aberto;200,0;5;1750,0;5
93;parcialmente_nublado;200,0;5;2300,0;5
94;ceu_aberto;200,0;5;2700,0;5
95;ceu_aberto;200,0;5;3000,0;5
96;ceu_aberto;200,0;5;2050,0;5
97;parcialmente_nublado;200,0;5;1650,0;5
98;parcialmente_nublado;200,0;5;1950,0;5
99;parcialmente_nublado;200,0;5;1500,0;5
100;parcialmente_nublado;200,0;5;1300,0;5
101;nublado;200,0;5;1450,0;5
102;parcialmente_nublado;200,0;5;2950,0;5
103;ceu_aberto;200,0;5;2350,0;5
104;nublado;200,0;5;2400,0;5
105;ceu_aberto;200,0;5;2600,0;5
106;ceu_aberto;200,0;5;2200,0;5
107;nublado;200,0;5;2100,0;5
108;parcialmente_nublado;200,0;5;900,0;5
109;ceu_aberto;200,0;5;2000,0;5
110;ceu_aberto;200,0;5;1250,0;5
111;ceu_aberto;200,0;5;1700,0;5
112;ceu_aberto;200,0;5;1850,0;5
113;ceu_aberto;200,0;5;1200,0;5
114;ceu_aberto;200,0;5;1600,0;5
115;ceu_aberto;200,0;5;1500,0;5
116;nublado;200,0;5;3000,0;5
117;parcialmente_nublado;200,0;5;2050,0;5
118;parcialmente_nublado;200,0;5;2650,0;5
119;ceu_aberto;200,0;5;1750,0;5
120;nublado;200,0;5;1300,0;5
121;ceu_aberto;200,0;5;1050,0;5
122;ceu_aberto;200,0;5;2050,0;5
123;nublado;200,0;5;2300,0;5
124;nublado;200,0;5;1600,0;5
125;nublado;200,0;5;2450,0;5
126;ceu_aberto;200,0;5;1350,0;5
127;nublado;200,0;5;1650,0;5
128;parcialmente_nublado;200,0;5;2450,0;5
129;ceu_aberto;200,0;5;2050,0;5
130;nublado;200,0;5;3200,0;5
131;ceu_aberto;200,0;5;2200,0;5
132;ceu_aberto;200,0;5;2450,0;5
133;parcialmente_nublado;200,0;5;2150,0;5
134;ceu_aberto;200,0;5;1650,0;5
135;ceu_aberto;200,0;5;1350,0;5
136;nublado;200,0;5;1850,0;5
137;ceu_aberto;200,0;5;3150,0;5
138;parcialmente_nublado;200,0;5;1500,0;5
139;ceu_aberto;200,0;5;1850,0;5
140;ceu_aberto;200,0;5;1850,0;5
141;ceu_aberto;200,0;5;2050,0;5
142;ceu_aberto;200,0;5;1800,0;5
143;nublado;200,0;5;1350,0;5
144;ceu_aberto;200,0;5;1700,0;5
145;parcialmente_nublado;200,0;5;1600,0;5
146;parcialmente_nublado;200,0;5;1000,0;5
147;parcialmente_nublado;200,0;5;1950,0;5
148;ceu_aberto;200,0;5;2200,0;5
149;nublado;200,0;5;1950,0;5
150;ceu_aberto;200,0;5;2200,0;5
