id_realizacao;tipo_dia;unidade_bess;barra;potencia_kw;capacidade_kwh;razao_armazenamento_h
11;parcialmente_nublado;3;12;190,27;247,52;1,301
11;parcialmente_nublado;4;15;58,17;134,56;2,313
12;parcialmente_nublado;1;2;141,27;361,94;2,562
12;parcialmente_nublado;2;28;164,76;399,87;2,427
12;parcialmente_nublado;3;9;168,79;238,91;1,415
12;parcialmente_nublado;4;30;225,31;470,97;2,09
13;ceu_aberto;1;17;62,99;186,9;2,967
13;ceu_aberto;2;22;157,04;212,34;1,352
13;ceu_aberto;3;32;223,05;362,46;1,625
13;ceu_aberto;4;31;118,09;277,21;2,347
14;nublado;1;15;184,69;456,48;2,472
14;nublado;2;13;72,61;142,08;1,957
14;nublado;3;33;72,3;296,07;4,095
14;nublado;4;10;107,38;357,82;3,332
15;ceu_aberto;1;30;204,47;330,24;1,615
15;ceu_aberto;2;9;141,67;457,79;3,231
15;ceu_aberto;3;19;247,5;123,16;0,498
15;ceu_aberto;4;7;53,65;312,43;5,823
16;ceu_aberto;1;8;76,82;370,84;4,827
16;ceu_aberto;2;3;58,58;399,41;6,818
16;ceu_aberto;3;23;105,46;394,83;3,744
16;ceu_aberto;4;17;170,12;361,02;2,122
17;parcialmente_nublado;1;33;115,42;173,47;1,503
17;parcialmente_nublado;2;27;130,18;347,18;2,667
17;parcialmente_nublado;3;7;248,45;331,34;1,334
17;parcialmente_nublado;4;23;119,39;414,81;3,474
18;nublado;1;3;73,73;384,02;5,208
18;nublado;2;28;207,54;449,39;2,165
18;nublado;3;23;124,19;132,81;1,069
18;nublado;4;15;152,32;323,22;2,122
19;ceu_aberto;1;25;199,31;278,6;1,398
19;ceu_aberto;2;25;238,09;202,95;0,852
19;ceu_aberto;3;8;56,47;224,82;3,981
19;ceu_aberto;4;34;188,71;166,74;0,884
20;ceu_aberto;1;19;72,78;466,82;6,414
20;ceu_aberto;2;30;215,88;330,47;1,531
20;ceu_aberto;3;5;196,4;379,48;1,932
20;ceu_aberto;4;8;114,02;369,54;3,241
21;parcialmente_nublado;1;11;146,66;130,85;0,892
21;parcialmente_nublado;2;30;82,88;378,44;4,566
21;parcialmente_nublado;3;27;182,33;204,67;1,123
21;parcialmente_nublado;4;15;97,67;410,46;4,203
22;parcialmente_nublado;1;1;103,7;263,74;2,543
22;parcialmente_nublado;2;2;129,53;285,32;2,203
22;parcialmente_nublado;3;15;240,7;301,72;1,254
22;parcialmente_nublado;4;8;132,91;287,53;2,163
23;ceu_aberto;1;22;97,25;239,53;2,463
23;ceu_aberto;2;14;125,9;202,3;1,607
23;ceu_aberto;3;2;139,36;133,79;0,96
23;ceu_aberto;4;20;109,6;333,48;3,043
24;ceu_aberto;1;3;127,94;219,01;1,712
24;ceu_aberto;2;2;130,7;386,22;2,955
24;ceu_aberto;3;22;201,0;301,11;1,498
24;ceu_aberto;4;23;105,81;170,33;1,61
25;parcialmente_nublado;1;30;51,39;214,15;4,167
25;parcialmente_nublado;2;34;173,32;350,54;2,023
25;parcialmente_nublado;3;30;127,01;249,68;1,966
25;parcialmente_nublado;4;24;175,48;367,95;2,097
26;parcialmente_nublado;1;23;141,95;297,89;2,099
26;parcialmente_nublado;2;34;78,87;218,09;2,765
26;parcialmente_nublado;3;21;245,44;167,21;0,681
26;parcialmente_nublado;4;4;118,7;276,64;2,331
27;parcialmente_nublado;1;29;99,63;192,18;1,929
27;parcialmente_nublado;2;17;183,79;470,92;2,562
27;parcialmente_nublado;3;10;214,04;261,27;1,221
27;parcialmente_nublado;4;17;131,21;495,12;3,773
28;ceu_aberto;1;8;247,54;246,46;0,996
28;ceu_aberto;2;28;157,29;235,17;1,495
28;ceu_aberto;3;12;157,74;153,24;0,971
28;ceu_aberto;4;23;124,45;330,2;2,653
29;nublado;1;29;172,3;163,07;0,946
29;nublado;2;12;191,11;133,34;0,698
29;nublado;3;22;235,88;248,65;1,054
29;nublado;4;19;78,35;160,08;2,043
30;parcialmente_nublado;1;2;212,34;293,99;1,385
30;parcialmente_nublado;2;21;222,2;414,84;1,867
30;parcialmente_nublado;3;13;67,56;214,02;3,168
30;parcialmente_nublado;4;27;50,92;420,63;8,261
31;nublado;1;32;224,27;220,01;0,981
31;nublado;2;28;233,46;482,98;2,069
31;nublado;3;18;198,79;163,11;0,821
31;nublado;4;26;76,82;172,55;2,246
32;parcialmente_nublado;1;1;175,81;228,87;1,302
32;parcialmente_nublado;2;8;77,94;257,94;3,309
32;parcialmente_nublado;3;2;122,0;212,26;1,74
32;parcialmente_nublado;4;10;77,64;252,3;3,25
33;ceu_aberto;1;4;142,7;148,79;1,043
33;ceu_aberto;2;6;114,25;231,65;2,028
33;ceu_aberto;3;31;205,13;305,75;1,491
33;ceu_aberto;4;12;197,85;453,2;2,291
34;nublado;1;1;116,16;170,28;1,466
34;nublado;2;23;61,05;464,85;7,614
34;nublado;3;29;198,62;222,48;1,12
34;nublado;4;27;178,61;445,94;2,497
35;nublado;1;32;144,72;453,08;3,131
35;nublado;2;14;89,55;267,34;2,985
35;nublado;3;10;196,03;271,65;1,386
35;nublado;4;3;226,1;263,24;1,164
36;nublado;1;34;65,08;124,17;1,908
36;nublado;2;19;126,17;214,83;1,703
36;nublado;3;8;237,7;290,15;1,221
36;nublado;4;29;114,43;240,0;2,097
37;ceu_aberto;1;8;227,88;330,71;1,451
37;ceu_aberto;2;18;134,4;234,66;1,746
37;ceu_aberto;3;20;190,27;282,02;1,482
37;ceu_aberto;4;11;183,28;190,13;1,037
38;nublado;1;15;86,6;209,36;2,418
38;nublado;2;4;138,41;323,53;2,337
38;nublado;3;11;169,17;414,84;2,452
38;nublado;4;19;61,36;476,45;7,765
39;parcialmente_nublado;1;12;167,5;482,89;2,883
39;parcialmente_nublado;2;21;188,37;394,92;2,097
39;parcialmente_nublado;3;22;240,37;291,29;1,212
39;parcialmente_nublado;4;19;110,17;150,54;1,366
40;nublado;1;6;126,47;352,72;2,789
40;nublado;2;27;67,82;385,93;5,691
40;nublado;3;8;210,54;283,33;1,346
40;nublado;4;10;67,62;446,95;6,61
41;ceu_aberto;1;1;129,57;397,97;3,071
41;ceu_aberto;2;2;195,24;263,02;1,347
41;ceu_aberto;3;29;114,87;400,66;3,488
41;ceu_aberto;4;27;69,1;135,79;1,965
42;nublado;1;21;188,3;318,38;1,691
42;nublado;2;18;227,64;376,04;1,652
42;nublado;3;10;187,47;335,4;1,789
42;nublado;4;3;183,61;297,18;1,619
43;parcialmente_nublado;1;4;110,17;420,03;3,813
43;parcialmente_nublado;2;15;163,75;355,29;2,17
43;parcialmente_nublado;3;11;147,93;306,73;2,073
43;parcialmente_nublado;4;5;140,24;320,95;2,289
44;ceu_aberto;1;22;176,21;110,31;0,626
44;ceu_aberto;2;27;71,16;274,48;3,857
44;ceu_aberto;3;17;140,1;297,91;2,126
44;ceu_aberto;4;8;199,8;482,92;2,417
45;parcialmente_nublado;1;14;156,96;200,33;1,276
45;parcialmente_nublado;2;29;242,72;118,63;0,489
45;parcialmente_nublado;3;15;175,63;281,51;1,603
45;parcialmente_nublado;4;20;117,24;163,85;1,398
46;ceu_aberto;1;14;107,56;479,71;4,46
46;ceu_aberto;2;10;57,7;311,72;5,402
46;ceu_aberto;3;22;171,78;477,64;2,781
46;ceu_aberto;4;15;164,6;193,0;1,173
47;nublado;1;31;196,95;240,65;1,222
47;nublado;2;25;247,04;196,68;0,796
47;nublado;3;4;246,95;240,12;0,972
47;nublado;4;10;192,55;298,8;1,552
48;parcialmente_nublado;1;24;126,08;172,4;1,367
48;parcialmente_nublado;2;25;177,75;117,44;0,661
48;parcialmente_nublado;3;20;236,28;116,76;0,494
48;parcialmente_nublado;4;17;190,26;350,95;1,845
49;ceu_aberto;1;32;183,59;239,24;1,303
49;ceu_aberto;2;20;237,65;135,9;0,572
49;ceu_aberto;3;18;177,36;302,4;1,705
49;ceu_aberto;4;14;76,58;199,76;2,609
50;ceu_aberto;1;10;107,7;183,55;1,704
50;ceu_aberto;2;12;50,08;234,62;4,685
50;ceu_aberto;3;22;187,99;245,31;1,305
50;ceu_aberto;4;5;192,37;348,44;1,811
