id_realizacao;tipo_dia;penetracao_pct;pv_unidades;pv_potencia_total_kw;bess_unidades;bess_potencia_total_kw;razao_bess_pv
61;nublado;50,0;5;884,49;5;309,58;0,35
62;ceu_aberto;50,0;5;884,5;5;309,58;0,35
63;parcialmente_nublado;50,0;5;884,5;5;309,58;0,35
64;ceu_aberto;50,0;5;884,5;5;309,58;0,35
65;ceu_aberto;50,0;5;884,5;5;309,58;0,35
66;parcialmente_nublado;50,0;5;884,5;5;309,57;0,35
67;parcialmente_nublado;50,0;5;884,5;5;309,57;0,35
68;ceu_aberto;50,0;5;884,5;5;309,57;0,35
69;ceu_aberto;50,0;5;884,49;5;309,57;0,35
70;parcialmente_nublado;50,0;5;884,49;5;309,58;0,35
71;parcialmente_nublado;50,0;5;884,49;5;309,57;0,35
72;ceu_aberto;50,0;5;884,5;5;309,57;0,35
73;ceu_aberto;50,0;5;884,5;5;309,58;0,35
74;ceu_aberto;50,0;5;884,5;5;309,58;0,35
75;parcialmente_nublado;50,0;5;884,5;5;309,58;0,35
76;parcialmente_nublado;50,0;5;884,51;5;309,58;0,35
77;parcialmente_nublado;50,0;5;884,51;5;309,58;0,35
78;ceu_aberto;50,0;5;884,5;5;309,58;0,35
79;ceu_aberto;50,0;5;884,49;5;309,58;0,35
80;ceu_aberto;50,0;5;884,5;5;309,58;0,35
81;ceu_aberto;50,0;5;884,49;5;309,58;0,35
82;nublado;50,0;5;884,5;5;309,58;0,35
83;nublado;50,0;5;884,51;5;309,57;0,35
84;ceu_aberto;50,0;5;884,5;5;309,57;0,35
85;ceu_aberto;50,0;5;884,49;5;309,57;0,35
86;ceu_aberto;50,0;5;884,5;5;309,58;0,35
87;ceu_aberto;50,0;5;884,5;5;309,58;0,35
88;ceu_aberto;50,0;5;884,5;5;309,58;0,35
89;parcialmente_nublado;50,0;5;884,5;5;309,57;0,35
90;nublado;50,0;5;884,5;5;309,57;0,35
91;ceu_aberto;50,0;5;884,5;5;309,58;0,35
92;ceu_aberto;50,0;5;884,51;5;309,58;0,35
93;ceu_aberto;50,0;5;884,5;5;309,57;0,35
94;parcialmente_nublado;50,0;5;884,5;5;309,58;0,35
95;ceu_aberto;50,0;5;884,5;5;309,57;0,35
96;ceu_aberto;50,0;5;884,5;5;309,57;0,35
97;ceu_aberto;50,0;5;884,51;5;309,58;0,35
98;ceu_aberto;50,0;5;884,5;5;309,58;0,35
99;parcialmente_nublado;50,0;5;884,5;5;309,58;0,35
100;ceu_aberto;50,0;5;884,5;5;309,58;0,35
101;parcialmente_nublado;50,0;5;884,5;5;309,57;0,35
102;parcialmente_nublado;50,0;5;884,5;5;309,58;0,35
103;parcialmente_nublado;50,0;5;884,5;5;309,57;0,35
104;ceu_aberto;50,0;5;884,5;5;309,57;0,35
105;parcialmente_nublado;50,0;5;884,5;5;309,57;0,35
106;parcialmente_nublado;50,0;5;884,5;5;309,56;0,35
107;ceu_aberto;50,0;5;884,51;5;309,58;0,35
108;parcialmente_nublado;50,0;5;884,5;5;309,58;0,35
109;ceu_aberto;50,0;5;884,49;5;309,58;0,35
110;ceu_aberto;50,0;5;884,5;5;309,58;0,35
111;ceu_aberto;50,0;5;884,5;5;309,58;0,35
112;ceu_aberto;50,0;5;884,5;5;309,58;0,35
113;nublado;50,0;5;884,49;5;309,59;0,35
114;parcialmente_nublado;50,0;5;884,5;5;309,57;0,35
115;ceu_aberto;50,0;5;884,51;5;309,57;0,35
116;nublado;50,0;5;884,5;5;309,58;0,35
117;ceu_aberto;50,0;5;884,51;5;309,58;0,35
118;parcialmente_nublado;50,0;5;884,51;5;309,58;0,35
119;ceu_aberto;50,0;5;884,51;5;309,58;0,35
120;parcialmente_nublado;50,0;5;884,5;5;309,59;0,35
121;ceu_aberto;50,0;5;884,5;5;309,57;0,35
122;ceu_aberto;50,0;5;884,5;5;309,57;0,35
123;ceu_aberto;50,0;5;884,5;5;309,58;0,35
124;parcialmente_nublado;50,0;5;884,5;5;309,58;0,35
125;parcialmente_nublado;50,0;5;884,51;5;309,58;0,35
126;ceu_aberto;50,0;5;884,51;5;309,57;0,35
127;parcialmente_nublado;50,0;5;884,5;5;309,58;0,35
128;ceu_aberto;50,0;5;884,49;5;309,56;0,35
129;parcialmente_nublado;50,0;5;884,51;5;309,58;0,35
130;parcialmente_nublado;50,0;5;884,5;5;309,57;0,35
131;ceu_aberto;50,0;5;884,5;5;309,58;0,35
132;parcialmente_nublado;50,0;5;884,49;5;309,57;0,35
133;ceu_aberto;50,0;5;884,51;5;309,58;0,35
134;nublado;50,0;5;884,5;5;309,58;0,35
135;parcialmente_nublado;50,0;5;884,5;5;309,57;0,35
136;nublado;50,0;5;884,51;5;309,58;0,35
137;parcialmente_nublado;50,0;5;884,5;5;309,57;0,35
138;parcialmente_nublado;50,0;5;884,5;5;309,57;0,35
139;nublado;50,0;5;884,5;5;309,57;0,35
140;parcialmente_nublado;50,0;5;884,51;5;309,58;0,35
141;ceu_aberto;50,0;5;884,51;5;309,58;0,35
142;ceu_aberto;50,0;5;884,5;5;309,57;0,35
143;ceu_aberto;50,0;5;884,5;5;309,57;0,35
144;parcialmente_nublado;50,0;5;884,5;5;309,56;0,35
145;parcialmente_nublado;50,0;5;884,5;5;309,57;0,35
146;nublado;50,0;5;884,5;5;309,58;0,35
147;ceu_aberto;50,0;5;884,5;5;309,58;0,35
148;parcialmente_nublado;50,0;5;884,5;5;309,57;0,35
149;parcialmente_nublado;50,0;5;884,51;5;309,58;0,35
150;ceu_aberto;50,0;5;884,5;5;309,57;0,35
151;parcialmente_nublado;50,0;5;884,49;5;309,57;0,35
152;parcialmente_nublado;50,0;5;884,5;5;309,57;0,35
153;ceu_aberto;50,0;5;884,5;5;309,57;0,35
154;parcialmente_nublado;50,0;5;884,51;5;309,57;0,35
155;ceu_aberto;50,0;5;884,5;5;309,58;0,35
156;ceu_aberto;50,0;5;884,5;5;309,58;0,35
157;parcialmente_nublado;50,0;5;884,5;5;309,57;0,35
158;parcialmente_nublado;50,0;5;884,5;5;309,58;0,35
159;nublado;50,0;5;884,5;5;309,58;0,35
160;ceu_aberto;50,0;5;884,5;5;309,57;0,35
161;nublado;50,0;5;884,5;5;309,57;0,35
162;parcialmente_nublado;50,0;5;884,5;5;309,57;0,35
163;ceu_aberto;50,0;5;884,5;5;309,58;0,35
164;ceu_aberto;50,0;5;884,51;5;309,57;0,35
165;parcialmente_nublado;50,0;5;884,5;5;309,57;0,35
166;parcialmente_nublado;50,0;5;884,5;5;309,58;0,35
167;parcialmente_nublado;50,0;5;884,49;5;309,58;0,35
168;parcialmente_nublado;50,0;5;884,5;5;309,57;0,35
169;ceu_aberto;50,0;5;884,5;5;309,58;0,35
170;ceu_aberto;50,0;5;884,5;5;309,58;0,35
171;parcialmente_nublado;50,0;5;884,5;5;309,58;0,35
172;parcialmente_nublado;50,0;5;884,5;5;309,57;0,35
173;parcialmente_nublado;50,0;5;884,51;5;309,56;0,35
174;ceu_aberto;50,0;5;884,5;5;309,58;0,35
175;parcialmente_nublado;50,0;5;884,5;5;309,58;0,35
176;ceu_aberto;50,0;5;884,5;5;309,56;0,35
177;parcialmente_nublado;50,0;5;884,5;5;309,58;0,35
178;ceu_aberto;50,0;5;884,5;5;309,57;0,35
179;parcialmente_nublado;50,0;5;884,5;5;309,59;0,35
180;ceu_aberto;50,0;5;884,5;5;309,57;0,35
181;parcialmente_nublado;50,0;5;884,51;5;309,58;0,35
182;parcialmente_nublado;50,0;5;884,51;5;309,57;0,35
183;ceu_aberto;50,0;5;884,5;5;309,58;0,35
184;parcialmente_nublado;50,0;5;884,49;5;309,58;0,35
185;parcialmente_nublado;50,0;5;884,49;5;309,56;0,35
186;parcialmente_nublado;50,0;5;884,51;5;309,57;0,35
187;parcialmente_nublado;50,0;5;884,5;5;309,58;0,35
188;ceu_aberto;50,0;5;884,51;5;309,57;0,35
189;ceu_aberto;50,0;5;884,5;5;309,57;0,35
190;parcialmente_nublado;50,0;5;884,49;5;309,58;0,35
191;parcialmente_nublado;50,0;5;884,5;5;309,57;0,35
192;ceu_aberto;50,0;5;884,51;5;309,58;0,35
193;ceu_aberto;50,0;5;884,5;5;309,57;0,35
194;nublado;50,0;5;884,5;5;309,58;0,35
195;ceu_aberto;50,0;5;884,5;5;309,57;0,35
196;parcialmente_nublado;50,0;5;884,5;5;309,57;0,35
197;parcialmente_nublado;50,0;5;884,5;5;309,58;0,35
198;parcialmente_nublado;50,0;5;884,5;5;309,57;0,35
199;parcialmente_nublado;50,0;5;884,5;5;309,57;0,35
200;parcialmente_nublado;50,0;5;884,49;5;309,57;0,35
201;parcialmente_nublado;50,0;5;884,5;5;309,57;0,35
202;parcialmente_nublado;50,0;5;884,51;5;309,58;0,35
203;nublado;50,0;5;884,5;5;309,57;0,35
204;ceu_aberto;50,0;5;884,5;5;309,57;0,35
205;ceu_aberto;50,0;5;884,49;5;309,58;0,35
206;ceu_aberto;50,0;5;884,5;5;309,58;0,35
207;parcialmente_nublado;50,0;5;884,5;5;309,57;0,35
208;parcialmente_nublado;50,0;5;884,5;5;309,58;0,35
209;parcialmente_nublado;50,0;5;884,49;5;309,57;0,35
210;parcialmente_nublado;50,0;5;884,49;5;309,57;0,35
211;ceu_aberto;50,0;5;884,5;5;309,58;0,35
212;parcialmente_nublado;50,0;5;884,49;5;309,57;0,35
213;parcialmente_nublado;50,0;5;884,5;5;309,57;0,35
214;parcialmente_nublado;50,0;5;884,49;5;309,59;0,35
215;ceu_aberto;50,0;5;884,51;5;309,58;0,35
216;ceu_aberto;50,0;5;884,5;5;309,57;0,35
217;ceu_aberto;50,0;5;884,51;5;309,56;0,35
218;parcialmente_nublado;50,0;5;884,5;5;309,57;0,35
219;ceu_aberto;50,0;5;884,5;5;309,57;0,35
220;ceu_aberto;50,0;5;884,51;5;309,58;0,35
221;nublado;50,0;5;884,5;5;309,59;0,35
222;ceu_aberto;50,0;5;884,49;5;309,57;0,35
223;nublado;50,0;5;884,5;5;309,57;0,35
224;ceu_aberto;50,0;5;884,5;5;309,57;0,35
225;parcialmente_nublado;50,0;5;884,5;5;309,57;0,35
226;nublado;50,0;5;884,49;5;309,58;0,35
227;parcialmente_nublado;50,0;5;884,5;5;309,57;0,35
228;parcialmente_nublado;50,0;5;884,5;5;309,57;0,35
229;parcialmente_nublado;50,0;5;884,49;5;309,57;0,35
230;ceu_aberto;50,0;5;884,49;5;309,58;0,35
231;parcialmente_nublado;50,0;5;884,49;5;309,57;0,35
232;ceu_aberto;50,0;5;884,5;5;309,58;0,35
233;ceu_aberto;50,0;5;884,51;5;309,57;0,35
234;ceu_aberto;50,0;5;884,49;5;309,58;0,35
235;parcialmente_nublado;50,0;5;884,49;5;309,57;0,35
236;parcialmente_nublado;50,0;5;884,5;5;309,58;0,35
237;nublado;50,0;5;884,5;5;309,57;0,35
238;parcialmente_nublado;50,0;5;884,5;5;309,58;0,35
239;parcialmente_nublado;50,0;5;884,5;5;309,57;0,35
240;ceu_aberto;50,0;5;884,5;5;309,57;0,35
241;ceu_aberto;50,0;5;884,5;5;309,58;0,35
242;parcialmente_nublado;50,0;5;884,49;5;309,58;0,35
243;ceu_aberto;50,0;5;884,5;5;309,58;0,35
244;ceu_aberto;50,0;5;884,49;5;309,58;0,35
245;ceu_aberto;50,0;5;884,49;5;309,58;0,35
246;parcialmente_nublado;50,0;5;884,5;5;309,58;0,35
247;parcialmente_nublado;50,0;5;884,5;5;309,58;0,35
248;parcialmente_nublado;50,0;5;884,51;5;309,59;0,35
249;parcialmente_nublado;50,0;5;884,49;5;309,57;0,35
250;parcialmente_nublado;50,0;5;884,5;5;309,58;0,35
251;nublado;50,0;5;884,49;5;309,58;0,35
252;ceu_aberto;50,0;5;884,5;5;309,56;0,35
253;ceu_aberto;50,0;5;884,5;5;309,57;0,35
254;parcialmente_nublado;50,0;5;884,5;5;309,58;0,35
255;parcialmente_nublado;50,0;5;884,49;5;309,59;0,35
256;parcialmente_nublado;50,0;5;884,5;5;309,58;0,35
257;parcialmente_nublado;50,0;5;884,51;5;309,58;0,35
258;ceu_aberto;50,0;5;884,5;5;309,57;0,35
259;nublado;50,0;5;884,49;5;309,58;0,35
260;parcialmente_nublado;50,0;5;884,51;5;309,58;0,35
261;ceu_aberto;50,0;5;884,5;5;309,57;0,35
262;ceu_aberto;50,0;5;884,5;5;309,58;0,35
263;parcialmente_nublado;50,0;5;884,5;5;309,57;0,35
264;parcialmente_nublado;50,0;5;884,51;5;309,57;0,35
265;ceu_aberto;50,0;5;884,48;5;309,58;0,35
266;ceu_aberto;50,0;5;884,51;5;309,58;0,35
267;nublado;50,0;5;884,5;5;309,58;0,35
268;ceu_aberto;50,0;5;884,5;5;309,57;0,35
269;parcialmente_nublado;50,0;5;884,49;5;309,58;0,35
270;ceu_aberto;50,0;5;884,5;5;309,57;0,35
271;parcialmente_nublado;50,0;5;884,49;5;309,57;0,35
272;ceu_aberto;50,0;5;884,5;5;309,57;0,35
273;ceu_aberto;50,0;5;884,49;5;309,58;0,35
274;ceu_aberto;50,0;5;884,5;5;309,58;0,35
275;parcialmente_nublado;50,0;5;884,5;5;309,57;0,35
276;ceu_aberto;50,0;5;884,49;5;309,58;0,35
277;nublado;50,0;5;884,5;5;309,58;0,35
278;ceu_aberto;50,0;5;884,49;5;309,58;0,35
279;ceu_aberto;50,0;5;884,49;5;309,57;0,35
280;ceu_aberto;50,0;5;884,51;5;309,59;0,35
281;parcialmente_nublado;50,0;5;884,51;5;309,58;0,35
282;ceu_aberto;50,0;5;884,5;5;309,59;0,35
283;nublado;50,0;5;884,5;5;309,58;0,35
284;ceu_aberto;50,0;5;884,49;5;309,57;0,35
285;ceu_aberto;50,0;5;884,5;5;309,58;0,35
286;ceu_aberto;50,0;5;884,5;5;309,56;0,35
287;parcialmente_nublado;50,0;5;884,5;5;309,58;0,35
288;ceu_aberto;50,0;5;884,5;5;309,57;0,35
289;ceu_aberto;50,0;5;884,49;5;309,57;0,35
290;ceu_aberto;50,0;5;884,5;5;309,58;0,35
291;ceu_aberto;50,0;5;884,5;5;309,57;0,35
292;parcialmente_nublado;50,0;5;884,5;5;309,58;0,35
293;nublado;50,0;5;884,5;5;309,56;0,35
294;parcialmente_nublado;50,0;5;884,5;5;309,58;0,35
295;ceu_aberto;50,0;5;884,5;5;309,57;0,35
296;ceu_aberto;50,0;5;884,5;5;309,57;0,35
297;ceu_aberto;50,0;5;884,49;5;309,57;0,35
298;ceu_aberto;50,0;5;884,5;5;309,57;0,35
299;nublado;50,0;5;884,51;5;309,58;0,35
300;ceu_aberto;50,0;5;884,5;5;309,57;0,35
301;parcialmente_nublado;50,0;5;884,48;5;309,57;0,35
302;ceu_aberto;50,0;5;884,5;5;309,58;0,35
303;ceu_aberto;50,0;5;884,49;5;309,58;0,35
304;ceu_aberto;50,0;5;884,5;5;309,56;0,35
305;parcialmente_nublado;50,0;5;884,51;5;309,58;0,35
306;ceu_aberto;50,0;5;884,5;5;309,57;0,35
307;parcialmente_nublado;50,0;5;884,5;5;309,57;0,35
308;ceu_aberto;50,0;5;884,49;5;309,57;0,35
309;parcialmente_nublado;50,0;5;884,5;5;309,57;0,35
310;ceu_aberto;50,0;5;884,5;5;309,57;0,35
311;parcialmente_nublado;50,0;5;884,5;5;309,58;0,35
312;parcialmente_nublado;50,0;5;884,5;5;309,57;0,35
313;nublado;50,0;5;884,51;5;309,58;0,35
314;parcialmente_nublado;50,0;5;884,5;5;309,58;0,35
315;parcialmente_nublado;50,0;5;884,5;5;309,57;0,35
316;ceu_aberto;50,0;5;884,49;5;309,58;0,35
317;parcialmente_nublado;50,0;5;884,51;5;309,57;0,35
318;ceu_aberto;50,0;5;884,5;5;309,57;0,35
319;ceu_aberto;50,0;5;884,49;5;309,57;0,35
320;ceu_aberto;50,0;5;884,5;5;309,57;0,35
321;ceu_aberto;50,0;5;884,5;5;309,57;0,35
322;ceu_aberto;50,0;5;884,52;5;309,57;0,35
323;parcialmente_nublado;50,0;5;884,5;5;309,57;0,35
324;ceu_aberto;50,0;5;884,51;5;309,57;0,35
325;parcialmente_nublado;50,0;5;884,5;5;309,57;0,35
326;parcialmente_nublado;50,0;5;884,5;5;309,57;0,35
327;ceu_aberto;50,0;5;884,5;5;309,57;0,35
328;ceu_aberto;50,0;5;884,5;5;309,58;0,35
329;nublado;50,0;5;884,5;5;309,57;0,35
330;parcialmente_nublado;50,0;5;884,49;5;309,58;0,35
331;ceu_aberto;50,0;5;884,49;5;309,57;0,35
332;ceu_aberto;50,0;5;884,5;5;309,58;0,35
333;parcialmente_nublado;50,0;5;884,5;5;309,58;0,35
334;ceu_aberto;50,0;5;884,49;5;309,58;0,35
335;nublado;50,0;5;884,51;5;309,57;0,35
336;ceu_aberto;50,0;5;884,5;5;309,58;0,35
337;ceu_aberto;50,0;5;884,5;5;309,57;0,35
338;parcialmente_nublado;50,0;5;884,5;5;309,58;0,35
339;nublado;50,0;5;884,5;5;309,58;0,35
340;ceu_aberto;50,0;5;884,5;5;309,57;0,35
341;ceu_aberto;50,0;5;884,5;5;309,57;0,35
342;parcialmente_nublado;50,0;5;884,5;5;309,57;0,35
343;ceu_aberto;50,0;5;884,49;5;309,58;0,35
344;ceu_aberto;50,0;5;884,5;5;309,58;0,35
345;ceu_aberto;50,0;5;884,51;5;309,58;0,35
346;ceu_aberto;50,0;5;884,5;5;309,57;0,35
347;ceu_aberto;50,0;5;884,5;5;309,58;0,35
348;ceu_aberto;50,0;5;884,5;5;309,57;0,35
349;nublado;50,0;5;884,49;5;309,57;0,35
350;parcialmente_nublado;50,0;5;884,5;5;309,57;0,35
351;parcialmente_nublado;50,0;5;884,51;5;309,58;0,35
352;parcialmente_nublado;50,0;5;884,5;5;309,58;0,35
353;ceu_aberto;50,0;5;884,49;5;309,57;0,35
354;nublado;50,0;5;884,5;5;309,58;0,35
355;ceu_aberto;50,0;5;884,51;5;309,58;0,35
356;parcialmente_nublado;50,0;5;884,5;5;309,58;0,35
357;ceu_aberto;50,0;5;884,5;5;309,58;0,35
358;ceu_aberto;50,0;5;884,51;5;309,58;0,35
359;nublado;50,0;5;884,5;5;309,57;0,35
360;parcialmente_nublado;50,0;5;884,51;5;309,58;0,35
361;ceu_aberto;50,0;5;884,5;5;309,57;0,35
362;parcialmente_nublado;50,0;5;884,51;5;309,57;0,35
363;ceu_aberto;50,0;5;884,5;5;309,57;0,35
364;parcialmente_nublado;50,0;5;884,5;5;309,57;0,35
365;parcialmente_nublado;50,0;5;884,51;5;309,57;0,35
366;ceu_aberto;50,0;5;884,49;5;309,57;0,35
367;ceu_aberto;50,0;5;884,5;5;309,59;0,35
368;nublado;50,0;5;884,5;5;309,57;0,35
369;ceu_aberto;50,0;5;884,5;5;309,58;0,35
370;parcialmente_nublado;50,0;5;884,5;5;309,57;0,35
371;ceu_aberto;50,0;5;884,51;5;309,57;0,35
372;ceu_aberto;50,0;5;884,5;5;309,58;0,35
373;parcialmente_nublado;50,0;5;884,5;5;309,57;0,35
374;ceu_aberto;50,0;5;884,51;5;309,58;0,35
375;ceu_aberto;50,0;5;884,5;5;309,57;0,35
376;parcialmente_nublado;50,0;5;884,5;5;309,57;0,35
377;ceu_aberto;50,0;5;884,51;5;309,57;0,35
378;ceu_aberto;50,0;5;884,5;5;309,58;0,35
379;ceu_aberto;50,0;5;884,51;5;309,57;0,35
380;parcialmente_nublado;50,0;5;884,49;5;309,58;0,35
381;ceu_aberto;50,0;5;884,5;5;309,59;0,35
382;ceu_aberto;50,0;5;884,5;5;309,57;0,35
383;ceu_aberto;50,0;5;884,5;5;309,58;0,35
384;parcialmente_nublado;50,0;5;884,5;5;309,58;0,35
385;ceu_aberto;50,0;5;884,5;5;309,58;0,35
386;ceu_aberto;50,0;5;884,49;5;309,57;0,35
387;parcialmente_nublado;50,0;5;884,51;5;309,58;0,35
388;parcialmente_nublado;50,0;5;884,5;5;309,58;0,35
389;ceu_aberto;50,0;5;884,51;5;309,57;0,35
390;parcialmente_nublado;50,0;5;884,5;5;309,58;0,35
391;ceu_aberto;50,0;5;884,5;5;309,57;0,35
392;ceu_aberto;50,0;5;884,5;5;309,58;0,35
393;ceu_aberto;50,0;5;884,49;5;309,57;0,35
394;ceu_aberto;50,0;5;884,5;5;309,58;0,35
395;ceu_aberto;50,0;5;884,5;5;309,58;0,35
396;ceu_aberto;50,0;5;884,49;5;309,56;0,35
397;parcialmente_nublado;50,0;5;884,5;5;309,58;0,35
398;nublado;50,0;5;884,5;5;309,57;0,35
399;ceu_aberto;50,0;5;884,5;5;309,56;0,35
400;parcialmente_nublado;50,0;5;884,49;5;309,58;0,35
401;parcialmente_nublado;50,0;5;884,49;5;309,58;0,35
402;ceu_aberto;50,0;5;884,51;5;309,57;0,35
403;ceu_aberto;50,0;5;884,49;5;309,58;0,35
404;ceu_aberto;50,0;5;884,5;5;309,59;0,35
405;ceu_aberto;50,0;5;884,49;5;309,57;0,35
406;nublado;50,0;5;884,5;5;309,59;0,35
407;parcialmente_nublado;50,0;5;884,5;5;309,57;0,35
408;ceu_aberto;50,0;5;884,52;5;309,57;0,35
409;nublado;50,0;5;884,5;5;309,58;0,35
410;ceu_aberto;50,0;5;884,49;5;309,58;0,35
411;ceu_aberto;50,0;5;884,49;5;309,58;0,35
412;ceu_aberto;50,0;5;884,5;5;309,56;0,35
413;ceu_aberto;50,0;5;884,51;5;309,57;0,35
414;nublado;50,0;5;884,5;5;309,56;0,35
415;ceu_aberto;50,0;5;884,5;5;309,58;0,35
416;parcialmente_nublado;50,0;5;884,51;5;309,57;0,35
417;ceu_aberto;50,0;5;884,51;5;309,57;0,35
418;parcialmente_nublado;50,0;5;884,5;5;309,56;0,35
419;ceu_aberto;50,0;5;884,5;5;309,57;0,35
420;parcialmente_nublado;50,0;5;884,5;5;309,58;0,35
421;ceu_aberto;50,0;5;884,51;5;309,58;0,35
422;parcialmente_nublado;50,0;5;884,51;5;309,57;0,35
423;parcialmente_nublado;50,0;5;884,5;5;309,57;0,35
424;parcialmente_nublado;50,0;5;884,51;5;309,57;0,35
425;ceu_aberto;50,0;5;884,49;5;309,56;0,35
426;ceu_aberto;50,0;5;884,5;5;309,58;0,35
427;nublado;50,0;5;884,49;5;309,57;0,35
428;parcialmente_nublado;50,0;5;884,51;5;309,57;0,35
429;ceu_aberto;50,0;5;884,5;5;309,57;0,35
430;ceu_aberto;50,0;5;884,51;5;309,58;0,35
431;ceu_aberto;50,0;5;884,49;5;309,57;0,35
432;ceu_aberto;50,0;5;884,51;5;309,57;0,35
433;ceu_aberto;50,0;5;884,5;5;309,57;0,35
434;ceu_aberto;50,0;5;884,51;5;309,57;0,35
435;parcialmente_nublado;50,0;5;884,5;5;309,59;0,35
436;parcialmente_nublado;50,0;5;884,5;5;309,58;0,35
437;ceu_aberto;50,0;5;884,5;5;309,58;0,35
438;ceu_aberto;50,0;5;884,5;5;309,58;0,35
439;parcialmente_nublado;50,0;5;884,49;5;309,58;0,35
440;parcialmente_nublado;50,0;5;884,51;5;309,57;0,35
441;ceu_aberto;50,0;5;884,5;5;309,58;0,35
442;ceu_aberto;50,0;5;884,5;5;309,58;0,35
443;parcialmente_nublado;50,0;5;884,49;5;309,58;0,35
444;parcialmente_nublado;50,0;5;884,5;5;309,57;0,35
445;nublado;50,0;5;884,5;5;309,59;0,35
446;parcialmente_nublado;50,0;5;884,5;5;309,57;0,35
447;parcialmente_nublado;50,0;5;884,51;5;309,58;0,35
448;ceu_aberto;50,0;5;884,49;5;309,58;0,35
449;parcialmente_nublado;50,0;5;884,5;5;309,57;0,35
450;parcialmente_nublado;50,0;5;884,5;5;309,58;0,35
451;ceu_aberto;50,0;5;884,49;5;309,58;0,35
452;parcialmente_nublado;50,0;5;884,5;5;309,57;0,35
453;nublado;50,0;5;884,49;5;309,58;0,35
454;parcialmente_nublado;50,0;5;884,51;5;309,58;0,35
455;ceu_aberto;50,0;5;884,5;5;309,58;0,35
456;parcialmente_nublado;50,0;5;884,49;5;309,57;0,35
