id_realizacao;tipo_dia;barra;potencia_kw;capacidade_kwh;razao_armazenamento_h
3;ceu_aberto;818;230,39;171,36;0,744
4;ceu_aberto;822;217,71;124,71;0,573
4;ceu_aberto;836;212,51;385,88;1,816
4;ceu_aberto;862;50,24;248,72;4,951
4;ceu_aberto;842;166,47;141,36;0,849
4;ceu_aberto;824;198,08;249,43;1,259
4;ceu_aberto;832;52,79;382,71;7,25
4;ceu_aberto;890;185,67;195,58;1,053
4;ceu_aberto;812;78,41;135,77;1,732
4;ceu_aberto;852;101,59;133,53;1,314
4;ceu_aberto;860;211,51;254,64;1,204
4;ceu_aberto;806;158,19;222,15;1,404
4;ceu_aberto;856;219,7;118,23;0,538
4;ceu_aberto;808;78,59;396,27;5,042
4;ceu_aberto;826;134,89;382,65;2,837
4;ceu_aberto;850;211,08;315,89;1,497
4;ceu_aberto;848;197,44;212,04;1,074
5;ceu_aberto;848;128,63;252,13;1,96
5;ceu_aberto;836;55,96;127,71;2,282
5;ceu_aberto;824;241,62;357,97;1,482
5;ceu_aberto;800;218,54;370,08;1,693
5;ceu_aberto;818;62,49;150,92;2,415
5;ceu_aberto;802;191,66;306,54;1,599
5;ceu_aberto;858;81,94;223,73;2,73
5;ceu_aberto;808;147,99;396,23;2,677
5;ceu_aberto;806;183,49;445,34;2,427
5;ceu_aberto;890;158,23;226,69;1,433
5;ceu_aberto;828;196,66;413,04;2,1
5;ceu_aberto;846;224,99;231,78;1,03
5;ceu_aberto;862;79,52;295,97;3,722
5;ceu_aberto;888;142,4;346,64;2,434
5;ceu_aberto;842;219,56;221,98;1,011
5;ceu_aberto;852;211,24;131,92;0,625
6;parcialmente_nublado;858;61,29;433,45;7,072
6;parcialmente_nublado;890;87,11;301,1;3,457
6;parcialmente_nublado;812;67,6;181,82;2,69
6;parcialmente_nublado;808;106,4;290,29;2,728
6;parcialmente_nublado;814;215,83;224,76;1,041
6;parcialmente_nublado;860;130,24;130,68;1,003
6;parcialmente_nublado;888;236,04;202,56;0,858
6;parcialmente_nublado;842;239,38;209,05;0,873
6;parcialmente_nublado;850;182,07;356,38;1,957
6;parcialmente_nublado;830;89,69;134,91;1,504
6;parcialmente_nublado;816;192,6;354,74;1,842
6;parcialmente_nublado;838;216,35;368,45;1,703
6;parcialmente_nublado;800;190,99;469,99;2,461
6;parcialmente_nublado;834;211,3;175,38;0,83
6;parcialmente_nublado;862;144,46;134,54;0,931
6;parcialmente_nublado;846;225,25;114,5;0,508
7;parcialmente_nublado;808;187,96;366,2;1,948
7;parcialmente_nublado;800;158,12;161,51;1,021
7;parcialmente_nublado;860;227,09;120,92;0,532
7;parcialmente_nublado;816;151,96;346,2;2,278
7;parcialmente_nublado;812;94,6;239,94;2,536
7;parcialmente_nublado;890;223,19;193,98;0,869
7;parcialmente_nublado;842;72,12;101,18;1,403
7;parcialmente_nublado;850;243,05;471,8;1,941
7;parcialmente_nublado;838;216,21;372,67;1,724
7;parcialmente_nublado;862;238,23;366,81;1,54
7;parcialmente_nublado;826;172,24;212,48;1,234
7;parcialmente_nublado;836;242,96;425,5;1,751
7;parcialmente_nublado;822;169,06;209,62;1,24
7;parcialmente_nublado;830;87,22;136,94;1,57
7;parcialmente_nublado;856;157,76;336,74;2,135
7;parcialmente_nublado;848;161,06;197,38;1,226
8;ceu_aberto;802;209,29;212,01;1,013
8;ceu_aberto;860;191,18;494,5;2,587
8;ceu_aberto;836;75,59;281,87;3,729
8;ceu_aberto;828;177,06;402,91;2,276
8;ceu_aberto;816;147,75;388,89;2,632
8;ceu_aberto;842;117,08;318,56;2,721
8;ceu_aberto;890;56,66;379,16;6,692
8;ceu_aberto;812;244,17;404,82;1,658
8;ceu_aberto;844;77,19;169,79;2,2
8;ceu_aberto;814;61,51;415,6;6,757
8;ceu_aberto;852;69,0;454,86;6,592
8;ceu_aberto;830;191,19;250,05;1,308
8;ceu_aberto;832;69,05;184,93;2,678
8;ceu_aberto;848;55,15;346,91;6,29
8;ceu_aberto;846;222,74;393,48;1,767
8;ceu_aberto;808;117,04;316,79;2,707
9;nublado;838;244,93;436,1;1,781
9;nublado;826;75,42;321,44;4,262
9;nublado;844;127,55;328,98;2,579
9;nublado;812;169,78;479,07;2,822
9;nublado;806;248,53;471,75;1,898
9;nublado;834;158,2;109,64;0,693
9;nublado;848;145,73;394,69;2,708
9;nublado;890;180,76;479,65;2,654
9;nublado;816;66,24;430,2;6,495
9;nublado;830;118,22;307,03;2,597
9;nublado;818;206,16;331,5;1,608
9;nublado;846;214,85;400,83;1,866
9;nublado;800;152,17;245,33;1,612
9;nublado;810;118,43;147,07;1,242
9;nublado;836;134,9;427,08;3,166
9;nublado;820;238,99;293,99;1,23
10;parcialmente_nublado;854;215,95;435,65;2,017
10;parcialmente_nublado;888;56,53;287,59;5,087
10;parcialmente_nublado;824;115,33;398,6;3,456
10;parcialmente_nublado;834;206,22;215,29;1,044
10;parcialmente_nublado;860;68,51;196,11;2,863
10;parcialmente_nublado;890;76,74;152,75;1,99
10;parcialmente_nublado;862;246,96;420,0;1,701
10;parcialmente_nublado;802;214,42;402,92;1,879
10;parcialmente_nublado;850;234,41;461,0;1,967
10;parcialmente_nublado;856;217,16;378,99;1,745
10;parcialmente_nublado;816;245,16;416,55;1,699
10;parcialmente_nublado;810;237,35;138,94;0,585
10;parcialmente_nublado;846;227,74;321,93;1,414
10;parcialmente_nublado;818;189,3;387,43;2,047
10;parcialmente_nublado;800;209,21;177,54;0,849
10;parcialmente_nublado;852;77,91;431,19;5,534
11;ceu_aberto;818;106,85;345,9;3,237
11;ceu_aberto;842;137,14;248,36;1,811
11;ceu_aberto;828;240,33;426,86;1,776
11;ceu_aberto;826;204,6;444,76;2,174
11;ceu_aberto;856;84,49;287,55;3,403
11;ceu_aberto;844;118,68;211,3;1,78
11;ceu_aberto;858;222,08;196,38;0,884
11;ceu_aberto;824;86,64;130,82;1,51
11;ceu_aberto;800;186,78;112,1;0,6
11;ceu_aberto;808;88,11;354,09;4,019
11;ceu_aberto;814;151,38;127,62;0,843
11;ceu_aberto;888;154,16;481,79;3,125
11;ceu_aberto;854;247,51;251,34;1,015
11;ceu_aberto;832;52,74;404,55;7,671
11;ceu_aberto;816;76,49;492,08;6,433
11;ceu_aberto;822;152,08;480,62;3,16
12;parcialmente_nublado;832;143,48;385,06;2,684
12;parcialmente_nublado;828;194,35;184,5;0,949
12;parcialmente_nublado;830;63,06;362,97;5,756
12;parcialmente_nublado;826;212,52;133,06;0,626
12;parcialmente_nublado;836;150,55;116,57;0,774
12;parcialmente_nublado;824;233,23;347,43;1,49
12;parcialmente_nublado;814;164,43;234,95;1,429
12;parcialmente_nublado;860;66,34;378,05;5,699
12;parcialmente_nublado;844;106,76;441,05;4,131
12;parcialmente_nublado;846;190,86;413,54;2,167
12;parcialmente_nublado;822;213,12;147,98;0,694
12;parcialmente_nublado;800;190,01;247,59;1,303
12;parcialmente_nublado;890;175,28;349,97;1,997
12;parcialmente_nublado;854;101,41;483,22;4,765
12;parcialmente_nublado;856;57,17;465,47;8,142
12;parcialmente_nublado;816;143,66;194,44;1,353
13;parcialmente_nublado;828;106,36;108,59;1,021
13;parcialmente_nublado;814;175,54;294,11;1,675
13;parcialmente_nublado;826;170,63;477,17;2,797
13;parcialmente_nublado;890;109,98;357,4;3,25
13;parcialmente_nublado;818;176,34;481,42;2,73
13;parcialmente_nublado;802;240,21;470,57;1,959
13;parcialmente_nublado;844;214,4;116,21;0,542
13;parcialmente_nublado;800;243,46;106,07;0,436
13;parcialmente_nublado;848;156,07;369,96;2,37
13;parcialmente_nublado;816;239,13;489,41;2,047
13;parcialmente_nublado;858;71,04;242,08;3,408
13;parcialmente_nublado;850;218,97;497,49;2,272
13;parcialmente_nublado;842;85,84;366,44;4,269
13;parcialmente_nublado;846;110,5;478,32;4,329
13;parcialmente_nublado;808;77,57;177,8;2,292
13;parcialmente_nublado;838;65,13;170,68;2,621
14;ceu_aberto;826;59,66;209,42;3,51
14;ceu_aberto;888;118,16;498,28;4,217
14;ceu_aberto;844;162,77;394,64;2,425
14;ceu_aberto;816;74,33;431,68;5,808
14;ceu_aberto;838;204,42;197,88;0,968
14;ceu_aberto;810;235,29;357,52;1,519
14;ceu_aberto;890;177,93;228,79;1,286
14;ceu_aberto;842;243,08;433,88;1,785
14;ceu_aberto;850;76,68;478,66;6,242
14;ceu_aberto;846;224,74;184,2;0,82
14;ceu_aberto;834;246,52;214,39;0,87
14;ceu_aberto;828;241,55;217,8;0,902
14;ceu_aberto;860;65,74;113,36;1,724
14;ceu_aberto;832;199,8;119,09;0,596
14;ceu_aberto;852;113,16;318,84;2,818
14;ceu_aberto;818;207,78;407,59;1,962
15;parcialmente_nublado;858;156,86;324,39;2,068
15;parcialmente_nublado;854;158,76;378,6;2,385
15;parcialmente_nublado;830;194,01;475,23;2,45
15;parcialmente_nublado;808;75,58;146,55;1,939
15;parcialmente_nublado;890;143,09;149,35;1,044
15;parcialmente_nublado;822;189,08;489,89;2,591
15;parcialmente_nublado;812;54,82;213,91;3,902
15;parcialmente_nublado;836;166,35;166,39;1,0
15;parcialmente_nublado;862;132,3;117,57;0,889
15;parcialmente_nublado;824;71,53;143,84;2,011
15;parcialmente_nublado;848;130,39;151,14;1,159
15;parcialmente_nublado;834;205,63;188,34;0,916
15;parcialmente_nublado;828;146,28;410,78;2,808
15;parcialmente_nublado;850;173,58;431,23;2,484
15;parcialmente_nublado;806;159,18;495,95;3,116
15;parcialmente_nublado;816;222,03;176,57;0,795
16;ceu_aberto;824;106,58;261,99;2,458
16;ceu_aberto;890;228,66;222,1;0,971
16;ceu_aberto;854;113,52;495,49;4,365
16;ceu_aberto;856;232,56;351,34;1,511
16;ceu_aberto;836;82,1;430,86;5,248
16;ceu_aberto;826;100,31;399,62;3,984
16;ceu_aberto;802;94,42;252,66;2,676
16;ceu_aberto;858;144,55;247,48;1,712
16;ceu_aberto;814;70,16;175,49;2,501
16;ceu_aberto;846;166,71;245,47;1,472
16;ceu_aberto;820;214,1;354,94;1,658
16;ceu_aberto;816;70,61;268,63;3,804
16;ceu_aberto;830;121,43;354,03;2,916
16;ceu_aberto;810;164,82;201,22;1,221
16;ceu_aberto;862;53,26;113,82;2,137
16;ceu_aberto;806;150,61;460,43;3,057
17;parcialmente_nublado;820;127,09;355,45;2,797
17;parcialmente_nublado;856;209,38;140,7;0,672
17;parcialmente_nublado;818;231,79;317,33;1,369
17;parcialmente_nublado;848;218,7;300,44;1,374
17;parcialmente_nublado;824;172,55;459,08;2,661
17;parcialmente_nublado;862;229,13;475,04;2,073
17;parcialmente_nublado;850;96,39;342,09;3,549
17;parcialmente_nublado;852;125,42;120,95;0,964
17;parcialmente_nublado;826;227,85;213,84;0,939
17;parcialmente_nublado;822;234,55;441,27;1,881
17;parcialmente_nublado;816;94,63;358,21;3,785
17;parcialmente_nublado;830;221,31;466,67;2,109
17;parcialmente_nublado;888;198,91;289,07;1,453
17;parcialmente_nublado;806;185,93;123,67;0,665
17;parcialmente_nublado;858;195,61;149,01;0,762
17;parcialmente_nublado;834;176,68;109,64;0,621
18;ceu_aberto;848;85,61;356,61;4,166
18;ceu_aberto;846;209,68;251,19;1,198
18;ceu_aberto;844;111,05;370,46;3,336
18;ceu_aberto;850;193,41;250,38;1,295
18;ceu_aberto;836;244,23;202,15;0,828
18;ceu_aberto;842;148,74;208,9;1,404
18;ceu_aberto;890;134,74;340,78;2,529
18;ceu_aberto;802;220,46;434,11;1,969
18;ceu_aberto;834;141,97;428,68;3,02
18;ceu_aberto;860;153,15;484,67;3,165
18;ceu_aberto;888;93,0;286,92;3,085
18;ceu_aberto;808;72,98;210,28;2,881
18;ceu_aberto;824;219,26;209,44;0,955
18;ceu_aberto;830;148,88;494,47;3,321
18;ceu_aberto;814;85,06;272,32;3,202
18;ceu_aberto;862;78,11;329,37;4,217
19;nublado;820;220,61;237,04;1,074
19;nublado;826;99,9;286,59;2,869
19;nublado;860;140,74;482,77;3,43
19;nublado;844;109,36;436,63;3,993
19;nublado;822;206,02;126,6;0,615
19;nublado;836;137,79;208,8;1,515
19;nublado;858;65,79;390,13;5,93
19;nublado;832;218,02;313,69;1,439
19;nublado;812;193,17;456,71;2,364
19;nublado;802;130,08;418,24;3,215
19;nublado;806;142,06;286,01;2,013
19;nublado;850;136,64;389,06;2,847
19;nublado;834;99,57;271,88;2,731
19;nublado;888;135,66;420,46;3,099
19;nublado;816;181,62;323,47;1,781
19;nublado;810;85,42;328,15;3,842
20;nublado;828;183,15;319,23;1,743
20;nublado;802;187,36;448,43;2,393
20;nublado;836;153,1;411,38;2,687
20;nublado;862;65,14;281,16;4,316
20;nublado;888;116,83;242,91;2,079
20;nublado;800;239,54;250,99;1,048
20;nublado;842;226,97;468,49;2,064
20;nublado;808;130,0;142,39;1,095
20;nublado;814;77,26;487,77;6,313
20;nublado;850;84,73;393,65;4,646
20;nublado;834;69,93;225,99;3,232
20;nublado;848;178,5;488,66;2,738
20;nublado;822;81,17;450,04;5,544
20;nublado;820;64,23;246,27;3,834
20;nublado;826;197,4;451,93;2,289
20;nublado;846;205,0;322,26;1,572
21;ceu_aberto;816;98,59;156,86;1,591
21;ceu_aberto;862;229,78;456,08;1,985
21;ceu_aberto;848;220,27;284,04;1,29
21;ceu_aberto;802;58,38;167,25;2,865
21;ceu_aberto;854;169,31;284,04;1,678
21;ceu_aberto;888;56,38;416,16;7,381
21;ceu_aberto;838;75,19;365,11;4,856
21;ceu_aberto;842;151,64;253,83;1,674
21;ceu_aberto;826;246,18;469,8;1,908
21;ceu_aberto;850;65,53;373,98;5,707
21;ceu_aberto;814;132,9;423,83;3,189
21;ceu_aberto;822;140,67;378,79;2,693
21;ceu_aberto;828;144,67;199,3;1,378
21;ceu_aberto;824;149,74;402,45;2,688
21;ceu_aberto;810;224,5;317,46;1,414
21;ceu_aberto;830;226,4;300,41;1,327
22;ceu_aberto;834;190,1;213,48;1,123
22;ceu_aberto;812;196,62;439,23;2,234
22;ceu_aberto;848;115,58;418,88;3,624
22;ceu_aberto;828;165,81;341,29;2,058
22;ceu_aberto;858;87,46;290,33;3,32
22;ceu_aberto;862;197,85;159,4;0,806
22;ceu_aberto;824;195,61;432,46;2,211
22;ceu_aberto;806;88,53;407,27;4,6
22;ceu_aberto;856;169,52;144,06;0,85
22;ceu_aberto;800;214,87;317,3;1,477
22;ceu_aberto;888;155,91;457,07;2,932
22;ceu_aberto;822;213,91;110,2;0,515
22;ceu_aberto;814;204,18;475,51;2,329
22;ceu_aberto;808;164,46;187,03;1,137
22;ceu_aberto;890;194,66;183,35;0,942
22;ceu_aberto;850;166,85;304,3;1,824
23;nublado;814;51,0;111,61;2,188
23;nublado;816;144,33;333,71;2,312
23;nublado;888;64,96;156,62;2,411
23;nublado;812;154,8;221,68;1,432
23;nublado;800;191,43;349,27;1,825
23;nublado;810;189,5;301,0;1,588
23;nublado;820;118,4;280,77;2,371
23;nublado;806;63,11;382,91;6,067
23;nublado;832;132,03;483,94;3,665
23;nublado;822;221,07;317,44;1,436
23;nublado;850;145,47;397,55;2,733
23;nublado;842;100,55;402,78;4,006
23;nublado;844;126,35;292,8;2,317
23;nublado;802;185,74;457,12;2,461
23;nublado;858;137,84;484,86;3,518
23;nublado;890;183,02;346,29;1,892
24;nublado;888;86,32;194,92;2,258
24;nublado;816;107,07;430,36;4,019
24;nublado;828;135,99;356,7;2,623
24;nublado;854;228,92;171,26;0,748
24;nublado;834;204,85;227,09;1,109
24;nublado;824;157,61;235,17;1,492
24;nublado;862;61,68;259,63;4,209
24;nublado;810;75,71;187,4;2,475
24;nublado;806;189,6;416,75;2,198
24;nublado;890;69,36;194,92;2,81
24;nublado;852;143,36;412,96;2,881
24;nublado;812;224,0;393,68;1,758
24;nublado;820;249,17;208,37;0,836
24;nublado;850;67,82;433,68;6,395
24;nublado;814;149,57;224,49;1,501
24;nublado;848;186,45;147,05;0,789
25;ceu_aberto;836;113,6;452,11;3,98
25;ceu_aberto;838;136,18;157,32;1,155
25;ceu_aberto;824;89,27;402,99;4,514
25;ceu_aberto;848;244,8;304,88;1,245
25;ceu_aberto;856;177,92;481,62;2,707
25;ceu_aberto;860;232,36;463,11;1,993
25;ceu_aberto;862;96,21;296,64;3,083
25;ceu_aberto;852;227,0;285,7;1,259
25;ceu_aberto;846;102,98;304,83;2,96
25;ceu_aberto;820;222,9;412,36;1,85
25;ceu_aberto;826;131,46;189,33;1,44
25;ceu_aberto;834;179,71;291,93;1,624
25;ceu_aberto;888;108,65;203,42;1,872
25;ceu_aberto;808;93,58;150,81;1,612
25;ceu_aberto;800;235,93;432,67;1,834
25;ceu_aberto;830;92,55;386,54;4,177
26;parcialmente_nublado;844;200,96;194,49;0,968
26;parcialmente_nublado;890;78,26;178,79;2,285
26;parcialmente_nublado;806;124,16;153,65;1,238
26;parcialmente_nublado;800;114,93;440,47;3,833
26;parcialmente_nublado;810;170,19;386,35;2,27
26;parcialmente_nublado;822;89,47;137,14;1,533
26;parcialmente_nublado;828;110,05;132,61;1,205
26;parcialmente_nublado;838;84,99;211,36;2,487
26;parcialmente_nublado;836;75,37;211,91;2,812
26;parcialmente_nublado;856;116,41;308,63;2,651
26;parcialmente_nublado;812;160,68;327,84;2,04
26;parcialmente_nublado;814;246,0;252,01;1,024
26;parcialmente_nublado;816;178,35;103,11;0,578
26;parcialmente_nublado;848;51,25;369,79;7,215
26;parcialmente_nublado;834;155,97;443,12;2,841
26;parcialmente_nublado;862;171,98;154,47;0,898
27;ceu_aberto;890;98,98;451,59;4,562
27;ceu_aberto;822;169,23;462,28;2,732
27;ceu_aberto;828;233,63;461,05;1,973
27;ceu_aberto;838;138,26;153,64;1,111
27;ceu_aberto;818;159,99;283,12;1,77
27;ceu_aberto;862;173,76;439,44;2,529
27;ceu_aberto;814;151,83;387,3;2,551
27;ceu_aberto;854;194,1;290,16;1,495
27;ceu_aberto;844;220,67;382,55;1,734
27;ceu_aberto;834;127,42;343,41;2,695
27;ceu_aberto;816;197,29;109,31;0,554
27;ceu_aberto;830;96,02;437,35;4,555
27;ceu_aberto;810;192,95;158,08;0,819
27;ceu_aberto;820;178,39;391,68;2,196
27;ceu_aberto;806;127,83;303,52;2,374
27;ceu_aberto;802;147,54;258,54;1,752
28;ceu_aberto;832;55,2;313,65;5,682
28;ceu_aberto;802;148,39;418,78;2,822
28;ceu_aberto;858;70,59;171,11;2,424
28;ceu_aberto;808;224,48;312,93;1,394
28;ceu_aberto;834;144,12;291,78;2,025
28;ceu_aberto;822;239,64;404,45;1,688
28;ceu_aberto;842;247,07;454,55;1,84
28;ceu_aberto;854;139,35;199,17;1,429
28;ceu_aberto;830;169,43;196,42;1,159
28;ceu_aberto;824;178,57;304,0;1,702
28;ceu_aberto;838;199,46;330,57;1,657
28;ceu_aberto;846;149,82;287,05;1,916
28;ceu_aberto;860;198,97;337,98;1,699
28;ceu_aberto;812;225,89;266,18;1,178
28;ceu_aberto;836;161,7;309,93;1,917
28;ceu_aberto;850;73,74;297,28;4,031
29;nublado;856;192,32;406,08;2,111
29;nublado;854;126,64;331,92;2,621
29;nublado;814;220,99;465,17;2,105
29;nublado;818;148,21;107,79;0,727
29;nublado;844;63,17;449,47;7,115
29;nublado;890;196,96;358,61;1,821
29;nublado;836;106,34;205,26;1,93
29;nublado;842;212,77;424,01;1,993
29;nublado;800;226,94;145,14;0,64
29;nublado;826;212,81;353,9;1,663
29;nublado;852;202,75;167,12;0,824
29;nublado;838;99,79;275,37;2,759
29;nublado;822;173,11;411,32;2,376
29;nublado;828;248,53;149,56;0,602
29;nublado;862;50,55;142,63;2,822
29;nublado;830;53,07;361,64;6,814
30;ceu_aberto;810;99,98;226,48;2,265
30;ceu_aberto;814;230,73;222,7;0,965
30;ceu_aberto;816;243,26;423,25;1,74
30;ceu_aberto;842;56,61;193,98;3,427
30;ceu_aberto;818;207,89;103,35;0,497
30;ceu_aberto;852;56,87;184,0;3,235
30;ceu_aberto;832;218,78;499,33;2,282
30;ceu_aberto;834;221,35;320,0;1,446
30;ceu_aberto;826;236,38;164,59;0,696
30;ceu_aberto;888;223,32;312,57;1,4
30;ceu_aberto;806;66,84;119,59;1,789
30;ceu_aberto;822;135,33;420,54;3,108
30;ceu_aberto;824;57,81;354,94;6,14
30;ceu_aberto;862;170,99;296,31;1,733
30;ceu_aberto;830;203,68;183,8;0,902
30;ceu_aberto;856;140,49;114,42;0,814
31;ceu_aberto;824;178,85;412,05;2,304
31;ceu_aberto;822;110,15;235,05;2,134
31;ceu_aberto;816;199,11;321,17;1,613
31;ceu_aberto;838;202,58;271,53;1,34
31;ceu_aberto;828;202,65;445,65;2,199
31;ceu_aberto;808;107,33;347,75;3,24
31;ceu_aberto;834;79,46;218,69;2,752
31;ceu_aberto;800;220,92;170,06;0,77
31;ceu_aberto;858;106,17;145,17;1,367
31;ceu_aberto;846;136,41;435,94;3,196
31;ceu_aberto;890;186,96;492,77;2,636
31;ceu_aberto;862;134,28;181,96;1,355
31;ceu_aberto;832;201,91;128,84;0,638
31;ceu_aberto;848;71,28;139,89;1,963
31;ceu_aberto;826;173,39;222,28;1,282
31;ceu_aberto;852;102,01;129,86;1,273
32;nublado;860;148,5;148,76;1,002
32;nublado;808;136,48;250,96;1,839
32;nublado;836;59,32;485,96;8,192
32;nublado;844;79,92;309,0;3,866
32;nublado;802;91,32;335,65;3,676
32;nublado;856;108,24;192,58;1,779
32;nublado;848;200,75;149,75;0,746
32;nublado;858;155,35;161,59;1,04
32;nublado;828;69,91;320,84;4,589
32;nublado;824;205,6;325,17;1,582
32;nublado;842;135,45;443,8;3,276
32;nublado;888;95,27;113,51;1,191
32;nublado;838;186,67;167,37;0,897
32;nublado;852;134,9;389,12;2,885
32;nublado;834;248,83;338,84;1,362
32;nublado;812;207,5;358,09;1,726
33;parcialmente_nublado;828;111,8;168,37;1,506
33;parcialmente_nublado;810;165,39;164,63;0,995
33;parcialmente_nublado;816;154,83;303,63;1,961
33;parcialmente_nublado;820;169,12;202,48;1,197
33;parcialmente_nublado;830;126,59;122,09;0,964
33;parcialmente_nublado;888;108,53;439,96;4,054
33;parcialmente_nublado;852;170,49;340,38;1,996
33;parcialmente_nublado;822;68,61;277,16;4,04
33;parcialmente_nublado;844;214,42;298,36;1,391
33;parcialmente_nublado;800;102,36;276,42;2,7
33;parcialmente_nublado;846;165,41;353,91;2,14
33;parcialmente_nublado;890;125,47;128,69;1,026
33;parcialmente_nublado;834;114,27;288,13;2,521
33;parcialmente_nublado;824;176,38;123,68;0,701
33;parcialmente_nublado;832;58,18;102,61;1,764
33;parcialmente_nublado;836;191,46;134,75;0,704
34;nublado;820;85,82;291,13;3,392
34;nublado;824;67,94;301,44;4,437
34;nublado;814;159,89;148,13;0,926
34;nublado;808;125,24;256,07;2,045
34;nublado;862;145,74;463,88;3,183
34;nublado;834;190,58;237,34;1,245
34;nublado;800;242,84;303,11;1,248
34;nublado;832;166,43;380,13;2,284
34;nublado;822;79,94;495,48;6,198
34;nublado;830;156,31;441,1;2,822
34;nublado;806;245,02;400,87;1,636
34;nublado;812;168,1;128,27;0,763
34;nublado;858;60,03;186,87;3,113
34;nublado;890;242,53;376,56;1,553
34;nublado;844;172,87;104,68;0,606
34;nublado;802;238,21;214,01;0,898
35;parcialmente_nublado;862;132,99;177,5;1,335
35;parcialmente_nublado;820;186,69;185,19;0,992
35;parcialmente_nublado;850;248,15;277,01;1,116
35;parcialmente_nublado;832;215,99;100,14;0,464
35;parcialmente_nublado;816;101,69;137,86;1,356
35;parcialmente_nublado;802;132,37;149,03;1,126
35;parcialmente_nublado;808;172,83;211,89;1,226
35;parcialmente_nublado;846;167,25;271,56;1,624
35;parcialmente_nublado;834;150,22;409,85;2,728
35;parcialmente_nublado;856;220,93;162,16;0,734
35;parcialmente_nublado;854;129,33;105,45;0,815
35;parcialmente_nublado;842;125,93;137,23;1,09
35;parcialmente_nublado;814;79,22;163,45;2,063
35;parcialmente_nublado;852;200,33;241,0;1,203
35;parcialmente_nublado;824;202,35;374,2;1,849
35;parcialmente_nublado;860;128,54;260,68;2,028
36;ceu_aberto;852;133,97;155,67;1,162
36;ceu_aberto;862;134,21;135,75;1,011
36;ceu_aberto;858;245,6;206,71;0,842
36;ceu_aberto;836;229,08;373,67;1,631
36;ceu_aberto;820;116,04;204,9;1,766
36;ceu_aberto;834;222,16;415,17;1,869
36;ceu_aberto;838;108,58;393,86;3,627
36;ceu_aberto;830;94,95;320,19;3,372
36;ceu_aberto;816;222,56;339,77;1,527
36;ceu_aberto;856;127,75;100,94;0,79
36;ceu_aberto;860;160,97;278,04;1,727
36;ceu_aberto;828;237,11;119,66;0,505
36;ceu_aberto;814;156,34;114,36;0,731
36;ceu_aberto;806;174,91;446,43;2,552
36;ceu_aberto;888;99,85;245,02;2,454
36;ceu_aberto;812;188,37;325,41;1,728
37;nublado;806;249,2;312,59;1,254
37;nublado;844;131,58;291,93;2,219
37;nublado;848;122,81;440,25;3,585
37;nublado;850;133,11;128,39;0,965
37;nublado;828;159,59;496,84;3,113
37;nublado;846;229,73;307,0;1,336
37;nublado;888;122,77;272,56;2,22
37;nublado;832;174,91;243,47;1,392
37;nublado;812;226,42;142,23;0,628
37;nublado;824;66,56;190,41;2,861
37;nublado;890;189,77;379,35;1,999
37;nublado;818;245,64;440,74;1,794
