id_realizacao;tipo_dia;unidade_pv;barra;potencia_kw
15;ceu_aberto;2;1;100,0
15;ceu_aberto;3;9;350,0
15;ceu_aberto;4;21;300,0
15;ceu_aberto;5;9;100,0
15;ceu_aberto;6;24;200,0
15;ceu_aberto;7;33;315,2
16;nublado;1;33;500,0
16;nublado;2;5;450,0
16;nublado;3;33;465,2
17;ceu_aberto;1;8;900,0
17;ceu_aberto;2;19;250,0
17;ceu_aberto;3;30;265,2
18;nublado;1;12;650,0
18;nublado;2;14;200,0
18;nublado;3;5;565,2
19;nublado;1;29;50,0
19;nublado;2;27;750,0
19;nublado;3;20;550,0
19;nublado;4;7;65,2
20;parcialmente_nublado;1;10;50,0
20;parcialmente_nublado;2;29;200,0
20;parcialmente_nublado;3;23;900,0
20;parcialmente_nublado;4;21;265,2
21;nublado;1;4;350,0
21;nublado;2;20;50,0
21;nublado;3;29;250,0
21;nublado;4;29;50,0
21;nublado;5;34;500,0
21;nublado;6;8;100,0
21;nublado;7;33;115,2
22;ceu_aberto;1;6;950,0
22;ceu_aberto;2;18;150,0
22;ceu_aberto;3;10;315,2
23;nublado;1;2;150,0
23;nublado;2;13;50,0
23;nublado;3;13;400,0
23;nublado;4;2;150,0
23;nublado;5;5;50,0
23;nublado;6;28;250,0
23;nublado;7;15;365,2
24;parcialmente_nublado;1;17;200,0
24;parcialmente_nublado;2;21;250,0
24;parcialmente_nublado;3;6;900,0
24;parcialmente_nublado;4;20;65,2
25;parcialmente_nublado;1;33;850,0
25;parcialmente_nublado;2;8;200,0
25;parcialmente_nublado;3;32;250,0
25;parcialmente_nublado;4;14;115,2
26;parcialmente_nublado;1;15;250,0
26;parcialmente_nublado;2;6;450,0
26;parcialmente_nublado;3;26;600,0
26;parcialmente_nublado;4;6;115,2
27;ceu_aberto;1;12;250,0
27;ceu_aberto;2;32;750,0
27;ceu_aberto;3;2;415,2
28;nublado;1;9;150,0
28;nublado;2;22;450,0
28;nublado;3;7;550,0
28;nublado;4;5;265,2
29;ceu_aberto;1;14;800,0
29;ceu_aberto;2;3;150,0
29;ceu_aberto;3;16;150,0
29;ceu_aberto;4;34;300,0
29;ceu_aberto;5;15;15,2
30;ceu_aberto;1;23;100,0
30;ceu_aberto;2;30;850,0
30;ceu_aberto;3;34;465,2
31;parcialmente_nublado;1;15;500,0
31;parcialmente_nublado;2;14;900,0
31;parcialmente_nublado;3;11;15,2
32;parcialmente_nublado;1;27;100,0
32;parcialmente_nublado;2;33;550,0
32;parcialmente_nublado;3;1;700,0
32;parcialmente_nublado;4;5;65,2
33;ceu_aberto;1;12;450,0
33;ceu_aberto;2;14;50,0
33;ceu_aberto;3;16;900,0
33;ceu_aberto;4;18;15,2
34;nublado;1;33;50,0
34;nublado;2;8;750,0
34;nublado;3;22;150,0
34;nublado;4;15;250,0
34;nublado;5;2;215,2
35;nublado;1;26;150,0
35;nublado;2;33;300,0
35;nublado;3;34;100,0
35;nublado;4;8;550,0
35;nublado;5;25;150,0
35;nublado;6;21;165,2
36;nublado;1;29;700,0
36;nublado;2;20;400,0
36;nublado;3;19;315,2
37;nublado;1;19;850,0
37;nublado;2;28;500,0
37;nublado;3;2;65,2
38;nublado;1;15;50,0
38;nublado;2;34;300,0
38;nublado;3;24;150,0
38;nublado;4;13;100,0
38;nublado;5;21;50,0
38;nublado;6;21;100,0
38;nublado;7;13;350,0
38;nublado;8;20;315,2
39;parcialmente_nublado;1;22;250,0
39;parcialmente_nublado;2;11;800,0
39;parcialmente_nublado;3;8;365,2
40;ceu_aberto;1;9;450,0
40;ceu_aberto;2;11;200,0
40;ceu_aberto;3;24;400,0
40;ceu_aberto;4;18;365,2
41;nublado;1;12;400,0
41;nublado;2;11;150,0
41;nublado;3;18;100,0
41;nublado;4;30;300,0
41;nublado;5;19;200,0
41;nublado;6;19;265,2
42;parcialmente_nublado;1;24;200,0
42;parcialmente_nublado;2;9;450,0
42;parcialmente_nublado;3;12;350,0
42;parcialmente_nublado;4;8;200,0
42;parcialmente_nublado;5;9;200,0
42;parcialmente_nublado;6;18;15,2
43;nublado;1;3;150,0
43;nublado;2;21;500,0
43;nublado;3;7;400,0
43;nublado;4;2;350,0
43;nublado;5;2;15,2
44;nublado;1;24;400,0
44;nublado;2;28;500,0
44;nublado;3;29;50,0
44;nublado;4;30;300,0
44;nublado;5;23;165,2
45;ceu_aberto;1;26;950,0
45;ceu_aberto;2;33;465,2
46;nublado;1;16;300,0
46;nublado;2;6;350,0
46;nublado;3;34;300,0
46;nublado;4;22;50,0
46;nublado;5;32;200,0
46;nublado;6;34;100,0
46;nublado;7;23;115,2
47;parcialmente_nublado;1;2;800,0
47;parcialmente_nublado;2;3;615,2
48;ceu_aberto;1;23;700,0
48;ceu_aberto;2;25;300,0
48;ceu_aberto;3;31;50,0
48;ceu_aberto;4;25;365,2
49;ceu_aberto;1;29;750,0
49;ceu_aberto;2;28;150,0
49;ceu_aberto;3;1;200,0
49;ceu_aberto;4;15;150,0
49;ceu_aberto;5;30;165,2
50;ceu_aberto;1;30;200,0
50;ceu_aberto;2;10;350,0
50;ceu_aberto;3;22;400,0
50;ceu_aberto;4;32;150,0
50;ceu_aberto;5;34;250,0
50;ceu_aberto;6;24;65,2
