id_realizacao;tipo_dia;penetracao_pct;pv_unidades;pv_potencia_total_kw;bess_unidades;bess_potencia_total_kw;razao_bess_pv
108;parcialmente_nublado;20,0;5;353,8;5;123,84;0,35
109;ceu_aberto;20,0;5;353,8;5;123,83;0,35
110;parcialmente_nublado;20,0;5;353,81;5;123,83;0,35
111;ceu_aberto;20,0;5;353,79;5;123,83;0,35
112;ceu_aberto;20,0;5;353,8;5;123,84;0,35
113;ceu_aberto;20,0;5;353,79;5;123,84;0,35
114;ceu_aberto;20,0;5;353,8;5;123,82;0,35
115;parcialmente_nublado;20,0;5;353,8;5;123,83;0,35
116;parcialmente_nublado;20,0;5;353,8;5;123,83;0,35
117;parcialmente_nublado;20,0;5;353,8;5;123,83;0,35
118;ceu_aberto;20,0;5;353,8;5;123,83;0,35
119;ceu_aberto;20,0;5;353,81;5;123,83;0,35
120;ceu_aberto;20,0;5;353,8;5;123,82;0,35
121;ceu_aberto;20,0;5;353,8;5;123,83;0,35
122;nublado;20,0;5;353,81;5;123,83;0,35
123;ceu_aberto;20,0;5;353,81;5;123,83;0,35
124;ceu_aberto;20,0;5;353,8;5;123,84;0,35
125;parcialmente_nublado;20,0;5;353,8;5;123,83;0,35
126;ceu_aberto;20,0;5;353,8;5;123,83;0,35
127;nublado;20,0;5;353,8;5;123,83;0,35
128;nublado;20,0;5;353,79;5;123,83;0,35
129;ceu_aberto;20,0;5;353,79;5;123,83;0,35
130;ceu_aberto;20,0;5;353,8;5;123,82;0,35
131;parcialmente_nublado;20,0;5;353,8;5;123,83;0,35
132;parcialmente_nublado;20,0;5;353,79;5;123,83;0,35
133;parcialmente_nublado;20,0;5;353,81;5;123,84;0,35
134;parcialmente_nublado;20,0;5;353,8;5;123,84;0,35
135;ceu_aberto;20,0;5;353,8;5;123,83;0,35
136;parcialmente_nublado;20,0;5;353,8;5;123,83;0,35
137;parcialmente_nublado;20,0;5;353,8;5;123,83;0,35
138;ceu_aberto;20,0;5;353,79999999999995;5;123,83;0,35
139;parcialmente_nublado;20,0;5;353,78999999999996;5;123,82;0,35
140;ceu_aberto;20,0;5;353,8;5;123,82;0,35
141;parcialmente_nublado;20,0;5;353,8;5;123,84;0,35
142;ceu_aberto;20,0;5;353,8;5;123,83;0,35
143;parcialmente_nublado;20,0;5;353,8;5;123,84;0,35
144;ceu_aberto;20,0;5;353,8;5;123,83;0,35
145;ceu_aberto;20,0;5;353,81;5;123,82;0,35
146;ceu_aberto;20,0;5;353,79;5;123,84;0,35
147;parcialmente_nublado;20,0;5;353,8;5;123,83;0,35
148;parcialmente_nublado;20,0;5;353,8;5;123,84;0,35
149;ceu_aberto;20,0;5;353,81;5;123,83;0,35
150;ceu_aberto;20,0;5;353,8;5;123,83;0,35
151;nublado;20,0;5;353,81;5;123,84;0,35
152;parcialmente_nublado;20,0;5;353,79;5;123,83;0,35
153;ceu_aberto;20,0;5;353,8;5;123,82;0,35
154;ceu_aberto;20,0;5;353,8;5;123,84;0,35
155;ceu_aberto;20,0;5;353,78999999999996;5;123,84;0,35
156;parcialmente_nublado;20,0;5;353,81;5;123,82;0,35
157;parcialmente_nublado;20,0;5;353,81;5;123,84;0,35
158;ceu_aberto;20,0;5;353,8;5;123,83;0,35
159;ceu_aberto;20,0;5;353,79999999999995;5;123,83;0,35
160;ceu_aberto;20,0;5;353,8;5;123,84;0,35
161;parcialmente_nublado;20,0;5;353,8;5;123,83;0,35
162;nublado;20,0;5;353,81;5;123,84;0,35
163;parcialmente_nublado;20,0;5;353,79;5;123,84;0,35
164;ceu_aberto;20,0;5;353,81;5;123,83;0,35
165;parcialmente_nublado;20,0;5;353,8;5;123,83;0,35
166;ceu_aberto;20,0;5;353,79;5;123,84;0,35
167;ceu_aberto;20,0;5;353,79999999999995;5;123,82;0,35
168;nublado;20,0;5;353,8;5;123,83;0,35
169;ceu_aberto;20,0;5;353,81;5;123,82;0,35
170;ceu_aberto;20,0;5;353,8;5;123,84;0,35
171;ceu_aberto;20,0;5;353,8;5;123,82;0,35
172;parcialmente_nublado;20,0;5;353,8;5;123,84;0,35
173;ceu_aberto;20,0;5;353,8;5;123,83;0,35
174;ceu_aberto;20,0;5;353,8;5;123,83;0,35
175;parcialmente_nublado;20,0;5;353,79;5;123,83;0,35
176;parcialmente_nublado;20,0;5;353,8;5;123,83;0,35
177;parcialmente_nublado;20,0;5;353,81;5;123,83;0,35
178;ceu_aberto;20,0;5;353,8;5;123,82;0,35
179;nublado;20,0;5;353,8;5;123,83;0,35
180;ceu_aberto;20,0;5;353,8;5;123,83;0,35
181;nublado;20,0;5;353,8;5;123,83;0,35
182;parcialmente_nublado;20,0;5;353,81;5;123,83;0,35
183;nublado;20,0;5;353,8;5;123,84;0,35
184;ceu_aberto;20,0;5;353,8;5;123,82;0,35
185;parcialmente_nublado;20,0;5;353,78999999999996;5;123,84;0,35
186;parcialmente_nublado;20,0;5;353,8;5;123,83;0,35
187;parcialmente_nublado;20,0;5;353,81;5;123,83;0,35
188;ceu_aberto;20,0;5;353,8;5;123,83;0,35
189;ceu_aberto;20,0;5;353,8;5;123,83;0,35
190;nublado;20,0;5;353,81;5;123,84;0,35
191;parcialmente_nublado;20,0;5;353,8;5;123,82;0,35
192;ceu_aberto;20,0;5;353,79;5;123,84;0,35
193;ceu_aberto;20,0;5;353,79999999999995;5;123,82;0,35
194;ceu_aberto;20,0;5;353,79999999999995;5;123,84;0,35
195;nublado;20,0;5;353,8;5;123,83;0,35
196;ceu_aberto;20,0;5;353,8;5;123,84;0,35
197;ceu_aberto;20,0;5;353,8;5;123,83;0,35
198;parcialmente_nublado;20,0;5;353,8;5;123,84;0,35
199;parcialmente_nublado;20,0;5;353,8;5;123,83;0,35
200;parcialmente_nublado;20,0;5;353,81;5;123,82;0,35
201;parcialmente_nublado;20,0;5;353,8;5;123,84;0,35
202;ceu_aberto;20,0;5;353,78999999999996;5;123,82;0,35
203;ceu_aberto;20,0;5;353,78999999999996;5;123,83;0,35
204;ceu_aberto;20,0;5;353,8;5;123,84;0,35
205;nublado;20,0;5;353,79;5;123,83;0,35
206;parcialmente_nublado;20,0;5;353,8;5;123,83;0,35
207;ceu_aberto;20,0;5;353,8;5;123,82;0,35
208;ceu_aberto;20,0;5;353,8;5;123,82;0,35
209;parcialmente_nublado;20,0;5;353,8;5;123,83;0,35
210;parcialmente_nublado;20,0;5;353,81;5;123,82;0,35
211;parcialmente_nublado;20,0;5;353,8;5;123,83;0,35
212;parcialmente_nublado;20,0;5;353,8;5;123,83;0,35
213;ceu_aberto;20,0;5;353,8;5;123,83;0,35
214;parcialmente_nublado;20,0;5;353,8;5;123,83;0,35
215;parcialmente_nublado;20,0;5;353,8;5;123,82;0,35
216;ceu_aberto;20,0;5;353,8;5;123,83;0,35
217;parcialmente_nublado;20,0;5;353,79999999999995;5;123,82;0,35
218;ceu_aberto;20,0;5;353,8;5;123,82;0,35
219;parcialmente_nublado;20,0;5;353,81;5;123,82;0,35
220;ceu_aberto;20,0;5;353,8;5;123,83;0,35
221;parcialmente_nublado;20,0;5;353,8;5;123,83;0,35
222;ceu_aberto;20,0;5;353,8;5;123,82;0,35
223;ceu_aberto;20,0;5;353,81;5;123,82;0,35
224;parcialmente_nublado;20,0;5;353,81;5;123,84;0,35
225;nublado;20,0;5;353,8;5;123,83;0,35
226;parcialmente_nublado;20,0;5;353,8;5;123,84;0,35
227;parcialmente_nublado;20,0;5;353,79;5;123,84;0,35
228;ceu_aberto;20,0;5;353,8;5;123,83;0,35
229;ceu_aberto;20,0;5;353,8;5;123,83;0,35
230;parcialmente_nublado;20,0;5;353,79;5;123,83;0,35
231;nublado;20,0;5;353,8;5;123,82;0,35
232;parcialmente_nublado;20,0;5;353,78999999999996;5;123,83;0,35
233;ceu_aberto;20,0;5;353,8;5;123,84;0,35
234;ceu_aberto;20,0;5;353,8;5;123,83;0,35
235;parcialmente_nublado;20,0;5;353,8;5;123,83;0,35
236;nublado;20,0;5;353,79999999999995;5;123,83;0,35
237;nublado;20,0;5;353,8;5;123,84;0,35
238;parcialmente_nublado;20,0;5;353,79;5;123,83;0,35
239;parcialmente_nublado;20,0;5;353,79;5;123,84;0,35
240;ceu_aberto;20,0;5;353,8;5;123,83;0,35
241;parcialmente_nublado;20,0;5;353,79;5;123,83;0,35
242;ceu_aberto;20,0;5;353,79;5;123,84;0,35
243;ceu_aberto;20,0;5;353,8;5;123,83;0,35
244;parcialmente_nublado;20,0;5;353,8;5;123,82;0,35
245;parcialmente_nublado;20,0;5;353,81;5;123,82;0,35
246;ceu_aberto;20,0;5;353,79;5;123,83;0,35
247;parcialmente_nublado;20,0;5;353,8;5;123,83;0,35
248;parcialmente_nublado;20,0;5;353,8;5;123,82;0,35
249;nublado;20,0;5;353,81;5;123,83;0,35
250;ceu_aberto;20,0;5;353,79;5;123,83;0,35
251;parcialmente_nublado;20,0;5;353,8;5;123,83;0,35
252;parcialmente_nublado;20,0;5;353,79999999999995;5;123,84;0,35
253;nublado;20,0;5;353,8;5;123,82;0,35
254;ceu_aberto;20,0;5;353,79999999999995;5;123,82;0,35
255;ceu_aberto;20,0;5;353,8;5;123,83;0,35
256;ceu_aberto;20,0;5;353,78;5;123,83;0,35
257;parcialmente_nublado;20,0;5;353,8;5;123,83;0,35
258;parcialmente_nublado;20,0;5;353,79;5;123,83;0,35
259;ceu_aberto;20,0;5;353,8;5;123,83;0,35
260;parcialmente_nublado;20,0;5;353,79;5;123,83;0,35
261;ceu_aberto;20,0;5;353,8;5;123,82;0,35
262;ceu_aberto;20,0;5;353,81;5;123,83;0,35
263;parcialmente_nublado;20,0;5;353,8;5;123,83;0,35
264;ceu_aberto;20,0;5;353,8;5;123,83;0,35
265;ceu_aberto;20,0;5;353,81;5;123,82;0,35
266;parcialmente_nublado;20,0;5;353,8;5;123,84;0,35
267;ceu_aberto;20,0;5;353,79;5;123,84;0,35
268;nublado;20,0;5;353,78999999999996;5;123,83;0,35
269;ceu_aberto;20,0;5;353,8;5;123,83;0,35
270;ceu_aberto;20,0;5;353,8;5;123,82;0,35
271;nublado;20,0;5;353,8;5;123,83;0,35
272;nublado;20,0;5;353,8;5;123,84;0,35
273;parcialmente_nublado;20,0;5;353,79;5;123,83;0,35
274;ceu_aberto;20,0;5;353,81;5;123,82;0,35
275;ceu_aberto;20,0;5;353,78999999999996;5;123,84;0,35
276;ceu_aberto;20,0;5;353,81;5;123,83;0,35
277;nublado;20,0;5;353,81;5;123,84;0,35
278;parcialmente_nublado;20,0;5;353,8;5;123,83;0,35
279;ceu_aberto;20,0;5;353,8;5;123,83;0,35
280;ceu_aberto;20,0;5;353,8;5;123,83;0,35
281;ceu_aberto;20,0;5;353,78999999999996;5;123,82;0,35
282;ceu_aberto;20,0;5;353,8;5;123,83;0,35
283;ceu_aberto;20,0;5;353,81;5;123,84;0,35
284;ceu_aberto;20,0;5;353,8;5;123,82;0,35
285;parcialmente_nublado;20,0;5;353,78999999999996;5;123,83;0,35
286;ceu_aberto;20,0;5;353,8;5;123,84;0,35
287;ceu_aberto;20,0;5;353,81;5;123,83;0,35
288;parcialmente_nublado;20,0;5;353,78999999999996;5;123,82;0,35
289;ceu_aberto;20,0;5;353,81;5;123,83;0,35
290;parcialmente_nublado;20,0;5;353,79;5;123,82;0,35
291;ceu_aberto;20,0;5;353,8;5;123,82;0,35
292;ceu_aberto;20,0;5;353,81;5;123,83;0,35
293;ceu_aberto;20,0;5;353,8;5;123,82;0,35
294;nublado;20,0;5;353,81;5;123,83;0,35
295;parcialmente_nublado;20,0;5;353,79;5;123,83;0,35
296;ceu_aberto;20,0;5;353,81;5;123,83;0,35
297;parcialmente_nublado;20,0;5;353,78999999999996;5;123,83;0,35
298;parcialmente_nublado;20,0;5;353,79;5;123,83;0,35
299;ceu_aberto;20,0;5;353,8;5;123,83;0,35
300;parcialmente_nublado;20,0;5;353,8;5;123,83;0,35
301;parcialmente_nublado;20,0;5;353,8;5;123,82;0,35
302;ceu_aberto;20,0;5;353,81;5;123,82;0,35
303;parcialmente_nublado;20,0;5;353,79;5;123,83;0,35
304;ceu_aberto;20,0;5;353,8;5;123,83;0,35
305;parcialmente_nublado;20,0;5;353,81;5;123,83;0,35
306;ceu_aberto;20,0;5;353,78999999999996;5;123,83;0,35
307;parcialmente_nublado;20,0;5;353,81;5;123,83;0,35
308;nublado;20,0;5;353,8;5;123,82;0,35
309;parcialmente_nublado;20,0;5;353,78999999999996;5;123,82;0,35
310;parcialmente_nublado;20,0;5;353,8;5;123,82;0,35
311;parcialmente_nublado;20,0;5;353,8;5;123,83;0,35
312;ceu_aberto;20,0;5;353,8;5;123,83;0,35
313;ceu_aberto;20,0;5;353,8;5;123,83;0,35
314;ceu_aberto;20,0;5;353,81;5;123,82;0,35
315;parcialmente_nublado;20,0;5;353,8;5;123,83;0,35
316;ceu_aberto;20,0;5;353,81;5;123,83;0,35
317;parcialmente_nublado;20,0;5;353,79999999999995;5;123,84;0,35
318;ceu_aberto;20,0;5;353,81;5;123,83;0,35
319;ceu_aberto;20,0;5;353,8;5;123,84;0,35
320;ceu_aberto;20,0;5;353,8;5;123,83;0,35
321;ceu_aberto;20,0;5;353,8;5;123,82;0,35
322;parcialmente_nublado;20,0;5;353,79;5;123,83;0,35
323;ceu_aberto;20,0;5;353,78999999999996;5;123,83;0,35
324;nublado;20,0;5;353,8;5;123,82;0,35
325;ceu_aberto;20,0;5;353,8;5;123,82;0,35
326;nublado;20,0;5;353,8;5;123,82;0,35
327;parcialmente_nublado;20,0;5;353,8;5;123,83;0,35
328;parcialmente_nublado;20,0;5;353,79999999999995;5;123,83;0,35
329;ceu_aberto;20,0;5;353,8;5;123,83;0,35
330;nublado;20,0;5;353,8;5;123,82;0,35
331;ceu_aberto;20,0;5;353,8;5;123,83;0,35
332;parcialmente_nublado;20,0;5;353,79;5;123,83;0,35
333;ceu_aberto;20,0;5;353,8;5;123,83;0,35
334;parcialmente_nublado;20,0;5;353,8;5;123,83;0,35
335;nublado;20,0;5;353,81;5;123,82;0,35
336;ceu_aberto;20,0;5;353,8;5;123,84;0,35
337;ceu_aberto;20,0;5;353,79;5;123,83;0,35
338;nublado;20,0;5;353,8;5;123,83;0,35
339;ceu_aberto;20,0;5;353,8;5;123,84;0,35
340;nublado;20,0;5;353,8;5;123,84;0,35
341;nublado;20,0;5;353,8;5;123,83;0,35
342;ceu_aberto;20,0;5;353,81;5;123,83;0,35
343;ceu_aberto;20,0;5;353,79;5;123,84;0,35
344;ceu_aberto;20,0;5;353,8;5;123,83;0,35
345;ceu_aberto;20,0;5;353,8;5;123,84;0,35
346;nublado;20,0;5;353,81;5;123,83;0,35
347;parcialmente_nublado;20,0;5;353,81;5;123,84;0,35
348;parcialmente_nublado;20,0;5;353,8;5;123,83;0,35
349;parcialmente_nublado;20,0;5;353,8;5;123,83;0,35
350;parcialmente_nublado;20,0;5;353,78999999999996;5;123,83;0,35
351;ceu_aberto;20,0;5;353,79;5;123,83;0,35
352;ceu_aberto;20,0;5;353,8;5;123,83;0,35
353;parcialmente_nublado;20,0;5;353,79;5;123,83;0,35
354;ceu_aberto;20,0;5;353,81;5;123,83;0,35
355;nublado;20,0;5;353,81;5;123,84;0,35
356;parcialmente_nublado;20,0;5;353,81;5;123,82;0,35
357;ceu_aberto;20,0;5;353,81;5;123,84;0,35
358;parcialmente_nublado;20,0;5;353,8;5;123,83;0,35
359;ceu_aberto;20,0;5;353,8;5;123,84;0,35
360;ceu_aberto;20,0;5;353,8;5;123,83;0,35
361;ceu_aberto;20,0;5;353,8;5;123,83;0,35
362;ceu_aberto;20,0;5;353,8;5;123,82;0,35
363;nublado;20,0;5;353,78999999999996;5;123,83;0,35
364;parcialmente_nublado;20,0;5;353,8;5;123,83;0,35
365;ceu_aberto;20,0;5;353,8;5;123,83;0,35
366;nublado;20,0;5;353,8;5;123,82;0,35
367;ceu_aberto;20,0;5;353,78999999999996;5;123,82;0,35
368;ceu_aberto;20,0;5;353,79999999999995;5;123,83;0,35
369;parcialmente_nublado;20,0;5;353,78999999999996;5;123,83;0,35
370;parcialmente_nublado;20,0;5;353,8;5;123,83;0,35
371;nublado;20,0;5;353,8;5;123,83;0,35
372;parcialmente_nublado;20,0;5;353,8;5;123,84;0,35
373;ceu_aberto;20,0;5;353,81;5;123,83;0,35
374;parcialmente_nublado;20,0;5;353,81;5;123,83;0,35
375;parcialmente_nublado;20,0;5;353,8;5;123,82;0,35
376;parcialmente_nublado;20,0;5;353,8;5;123,83;0,35
377;ceu_aberto;20,0;5;353,81;5;123,83;0,35
378;ceu_aberto;20,0;5;353,8;5;123,84;0,35
379;parcialmente_nublado;20,0;5;353,81;5;123,83;0,35
380;ceu_aberto;20,0;5;353,81;5;123,83;0,35
381;ceu_aberto;20,0;5;353,79;5;123,82;0,35
382;nublado;20,0;5;353,81;5;123,83;0,35
383;parcialmente_nublado;20,0;5;353,8;5;123,83;0,35
384;ceu_aberto;20,0;5;353,81;5;123,82;0,35
385;ceu_aberto;20,0;5;353,78999999999996;5;123,84;0,35
386;ceu_aberto;20,0;5;353,8;5;123,84;0,35
387;ceu_aberto;20,0;5;353,8;5;123,83;0,35
388;ceu_aberto;20,0;5;353,81;5;123,84;0,35
389;parcialmente_nublado;20,0;5;353,81;5;123,83;0,35
390;parcialmente_nublado;20,0;5;353,78999999999996;5;123,83;0,35
391;parcialmente_nublado;20,0;5;353,79;5;123,82;0,35
392;ceu_aberto;20,0;5;353,8;5;123,83;0,35
393;parcialmente_nublado;20,0;5;353,8;5;123,84;0,35
394;parcialmente_nublado;20,0;5;353,8;5;123,83;0,35
395;nublado;20,0;5;353,79999999999995;5;123,84;0,35
396;nublado;20,0;5;353,78999999999996;5;123,83;0,35
397;ceu_aberto;20,0;5;353,8;5;123,84;0,35
398;ceu_aberto;20,0;5;353,79;5;123,84;0,35
399;parcialmente_nublado;20,0;5;353,81;5;123,83;0,35
400;ceu_aberto;20,0;5;353,8;5;123,84;0,35
401;nublado;20,0;5;353,8;5;123,83;0,35
402;parcialmente_nublado;20,0;5;353,8;5;123,83;0,35
403;nublado;20,0;5;353,81;5;123,83;0,35
404;ceu_aberto;20,0;5;353,8;5;123,82;0,35
405;ceu_aberto;20,0;5;353,79;5;123,83;0,35
406;ceu_aberto;20,0;5;353,8;5;123,83;0,35
407;parcialmente_nublado;20,0;5;353,78999999999996;5;123,84;0,35
408;ceu_aberto;20,0;5;353,81;5;123,82;0,35
409;ceu_aberto;20,0;5;353,8;5;123,82;0,35
410;parcialmente_nublado;20,0;5;353,81;5;123,83;0,35
411;ceu_aberto;20,0;5;353,8;5;123,83;0,35
412;ceu_aberto;20,0;5;353,79999999999995;5;123,83;0,35
413;parcialmente_nublado;20,0;5;353,78999999999996;5;123,83;0,35
414;parcialmente_nublado;20,0;5;353,8;5;123,83;0,35
415;nublado;20,0;5;353,8;5;123,84;0,35
416;parcialmente_nublado;20,0;5;353,8;5;123,83;0,35
417;ceu_aberto;20,0;5;353,8;5;123,83;0,35
418;parcialmente_nublado;20,0;5;353,79;5;123,82;0,35
419;nublado;20,0;5;353,8;5;123,83;0,35
420;parcialmente_nublado;20,0;5;353,79;5;123,83;0,35
421;nublado;20,0;5;353,8;5;123,82;0,35
422;nublado;20,0;5;353,81;5;123,84;0,35
423;ceu_aberto;20,0;5;353,8;5;123,83;0,35
424;nublado;20,0;5;353,8;5;123,82;0,35
425;ceu_aberto;20,0;5;353,8;5;123,81;0,3499
426;nublado;20,0;5;353,8;5;123,83;0,35
427;parcialmente_nublado;20,0;5;353,78999999999996;5;123,83;0,35
428;ceu_aberto;20,0;5;353,79;5;123,82;0,35
429;nublado;20,0;5;353,81;5;123,83;0,35
430;ceu_aberto;20,0;5;353,8;5;123,83;0,35
431;parcialmente_nublado;20,0;5;353,8;5;123,83;0,35
432;parcialmente_nublado;20,0;5;353,8;5;123,83;0,35
433;parcialmente_nublado;20,0;5;353,8;5;123,83;0,35
434;parcialmente_nublado;20,0;5;353,8;5;123,84;0,35
435;ceu_aberto;20,0;5;353,8;5;123,83;0,35
436;parcialmente_nublado;20,0;5;353,8;5;123,82;0,35
437;nublado;20,0;5;353,79;5;123,83;0,35
438;parcialmente_nublado;20,0;5;353,8;5;123,82;0,35
439;nublado;20,0;5;353,8;5;123,82;0,35
440;ceu_aberto;20,0;5;353,79999999999995;5;123,83;0,35
441;parcialmente_nublado;20,0;5;353,81;5;123,82;0,35
442;ceu_aberto;20,0;5;353,81;5;123,83;0,35
443;parcialmente_nublado;20,0;5;353,8;5;123,82;0,35
444;ceu_aberto;20,0;5;353,79;5;123,83;0,35
445;parcialmente_nublado;20,0;5;353,8;5;123,83;0,35
446;parcialmente_nublado;20,0;5;353,79;5;123,83;0,35
447;ceu_aberto;20,0;5;353,8;5;123,84;0,35
448;parcialmente_nublado;20,0;5;353,8;5;123,84;0,35
449;ceu_aberto;20,0;5;353,8;5;123,84;0,35
450;parcialmente_nublado;20,0;5;353,81;5;123,83;0,35
451;ceu_aberto;20,0;5;353,8;5;123,83;0,35
