id_realizacao;tipo_dia;unidade_pv;barra;potencia_kw
33;nublado;7;17;434,2
34;ceu_aberto;1;24;200,0
34;ceu_aberto;2;23;300,0
34;ceu_aberto;3;31;250,0
34;ceu_aberto;4;7;300,0
34;ceu_aberto;5;11;650,0
34;ceu_aberto;6;1;550,0
34;ceu_aberto;7;34;550,0
34;ceu_aberto;8;2;384,2
35;parcialmente_nublado;1;24;150,0
35;parcialmente_nublado;2;16;50,0
35;parcialmente_nublado;3;10;100,0
35;parcialmente_nublado;4;2;100,0
35;parcialmente_nublado;5;18;300,0
35;parcialmente_nublado;6;6;400,0
35;parcialmente_nublado;7;23;450,0
35;parcialmente_nublado;8;16;50,0
35;parcialmente_nublado;9;31;100,0
35;parcialmente_nublado;10;15;50,0
35;parcialmente_nublado;11;9;100,0
35;parcialmente_nublado;12;13;450,0
35;parcialmente_nublado;13;16;50,0
35;parcialmente_nublado;14;5;200,0
35;parcialmente_nublado;15;22;634,2
36;nublado;1;4;100,0
36;nublado;2;1;400,0
36;nublado;3;28;400,0
36;nublado;4;26;100,0
36;nublado;5;3;350,0
36;nublado;6;11;450,0
36;nublado;7;7;800,0
36;nublado;8;14;50,0
36;nublado;9;24;150,0
36;nublado;10;3;384,2
37;nublado;1;16;200,0
37;nublado;2;3;1000,0
37;nublado;3;11;650,0
37;nublado;4;17;550,0
37;nublado;5;7;50,0
37;nublado;6;3;734,2
38;nublado;1;12;450,0
38;nublado;2;8;150,0
38;nublado;3;32;450,0
38;nublado;4;2;100,0
38;nublado;5;12;350,0
38;nublado;6;31;200,0
38;nublado;7;22;250,0
38;nublado;8;3;50,0
38;nublado;9;30;50,0
38;nublado;10;29;250,0
38;nublado;11;6;750,0
38;nublado;12;10;134,2
39;ceu_aberto;1;21;500,0
39;ceu_aberto;2;25;650,0
39;ceu_aberto;3;25;500,0
39;ceu_aberto;4;23;50,0
39;ceu_aberto;5;25;750,0
39;ceu_aberto;6;7;550,0
39;ceu_aberto;7;12;184,2
40;nublado;1;17;100,0
40;nublado;2;5;150,0
40;nublado;3;3;150,0
40;nublado;4;22;350,0
40;nublado;5;26;650,0
40;nublado;6;23;200,0
40;nublado;7;24;750,0
40;nublado;8;15;550,0
40;nublado;9;26;284,2
41;ceu_aberto;1;18;50,0
41;ceu_aberto;2;1;250,0
41;ceu_aberto;3;21;350,0
41;ceu_aberto;4;19;350,0
41;ceu_aberto;5;3;850,0
41;ceu_aberto;6;29;250,0
41;ceu_aberto;7;10;350,0
41;ceu_aberto;8;21;350,0
41;ceu_aberto;9;33;200,0
41;ceu_aberto;10;7;150,0
41;ceu_aberto;11;5;34,2
42;ceu_aberto;1;1;450,0
42;ceu_aberto;2;32;100,0
42;ceu_aberto;3;30;750,0
42;ceu_aberto;4;20;200,0
42;ceu_aberto;5;17;200,0
42;ceu_aberto;6;31;50,0
42;ceu_aberto;7;34;250,0
42;ceu_aberto;8;23;450,0
42;ceu_aberto;9;2;200,0
42;ceu_aberto;10;25;534,2
43;nublado;1;8;900,0
43;nublado;2;2;150,0
43;nublado;3;32;300,0
43;nublado;4;31;100,0
43;nublado;5;4;100,0
43;nublado;6;20;800,0
43;nublado;7;30;250,0
43;nublado;8;20;100,0
43;nublado;9;2;484,2
44;parcialmente_nublado;1;14;300,0
44;parcialmente_nublado;2;34;800,0
44;parcialmente_nublado;3;26;200,0
44;parcialmente_nublado;4;20;800,0
44;parcialmente_nublado;5;6;350,0
44;parcialmente_nublado;6;1;350,0
44;parcialmente_nublado;7;26;384,2
45;parcialmente_nublado;1;25;850,0
45;parcialmente_nublado;2;20;350,0
45;parcialmente_nublado;3;19;500,0
45;parcialmente_nublado;4;10;200,0
45;parcialmente_nublado;5;29;850,0
45;parcialmente_nublado;6;21;100,0
45;parcialmente_nublado;7;30;334,2
46;nublado;1;14;600,0
46;nublado;2;31;300,0
46;nublado;3;27;400,0
46;nublado;4;26;400,0
46;nublado;5;22;600,0
46;nublado;6;4;150,0
46;nublado;7;22;400,0
46;nublado;8;1;334,2
47;ceu_aberto;1;5;150,0
47;ceu_aberto;2;32;350,0
47;ceu_aberto;3;30;300,0
47;ceu_aberto;4;11;400,0
47;ceu_aberto;5;31;400,0
47;ceu_aberto;6;7;200,0
47;ceu_aberto;7;15;100,0
47;ceu_aberto;8;14;250,0
47;ceu_aberto;9;1;450,0
47;ceu_aberto;10;2;250,0
47;ceu_aberto;11;29;334,2
48;ceu_aberto;1;1;350,0
48;ceu_aberto;2;25;850,0
48;ceu_aberto;3;30;600,0
48;ceu_aberto;4;13;300,0
48;ceu_aberto;5;11;50,0
48;ceu_aberto;6;14;850,0
48;ceu_aberto;7;11;150,0
48;ceu_aberto;8;2;34,2
49;parcialmente_nublado;1;21;350,0
49;parcialmente_nublado;2;12;100,0
49;parcialmente_nublado;3;18;300,0
49;parcialmente_nublado;4;29;600,0
49;parcialmente_nublado;5;28;350,0
49;parcialmente_nublado;6;9;250,0
49;parcialmente_nublado;7;22;100,0
49;parcialmente_nublado;8;13;650,0
49;parcialmente_nublado;9;6;350,0
49;parcialmente_nublado;10;29;134,2
50;ceu_aberto;1;32;250,0
50;ceu_aberto;2;10;400,0
50;ceu_aberto;3;23;350,0
50;ceu_aberto;4;17;250,0
50;ceu_aberto;5;28;250,0
50;ceu_aberto;6;29;550,0
50;ceu_aberto;7;28;250,0
50;ceu_aberto;8;8;700,0
50;ceu_aberto;9;17;150,0
50;ceu_aberto;10;6;34,2
