id_realizacao;tipo_dia;h00;h01;h02;h03;h04;h05;h06;h07;h08;h09;h10;h11;h12;h13;h14;h15;h16;h17;h18;h19;h20;h21;h22;h23
22;parcialmente_nublado;0,0013;0,0008;0,0012;0,001;0,0009;0,0034;0,0609;0,213;0,4572;0,7261;0,8413;0,8239;0,8803;0,8028;0,5273;0,3591;0,1583;0,0554;0,0054;0,0007;0,0006;0,0003;0,0005;0,0005
23;parcialmente_nublado;0,001;0,001;0,0011;0,0011;0,0007;0,0046;0,0445;0,2314;0,371;0,6354;0,8324;0,9421;0,7216;0,7959;0,5169;0,3941;0,2;0,0381;0,0056;0,0008;0,0005;0,0004;0,0004;0,0004
24;nublado;0,0004;0,0;0,0;0,0001;0,0;0,0119;0,0887;0,2498;0,3202;0,5574;0,7433;0,7247;0,6347;0,6617;0,4339;0,3726;0,1881;0,0616;0,0043;0,0;0,0002;0,0019;0,0013;0,0019
25;nublado;0,0004;0,0;0,0;0,0001;0,0;0,0104;0,0819;0,2356;0,4191;0,5152;0,7168;0,7945;0,643;0,6442;0,5966;0,3482;0,1733;0,0507;0,005;0,0;0,0002;0,0017;0,0017;0,0019
26;nublado;0,0006;0,0;0,0;0,0001;0,0;0,014;0,0865;0,2295;0,3616;0,4101;0,6937;0,6762;0,5342;0,396;0,5166;0,3387;0,1899;0,0452;0,0045;0,0;0,0002;0,0014;0,0017;0,0018
27;parcialmente_nublado;0,001;0,0008;0,0011;0,0011;0,0007;0,0043;0,0476;0,2028;0,3841;0,7305;0,7601;0,7927;0,9079;0,6104;0,6333;0,4127;0,1839;0,0471;0,0048;0,0007;0,0006;0,0005;0,0004;0,0004
28;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0027;0,0521;0,2249;0,5055;0,6333;0,8443;0,8768;1,0;0,9347;0,7147;0,4143;0,2566;0,0356;0,0015;0,0003;0,0;0,0;0,0;0,0001
29;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0025;0,0414;0,2144;0,4931;0,6954;1,0;0,9182;0,9591;0,8346;0,7438;0,4622;0,23;0,0498;0,0021;0,0003;0,0;0,0;0,0;0,0001
30;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0029;0,0423;0,2316;0,5315;0,7667;0,964;0,9001;0,7888;1,0;0,644;0,4155;0,2514;0,0447;0,002;0,0003;0,0;0,0;0,0;0,0001
31;parcialmente_nublado;0,001;0,0011;0,0008;0,0012;0,0007;0,0033;0,0529;0,1782;0,4237;0,4422;0,6828;0,7878;0,8408;0,9438;0,6244;0,3959;0,2033;0,0513;0,0054;0,0007;0,0006;0,0004;0,0005;0,0004
32;nublado;0,0006;0,0;0,0;0,0001;0,0;0,0125;0,0862;0,2882;0,3822;0,4911;0,5896;0,7027;0,6653;0,6208;0,4425;0,4043;0,2127;0,0558;0,0031;0,0;0,0002;0,0015;0,0016;0,0017
33;parcialmente_nublado;0,0009;0,001;0,0012;0,0013;0,0008;0,0035;0,0595;0,2005;0,2811;0,5436;0,7578;0,8528;0,8627;0,7859;0,6071;0,4428;0,1472;0,0497;0,006;0,0008;0,0005;0,0004;0,0004;0,0004
34;parcialmente_nublado;0,0012;0,0009;0,0012;0,0011;0,0009;0,0042;0,0641;0,1545;0,3922;0,6801;0,7958;0,7014;0,8898;0,794;0,5345;0,4541;0,1943;0,0514;0,0053;0,0006;0,0006;0,0004;0,0004;0,0004
35;parcialmente_nublado;0,0009;0,001;0,0013;0,0009;0,0008;0,0039;0,0479;0,222;0,3993;0,5043;0,7305;0,8973;0,8463;0,7276;0,5599;0,4033;0,1909;0,0516;0,0051;0,0008;0,0006;0,0004;0,0003;0,0005
36;nublado;0,0005;0,0;0,0;0,0001;0,0;0,0125;0,0869;0,2536;0,4306;0,4721;0,7248;0,7007;0,5904;0,6364;0,5282;0,2844;0,1764;0,0521;0,0044;0,0;0,0002;0,0018;0,0017;0,0021
37;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0034;0,0508;0,2366;0,3735;0,7856;0,7435;0,7746;1,0;0,9284;0,7883;0,4872;0,2754;0,0376;0,0019;0,0003;0,0;0,0;0,0;0,0001
38;nublado;0,0005;0,0;0,0;0,0001;0,0;0,0125;0,0939;0,2243;0,3688;0,5146;0,6584;0,5752;0,5554;0,5737;0,5373;0,3125;0,1712;0,0548;0,0033;0,0;0,0002;0,0014;0,0017;0,0019
39;parcialmente_nublado;0,0012;0,0009;0,0011;0,0013;0,0009;0,0046;0,0437;0,1889;0,3989;0,7177;0,748;1,0;0,9254;0,6555;0,4849;0,3853;0,1716;0,0561;0,0041;0,0009;0,0006;0,0003;0,0004;0,0003
40;parcialmente_nublado;0,0008;0,0009;0,0012;0,0012;0,0007;0,0039;0,0599;0,202;0,3733;0,646;0,8196;0,7527;0,9934;0,8042;0,6324;0,3942;0,1955;0,0508;0,0041;0,0009;0,0006;0,0004;0,0004;0,0005
41;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,003;0,0392;0,1989;0,4081;0,7749;0,7138;1,0;1,0;0,8163;0,7026;0,5139;0,248;0,0578;0,002;0,0003;0,0;0,0;0,0;0,0001
42;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0028;0,0405;0,2254;0,3976;0,757;0,982;0,932;1,0;0,799;0,7658;0,4672;0,1931;0,0511;0,0024;0,0003;0,0;0,0;0,0;0,0001
43;nublado;0,0006;0,0;0,0;0,0001;0,0;0,0101;0,094;0,2803;0,3203;0,5497;0,6695;0,7313;0,6994;0,4446;0,4325;0,3812;0,1295;0,0648;0,0046;0,0;0,0002;0,0017;0,0018;0,0019
44;parcialmente_nublado;0,0011;0,0008;0,0009;0,0011;0,0008;0,0034;0,0548;0,1833;0,3556;0,6694;0,7585;0,7751;0,9219;0,7003;0,5419;0,4118;0,2404;0,0453;0,0064;0,0007;0,0005;0,0004;0,0004;0,0004
45;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0031;0,0435;0,2202;0,4731;0,7103;0,9297;1,0;1,0;0,9436;0,8383;0,4832;0,2701;0,0434;0,0018;0,0002;0,0;0,0;0,0;0,0001
46;nublado;0,0005;0,0;0,0;0,0001;0,0;0,0106;0,0971;0,2449;0,3682;0,5671;0,6159;0,7875;0,6536;0,6153;0,5637;0,416;0,1596;0,0512;0,0041;0,0;0,0002;0,0016;0,0014;0,0018
47;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0032;0,0418;0,2212;0,4858;0,8085;0,9024;1,0;0,9137;1,0;0,7553;0,492;0,2745;0,0535;0,0022;0,0003;0,0;0,0;0,0;0,0001
48;nublado;0,0005;0,0;0,0;0,0001;0,0;0,01;0,0996;0,2804;0,4439;0,5553;0,4883;0,8167;0,5755;0,5668;0,4333;0,3804;0,1772;0,0482;0,0043;0,0;0,0002;0,002;0,0015;0,0023
49;parcialmente_nublado;0,0011;0,0009;0,001;0,0011;0,001;0,0041;0,0497;0,2186;0,4743;0,5345;0,8348;0,8973;0,7404;0,6689;0,6015;0,3994;0,1543;0,0477;0,0056;0,0008;0,0007;0,0004;0,0004;0,0005
50;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0025;0,0461;0,2212;0,4912;0,775;0,9052;0,9645;1,0;0,8193;0,6461;0,5421;0,2248;0,0531;0,0023;0,0003;0,0;0,0;0,0;0,0001
