id_realizacao;tipo_dia;unidade_pv;barra;potencia_kw
6;ceu_aberto;3;26;850,0
6;ceu_aberto;4;1;50,0
6;ceu_aberto;5;18;650,0
6;ceu_aberto;6;4;50,0
6;ceu_aberto;7;12;900,0
6;ceu_aberto;8;15;238,0
7;parcialmente_nublado;1;24;650,0
7;parcialmente_nublado;2;34;650,0
7;parcialmente_nublado;3;13;400,0
7;parcialmente_nublado;4;32;200,0
7;parcialmente_nublado;5;24;200,0
7;parcialmente_nublado;6;11;200,0
7;parcialmente_nublado;7;12;150,0
7;parcialmente_nublado;8;31;450,0
7;parcialmente_nublado;9;32;300,0
7;parcialmente_nublado;10;22;338,0
8;nublado;1;14;400,0
8;nublado;2;3;100,0
8;nublado;3;8;350,0
8;nublado;4;4;700,0
8;nublado;5;31;350,0
8;nublado;6;22;450,0
8;nublado;7;6;500,0
8;nublado;8;8;150,0
8;nublado;9;6;538,0
9;ceu_aberto;1;20;200,0
9;ceu_aberto;2;32;300,0
9;ceu_aberto;3;28;450,0
9;ceu_aberto;4;10;350,0
9;ceu_aberto;5;26;250,0
9;ceu_aberto;6;24;900,0
9;ceu_aberto;7;5;100,0
9;ceu_aberto;8;24;650,0
9;ceu_aberto;9;2;150,0
9;ceu_aberto;10;10;50,0
9;ceu_aberto;11;18;50,0
9;ceu_aberto;12;16;88,0
10;parcialmente_nublado;1;21;250,0
10;parcialmente_nublado;2;19;500,0
10;parcialmente_nublado;3;22;300,0
10;parcialmente_nublado;4;7;50,0
10;parcialmente_nublado;5;18;150,0
10;parcialmente_nublado;6;2;600,0
10;parcialmente_nublado;7;20;250,0
10;parcialmente_nublado;8;23;400,0
10;parcialmente_nublado;9;10;50,0
10;parcialmente_nublado;10;31;350,0
10;parcialmente_nublado;11;7;600,0
10;parcialmente_nublado;12;21;38,0
11;ceu_aberto;1;24;250,0
11;ceu_aberto;2;20;700,0
11;ceu_aberto;3;32;600,0
11;ceu_aberto;4;6;450,0
11;ceu_aberto;5;19;100,0
11;ceu_aberto;6;28;500,0
11;ceu_aberto;7;25;450,0
11;ceu_aberto;8;18;300,0
11;ceu_aberto;9;7;50,0
11;ceu_aberto;10;1;138,0
12;parcialmente_nublado;1;19;800,0
12;parcialmente_nublado;2;6;400,0
12;parcialmente_nublado;3;4;150,0
12;parcialmente_nublado;4;8;100,0
12;parcialmente_nublado;5;3;500,0
12;parcialmente_nublado;6;23;350,0
12;parcialmente_nublado;7;31;150,0
12;parcialmente_nublado;8;29;150,0
12;parcialmente_nublado;9;6;50,0
12;parcialmente_nublado;10;28;250,0
12;parcialmente_nublado;11;8;250,0
12;parcialmente_nublado;12;25;100,0
12;parcialmente_nublado;13;18;288,0
13;parcialmente_nublado;1;15;300,0
13;parcialmente_nublado;2;34;150,0
13;parcialmente_nublado;3;25;50,0
13;parcialmente_nublado;4;19;650,0
13;parcialmente_nublado;5;24;250,0
13;parcialmente_nublado;6;14;50,0
13;parcialmente_nublado;7;10;650,0
13;parcialmente_nublado;8;4;150,0
13;parcialmente_nublado;9;20;650,0
13;parcialmente_nublado;10;16;638,0
14;nublado;1;25;100,0
14;nublado;2;23;350,0
14;nublado;3;20;200,0
14;nublado;4;3;300,0
14;nublado;5;7;300,0
14;nublado;6;20;150,0
14;nublado;7;9;150,0
14;nublado;8;20;350,0
14;nublado;9;21;200,0
14;nublado;10;34;150,0
14;nublado;11;34;550,0
14;nublado;12;26;150,0
14;nublado;13;16;350,0
14;nublado;14;17;238,0
15;nublado;1;5;300,0
15;nublado;2;3;250,0
15;nublado;3;11;350,0
15;nublado;4;9;200,0
15;nublado;5;33;850,0
15;nublado;6;3;700,0
15;nublado;7;27;50,0
15;nublado;8;11;150,0
15;nublado;9;7;200,0
15;nublado;10;11;488,0
16;ceu_aberto;1;9;800,0
16;ceu_aberto;2;29;100,0
16;ceu_aberto;3;14;700,0
16;ceu_aberto;4;30;50,0
16;ceu_aberto;5;1;850,0
16;ceu_aberto;6;19;650,0
16;ceu_aberto;7;33;388,0
17;ceu_aberto;1;22;700,0
17;ceu_aberto;2;3;150,0
17;ceu_aberto;3;24;550,0
17;ceu_aberto;4;33;200,0
17;ceu_aberto;5;33;200,0
17;ceu_aberto;6;6;150,0
17;ceu_aberto;7;7;650,0
17;ceu_aberto;8;11;550,0
17;ceu_aberto;9;32;150,0
17;ceu_aberto;10;2;150,0
17;ceu_aberto;11;5;88,0
18;nublado;1;4;50,0
18;nublado;2;7;200,0
18;nublado;3;34;150,0
18;nublado;4;29;650,0
18;nublado;5;10;350,0
18;nublado;6;28;750,0
18;nublado;7;12;350,0
18;nublado;8;24;450,0
18;nublado;9;18;350,0
18;nublado;10;13;238,0
19;ceu_aberto;1;19;950,0
19;ceu_aberto;2;14;100,0
19;ceu_aberto;3;31;650,0
19;ceu_aberto;4;31;350,0
19;ceu_aberto;5;6;100,0
19;ceu_aberto;6;14;50,0
19;ceu_aberto;7;24;250,0
19;ceu_aberto;8;13;400,0
19;ceu_aberto;9;10;350,0
19;ceu_aberto;10;1;200,0
19;ceu_aberto;11;18;138,0
20;parcialmente_nublado;1;16;150,0
20;parcialmente_nublado;2;29;650,0
20;parcialmente_nublado;3;22;50,0
20;parcialmente_nublado;4;15;450,0
20;parcialmente_nublado;5;10;300,0
20;parcialmente_nublado;6;6;200,0
20;parcialmente_nublado;7;22;700,0
20;parcialmente_nublado;8;3;250,0
20;parcialmente_nublado;9;8;150,0
20;parcialmente_nublado;10;29;100,0
20;parcialmente_nublado;11;18;538,0
21;parcialmente_nublado;1;22;350,0
21;parcialmente_nublado;2;33;550,0
21;parcialmente_nublado;3;22;300,0
21;parcialmente_nublado;4;32;800,0
21;parcialmente_nublado;5;6;50,0
21;parcialmente_nublado;6;19;100,0
21;parcialmente_nublado;7;2;650,0
21;parcialmente_nublado;8;20;450,0
21;parcialmente_nublado;9;17;200,0
21;parcialmente_nublado;10;2;88,0
22;parcialmente_nublado;1;11;150,0
22;parcialmente_nublado;2;1;600,0
22;parcialmente_nublado;3;16;250,0
22;parcialmente_nublado;4;29;250,0
22;parcialmente_nublado;5;2;550,0
22;parcialmente_nublado;6;18;500,0
22;parcialmente_nublado;7;17;50,0
22;parcialmente_nublado;8;11;200,0
22;parcialmente_nublado;9;1;850,0
22;parcialmente_nublado;10;16;138,0
23;nublado;1;30;200,0
23;nublado;2;10;350,0
23;nublado;3;20;300,0
23;nublado;4;22;350,0
23;nublado;5;34;250,0
23;nublado;6;6;300,0
23;nublado;7;31;50,0
23;nublado;8;24;500,0
23;nublado;9;30;950,0
23;nublado;10;28;250,0
23;nublado;11;3;38,0
24;parcialmente_nublado;1;15;200,0
24;parcialmente_nublado;2;31;350,0
24;parcialmente_nublado;3;21;50,0
24;parcialmente_nublado;4;1;500,0
24;parcialmente_nublado;5;25;550,0
24;parcialmente_nublado;6;11;800,0
24;parcialmente_nublado;7;2;750,0
24;parcialmente_nublado;8;14;150,0
24;parcialmente_nublado;9;23;188,0
25;parcialmente_nublado;1;15;200,0
25;parcialmente_nublado;2;31;600,0
25;parcialmente_nublado;3;26;150,0
25;parcialmente_nublado;4;4;350,0
25;parcialmente_nublado;5;30;950,0
25;parcialmente_nublado;6;27;500,0
25;parcialmente_nublado;7;29;500,0
25;parcialmente_nublado;8;7;288,0
26;ceu_aberto;1;26;400,0
26;ceu_aberto;2;27;550,0
26;ceu_aberto;3;13;100,0
26;ceu_aberto;4;25;100,0
26;ceu_aberto;5;26;650,0
26;ceu_aberto;6;9;550,0
26;ceu_aberto;7;2;100,0
26;ceu_aberto;8;17;150,0
26;ceu_aberto;9;29;900,0
26;ceu_aberto;10;30;38,0
27;parcialmente_nublado;1;25;100,0
27;parcialmente_nublado;2;12;450,0
27;parcialmente_nublado;3;31;300,0
27;parcialmente_nublado;4;21;200,0
27;parcialmente_nublado;5;20;350,0
27;parcialmente_nublado;6;32;150,0
27;parcialmente_nublado;7;29;300,0
27;parcialmente_nublado;8;6;550,0
27;parcialmente_nublado;9;19;50,0
27;parcialmente_nublado;10;17;400,0
27;parcialmente_nublado;11;18;600,0
27;parcialmente_nublado;12;15;88,0
28;ceu_aberto;1;23;600,0
28;ceu_aberto;2;9;550,0
28;ceu_aberto;3;28;300,0
28;ceu_aberto;4;15;600,0
28;ceu_aberto;5;8;600,0
28;ceu_aberto;6;25;100,0
28;ceu_aberto;7;25;750,0
28;ceu_aberto;8;6;38,0
29;nublado;1;34;500,0
29;nublado;2;5;200,0
29;nublado;3;7;500,0
29;nublado;4;10;350,0
29;nublado;5;15;150,0
29;nublado;6;9;650,0
29;nublado;7;16;200,0
29;nublado;8;22;400,0
29;nublado;9;11;250,0
29;nublado;10;12;338,0
30;parcialmente_nublado;1;25;50,0
30;parcialmente_nublado;2;4;950,0
30;parcialmente_nublado;3;34;350,0
30;parcialmente_nublado;4;30;950,0
30;parcialmente_nublado;5;1;600,0
30;parcialmente_nublado;6;34;300,0
30;parcialmente_nublado;7;12;338,0
31;ceu_aberto;1;5;100,0
31;ceu_aberto;2;12;400,0
31;ceu_aberto;3;10;800,0
31;ceu_aberto;4;8;300,0
31;ceu_aberto;5;28;350,0
31;ceu_aberto;6;16;50,0
31;ceu_aberto;7;27;900,0
31;ceu_aberto;8;19;200,0
31;ceu_aberto;9;29;200,0
31;ceu_aberto;10;18;238,0
32;nublado;1;4;450,0
32;nublado;2;34;50,0
32;nublado;3;19;50,0
32;nublado;4;7;500,0
32;nublado;5;33;200,0
32;nublado;6;23;550,0
32;nublado;7;23;50,0
32;nublado;8;13;550,0
32;nublado;9;2;550,0
32;nublado;10;33;400,0
32;nublado;11;6;150,0
32;nublado;12;1;38,0
33;parcialmente_nublado;1;10;900,0
33;parcialmente_nublado;2;5;150,0
33;parcialmente_nublado;3;11;550,0
33;parcialmente_nublado;4;5;400,0
33;parcialmente_nublado;5;2;300,0
33;parcialmente_nublado;6;25;250,0
33;parcialmente_nublado;7;3;500,0
33;parcialmente_nublado;8;14;488,0
34;nublado;1;7;250,0
34;nublado;2;17;450,0
34;nublado;3;8;150,0
34;nublado;4;29;250,0
34;nublado;5;20;600,0
34;nublado;6;2;400,0
34;nublado;7;18;200,0
34;nublado;8;28;650,0
34;nublado;9;32;150,0
34;nublado;10;33;300,0
34;nublado;11;33;138,0
35;parcialmente_nublado;1;1;750,0
35;parcialmente_nublado;2;5;550,0
35;parcialmente_nublado;3;16;100,0
35;parcialmente_nublado;4;29;100,0
35;parcialmente_nublado;5;3;300,0
35;parcialmente_nublado;6;3;150,0
35;parcialmente_nublado;7;32;600,0
35;parcialmente_nublado;8;18;450,0
35;parcialmente_nublado;9;4;500,0
35;parcialmente_nublado;10;30;38,0
36;ceu_aberto;1;12;200,0
36;ceu_aberto;2;24;100,0
36;ceu_aberto;3;12;400,0
36;ceu_aberto;4;19;450,0
36;ceu_aberto;5;24;200,0
36;ceu_aberto;6;18;100,0
36;ceu_aberto;7;27;150,0
36;ceu_aberto;8;12;500,0
36;ceu_aberto;9;19;450,0
36;ceu_aberto;10;11;350,0
36;ceu_aberto;11;9;50,0
36;ceu_aberto;12;25;588,0
37;nublado;1;26;100,0
37;nublado;2;11;150,0
37;nublado;3;33;50,0
37;nublado;4;1;50,0
37;nublado;5;5;100,0
37;nublado;6;3;150,0
37;nublado;7;27;100,0
37;nublado;8;5;550,0
37;nublado;9;5;100,0
37;nublado;10;28;150,0
37;nublado;11;21;250,0
37;nublado;12;11;50,0
37;nublado;13;9;150,0
37;nublado;14;17;200,0
37;nublado;15;34;650,0
37;nublado;16;26;100,0
37;nublado;17;24;300,0
37;nublado;18;4;250,0
37;nublado;19;21;50,0
37;nublado;20;11;38,0
38;ceu_aberto;1;27;550,0
38;ceu_aberto;2;20;550,0
38;ceu_aberto;3;17;50,0
38;ceu_aberto;4;5;900,0
38;ceu_aberto;5;23;800,0
38;ceu_aberto;6;17;200,0
38;ceu_aberto;7;23;400,0
38;ceu_aberto;8;24;88,0
39;nublado;1;14;650,0
39;nublado;2;26;200,0
39;nublado;3;8;100,0
39;nublado;4;29;800,0
39;nublado;5;15;150,0
39;nublado;6;14;550,0
39;nublado;7;20;350,0
39;nublado;8;21;150,0
39;nublado;9;31;500,0
39;nublado;10;26;88,0
40;ceu_aberto;1;32;150,0
40;ceu_aberto;2;6;50,0
40;ceu_aberto;3;34;850,0
40;ceu_aberto;4;15;350,0
40;ceu_aberto;5;34;600,0
40;ceu_aberto;6;16;800,0
40;ceu_aberto;7;19;50,0
40;ceu_aberto;8;3;50,0
40;ceu_aberto;9;10;250,0
40;ceu_aberto;10;22;388,0
41;ceu_aberto;1;29;200,0
41;ceu_aberto;2;22;100,0
41;ceu_aberto;3;4;150,0
41;ceu_aberto;4;23;300,0
41;ceu_aberto;5;32;600,0
41;ceu_aberto;6;21;700,0
41;ceu_aberto;7;28;700,0
41;ceu_aberto;8;1;250,0
41;ceu_aberto;9;29;538,0
42;parcialmente_nublado;1;18;550,0
42;parcialmente_nublado;2;32;500,0
42;parcialmente_nublado;3;23;250,0
42;parcialmente_nublado;4;31;450,0
42;parcialmente_nublado;5;30;400,0
42;parcialmente_nublado;6;12;350,0
42;parcialmente_nublado;7;29;250,0
42;parcialmente_nublado;8;31;200,0
42;parcialmente_nublado;9;16;100,0
42;parcialmente_nublado;10;11;450,0
42;parcialmente_nublado;11;6;38,0
43;nublado;1;16;250,0
43;nublado;2;9;450,0
43;nublado;3;12;400,0
43;nublado;4;15;50,0
43;nublado;5;6;100,0
43;nublado;6;1;200,0
43;nublado;7;25;250,0
43;nublado;8;6;200,0
43;nublado;9;17;300,0
43;nublado;10;25;250,0
43;nublado;11;10;250,0
43;nublado;12;28;400,0
43;nublado;13;7;250,0
43;nublado;14;26;100,0
43;nublado;15;2;88,0
44;parcialmente_nublado;1;7;300,0
44;parcialmente_nublado;2;18;500,0
44;parcialmente_nublado;3;22;200,0
44;parcialmente_nublado;4;34;550,0
44;parcialmente_nublado;5;30;600,0
44;parcialmente_nublado;6;6;250,0
44;parcialmente_nublado;7;14;100,0
44;parcialmente_nublado;8;9;200,0
44;parcialmente_nublado;9;22;50,0
44;parcialmente_nublado;10;19;200,0
44;parcialmente_nublado;11;12;150,0
44;parcialmente_nublado;12;6;400,0
44;parcialmente_nublado;13;15;38,0
45;ceu_aberto;1;4;250,0
45;ceu_aberto;2;12;350,0
45;ceu_aberto;3;34;350,0
45;ceu_aberto;4;7;500,0
45;ceu_aberto;5;6;600,0
45;ceu_aberto;6;9;750,0
45;ceu_aberto;7;24;400,0
45;ceu_aberto;8;25;338,0
46;parcialmente_nublado;1;21;50,0
46;parcialmente_nublado;2;34;250,0
46;parcialmente_nublado;3;8;100,0
46;parcialmente_nublado;4;24;200,0
46;parcialmente_nublado;5;14;700,0
46;parcialmente_nublado;6;29;600,0
46;parcialmente_nublado;7;12;100,0
46;parcialmente_nublado;8;9;100,0
46;parcialmente_nublado;9;29;800,0
46;parcialmente_nublado;10;5;638,0
47;ceu_aberto;1;19;350,0
47;ceu_aberto;2;10;650,0
47;ceu_aberto;3;20;50,0
47;ceu_aberto;4;29;50,0
47;ceu_aberto;5;17;300,0
47;ceu_aberto;6;13;300,0
47;ceu_aberto;7;34;450,0
47;ceu_aberto;8;10;200,0
47;ceu_aberto;9;15;250,0
47;ceu_aberto;10;11;938,0
48;parcialmente_nublado;1;23;350,0
48;parcialmente_nublado;2;9;500,0
48;parcialmente_nublado;3;16;700,0
48;parcialmente_nublado;4;21;50,0
48;parcialmente_nublado;5;18;100,0
48;parcialmente_nublado;6;1;300,0
48;parcialmente_nublado;7;11;350,0
48;parcialmente_nublado;8;25;250,0
48;parcialmente_nublado;9;32;450,0
48;parcialmente_nublado;10;7;488,0
49;nublado;1;24;250,0
49;nublado;2;1;200,0
49;nublado;3;25;150,0
49;nublado;4;24;400,0
49;nublado;5;2;150,0
49;nublado;6;27;550,0
49;nublado;7;33;100,0
49;nublado;8;13;300,0
49;nublado;9;27;250,0
49;nublado;10;9;150,0
49;nublado;11;31;200,0
49;nublado;12;12;250,0
49;nublado;13;16;300,0
49;nublado;14;18;50,0
49;nublado;15;3;150,0
49;nublado;16;33;88,0
50;ceu_aberto;1;33;100,0
50;ceu_aberto;2;25;350,0
50;ceu_aberto;3;21;300,0
50;ceu_aberto;4;25;600,0
50;ceu_aberto;5;22;200,0
50;ceu_aberto;6;21;600,0
50;ceu_aberto;7;26;100,0
50;ceu_aberto;8;10;50,0
50;ceu_aberto;9;16;150,0
50;ceu_aberto;10;33;350,0
50;ceu_aberto;11;17;250,0
50;ceu_aberto;12;17;150,0
50;ceu_aberto;13;18;338,0
