id_realizacao;tipo_dia;h00;h01;h02;h03;h04;h05;h06;h07;h08;h09;h10;h11;h12;h13;h14;h15;h16;h17;h18;h19;h20;h21;h22;h23
13;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0032;0,0493;0,1876;0,4285;0,6623;1,0;1,0;0,9775;0,9794;0,8746;0,5121;0,1795;0,0561;0,0024;0,0003;0,0;0,0;0,0;0,0001
14;nublado;0,0006;0,0;0,0;0,0001;0,0;0,0126;0,0831;0,198;0,3303;0,4869;0,637;0,6357;0,6158;0,5996;0,499;0,2794;0,211;0,0531;0,0035;0,0;0,0002;0,0014;0,0016;0,0018
15;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0029;0,045;0,1884;0,4723;0,6437;0,8115;1,0;1,0;0,9307;0,7419;0,5424;0,2332;0,0495;0,0019;0,0003;0,0;0,0;0,0;0,0001
16;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0028;0,0421;0,1896;0,5372;0,6186;0,9729;0,8706;0,9991;0,7698;0,6271;0,6176;0,2561;0,0441;0,0024;0,0003;0,0;0,0;0,0;0,0001
17;nublado;0,0006;0,0;0,0;0,0001;0,0;0,0114;0,0866;0,2509;0,3331;0,5327;0,643;0,6755;0,5657;0,4548;0,4428;0,2818;0,1653;0,0554;0,0043;0,0;0,0002;0,0012;0,0016;0,0019
18;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,003;0,0479;0,2035;0,441;0,6573;0,9525;0,8742;0,9323;0,9576;0,6645;0,5635;0,2685;0,0461;0,0023;0,0003;0,0;0,0;0,0;0,0001
19;nublado;0,0004;0,0;0,0;0,0001;0,0;0,0126;0,0902;0,334;0,4492;0,516;0,5852;0,7734;0,5726;0,4966;0,5551;0,2822;0,1478;0,055;0,0043;0,0;0,0002;0,0014;0,0014;0,002
20;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0029;0,052;0,1905;0,4262;0,7168;0,9931;0,7818;0,9739;1,0;0,8019;0,5876;0,2045;0,0452;0,0021;0,0003;0,0;0,0;0,0;0,0001
21;nublado;0,0005;0,0;0,0;0,0001;0,0;0,0116;0,0945;0,2706;0,4866;0,5174;0,7207;0,6748;0,5842;0,4585;0,4866;0,3507;0,18;0,0489;0,0031;0,0;0,0002;0,0016;0,0016;0,0021
22;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0034;0,0485;0,2333;0,4608;0,6858;0,8856;0,8998;1,0;0,6502;0,5776;0,5107;0,2417;0,0563;0,0022;0,0003;0,0;0,0;0,0;0,0001
23;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0028;0,0461;0,2291;0,4928;0,8008;0,6161;0,9795;0,8763;0,7686;0,7226;0,4933;0,2625;0,0446;0,0022;0,0003;0,0;0,0;0,0;0,0001
24;nublado;0,0005;0,0;0,0;0,0001;0,0;0,012;0,0878;0,2113;0,3931;0,4702;0,6035;0,6528;0,4987;0,6254;0,5725;0,3082;0,1568;0,0425;0,0044;0,0;0,0002;0,0016;0,0015;0,0016
25;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,003;0,0435;0,199;0,3733;0,8027;0,9163;1,0;0,9596;0,9608;0,7207;0,5179;0,1645;0,0466;0,0018;0,0003;0,0;0,0;0,0;0,0001
26;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,003;0,0381;0,1466;0,5059;0,7094;0,7615;0,8008;0,9755;0,8094;0,665;0,4284;0,2402;0,0363;0,0023;0,0003;0,0;0,0;0,0;0,0001
27;nublado;0,0005;0,0;0,0;0,0001;0,0;0,0124;0,1071;0,2583;0,4647;0,517;0,7262;0,7196;0,7026;0,6821;0,4559;0,4273;0,1699;0,0581;0,0042;0,0;0,0002;0,0016;0,0015;0,0018
28;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0032;0,045;0,2594;0,5741;0,7424;0,7737;1,0;0,9978;0,8947;0,7388;0,3822;0,1984;0,0456;0,0022;0,0003;0,0;0,0;0,0;0,0001
29;parcialmente_nublado;0,001;0,0011;0,001;0,0011;0,0008;0,0043;0,049;0,1999;0,342;0,3589;0,95;0,939;1,0;0,8655;0,5841;0,3669;0,1939;0,0471;0,0052;0,0008;0,0007;0,0005;0,0004;0,0005
30;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0036;0,0377;0,2309;0,4646;0,6701;0,9508;0,9947;1,0;0,9363;0,7777;0,5033;0,2221;0,043;0,0023;0,0003;0,0;0,0;0,0;0,0001
31;nublado;0,0006;0,0;0,0;0,0001;0,0;0,0124;0,0865;0,238;0,4685;0,5709;0,6057;0,6871;0,7141;0,6358;0,3392;0,4357;0,1731;0,0496;0,0042;0,0;0,0002;0,0012;0,0014;0,0021
32;parcialmente_nublado;0,001;0,001;0,0011;0,0011;0,0008;0,0043;0,0604;0,2068;0,3563;0,5598;0,7286;0,946;0,9678;0,6974;0,5569;0,4034;0,206;0,0499;0,0054;0,0008;0,0007;0,0004;0,0004;0,0004
33;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0032;0,0475;0,212;0,3972;0,5982;0,9679;0,9767;1,0;0,7272;0,6269;0,5924;0,2862;0,0534;0,002;0,0003;0,0;0,0;0,0;0,0001
34;nublado;0,0005;0,0;0,0;0,0001;0,0;0,0108;0,0862;0,2796;0,4468;0,5343;0,6184;0,7567;0,7399;0,6008;0,5676;0,3035;0,1611;0,0494;0,0035;0,0;0,0002;0,0017;0,0017;0,002
35;parcialmente_nublado;0,001;0,0009;0,0012;0,001;0,0009;0,0036;0,0472;0,2005;0,3559;0,6638;0,754;0,6773;1,0;0,6112;0,6341;0,4057;0,2196;0,0504;0,0047;0,0007;0,0005;0,0004;0,0004;0,0004
36;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0032;0,0449;0,185;0,3517;0,6209;1,0;1,0;0,8726;0,903;0,746;0,5396;0,2475;0,0488;0,0019;0,0004;0,0;0,0;0,0;0,0001
37;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0031;0,0382;0,2094;0,4191;0,7656;0,9095;0,8487;1,0;0,9794;0,7446;0,6419;0,2123;0,0394;0,0019;0,0003;0,0;0,0;0,0;0,0001
38;parcialmente_nublado;0,0011;0,0011;0,0013;0,0009;0,0008;0,0044;0,0534;0,1651;0,3874;0,6441;0,8157;0,8443;0,891;0,7162;0,4663;0,3145;0,217;0,0517;0,0055;0,0008;0,0006;0,0004;0,0005;0,0004
39;parcialmente_nublado;0,0007;0,001;0,0012;0,001;0,0009;0,005;0,0544;0,154;0,4342;0,487;0,8515;0,9764;0,7863;0,6339;0,5273;0,3643;0,1818;0,06;0,0049;0,0009;0,0006;0,0004;0,0004;0,0003
40;parcialmente_nublado;0,0011;0,001;0,0012;0,0011;0,0007;0,0046;0,0554;0,1942;0,4578;0,5376;0,7375;0,9043;1,0;0,8694;0,6238;0,4179;0,2021;0,049;0,0055;0,0006;0,0005;0,0005;0,0004;0,0005
41;parcialmente_nublado;0,0009;0,0009;0,0008;0,0011;0,0007;0,0043;0,0548;0,2144;0,4622;0,6864;0,6205;0,6682;0,7111;0,6867;0,5532;0,362;0,209;0,0498;0,0062;0,0008;0,0005;0,0004;0,0005;0,0003
42;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0032;0,0487;0,1978;0,4784;0,5908;1,0;1,0;0,9899;0,9529;0,8311;0,5036;0,2261;0,0386;0,0021;0,0004;0,0;0,0;0,0;0,0001
43;nublado;0,0005;0,0;0,0;0,0001;0,0;0,0124;0,0765;0,3177;0,4541;0,501;0,5282;0,692;0,5449;0,6863;0,4899;0,3694;0,165;0,0581;0,0042;0,0;0,0002;0,0018;0,0014;0,0017
44;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0031;0,0394;0,1849;0,4492;0,7473;0,8568;0,8654;1,0;0,8808;0,7889;0,521;0,1711;0,037;0,0022;0,0003;0,0;0,0;0,0;0,0001
45;parcialmente_nublado;0,001;0,0009;0,0012;0,0012;0,0007;0,0044;0,045;0,2049;0,3626;0,5376;0,7682;0,926;1,0;0,7921;0,5484;0,412;0,2162;0,0479;0,0055;0,0007;0,0006;0,0004;0,0004;0,0004
46;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0032;0,0425;0,2574;0,3896;0,7497;0,9092;0,9404;0,9532;0,827;0,7479;0,5506;0,239;0,0462;0,0019;0,0003;0,0;0,0;0,0;0,0001
47;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,003;0,0448;0,2222;0,4678;0,6075;0,7382;1,0;1,0;0,7111;0,6701;0,5183;0,2444;0,0478;0,0018;0,0003;0,0;0,0;0,0;0,0001
48;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0032;0,051;0,2695;0,5107;0,6082;0,9389;0,9516;1,0;1,0;0,6549;0,5491;0,2588;0,0513;0,0022;0,0003;0,0;0,0;0,0;0,0001
49;parcialmente_nublado;0,001;0,0009;0,0014;0,0011;0,0007;0,0035;0,0632;0,1601;0,3868;0,6436;0,64;0,8522;0,9042;0,8295;0,4902;0,3682;0,1778;0,0379;0,0061;0,0008;0,0006;0,0003;0,0003;0,0004
50;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0035;0,0438;0,1685;0,4272;0,6548;0,8284;0,9581;1,0;1,0;0,6641;0,5232;0,1909;0,0495;0,0022;0,0003;0,0;0,0;0,0;0,0001
