id_realizacao;tipo_dia;classe;nome;barra;potencia_kw;capacidade_kwh;perfil
14;parcialmente_nublado;PVSystem;PV_barra840;840;557,54;;PV_irr_real14
14;parcialmente_nublado;PVSystem;PV_barra844;844;542,79;;PV_irr_real14
14;parcialmente_nublado;PVSystem;PV_barra848;848;598,63;;PV_irr_real14
14;parcialmente_nublado;PVSystem;PV_barra890;890;497,83;;PV_irr_real14
14;parcialmente_nublado;Storage;BESS_barra860;860;157,74;356.58;BESS_fixo
14;parcialmente_nublado;Storage;BESS_barra840;840;203,64;505.0;BESS_fixo
14;parcialmente_nublado;Storage;BESS_barra844;844;194,79;434.23;BESS_fixo
14;parcialmente_nublado;Storage;BESS_barra848;848;194,56;772.75;BESS_fixo
14;parcialmente_nublado;Storage;BESS_barra890;890;178,0;660.17;BESS_fixo
15;parcialmente_nublado;PVSystem;PV_barra860;860;524,64;;PV_irr_real15
15;parcialmente_nublado;PVSystem;PV_barra840;840;505,02;;PV_irr_real15
15;parcialmente_nublado;PVSystem;PV_barra844;844;568,92;;PV_irr_real15
15;parcialmente_nublado;PVSystem;PV_barra848;848;478,97;;PV_irr_real15
15;parcialmente_nublado;PVSystem;PV_barra890;890;575,95;;PV_irr_real15
15;parcialmente_nublado;Storage;BESS_barra860;860;140,53;537.35;BESS_fixo
15;parcialmente_nublado;Storage;BESS_barra840;840;184,89;615.6;BESS_fixo
15;parcialmente_nublado;Storage;BESS_barra844;844;220,07;672.2;BESS_fixo
15;parcialmente_nublado;Storage;BESS_barra848;848;190,04;465.22;BESS_fixo
15;parcialmente_nublado;Storage;BESS_barra890;890;193,2;751.25;BESS_fixo
16;nublado;PVSystem;PV_barra860;860;639,43;;PV_irr_real16
16;nublado;PVSystem;PV_barra840;840;554,39;;PV_irr_real16
16;nublado;PVSystem;PV_barra844;844;495,59;;PV_irr_real16
16;nublado;PVSystem;PV_barra848;848;438,7;;PV_irr_real16
16;nublado;PVSystem;PV_barra890;890;525,39;;PV_irr_real16
16;nublado;Storage;BESS_barra860;860;175,9;629.82;BESS_fixo
16;nublado;Storage;BESS_barra840;840;191,0;683.05;BESS_fixo
16;nublado;Storage;BESS_barra844;844;213,67;779.57;BESS_fixo
16;nublado;Storage;BESS_barra848;848;159,96;529.18;BESS_fixo
16;nublado;Storage;BESS_barra890;890;188,18;439.63;BESS_fixo
17;nublado;PVSystem;PV_barra860;860;581,36;;PV_irr_real17
17;nublado;PVSystem;PV_barra840;840;529,71;;PV_irr_real17
17;nublado;PVSystem;PV_barra844;844;472,66;;PV_irr_real17
17;nublado;PVSystem;PV_barra848;848;535,59;;PV_irr_real17
17;nublado;PVSystem;PV_barra890;890;534,18;;PV_irr_real17
17;nublado;Storage;BESS_barra860;860;182,9;641.39;BESS_fixo
17;nublado;Storage;BESS_barra840;840;179,3;696.1;BESS_fixo
17;nublado;Storage;BESS_barra844;844;212,74;477.38;BESS_fixo
17;nublado;Storage;BESS_barra848;848;156,27;460.11;BESS_fixo
17;nublado;Storage;BESS_barra890;890;197,51;778.18;BESS_fixo
18;parcialmente_nublado;PVSystem;PV_barra860;860;556,52;;PV_irr_real18
18;parcialmente_nublado;PVSystem;PV_barra840;840;576,03;;PV_irr_real18
18;parcialmente_nublado;PVSystem;PV_barra844;844;504,68;;PV_irr_real18
18;parcialmente_nublado;PVSystem;PV_barra848;848;488,87;;PV_irr_real18
18;parcialmente_nublado;PVSystem;PV_barra890;890;527,4;;PV_irr_real18
18;parcialmente_nublado;Storage;BESS_barra860;860;182,6;544.69;BESS_fixo
18;parcialmente_nublado;Storage;BESS_barra840;840;242,49;847.56;BESS_fixo
18;parcialmente_nublado;Storage;BESS_barra844;844;182,51;581.92;BESS_fixo
18;parcialmente_nublado;Storage;BESS_barra848;848;152,41;428.05;BESS_fixo
18;parcialmente_nublado;Storage;BESS_barra890;890;168,71;619.96;BESS_fixo
19;parcialmente_nublado;PVSystem;PV_barra860;860;630,81;;PV_irr_real19
19;parcialmente_nublado;PVSystem;PV_barra840;840;461,68;;PV_irr_real19
19;parcialmente_nublado;PVSystem;PV_barra844;844;500,55;;PV_irr_real19
19;parcialmente_nublado;PVSystem;PV_barra848;848;579,35;;PV_irr_real19
19;parcialmente_nublado;PVSystem;PV_barra890;890;481,11;;PV_irr_real19
19;parcialmente_nublado;Storage;BESS_barra860;860;171,03;500.16;BESS_fixo
19;parcialmente_nublado;Storage;BESS_barra840;840;187,67;403.32;BESS_fixo
19;parcialmente_nublado;Storage;BESS_barra844;844;177,95;593.65;BESS_fixo
19;parcialmente_nublado;Storage;BESS_barra848;848;174,19;544.73;BESS_fixo
19;parcialmente_nublado;Storage;BESS_barra890;890;217,89;612.79;BESS_fixo
20;ceu_aberto;PVSystem;PV_barra860;860;547,34;;PV_irr_real20
20;ceu_aberto;PVSystem;PV_barra840;840;493,08;;PV_irr_real20
20;ceu_aberto;PVSystem;PV_barra844;844;582,53;;PV_irr_real20
20;ceu_aberto;PVSystem;PV_barra848;848;558,8;;PV_irr_real20
20;ceu_aberto;PVSystem;PV_barra890;890;471,75;;PV_irr_real20
20;ceu_aberto;Storage;BESS_barra860;860;195,58;583.66;BESS_fixo
20;ceu_aberto;Storage;BESS_barra840;840;213,78;726.01;BESS_fixo
20;ceu_aberto;Storage;BESS_barra844;844;154,87;395.43;BESS_fixo
20;ceu_aberto;Storage;BESS_barra848;848;162,65;592.49;BESS_fixo
20;ceu_aberto;Storage;BESS_barra890;890;201,85;610.86;BESS_fixo
21;ceu_aberto;PVSystem;PV_barra860;860;571,64;;PV_irr_real21
21;ceu_aberto;PVSystem;PV_barra840;840;557,35;;PV_irr_real21
21;ceu_aberto;PVSystem;PV_barra844;844;529,33;;PV_irr_real21
21;ceu_aberto;PVSystem;PV_barra848;848;518,51;;PV_irr_real21
21;ceu_aberto;PVSystem;PV_barra890;890;476,66;;PV_irr_real21
21;ceu_aberto;Storage;BESS_barra860;860;201,92;658.56;BESS_fixo
21;ceu_aberto;Storage;BESS_barra840;840;206,44;653.08;BESS_fixo
21;ceu_aberto;Storage;BESS_barra844;844;191,25;703.37;BESS_fixo
21;ceu_aberto;Storage;BESS_barra848;848;175,95;683.76;BESS_fixo
21;ceu_aberto;Storage;BESS_barra890;890;153,17;473.66;BESS_fixo
22;parcialmente_nublado;PVSystem;PV_barra860;860;475,58;;PV_irr_real22
22;parcialmente_nublado;PVSystem;PV_barra840;840;512,85;;PV_irr_real22
22;parcialmente_nublado;PVSystem;PV_barra844;844;604,41;;PV_irr_real22
22;parcialmente_nublado;PVSystem;PV_barra848;848;488,67;;PV_irr_real22
22;parcialmente_nublado;PVSystem;PV_barra890;890;571,99;;PV_irr_real22
22;parcialmente_nublado;Storage;BESS_barra860;860;194,06;626.72;BESS_fixo
22;parcialmente_nublado;Storage;BESS_barra840;840;202,29;540.69;BESS_fixo
22;parcialmente_nublado;Storage;BESS_barra844;844;177,57;576.71;BESS_fixo
22;parcialmente_nublado;Storage;BESS_barra848;848;164,71;528.92;BESS_fixo
22;parcialmente_nublado;Storage;BESS_barra890;890;190,09;690.5;BESS_fixo
23;ceu_aberto;PVSystem;PV_barra860;860;466,7;;PV_irr_real23
23;ceu_aberto;PVSystem;PV_barra840;840;514,48;;PV_irr_real23
23;ceu_aberto;PVSystem;PV_barra844;844;536,61;;PV_irr_real23
23;ceu_aberto;PVSystem;PV_barra848;848;564,03;;PV_irr_real23
23;ceu_aberto;PVSystem;PV_barra890;890;571,68;;PV_irr_real23
23;ceu_aberto;Storage;BESS_barra860;860;198,52;467.61;BESS_fixo
23;ceu_aberto;Storage;BESS_barra840;840;138,39;478.86;BESS_fixo
23;ceu_aberto;Storage;BESS_barra844;844;185,1;406.69;BESS_fixo
23;ceu_aberto;Storage;BESS_barra848;848;204,06;638.01;BESS_fixo
23;ceu_aberto;Storage;BESS_barra890;890;202,65;517.26;BESS_fixo
24;nublado;PVSystem;PV_barra860;860;554,58;;PV_irr_real24
24;nublado;PVSystem;PV_barra840;840;623,91;;PV_irr_real24
24;nublado;PVSystem;PV_barra844;844;534,13;;PV_irr_real24
24;nublado;PVSystem;PV_barra848;848;533,54;;PV_irr_real24
24;nublado;PVSystem;PV_barra890;890;407,34;;PV_irr_real24
24;nublado;Storage;BESS_barra860;860;196,69;698.36;BESS_fixo
24;nublado;Storage;BESS_barra840;840;194,75;485.14;BESS_fixo
24;nublado;Storage;BESS_barra844;844;198,49;747.17;BESS_fixo
24;nublado;Storage;BESS_barra848;848;197,07;519.83;BESS_fixo
24;nublado;Storage;BESS_barra890;890;141,72;290.91;BESS_fixo
25;parcialmente_nublado;PVSystem;PV_barra860;860;511,3;;PV_irr_real25
25;parcialmente_nublado;PVSystem;PV_barra840;840;544,91;;PV_irr_real25
25;parcialmente_nublado;PVSystem;PV_barra844;844;549,82;;PV_irr_real25
25;parcialmente_nublado;PVSystem;PV_barra848;848;485,55;;PV_irr_real25
25;parcialmente_nublado;PVSystem;PV_barra890;890;561,93;;PV_irr_real25
25;parcialmente_nublado;Storage;BESS_barra860;860;188,42;401.07;BESS_fixo
25;parcialmente_nublado;Storage;BESS_barra840;840;201,61;514.56;BESS_fixo
25;parcialmente_nublado;Storage;BESS_barra844;844;165,77;634.29;BESS_fixo
25;parcialmente_nublado;Storage;BESS_barra848;848;177,96;691.51;BESS_fixo
25;parcialmente_nublado;Storage;BESS_barra890;890;194,97;728.41;BESS_fixo
26;parcialmente_nublado;PVSystem;PV_barra860;860;561,97;;PV_irr_real26
26;parcialmente_nublado;PVSystem;PV_barra840;840;593,96;;PV_irr_real26
26;parcialmente_nublado;PVSystem;PV_barra844;844;414,94;;PV_irr_real26
26;parcialmente_nublado;PVSystem;PV_barra848;848;526,25;;PV_irr_real26
26;parcialmente_nublado;PVSystem;PV_barra890;890;556,37;;PV_irr_real26
26;parcialmente_nublado;Storage;BESS_barra860;860;197,19;534.26;BESS_fixo
26;parcialmente_nublado;Storage;BESS_barra840;840;164,8;584.35;BESS_fixo
26;parcialmente_nublado;Storage;BESS_barra844;844;197,88;438.14;BESS_fixo
26;parcialmente_nublado;Storage;BESS_barra848;848;174,66;356.43;BESS_fixo
26;parcialmente_nublado;Storage;BESS_barra890;890;194,19;755.65;BESS_fixo
27;parcialmente_nublado;PVSystem;PV_barra860;860;493,25;;PV_irr_real27
27;parcialmente_nublado;PVSystem;PV_barra840;840;508,89;;PV_irr_real27
27;parcialmente_nublado;PVSystem;PV_barra844;844;630,02;;PV_irr_real27
27;parcialmente_nublado;PVSystem;PV_barra848;848;498,67;;PV_irr_real27
27;parcialmente_nublado;PVSystem;PV_barra890;890;522,67;;PV_irr_real27
27;parcialmente_nublado;Storage;BESS_barra860;860;167,24;562.25;BESS_fixo
27;parcialmente_nublado;Storage;BESS_barra840;840;175,33;385.09;BESS_fixo
27;parcialmente_nublado;Storage;BESS_barra844;844;209,92;712.31;BESS_fixo
27;parcialmente_nublado;Storage;BESS_barra848;848;210,95;541.2;BESS_fixo
27;parcialmente_nublado;Storage;BESS_barra890;890;165,29;613.92;BESS_fixo
28;ceu_aberto;PVSystem;PV_barra860;860;571,94;;PV_irr_real28
28;ceu_aberto;PVSystem;PV_barra840;840;645,22;;PV_irr_real28
28;ceu_aberto;PVSystem;PV_barra844;844;527,19;;PV_irr_real28
28;ceu_aberto;PVSystem;PV_barra848;848;483,05;;PV_irr_real28
28;ceu_aberto;PVSystem;PV_barra890;890;426,11;;PV_irr_real28
28;ceu_aberto;Storage;BESS_barra860;860;193,44;476.97;BESS_fixo
28;ceu_aberto;Storage;BESS_barra840;840;186,53;595.1;BESS_fixo
28;ceu_aberto;Storage;BESS_barra844;844;152,17;416.7;BESS_fixo
28;ceu_aberto;Storage;BESS_barra848;848;176,36;446.33;BESS_fixo
28;ceu_aberto;Storage;BESS_barra890;890;220,22;870.62;BESS_fixo
29;ceu_aberto;PVSystem;PV_barra860;860;512,64;;PV_irr_real29
29;ceu_aberto;PVSystem;PV_barra840;840;577,54;;PV_irr_real29
29;ceu_aberto;PVSystem;PV_barra844;844;520,27;;PV_irr_real29
29;ceu_aberto;PVSystem;PV_barra848;848;531,94;;PV_irr_real29
29;ceu_aberto;PVSystem;PV_barra890;890;511,11;;PV_irr_real29
29;ceu_aberto;Storage;BESS_barra860;860;180,85;532.11;BESS_fixo
29;ceu_aberto;Storage;BESS_barra840;840;202,26;798.47;BESS_fixo
29;ceu_aberto;Storage;BESS_barra844;844;169,12;634.17;BESS_fixo
29;ceu_aberto;Storage;BESS_barra848;848;209,47;480.88;BESS_fixo
29;ceu_aberto;Storage;BESS_barra890;890;167,03;567.21;BESS_fixo
30;ceu_aberto;PVSystem;PV_barra860;860;453,61;;PV_irr_real30
30;ceu_aberto;PVSystem;PV_barra840;840;522,56;;PV_irr_real30
30;ceu_aberto;PVSystem;PV_barra844;844;601,61;;PV_irr_real30
30;ceu_aberto;PVSystem;PV_barra848;848;534,91;;PV_irr_real30
30;ceu_aberto;PVSystem;PV_barra890;890;540,81;;PV_irr_real30
30;ceu_aberto;Storage;BESS_barra860;860;196,68;437.45;BESS_fixo
30;ceu_aberto;Storage;BESS_barra840;840;201,13;727.28;BESS_fixo
30;ceu_aberto;Storage;BESS_barra844;844;176,57;492.84;BESS_fixo
30;ceu_aberto;Storage;BESS_barra848;848;176,61;444.99;BESS_fixo
30;ceu_aberto;Storage;BESS_barra890;890;177,74;555.98;BESS_fixo
31;parcialmente_nublado;PVSystem;PV_barra860;860;586,91;;PV_irr_real31
31;parcialmente_nublado;PVSystem;PV_barra840;840;575,66;;PV_irr_real31
31;parcialmente_nublado;PVSystem;PV_barra844;844;498,86;;PV_irr_real31
31;parcialmente_nublado;PVSystem;PV_barra848;848;561,26;;PV_irr_real31
31;parcialmente_nublado;PVSystem;PV_barra890;890;430,81;;PV_irr_real31
31;parcialmente_nublado;Storage;BESS_barra860;860;177,24;595.56;BESS_fixo
31;parcialmente_nublado;Storage;BESS_barra840;840;160,19;380.07;BESS_fixo
31;parcialmente_nublado;Storage;BESS_barra844;844;196,46;645.35;BESS_fixo
31;parcialmente_nublado;Storage;BESS_barra848;848;188,58;720.69;BESS_fixo
31;parcialmente_nublado;Storage;BESS_barra890;890;206,25;416.8;BESS_fixo
32;ceu_aberto;PVSystem;PV_barra860;860;511,14;;PV_irr_real32
32;ceu_aberto;PVSystem;PV_barra840;840;556,68;;PV_irr_real32
32;ceu_aberto;PVSystem;PV_barra844;844;490,11;;PV_irr_real32
32;ceu_aberto;PVSystem;PV_barra848;848;564,05;;PV_irr_real32
32;ceu_aberto;PVSystem;PV_barra890;890;531,52;;PV_irr_real32
32;ceu_aberto;Storage;BESS_barra860;860;207,92;822.68;BESS_fixo
32;ceu_aberto;Storage;BESS_barra840;840;198,04;598.53;BESS_fixo
32;ceu_aberto;Storage;BESS_barra844;844;166,57;395.52;BESS_fixo
32;ceu_aberto;Storage;BESS_barra848;848;174,82;559.95;BESS_fixo
32;ceu_aberto;Storage;BESS_barra890;890;181,37;501.0;BESS_fixo
33;parcialmente_nublado;PVSystem;PV_barra860;860;568,8;;PV_irr_real33
33;parcialmente_nublado;PVSystem;PV_barra840;840;483,15;;PV_irr_real33
33;parcialmente_nublado;PVSystem;PV_barra844;844;514,86;;PV_irr_real33
33;parcialmente_nublado;PVSystem;PV_barra848;848;493,69;;PV_irr_real33
33;parcialmente_nublado;PVSystem;PV_barra890;890;592,99;;PV_irr_real33
33;parcialmente_nublado;Storage;BESS_barra860;860;222,75;865.68;BESS_fixo
33;parcialmente_nublado;Storage;BESS_barra840;840;190,09;694.23;BESS_fixo
33;parcialmente_nublado;Storage;BESS_barra844;844;185,01;469.6;BESS_fixo
33;parcialmente_nublado;Storage;BESS_barra848;848;161,96;384.31;BESS_fixo
33;parcialmente_nublado;Storage;BESS_barra890;890;168,92;364.25;BESS_fixo
34;parcialmente_nublado;PVSystem;PV_barra860;860;512,47;;PV_irr_real34
34;parcialmente_nublado;PVSystem;PV_barra840;840;537,83;;PV_irr_real34
34;parcialmente_nublado;PVSystem;PV_barra844;844;598,48;;PV_irr_real34
34;parcialmente_nublado;PVSystem;PV_barra848;848;485,91;;PV_irr_real34
34;parcialmente_nublado;PVSystem;PV_barra890;890;518,8;;PV_irr_real34
34;parcialmente_nublado;Storage;BESS_barra860;860;187,7;449.4;BESS_fixo
34;parcialmente_nublado;Storage;BESS_barra840;840;191,59;728.7;BESS_fixo
34;parcialmente_nublado;Storage;BESS_barra844;844;174,85;585.67;BESS_fixo
34;parcialmente_nublado;Storage;BESS_barra848;848;194,73;737.48;BESS_fixo
34;parcialmente_nublado;Storage;BESS_barra890;890;179,87;659.76;BESS_fixo
35;parcialmente_nublado;PVSystem;PV_barra860;860;483,13;;PV_irr_real35
35;parcialmente_nublado;PVSystem;PV_barra840;840;527,89;;PV_irr_real35
35;parcialmente_nublado;PVSystem;PV_barra844;844;511,55;;PV_irr_real35
35;parcialmente_nublado;PVSystem;PV_barra848;848;627,5;;PV_irr_real35
35;parcialmente_nublado;PVSystem;PV_barra890;890;503,43;;PV_irr_real35
35;parcialmente_nublado;Storage;BESS_barra860;860;186,37;597.78;BESS_fixo
35;parcialmente_nublado;Storage;BESS_barra840;840;158,41;326.05;BESS_fixo
