id_realizacao;tipo_dia;unidade_pv;barra;potencia_kw
20;nublado;9;30;569,0
21;ceu_aberto;1;26;150,0
21;ceu_aberto;2;2;250,0
21;ceu_aberto;3;8;800,0
21;ceu_aberto;4;18;350,0
21;ceu_aberto;5;33;219,0
22;parcialmente_nublado;1;6;450,0
22;parcialmente_nublado;2;25;350,0
22;parcialmente_nublado;3;14;550,0
22;parcialmente_nublado;4;11;400,0
22;parcialmente_nublado;5;6;19,0
23;ceu_aberto;1;2;50,0
23;ceu_aberto;2;17;200,0
23;ceu_aberto;3;33;600,0
23;ceu_aberto;4;9;50,0
23;ceu_aberto;5;25;300,0
23;ceu_aberto;6;26;50,0
23;ceu_aberto;7;13;519,0
24;ceu_aberto;1;30;250,0
24;ceu_aberto;2;22;150,0
24;ceu_aberto;3;9;400,0
24;ceu_aberto;4;15;150,0
24;ceu_aberto;5;27;550,0
24;ceu_aberto;6;20;269,0
25;ceu_aberto;1;4;100,0
25;ceu_aberto;2;31;550,0
25;ceu_aberto;3;13;800,0
25;ceu_aberto;4;34;319,0
26;nublado;1;13;350,0
26;nublado;2;4;150,0
26;nublado;3;21;500,0
26;nublado;4;1;100,0
26;nublado;5;8;150,0
26;nublado;6;23;450,0
26;nublado;7;21;69,0
27;ceu_aberto;1;26;350,0
27;ceu_aberto;2;21;850,0
27;ceu_aberto;3;31;500,0
27;ceu_aberto;4;25;50,0
27;ceu_aberto;5;3;19,0
28;nublado;1;24;550,0
28;nublado;2;22;200,0
28;nublado;3;34;50,0
28;nublado;4;20;500,0
28;nublado;5;1;400,0
28;nublado;6;4;50,0
28;nublado;7;9;19,0
29;parcialmente_nublado;1;12;300,0
29;parcialmente_nublado;2;34;200,0
29;parcialmente_nublado;3;11;200,0
29;parcialmente_nublado;4;8;550,0
29;parcialmente_nublado;5;6;519,0
30;ceu_aberto;1;8;300,0
30;ceu_aberto;2;33;150,0
30;ceu_aberto;3;26;100,0
30;ceu_aberto;4;11;700,0
30;ceu_aberto;5;2;450,0
30;ceu_aberto;6;31;69,0
31;ceu_aberto;1;31;50,0
31;ceu_aberto;2;25;100,0
31;ceu_aberto;3;19;350,0
31;ceu_aberto;4;9;50,0
31;ceu_aberto;5;15;200,0
31;ceu_aberto;6;1;450,0
31;ceu_aberto;7;28;500,0
31;ceu_aberto;8;12;69,0
32;ceu_aberto;1;26;750,0
32;ceu_aberto;2;26;600,0
32;ceu_aberto;3;5;250,0
32;ceu_aberto;4;24;169,0
33;parcialmente_nublado;1;8;250,0
33;parcialmente_nublado;2;10;750,0
33;parcialmente_nublado;3;32;250,0
33;parcialmente_nublado;4;20;519,0
34;nublado;1;23;350,0
34;nublado;2;3;800,0
34;nublado;3;4;200,0
34;nublado;4;24;200,0
34;nublado;5;26;219,0
35;parcialmente_nublado;1;20;650,0
35;parcialmente_nublado;2;22;250,0
35;parcialmente_nublado;3;18;200,0
35;parcialmente_nublado;4;9;50,0
35;parcialmente_nublado;5;14;500,0
35;parcialmente_nublado;6;1;119,0
36;nublado;1;33;100,0
36;nublado;2;25;900,0
36;nublado;3;17;250,0
36;nublado;4;30;50,0
36;nublado;5;17;469,0
37;nublado;1;3;350,0
37;nublado;2;18;750,0
37;nublado;3;17;300,0
37;nublado;4;29;50,0
37;nublado;5;24;319,0
38;ceu_aberto;1;10;450,0
38;ceu_aberto;2;8;300,0
38;ceu_aberto;3;3;600,0
38;ceu_aberto;4;8;150,0
38;ceu_aberto;5;11;100,0
38;ceu_aberto;6;15;169,0
39;nublado;1;17;50,0
39;nublado;2;12;250,0
39;nublado;3;9;700,0
39;nublado;4;16;450,0
39;nublado;5;1;100,0
39;nublado;6;33;219,0
40;ceu_aberto;1;6;700,0
40;ceu_aberto;2;31;50,0
40;ceu_aberto;3;12;150,0
40;ceu_aberto;4;27;400,0
40;ceu_aberto;5;29;400,0
40;ceu_aberto;6;25;69,0
41;parcialmente_nublado;1;16;350,0
41;parcialmente_nublado;2;3;950,0
41;parcialmente_nublado;3;12;250,0
41;parcialmente_nublado;4;29;50,0
41;parcialmente_nublado;5;21;169,0
42;parcialmente_nublado;1;29;500,0
42;parcialmente_nublado;2;25;600,0
42;parcialmente_nublado;3;19;50,0
42;parcialmente_nublado;4;33;150,0
42;parcialmente_nublado;5;24;100,0
42;parcialmente_nublado;6;26;50,0
42;parcialmente_nublado;7;23;319,0
43;ceu_aberto;1;21;250,0
43;ceu_aberto;2;28;100,0
43;ceu_aberto;3;29;500,0
43;ceu_aberto;4;23;50,0
43;ceu_aberto;5;1;250,0
43;ceu_aberto;6;12;350,0
43;ceu_aberto;7;17;269,0
44;parcialmente_nublado;1;17;150,0
44;parcialmente_nublado;2;24;250,0
44;parcialmente_nublado;3;23;250,0
44;parcialmente_nublado;4;8;800,0
44;parcialmente_nublado;5;15;319,0
45;parcialmente_nublado;1;14;350,0
45;parcialmente_nublado;2;30;300,0
45;parcialmente_nublado;3;12;550,0
45;parcialmente_nublado;4;21;569,0
46;nublado;1;4;200,0
46;nublado;2;31;900,0
46;nublado;3;32;150,0
46;nublado;4;12;519,0
47;ceu_aberto;1;21;350,0
47;ceu_aberto;2;32;150,0
47;ceu_aberto;3;12;550,0
47;ceu_aberto;4;29;719,0
48;parcialmente_nublado;1;29;600,0
48;parcialmente_nublado;2;24;400,0
48;parcialmente_nublado;3;34;50,0
48;parcialmente_nublado;4;2;150,0
48;parcialmente_nublado;5;1;400,0
48;parcialmente_nublado;6;14;169,0
49;ceu_aberto;1;25;700,0
49;ceu_aberto;2;30;650,0
49;ceu_aberto;3;13;419,0
50;parcialmente_nublado;1;22;50,0
50;parcialmente_nublado;2;22;650,0
50;parcialmente_nublado;3;20;250,0
50;parcialmente_nublado;4;22;500,0
50;parcialmente_nublado;5;12;319,0
