id_realizacao;tipo_dia;h00;h01;h02;h03;h04;h05;h06;h07;h08;h09;h10;h11;h12;h13;h14;h15;h16;h17;h18;h19;h20;h21;h22;h23
11;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0035;0,0484;0,2045;0,387;0,717;0,9012;0,8966;0,7255;1,0;0,7305;0,4923;0,2301;0,0477;0,0021;0,0004;0,0;0,0;0,0;0,0001
12;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0031;0,0416;0,2536;0,4997;0,5342;0,8708;1,0;0,9401;0,8554;0,7086;0,6125;0,2108;0,0417;0,0023;0,0002;0,0;0,0;0,0;0,0001
13;nublado;0,0005;0,0;0,0;0,0001;0,0;0,0134;0,0858;0,2891;0,378;0,4828;0,6577;0,6391;0,6989;0,5249;0,541;0,4002;0,1803;0,0562;0,0041;0,0;0,0002;0,0017;0,0014;0,0017
14;parcialmente_nublado;0,001;0,0009;0,0011;0,001;0,001;0,0041;0,0652;0,2248;0,4249;0,7184;0,8925;0,8805;0,8301;0,6949;0,6022;0,403;0,1951;0,044;0,0053;0,0008;0,0006;0,0004;0,0004;0,0004
15;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0026;0,0418;0,2345;0,4634;0,6695;1,0;0,8933;1,0;0,9561;0,6788;0,4754;0,2322;0,0394;0,0017;0,0003;0,0;0,0;0,0;0,0001
16;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0028;0,0396;0,1985;0,4246;0,6543;0,9339;1,0;1,0;0,8969;0,5627;0,4619;0,2557;0,0502;0,002;0,0003;0,0;0,0;0,0;0,0001
17;parcialmente_nublado;0,0011;0,0009;0,0009;0,0012;0,0006;0,0045;0,0556;0,1723;0,3449;0,6894;0,7915;0,8188;0,9579;0,5622;0,5649;0,4669;0,1593;0,0579;0,0041;0,0009;0,0006;0,0005;0,0004;0,0004
18;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0027;0,0452;0,2336;0,4634;0,7012;0,9874;0,9932;1,0;0,902;0,5253;0,447;0,2463;0,0497;0,0025;0,0003;0,0;0,0;0,0;0,0001
19;nublado;0,0005;0,0;0,0;0,0001;0,0;0,0103;0,0762;0,277;0,3644;0,554;0,6311;0,7095;0,5878;0,5209;0,4573;0,398;0,2166;0,0502;0,0037;0,0;0,0002;0,0015;0,0017;0,0019
20;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,003;0,0362;0,2108;0,4133;0,6396;0,813;1,0;0,9304;0,825;0,7406;0,4898;0,2382;0,0401;0,0023;0,0003;0,0;0,0;0,0;0,0001
21;nublado;0,0006;0,0;0,0;0,0001;0,0;0,011;0,0893;0,1859;0,3986;0,5328;0,6514;0,6561;0,7304;0,546;0,5874;0,3468;0,169;0,055;0,0044;0,0;0,0002;0,0015;0,0017;0,0011
22;parcialmente_nublado;0,0012;0,0009;0,0011;0,0013;0,0007;0,0034;0,0605;0,184;0,3355;0,5101;0,7457;0,8104;0,7175;0,8498;0,5795;0,3634;0,1699;0,0573;0,0051;0,0008;0,0006;0,0003;0,0004;0,0004
23;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0032;0,0402;0,1789;0,4611;0,576;0,729;1,0;1,0;0,8408;0,8403;0,5583;0,2452;0,0387;0,0023;0,0003;0,0;0,0;0,0;0,0001
24;parcialmente_nublado;0,0011;0,0007;0,001;0,001;0,0007;0,0039;0,0579;0,1538;0,3608;0,5692;0,8497;0,8334;0,8232;0,6505;0,5455;0,3961;0,1753;0,0477;0,0056;0,0008;0,0006;0,0005;0,0005;0,0005
25;parcialmente_nublado;0,0013;0,0008;0,001;0,0012;0,0006;0,0041;0,0535;0,1968;0,4348;0,5541;0,8547;1,0;0,6462;0,7124;0,6277;0,3726;0,2082;0,051;0,0065;0,0009;0,0006;0,0004;0,0005;0,0004
26;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0031;0,0506;0,2291;0,5367;0,742;1,0;0,9495;0,8254;1,0;0,5506;0,5161;0,2397;0,0519;0,0021;0,0003;0,0;0,0;0,0;0,0001
27;parcialmente_nublado;0,0012;0,0009;0,0012;0,0009;0,0012;0,0051;0,0513;0,1865;0,4408;0,6405;0,8183;0,8642;0,7757;0,7962;0,6195;0,3395;0,1725;0,049;0,0052;0,0008;0,0007;0,0004;0,0005;0,0004
28;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0029;0,0476;0,2093;0,3753;0,8601;0,9295;1,0;1,0;1,0;0,6846;0,4775;0,246;0,0371;0,002;0,0003;0,0;0,0;0,0;0,0001
29;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0031;0,0424;0,2036;0,5507;0,6081;0,7396;1,0;1,0;1,0;0,6691;0,4345;0,226;0,0402;0,0019;0,0003;0,0;0,0;0,0;0,0001
30;parcialmente_nublado;0,001;0,001;0,0012;0,0011;0,0006;0,0047;0,0562;0,1997;0,3619;0,6501;0,7723;0,6803;1,0;0,7801;0,6218;0,3781;0,1946;0,0592;0,0047;0,0005;0,0007;0,0005;0,0004;0,0004
31;parcialmente_nublado;0,0009;0,0009;0,0011;0,001;0,0007;0,0041;0,0604;0,1811;0,4838;0,5967;0,7346;0,8487;1,0;0,6921;0,5742;0,4332;0,1964;0,0557;0,006;0,0008;0,0006;0,0004;0,0003;0,0004
32;parcialmente_nublado;0,0009;0,0008;0,001;0,0014;0,0007;0,0046;0,0465;0,2123;0,389;0,5849;0,8312;0,9126;0,8326;0,8636;0,4673;0,4143;0,1727;0,053;0,0049;0,0009;0,0005;0,0005;0,0004;0,0003
33;parcialmente_nublado;0,0011;0,001;0,0011;0,0011;0,001;0,0034;0,0636;0,2245;0,3123;0,5093;0,7713;0,8981;0,84;0,8008;0,5751;0,3461;0,1716;0,0463;0,0059;0,0008;0,0006;0,0004;0,0003;0,0004
34;nublado;0,0005;0,0;0,0;0,0001;0,0;0,0108;0,0921;0,2656;0,3709;0,5216;0,6983;0,6762;0,6539;0,4772;0,3812;0,2871;0,2067;0,0564;0,0038;0,0;0,0002;0,0014;0,0015;0,0014
35;nublado;0,0006;0,0;0,0;0,0001;0,0;0,013;0,0888;0,2683;0,3413;0,4652;0,5633;0,7275;0,6827;0,6635;0,4486;0,3731;0,1853;0,0506;0,0035;0,0;0,0002;0,0015;0,0013;0,002
36;parcialmente_nublado;0,0012;0,0008;0,0012;0,0009;0,0009;0,0037;0,0577;0,1842;0,331;0,5641;0,7631;0,8986;0,9347;0,8253;0,6915;0,3864;0,1884;0,0522;0,0051;0,0009;0,0005;0,0003;0,0004;0,0004
37;parcialmente_nublado;0,0012;0,001;0,0011;0,0011;0,0007;0,0037;0,0623;0,2039;0,4019;0,6093;0,8852;0,8004;1,0;0,9015;0,5693;0,4856;0,1779;0,0518;0,0066;0,0006;0,0005;0,0004;0,0005;0,0004
38;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0033;0,0365;0,2165;0,4085;0,6327;0,8504;0,8553;0,8548;0,7931;0,8116;0,5629;0,2683;0,0487;0,0022;0,0003;0,0;0,0;0,0;0,0001
39;nublado;0,0005;0,0;0,0;0,0001;0,0;0,0111;0,101;0,2341;0,3579;0,6107;0,6175;0,6257;0,636;0,6609;0,5903;0,4159;0,2278;0,0544;0,0042;0,0;0,0002;0,0019;0,0018;0,0016
40;parcialmente_nublado;0,0011;0,0011;0,001;0,0013;0,0008;0,0043;0,0482;0,1752;0,4298;0,6644;0,8719;0,7756;0,9409;0,8069;0,413;0,374;0,2112;0,0486;0,0055;0,0008;0,0005;0,0004;0,0004;0,0005
41;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0029;0,0373;0,1746;0,4968;0,6777;0,874;1,0;0,9036;0,624;0,8434;0,5023;0,2034;0,0424;0,0021;0,0003;0,0;0,0;0,0;0,0001
42;parcialmente_nublado;0,0012;0,0008;0,0013;0,0011;0,0008;0,0038;0,0514;0,202;0,3578;0,5272;0,6069;0,9995;0,8773;0,821;0,6943;0,4552;0,173;0,0536;0,0052;0,0009;0,0006;0,0004;0,0004;0,0005
43;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0029;0,0445;0,1986;0,331;0,6333;0,8646;1,0;1,0;1,0;0,65;0,5396;0,2941;0,0454;0,0018;0,0003;0,0;0,0;0,0;0,0001
44;parcialmente_nublado;0,0009;0,0011;0,0009;0,001;0,0007;0,0045;0,0563;0,1745;0,3811;0,5886;0,688;0,7665;0,9976;0,7027;0,5319;0,4287;0,2221;0,0514;0,0056;0,0008;0,0004;0,0004;0,0004;0,0004
45;parcialmente_nublado;0,0009;0,0009;0,0011;0,001;0,0008;0,0046;0,0664;0,1895;0,4456;0,5021;0,7864;0,902;0,9574;0,8558;0,7302;0,3851;0,1916;0,0408;0,0049;0,0011;0,0007;0,0004;0,0004;0,0004
46;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,002;0,0379;0,1758;0,4753;0,6409;1,0;1,0;1,0;0,9281;0,6859;0,4775;0,216;0,0463;0,0018;0,0002;0,0;0,0;0,0;0,0001
47;parcialmente_nublado;0,0008;0,0009;0,0012;0,0012;0,0009;0,0038;0,0481;0,1886;0,3914;0,5268;0,7598;0,8472;0,8398;0,8341;0,5368;0,3651;0,1397;0,0563;0,0048;0,001;0,0007;0,0004;0,0004;0,0004
48;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0027;0,0535;0,2217;0,5131;0,7044;0,8387;0,8657;0,788;0,8613;0,8445;0,4135;0,2007;0,0392;0,0024;0,0004;0,0;0,0;0,0;0,0001
49;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0032;0,0418;0,1967;0,4889;0,8509;0,7887;0,973;0,9749;1,0;0,6397;0,4647;0,1826;0,0438;0,0021;0,0002;0,0;0,0;0,0;0,0001
50;parcialmente_nublado;0,0011;0,001;0,001;0,0013;0,001;0,0039;0,0591;0,2117;0,4362;0,4941;0,7341;0,8501;0,9543;0,8618;0,4776;0,3461;0,192;0,0481;0,0053;0,0007;0,0006;0,0004;0,0005;0,0005
