id_realizacao;tipo_dia;classe;nome;barra;potencia_kw;capacidade_kwh;perfil
6;parcialmente_nublado;Storage;BESS_barra844;844;174,47;532.5;BESS_fixo
6;parcialmente_nublado;Storage;BESS_barra848;848;169,11;598.25;BESS_fixo
6;parcialmente_nublado;Storage;BESS_barra890;890;155,24;459.45;BESS_fixo
7;ceu_aberto;PVSystem;PV_barra860;860;363,88;;PV_irr_real7
7;ceu_aberto;PVSystem;PV_barra840;840;581,04;;PV_irr_real7
7;ceu_aberto;PVSystem;PV_barra844;844;554,25;;PV_irr_real7
7;ceu_aberto;PVSystem;PV_barra848;848;447,76;;PV_irr_real7
7;ceu_aberto;PVSystem;PV_barra890;890;529,67;;PV_irr_real7
7;ceu_aberto;Storage;BESS_barra860;860;183,19;565.42;BESS_fixo
7;ceu_aberto;Storage;BESS_barra840;840;177,87;459.73;BESS_fixo
7;ceu_aberto;Storage;BESS_barra844;844;137,74;371.16;BESS_fixo
7;ceu_aberto;Storage;BESS_barra848;848;183,62;731.9;BESS_fixo
7;ceu_aberto;Storage;BESS_barra890;890;184,39;423.6;BESS_fixo
8;parcialmente_nublado;PVSystem;PV_barra860;860;547,99;;PV_irr_real8
8;parcialmente_nublado;PVSystem;PV_barra840;840;492,74;;PV_irr_real8
8;parcialmente_nublado;PVSystem;PV_barra844;844;466,38;;PV_irr_real8
8;parcialmente_nublado;PVSystem;PV_barra848;848;522,34;;PV_irr_real8
8;parcialmente_nublado;PVSystem;PV_barra890;890;447,14;;PV_irr_real8
8;parcialmente_nublado;Storage;BESS_barra860;860;186,36;532.42;BESS_fixo
8;parcialmente_nublado;Storage;BESS_barra840;840;165,45;483.15;BESS_fixo
8;parcialmente_nublado;Storage;BESS_barra844;844;192,06;534.86;BESS_fixo
8;parcialmente_nublado;Storage;BESS_barra848;848;162,4;444.72;BESS_fixo
8;parcialmente_nublado;Storage;BESS_barra890;890;160,55;338.89;BESS_fixo
9;nublado;PVSystem;PV_barra860;860;492,77;;PV_irr_real9
9;nublado;PVSystem;PV_barra840;840;568,98;;PV_irr_real9
9;nublado;PVSystem;PV_barra844;844;524,97;;PV_irr_real9
9;nublado;PVSystem;PV_barra848;848;423,27;;PV_irr_real9
9;nublado;PVSystem;PV_barra890;890;466,61;;PV_irr_real9
9;nublado;Storage;BESS_barra860;860;160,57;391.72;BESS_fixo
9;nublado;Storage;BESS_barra840;840;156,04;530.25;BESS_fixo
9;nublado;Storage;BESS_barra844;844;176,09;538.54;BESS_fixo
9;nublado;Storage;BESS_barra848;848;188,14;517.03;BESS_fixo
9;nublado;Storage;BESS_barra890;890;185,97;548.38;BESS_fixo
10;nublado;PVSystem;PV_barra860;860;452,67;;PV_irr_real10
10;nublado;PVSystem;PV_barra840;840;449,03;;PV_irr_real10
10;nublado;PVSystem;PV_barra844;844;493,98;;PV_irr_real10
10;nublado;PVSystem;PV_barra848;848;568,86;;PV_irr_real10
10;nublado;PVSystem;PV_barra890;890;512,05;;PV_irr_real10
10;nublado;Storage;BESS_barra860;860;198,21;455.15;BESS_fixo
10;nublado;Storage;BESS_barra840;840;170,17;547.47;BESS_fixo
10;nublado;Storage;BESS_barra844;844;167,94;545.39;BESS_fixo
10;nublado;Storage;BESS_barra848;848;158,52;515.16;BESS_fixo
10;nublado;Storage;BESS_barra890;890;171,97;527.2;BESS_fixo
11;ceu_aberto;PVSystem;PV_barra860;860;475,83;;PV_irr_real11
11;ceu_aberto;PVSystem;PV_barra840;840;533,22;;PV_irr_real11
11;ceu_aberto;PVSystem;PV_barra844;844;507,27;;PV_irr_real11
11;ceu_aberto;PVSystem;PV_barra848;848;547,14;;PV_irr_real11
11;ceu_aberto;PVSystem;PV_barra890;890;413,14;;PV_irr_real11
11;ceu_aberto;Storage;BESS_barra860;860;198,28;538.37;BESS_fixo
11;ceu_aberto;Storage;BESS_barra840;840;186,61;678.22;BESS_fixo
11;ceu_aberto;Storage;BESS_barra844;844;161,65;385.2;BESS_fixo
11;ceu_aberto;Storage;BESS_barra848;848;182,48;728.27;BESS_fixo
11;ceu_aberto;Storage;BESS_barra890;890;137,79;437.73;BESS_fixo
12;ceu_aberto;PVSystem;PV_barra860;860;503,89;;PV_irr_real12
12;ceu_aberto;PVSystem;PV_barra840;840;521,78;;PV_irr_real12
12;ceu_aberto;PVSystem;PV_barra844;844;497,52;;PV_irr_real12
12;ceu_aberto;PVSystem;PV_barra848;848;485,48;;PV_irr_real12
12;ceu_aberto;PVSystem;PV_barra890;890;467,93;;PV_irr_real12
12;ceu_aberto;Storage;BESS_barra860;860;181,24;695.91;BESS_fixo
12;ceu_aberto;Storage;BESS_barra840;840;171,46;667.0;BESS_fixo
12;ceu_aberto;Storage;BESS_barra844;844;180,16;477.28;BESS_fixo
12;ceu_aberto;Storage;BESS_barra848;848;180,66;636.82;BESS_fixo
12;ceu_aberto;Storage;BESS_barra890;890;153,29;423.71;BESS_fixo
13;parcialmente_nublado;PVSystem;PV_barra860;860;536,72;;PV_irr_real13
13;parcialmente_nublado;PVSystem;PV_barra840;840;500,79;;PV_irr_real13
13;parcialmente_nublado;PVSystem;PV_barra844;844;566,78;;PV_irr_real13
13;parcialmente_nublado;PVSystem;PV_barra848;848;448,69;;PV_irr_real13
13;parcialmente_nublado;PVSystem;PV_barra890;890;423,61;;PV_irr_real13
13;parcialmente_nublado;Storage;BESS_barra860;860;180,26;678.57;BESS_fixo
13;parcialmente_nublado;Storage;BESS_barra840;840;159,41;454.28;BESS_fixo
13;parcialmente_nublado;Storage;BESS_barra844;844;160,99;329.77;BESS_fixo
13;parcialmente_nublado;Storage;BESS_barra848;848;158,98;387.83;BESS_fixo
13;parcialmente_nublado;Storage;BESS_barra890;890;207,16;642.07;BESS_fixo
14;parcialmente_nublado;PVSystem;PV_barra860;860;471,15;;PV_irr_real14
14;parcialmente_nublado;PVSystem;PV_barra840;840;582,76;;PV_irr_real14
14;parcialmente_nublado;PVSystem;PV_barra844;844;534,7;;PV_irr_real14
14;parcialmente_nublado;PVSystem;PV_barra848;848;437,17;;PV_irr_real14
14;parcialmente_nublado;PVSystem;PV_barra890;890;450,82;;PV_irr_real14
14;parcialmente_nublado;Storage;BESS_barra860;860;139,12;555.55;BESS_fixo
14;parcialmente_nublado;Storage;BESS_barra840;840;186,39;399.48;BESS_fixo
14;parcialmente_nublado;Storage;BESS_barra844;844;182,58;580.7;BESS_fixo
14;parcialmente_nublado;Storage;BESS_barra848;848;174,89;628.28;BESS_fixo
14;parcialmente_nublado;Storage;BESS_barra890;890;183,84;390.05;BESS_fixo
15;parcialmente_nublado;PVSystem;PV_barra860;860;578,83;;PV_irr_real15
15;parcialmente_nublado;PVSystem;PV_barra840;840;445,72;;PV_irr_real15
15;parcialmente_nublado;PVSystem;PV_barra844;844;497,86;;PV_irr_real15
15;parcialmente_nublado;PVSystem;PV_barra848;848;443,49;;PV_irr_real15
15;parcialmente_nublado;PVSystem;PV_barra890;890;510,7;;PV_irr_real15
15;parcialmente_nublado;Storage;BESS_barra860;860;175,18;699.26;BESS_fixo
15;parcialmente_nublado;Storage;BESS_barra840;840;151,62;568.35;BESS_fixo
15;parcialmente_nublado;Storage;BESS_barra844;844;160,62;618.17;BESS_fixo
15;parcialmente_nublado;Storage;BESS_barra848;848;181,6;605.4;BESS_fixo
15;parcialmente_nublado;Storage;BESS_barra890;890;197,78;711.34;BESS_fixo
16;parcialmente_nublado;PVSystem;PV_barra860;860;538,58;;PV_irr_real16
16;parcialmente_nublado;PVSystem;PV_barra840;840;421,31;;PV_irr_real16
16;parcialmente_nublado;PVSystem;PV_barra844;844;421,69;;PV_irr_real16
16;parcialmente_nublado;PVSystem;PV_barra848;848;607,01;;PV_irr_real16
16;parcialmente_nublado;PVSystem;PV_barra890;890;488,01;;PV_irr_real16
16;parcialmente_nublado;Storage;BESS_barra860;860;197,44;627.01;BESS_fixo
16;parcialmente_nublado;Storage;BESS_barra840;840;175,55;554.45;BESS_fixo
16;parcialmente_nublado;Storage;BESS_barra844;844;170,28;454.65;BESS_fixo
16;parcialmente_nublado;Storage;BESS_barra848;848;172,5;558.84;BESS_fixo
16;parcialmente_nublado;Storage;BESS_barra890;890;151,03;387.58;BESS_fixo
17;parcialmente_nublado;PVSystem;PV_barra860;860;523,26;;PV_irr_real17
17;parcialmente_nublado;PVSystem;PV_barra840;840;461,34;;PV_irr_real17
17;parcialmente_nublado;PVSystem;PV_barra844;844;494,21;;PV_irr_real17
17;parcialmente_nublado;PVSystem;PV_barra848;848;491,92;;PV_irr_real17
17;parcialmente_nublado;PVSystem;PV_barra890;890;505,87;;PV_irr_real17
17;parcialmente_nublado;Storage;BESS_barra860;860;179,4;358.95;BESS_fixo
17;parcialmente_nublado;Storage;BESS_barra840;840;159,64;353.91;BESS_fixo
17;parcialmente_nublado;Storage;BESS_barra844;844;180,82;465.72;BESS_fixo
17;parcialmente_nublado;Storage;BESS_barra848;848;189,59;516.41;BESS_fixo
17;parcialmente_nublado;Storage;BESS_barra890;890;157,37;470.81;BESS_fixo
18;nublado;PVSystem;PV_barra860;860;416,54;;PV_irr_real18
18;nublado;PVSystem;PV_barra840;840;503,61;;PV_irr_real18
18;nublado;PVSystem;PV_barra844;844;455,68;;PV_irr_real18
18;nublado;PVSystem;PV_barra848;848;586,37;;PV_irr_real18
18;nublado;PVSystem;PV_barra890;890;514,4;;PV_irr_real18
18;nublado;Storage;BESS_barra860;860;160,83;463.11;BESS_fixo
18;nublado;Storage;BESS_barra840;840;192,31;661.88;BESS_fixo
18;nublado;Storage;BESS_barra844;844;165,35;420.61;BESS_fixo
18;nublado;Storage;BESS_barra848;848;179,19;612.88;BESS_fixo
18;nublado;Storage;BESS_barra890;890;169,12;478.96;BESS_fixo
19;ceu_aberto;PVSystem;PV_barra860;860;485,81;;PV_irr_real19
19;ceu_aberto;PVSystem;PV_barra840;840;567,09;;PV_irr_real19
19;ceu_aberto;PVSystem;PV_barra844;844;537,84;;PV_irr_real19
19;ceu_aberto;PVSystem;PV_barra848;848;515,37;;PV_irr_real19
19;ceu_aberto;PVSystem;PV_barra890;890;370,5;;PV_irr_real19
19;ceu_aberto;Storage;BESS_barra860;860;154,57;458.91;BESS_fixo
19;ceu_aberto;Storage;BESS_barra840;840;168,64;571.62;BESS_fixo
19;ceu_aberto;Storage;BESS_barra844;844;168,63;459.75;BESS_fixo
19;ceu_aberto;Storage;BESS_barra848;848;197,19;538.19;BESS_fixo
19;ceu_aberto;Storage;BESS_barra890;890;177,78;479.43;BESS_fixo
20;parcialmente_nublado;PVSystem;PV_barra860;860;502,25;;PV_irr_real20
20;parcialmente_nublado;PVSystem;PV_barra840;840;464,14;;PV_irr_real20
20;parcialmente_nublado;PVSystem;PV_barra844;844;416,42;;PV_irr_real20
20;parcialmente_nublado;PVSystem;PV_barra848;848;565,31;;PV_irr_real20
20;parcialmente_nublado;PVSystem;PV_barra890;890;528,47;;PV_irr_real20
20;parcialmente_nublado;Storage;BESS_barra860;860;138,56;310.26;BESS_fixo
20;parcialmente_nublado;Storage;BESS_barra840;840;212,47;428.88;BESS_fixo
20;parcialmente_nublado;Storage;BESS_barra844;844;194,34;757.27;BESS_fixo
20;parcialmente_nublado;Storage;BESS_barra848;848;148,67;476.03;BESS_fixo
20;parcialmente_nublado;Storage;BESS_barra890;890;172,77;427.39;BESS_fixo
21;ceu_aberto;PVSystem;PV_barra860;860;483,42;;PV_irr_real21
21;ceu_aberto;PVSystem;PV_barra840;840;508,96;;PV_irr_real21
21;ceu_aberto;PVSystem;PV_barra844;844;604,95;;PV_irr_real21
21;ceu_aberto;PVSystem;PV_barra848;848;489,54;;PV_irr_real21
21;ceu_aberto;PVSystem;PV_barra890;890;389,73;;PV_irr_real21
21;ceu_aberto;Storage;BESS_barra860;860;180,51;467.98;BESS_fixo
21;ceu_aberto;Storage;BESS_barra840;840;179,24;360.55;BESS_fixo
21;ceu_aberto;Storage;BESS_barra844;844;100,82;368.84;BESS_fixo
21;ceu_aberto;Storage;BESS_barra848;848;179,05;528.53;BESS_fixo
21;ceu_aberto;Storage;BESS_barra890;890;227,19;609.07;BESS_fixo
22;ceu_aberto;PVSystem;PV_barra860;860;503,83;;PV_irr_real22
22;ceu_aberto;PVSystem;PV_barra840;840;503,85;;PV_irr_real22
22;ceu_aberto;PVSystem;PV_barra844;844;456,74;;PV_irr_real22
22;ceu_aberto;PVSystem;PV_barra848;848;484,36;;PV_irr_real22
22;ceu_aberto;PVSystem;PV_barra890;890;527,82;;PV_irr_real22
22;ceu_aberto;Storage;BESS_barra860;860;176,64;490.54;BESS_fixo
22;ceu_aberto;Storage;BESS_barra840;840;167,85;623.78;BESS_fixo
22;ceu_aberto;Storage;BESS_barra844;844;187,17;739.02;BESS_fixo
22;ceu_aberto;Storage;BESS_barra848;848;152,23;364.31;BESS_fixo
22;ceu_aberto;Storage;BESS_barra890;890;182,91;695.58;BESS_fixo
23;ceu_aberto;PVSystem;PV_barra860;860;564,57;;PV_irr_real23
23;ceu_aberto;PVSystem;PV_barra840;840;460,18;;PV_irr_real23
23;ceu_aberto;PVSystem;PV_barra844;844;429,07;;PV_irr_real23
23;ceu_aberto;PVSystem;PV_barra848;848;424,6;;PV_irr_real23
23;ceu_aberto;PVSystem;PV_barra890;890;598,17;;PV_irr_real23
23;ceu_aberto;Storage;BESS_barra860;860;159,82;550.73;BESS_fixo
23;ceu_aberto;Storage;BESS_barra840;840;175,47;552.72;BESS_fixo
23;ceu_aberto;Storage;BESS_barra844;844;158,1;560.58;BESS_fixo
23;ceu_aberto;Storage;BESS_barra848;848;182,89;614.99;BESS_fixo
23;ceu_aberto;Storage;BESS_barra890;890;190,52;429.23;BESS_fixo
24;ceu_aberto;PVSystem;PV_barra860;860;497,81;;PV_irr_real24
24;ceu_aberto;PVSystem;PV_barra840;840;482,48;;PV_irr_real24
24;ceu_aberto;PVSystem;PV_barra844;844;456,77;;PV_irr_real24
24;ceu_aberto;PVSystem;PV_barra848;848;547,66;;PV_irr_real24
24;ceu_aberto;PVSystem;PV_barra890;890;491,87;;PV_irr_real24
24;ceu_aberto;Storage;BESS_barra860;860;193,51;663.05;BESS_fixo
24;ceu_aberto;Storage;BESS_barra840;840;131,47;453.62;BESS_fixo
24;ceu_aberto;Storage;BESS_barra844;844;169,87;341.17;BESS_fixo
24;ceu_aberto;Storage;BESS_barra848;848;189,56;533.33;BESS_fixo
24;ceu_aberto;Storage;BESS_barra890;890;182,4;552.87;BESS_fixo
25;ceu_aberto;PVSystem;PV_barra860;860;515,67;;PV_irr_real25
25;ceu_aberto;PVSystem;PV_barra840;840;502,23;;PV_irr_real25
25;ceu_aberto;PVSystem;PV_barra844;844;497,95;;PV_irr_real25
25;ceu_aberto;PVSystem;PV_barra848;848;482,75;;PV_irr_real25
25;ceu_aberto;PVSystem;PV_barra890;890;477,99;;PV_irr_real25
25;ceu_aberto;Storage;BESS_barra860;860;180,29;472.42;BESS_fixo
25;ceu_aberto;Storage;BESS_barra840;840;188,73;506.65;BESS_fixo
25;ceu_aberto;Storage;BESS_barra844;844;154,8;394.63;BESS_fixo
25;ceu_aberto;Storage;BESS_barra848;848;157,53;551.38;BESS_fixo
25;ceu_aberto;Storage;BESS_barra890;890;185,45;692.9;BESS_fixo
26;ceu_aberto;PVSystem;PV_barra860;860;514,1;;PV_irr_real26
26;ceu_aberto;PVSystem;PV_barra840;840;486,03;;PV_irr_real26
26;ceu_aberto;PVSystem;PV_barra844;844;467,01;;PV_irr_real26
26;ceu_aberto;PVSystem;PV_barra848;848;602,44;;PV_irr_real26
26;ceu_aberto;PVSystem;PV_barra890;890;407,02;;PV_irr_real26
26;ceu_aberto;Storage;BESS_barra860;860;187,51;490.78;BESS_fixo
26;ceu_aberto;Storage;BESS_barra840;840;176,12;497.73;BESS_fixo
26;ceu_aberto;Storage;BESS_barra844;844;181,09;602.81;BESS_fixo
26;ceu_aberto;Storage;BESS_barra848;848;168,88;449.81;BESS_fixo
26;ceu_aberto;Storage;BESS_barra890;890;153,2;475.55;BESS_fixo
27;parcialmente_nublado;PVSystem;PV_barra860;860;417,91;;PV_irr_real27
27;parcialmente_nublado;PVSystem;PV_barra840;840;460,72;;PV_irr_real27
27;parcialmente_nublado;PVSystem;PV_barra844;844;608,54;;PV_irr_real27
27;parcialmente_nublado;PVSystem;PV_barra848;848;460,82;;PV_irr_real27
27;parcialmente_nublado;PVSystem;PV_barra890;890;528,61;;PV_irr_real27
27;parcialmente_nublado;Storage;BESS_barra860;860;195,39;659.05;BESS_fixo
27;parcialmente_nublado;Storage;BESS_barra840;840;168,2;476.09;BESS_fixo
27;parcialmente_nublado;Storage;BESS_barra844;844;161,33;474.42;BESS_fixo
27;parcialmente_nublado;Storage;BESS_barra848;848;173,94;487.24;BESS_fixo
27;parcialmente_nublado;Storage;BESS_barra890;890;167,94;564.24;BESS_fixo
28;nublado;PVSystem;PV_barra860;860;513,58;;PV_irr_real28
28;nublado;PVSystem;PV_barra840;840;470,42;;PV_irr_real28
28;nublado;PVSystem;PV_barra844;844;528,16;;PV_irr_real28
28;nublado;PVSystem;PV_barra848;848;485,18;;PV_irr_real28
28;nublado;PVSystem;PV_barra890;890;479,26;;PV_irr_real28
28;nublado;Storage;BESS_barra860;860;167,91;537.98;BESS_fixo
28;nublado;Storage;BESS_barra840;840;182,22;706.01;BESS_fixo
28;nublado;Storage;BESS_barra844;844;187,79;692.73;BESS_fixo
28;nublado;Storage;BESS_barra848;848;168,42;646.87;BESS_fixo
28;nublado;Storage;BESS_barra890;890;160,47;538.89;BESS_fixo
29;ceu_aberto;PVSystem;PV_barra860;860;467,62;;PV_irr_real29
29;ceu_aberto;PVSystem;PV_barra840;840;568,29;;PV_irr_real29
29;ceu_aberto;PVSystem;PV_barra844;844;535,29;;PV_irr_real29
29;ceu_aberto;PVSystem;PV_barra848;848;471,38;;PV_irr_real29
29;ceu_aberto;PVSystem;PV_barra890;890;434,02;;PV_irr_real29
29;ceu_aberto;Storage;BESS_barra860;860;175,46;584.76;BESS_fixo
29;ceu_aberto;Storage;BESS_barra840;840;160,34;377.51;BESS_fixo
29;ceu_aberto;Storage;BESS_barra844;844;151,83;392.37;BESS_fixo
29;ceu_aberto;Storage;BESS_barra848;848;168,66;653.27;BESS_fixo
29;ceu_aberto;Storage;BESS_barra890;890;210,53;467.7;BESS_fixo
30;ceu_aberto;PVSystem;PV_barra860;860;478,54;;PV_irr_real30
30;ceu_aberto;PVSystem;PV_barra840;840;588,66;;PV_irr_real30
30;ceu_aberto;PVSystem;PV_barra844;844;499,13;;PV_irr_real30
30;ceu_aberto;PVSystem;PV_barra848;848;432,39;;PV_irr_real30
30;ceu_aberto;PVSystem;PV_barra890;890;477,88;;PV_irr_real30
30;ceu_aberto;Storage;BESS_barra860;860;167,24;470.0;BESS_fixo
30;ceu_aberto;Storage;BESS_barra840;840;186,48;471.83;BESS_fixo
30;ceu_aberto;Storage;BESS_barra844;844;162,15;466.69;BESS_fixo
30;ceu_aberto;Storage;BESS_barra848;848;181,81;371.88;BESS_fixo
30;ceu_aberto;Storage;BESS_barra890;890;169,13;478.3;BESS_fixo
31;nublado;PVSystem;PV_barra860;860;472,48;;PV_irr_real31
31;nublado;PVSystem;PV_barra840;840;591,93;;PV_irr_real31
31;nublado;PVSystem;PV_barra844;844;486,17;;PV_irr_real31
31;nublado;PVSystem;PV_barra848;848;445,8;;PV_irr_real31
31;nublado;PVSystem;PV_barra890;890;480,22;;PV_irr_real31
31;nublado;Storage;BESS_barra860;860;151,76;491.87;BESS_fixo
31;nublado;Storage;BESS_barra840;840;156,19;539.98;BESS_fixo
31;nublado;Storage;BESS_barra844;844;182,88;686.19;BESS_fixo
31;nublado;Storage;BESS_barra848;848;206,77;706.2;BESS_fixo
31;nublado;Storage;BESS_barra890;890;169,2;505.14;BESS_fixo
32;parcialmente_nublado;PVSystem;PV_barra860;860;520,81;;PV_irr_real32
32;parcialmente_nublado;PVSystem;PV_barra840;840;417,33;;PV_irr_real32
32;parcialmente_nublado;PVSystem;PV_barra844;844;451,64;;PV_irr_real32
32;parcialmente_nublado;PVSystem;PV_barra848;848;543,6;;PV_irr_real32
32;parcialmente_nublado;PVSystem;PV_barra890;890;543,23;;PV_irr_real32
32;parcialmente_nublado;Storage;BESS_barra860;860;174,42;647.38;BESS_fixo
32;parcialmente_nublado;Storage;BESS_barra840;840;175,25;435.3;BESS_fixo
32;parcialmente_nublado;Storage;BESS_barra844;844;162,42;631.77;BESS_fixo
32;parcialmente_nublado;Storage;BESS_barra848;848;207,63;530.43;BESS_fixo
32;parcialmente_nublado;Storage;BESS_barra890;890;147,09;477.34;BESS_fixo
33;ceu_aberto;PVSystem;PV_barra860;860;562,75;;PV_irr_real33
33;ceu_aberto;PVSystem;PV_barra840;840;468,69;;PV_irr_real33
33;ceu_aberto;PVSystem;PV_barra844;844;495,1;;PV_irr_real33
33;ceu_aberto;PVSystem;PV_barra848;848;406,07;;PV_irr_real33
33;ceu_aberto;PVSystem;PV_barra890;890;543,99;;PV_irr_real33
33;ceu_aberto;Storage;BESS_barra860;860;154,41;352.32;BESS_fixo
33;ceu_aberto;Storage;BESS_barra840;840;168,51;580.59;BESS_fixo
33;ceu_aberto;Storage;BESS_barra844;844;173,4;453.68;BESS_fixo
33;ceu_aberto;Storage;BESS_barra848;848;205,56;468.19;BESS_fixo
33;ceu_aberto;Storage;BESS_barra890;890;164,93;535.09;BESS_fixo
34;ceu_aberto;PVSystem;PV_barra860;860;456,01;;PV_irr_real34
34;ceu_aberto;PVSystem;PV_barra840;840;502,93;;PV_irr_real34
34;ceu_aberto;PVSystem;PV_barra844;844;546,34;;PV_irr_real34
34;ceu_aberto;PVSystem;PV_barra848;848;444,23;;PV_irr_real34
34;ceu_aberto;PVSystem;PV_barra890;890;527,09;;PV_irr_real34
34;ceu_aberto;Storage;BESS_barra860;860;142,82;476.31;BESS_fixo
34;ceu_aberto;Storage;BESS_barra840;840;180,32;522.71;BESS_fixo
34;ceu_aberto;Storage;BESS_barra844;844;173,96;361.4;BESS_fixo
34;ceu_aberto;Storage;BESS_barra848;848;169,17;607.96;BESS_fixo
34;ceu_aberto;Storage;BESS_barra890;890;200,54;716.84;BESS_fixo
35;nublado;PVSystem;PV_barra860;860;449,06;;PV_irr_real35
35;nublado;PVSystem;PV_barra840;840;480,79;;PV_irr_real35
35;nublado;PVSystem;PV_barra844;844;579,5;;PV_irr_real35
35;nublado;PVSystem;PV_barra848;848;476,67;;PV_irr_real35
35;nublado;PVSystem;PV_barra890;890;490,58;;PV_irr_real35
35;nublado;Storage;BESS_barra860;860;172,7;638.79;BESS_fixo
35;nublado;Storage;BESS_barra840;840;166,28;578.53;BESS_fixo
35;nublado;Storage;BESS_barra844;844;161,54;329.71;BESS_fixo
35;nublado;Storage;BESS_barra848;848;163,3;528.94;BESS_fixo
35;nublado;Storage;BESS_barra890;890;202,99;408.58;BESS_fixo
36;ceu_aberto;PVSystem;PV_barra860;860;560,06;;PV_irr_real36
