id_realizacao;tipo_dia;penetracao_pct;pv_unidades;pv_potencia_total_kw;bess_unidades
74;parcialmente_nublado;160,0;5;1200,0;5
75;parcialmente_nublado;160,0;5;2150,0;5
76;parcialmente_nublado;160,0;5;1800,0;5
77;nublado;160,0;5;1800,0;5
78;nublado;160,0;5;1450,0;5
79;nublado;160,0;5;1900,0;5
80;nublado;160,0;5;2830,4;5
81;parcialmente_nublado;160,0;5;2600,0;5
82;nublado;160,0;5;2450,0;5
83;nublado;160,0;5;2300,0;5
84;parcialmente_nublado;160,0;5;1950,0;5
85;parcialmente_nublado;160,0;5;2200,0;5
86;ceu_aberto;160,0;5;1450,0;5
87;parcialmente_nublado;160,0;5;2300,0;5
88;ceu_aberto;160,0;5;1700,0;5
89;parcialmente_nublado;160,0;5;1650,0;5
90;nublado;160,0;4;2830,4;5
91;ceu_aberto;160,0;5;2350,0;5
92;nublado;160,0;5;2500,0;5
93;parcialmente_nublado;160,0;5;1350,0;5
94;ceu_aberto;160,0;5;1500,0;5
95;ceu_aberto;160,0;5;1500,0;5
96;parcialmente_nublado;160,0;5;1850,0;5
97;parcialmente_nublado;160,0;5;2200,0;5
98;ceu_aberto;160,0;5;1500,0;5
99;parcialmente_nublado;160,0;5;1500,0;5
100;nublado;160,0;5;1950,0;5
101;ceu_aberto;160,0;5;1450,0;5
102;parcialmente_nublado;160,0;5;1200,0;5
103;parcialmente_nublado;160,0;5;1100,0;5
104;nublado;160,0;5;2200,0;5
105;nublado;160,0;5;2200,0;5
106;ceu_aberto;160,0;5;1450,0;5
107;parcialmente_nublado;160,0;5;2550,0;5
108;parcialmente_nublado;160,0;5;1000,0;5
109;parcialmente_nublado;160,0;5;550,0;5
110;nublado;160,0;5;1750,0;5
111;parcialmente_nublado;160,0;5;1750,0;5
112;nublado;160,0;5;2350,0;5
113;parcialmente_nublado;160,0;5;2050,0;5
114;nublado;160,0;5;1400,0;5
115;nublado;160,0;5;1300,0;5
116;parcialmente_nublado;160,0;5;1750,0;5
117;ceu_aberto;160,0;5;1700,0;5
118;parcialmente_nublado;160,0;5;1150,0;5
119;parcialmente_nublado;160,0;5;1700,0;5
120;nublado;160,0;5;2650,0;5
121;ceu_aberto;160,0;5;1950,0;5
122;parcialmente_nublado;160,0;5;2050,0;5
123;parcialmente_nublado;160,0;5;2150,0;5
124;nublado;160,0;5;1400,0;5
125;nublado;160,0;5;1950,0;5
126;ceu_aberto;160,0;5;2000,0;5
127;ceu_aberto;160,0;5;2300,0;5
128;parcialmente_nublado;160,0;5;2350,0;5
129;parcialmente_nublado;160,0;5;2700,0;5
130;parcialmente_nublado;160,0;5;1900,0;5
131;ceu_aberto;160,0;5;1500,0;5
132;parcialmente_nublado;160,0;5;1200,0;5
133;parcialmente_nublado;160,0;5;1350,0;5
134;nublado;160,0;5;1450,0;5
135;ceu_aberto;160,0;5;2350,0;5
136;parcialmente_nublado;160,0;5;2450,0;5
137;parcialmente_nublado;160,0;5;2300,0;5
138;nublado;160,0;5;2350,0;5
139;parcialmente_nublado;160,0;5;1900,0;5
140;nublado;160,0;5;2250,0;5
141;nublado;160,0;5;2000,0;5
142;parcialmente_nublado;160,0;5;1600,0;5
143;ceu_aberto;160,0;5;1200,0;5
144;nublado;160,0;5;1800,0;5
145;ceu_aberto;160,0;5;1400,0;5
146;ceu_aberto;160,0;5;1950,0;5
147;ceu_aberto;160,0;5;1150,0;5
148;parcialmente_nublado;160,0;5;2400,0;5
149;ceu_aberto;160,0;5;2400,0;5
150;ceu_aberto;160,0;5;1700,0;5
