id_realizacao;tipo_dia;unidade_bess;barra;potencia_kw;capacidade_kwh;razao_armazenamento_h
7;nublado;1;15;50,86;338,15;6,649
7;nublado;2;14;177,73;167,57;0,943
7;nublado;3;13;76,56;290,1;3,789
7;nublado;4;23;96,95;220,62;2,276
7;nublado;5;26;125,54;292,19;2,327
7;nublado;6;24;69,9;468,41;6,701
7;nublado;7;27;182,38;136,17;0,747
7;nublado;8;22;151,74;378,37;2,494
7;nublado;9;25;76,4;378,82;4,958
7;nublado;10;10;202,63;254,23;1,255
7;nublado;11;2;212,12;454,82;2,144
7;nublado;12;31;189,44;486,94;2,57
7;nublado;13;13;188,41;415,27;2,204
7;nublado;14;27;88,42;181,35;2,051
8;nublado;1;25;132,64;208,03;1,568
8;nublado;2;24;158,95;316,58;1,992
8;nublado;3;1;59,64;214,08;3,59
8;nublado;4;28;83,43;194,32;2,329
8;nublado;5;10;195,14;419,98;2,152
8;nublado;6;30;229,47;271,27;1,182
8;nublado;7;26;118,14;237,17;2,008
8;nublado;8;15;198,87;210,13;1,057
8;nublado;9;2;52,53;201,94;3,844
8;nublado;10;34;242,33;336,05;1,387
8;nublado;11;34;194,08;310,32;1,599
8;nublado;12;3;246,01;164,07;0,667
8;nublado;13;18;167,4;245,81;1,468
8;nublado;14;17;129,02;383,86;2,975
9;nublado;1;3;136,21;247,03;1,814
9;nublado;2;17;119,19;307,24;2,578
9;nublado;3;33;61,88;318,97;5,155
9;nublado;4;13;174,86;405,07;2,317
9;nublado;5;11;98,49;125,87;1,278
9;nublado;6;18;88,65;297,19;3,352
9;nublado;7;27;133,83;334,85;2,502
9;nublado;8;28;55,95;451,6;8,071
9;nublado;9;26;243,71;336,95;1,383
9;nublado;10;7;201,08;188,46;0,937
9;nublado;11;9;64,21;205,96;3,208
9;nublado;12;17;97,71;115,13;1,178
9;nublado;13;8;108,81;344,45;3,166
9;nublado;14;29;244,23;287,16;1,176
10;nublado;1;15;239,28;400,68;1,675
10;nublado;2;34;249,5;416,98;1,671
10;nublado;3;31;137,42;339,68;2,472
10;nublado;4;7;120,51;466,88;3,874
10;nublado;5;2;232,49;293,68;1,263
10;nublado;6;11;133,37;278,09;2,085
10;nublado;7;16;79,94;447,44;5,597
10;nublado;8;1;52,81;444,29;8,413
10;nublado;9;2;211,87;428,66;2,023
10;nublado;10;13;211,14;372,81;1,766
10;nublado;11;12;113,26;198,74;1,755
10;nublado;12;29;117,83;240,78;2,043
10;nublado;13;29;199,68;365,75;1,832
10;nublado;14;30;154,31;127,03;0,823
11;parcialmente_nublado;1;15;51,34;175,36;3,416
11;parcialmente_nublado;2;23;197,03;422,98;2,147
11;parcialmente_nublado;3;6;54,18;433,64;8,004
11;parcialmente_nublado;4;16;56,03;287,81;5,137
11;parcialmente_nublado;5;29;173,24;347,78;2,008
11;parcialmente_nublado;6;6;180,46;477,49;2,646
11;parcialmente_nublado;7;3;239,23;152,92;0,639
11;parcialmente_nublado;8;3;75,12;478,95;6,376
11;parcialmente_nublado;9;5;106,56;219,49;2,06
11;parcialmente_nublado;10;25;194,53;228,86;1,176
11;parcialmente_nublado;11;26;131,6;466,88;3,548
11;parcialmente_nublado;12;28;164,46;433,92;2,638
11;parcialmente_nublado;13;15;68,08;234,54;3,445
11;parcialmente_nublado;14;20;149,07;127,91;0,858
12;parcialmente_nublado;1;33;228,06;144,02;0,632
12;parcialmente_nublado;2;26;56,4;467,65;8,292
12;parcialmente_nublado;3;28;218,42;348,65;1,596
12;parcialmente_nublado;4;21;231,48;256,08;1,106
12;parcialmente_nublado;5;4;182,69;116,08;0,635
12;parcialmente_nublado;6;30;238,81;424,86;1,779
12;parcialmente_nublado;7;5;173,09;382,21;2,208
12;parcialmente_nublado;8;31;207,83;318,19;1,531
12;parcialmente_nublado;9;20;81,25;118,03;1,453
12;parcialmente_nublado;10;2;77,65;255,28;3,288
12;parcialmente_nublado;11;26;172,76;341,23;1,975
12;parcialmente_nublado;12;33;75,15;353,53;4,704
12;parcialmente_nublado;13;23;222,37;187,59;0,844
12;parcialmente_nublado;14;15;171,25;216,04;1,262
13;nublado;1;16;66,63;128,34;1,926
13;nublado;2;16;83,6;368,07;4,403
13;nublado;3;15;149,72;161,14;1,076
13;nublado;4;21;216,18;123,83;0,573
13;nublado;5;7;224,43;191,0;0,851
13;nublado;6;8;86,97;280,56;3,226
13;nublado;7;1;211,42;188,98;0,894
13;nublado;8;6;180,97;353,24;1,952
13;nublado;9;19;67,02;482,81;7,204
13;nublado;10;14;74,84;184,12;2,46
13;nublado;11;10;108,24;449,46;4,152
13;nublado;12;26;123,48;148,19;1,2
13;nublado;13;16;142,7;480,76;3,369
13;nublado;14;22;54,5;200,86;3,686
14;parcialmente_nublado;1;32;100,19;396,11;3,954
14;parcialmente_nublado;2;34;56,38;392,05;6,954
14;parcialmente_nublado;3;25;64,58;237,45;3,677
14;parcialmente_nublado;4;26;124,65;487,62;3,912
14;parcialmente_nublado;5;12;160,86;186,77;1,161
14;parcialmente_nublado;6;33;51,55;321,61;6,239
14;parcialmente_nublado;7;27;162,93;367,47;2,255
14;parcialmente_nublado;8;5;86,04;278,65;3,239
14;parcialmente_nublado;9;12;85,48;375,38;4,391
14;parcialmente_nublado;10;27;220,24;183,81;0,835
14;parcialmente_nublado;11;26;217,62;133,47;0,613
14;parcialmente_nublado;12;6;231,92;175,86;0,758
14;parcialmente_nublado;13;32;95,47;209,52;2,195
14;parcialmente_nublado;14;9;105,02;328,6;3,129
15;nublado;1;8;98,89;284,33;2,875
15;nublado;2;22;172,23;410,55;2,384
15;nublado;3;11;141,45;339,54;2,4
15;nublado;4;5;52,06;391,55;7,521
15;nublado;5;2;204,25;408,32;1,999
15;nublado;6;19;158,0;375,32;2,375
15;nublado;7;6;190,12;243,89;1,283
15;nublado;8;29;122,3;458,93;3,752
15;nublado;9;22;202,53;457,03;2,257
15;nublado;10;29;84,57;465,59;5,505
15;nublado;11;22;122,96;366,11;2,977
15;nublado;12;33;173,24;409,81;2,366
15;nublado;13;34;74,48;228,28;3,065
15;nublado;14;3;123,48;244,8;1,983
16;nublado;1;27;248,21;286,2;1,153
16;nublado;2;21;118,87;220,0;1,851
16;nublado;3;10;82,05;306,78;3,739
16;nublado;4;8;167,98;369,85;2,202
16;nublado;5;17;101,86;437,97;4,3
16;nublado;6;5;146,47;321,52;2,195
16;nublado;7;22;97,66;444,54;4,552
16;nublado;8;23;190,97;490,24;2,567
16;nublado;9;17;91,62;350,3;3,823
16;nublado;10;20;77,29;460,91;5,963
16;nublado;11;27;116,86;373,73;3,198
16;nublado;12;12;247,85;439,37;1,773
16;nublado;13;17;209,18;392,73;1,877
16;nublado;14;34;77,41;188,19;2,431
17;ceu_aberto;1;34;164,34;103,81;0,632
17;ceu_aberto;2;15;52,69;303,35;5,757
17;ceu_aberto;3;9;127,55;299,51;2,348
17;ceu_aberto;4;23;118,64;255,04;2,15
17;ceu_aberto;5;2;246,54;236,75;0,96
17;ceu_aberto;6;26;212,09;161,93;0,763
17;ceu_aberto;7;12;219,6;155,73;0,709
17;ceu_aberto;8;32;106,64;471,29;4,419
17;ceu_aberto;9;3;193,89;127,51;0,658
17;ceu_aberto;10;24;126,56;439,62;3,474
17;ceu_aberto;11;23;179,79;285,71;1,589
17;ceu_aberto;12;33;107,41;462,29;4,304
17;ceu_aberto;13;34;145,42;108,12;0,744
17;ceu_aberto;14;29;184,35;334,53;1,815
18;parcialmente_nublado;1;30;197,57;381,19;1,929
18;parcialmente_nublado;2;28;158,72;178,5;1,125
18;parcialmente_nublado;3;13;184,45;295,24;1,601
18;parcialmente_nublado;4;26;173,0;337,57;1,951
18;parcialmente_nublado;5;7;102,48;264,32;2,579
18;parcialmente_nublado;6;20;170,31;467,0;2,742
18;parcialmente_nublado;7;9;92,65;259,53;2,801
18;parcialmente_nublado;8;1;215,52;105,97;0,492
18;parcialmente_nublado;9;6;124,72;104,31;0,836
18;parcialmente_nublado;10;10;171,57;389,88;2,272
18;parcialmente_nublado;11;1;116,51;101,06;0,867
18;parcialmente_nublado;12;19;212,81;406,43;1,91
18;parcialmente_nublado;13;6;99,86;398,1;3,987
18;parcialmente_nublado;14;13;105,65;118,68;1,123
19;ceu_aberto;1;15;192,87;169,74;0,88
19;ceu_aberto;2;19;227,84;116,99;0,513
19;ceu_aberto;3;6;216,64;432,16;1,995
19;ceu_aberto;4;18;174,55;407,97;2,337
19;ceu_aberto;5;10;141,03;338,37;2,399
19;ceu_aberto;6;17;72,27;157,11;2,174
19;ceu_aberto;7;18;185,07;443,36;2,396
19;ceu_aberto;8;6;72,05;362,32;5,029
19;ceu_aberto;9;23;108,61;333,07;3,067
19;ceu_aberto;10;16;230,08;498,72;2,168
19;ceu_aberto;11;1;102,42;329,18;3,214
19;ceu_aberto;12;12;64,64;233,22;3,608
19;ceu_aberto;13;24;76,66;243,46;3,176
19;ceu_aberto;14;18;53,85;494,19;9,177
20;ceu_aberto;1;30;237,64;347,92;1,464
20;ceu_aberto;2;4;113,06;193,63;1,713
20;ceu_aberto;3;24;67,46;121,64;1,803
20;ceu_aberto;4;26;104,96;226,81;2,161
20;ceu_aberto;5;17;138,47;447,12;3,229
20;ceu_aberto;6;2;169,4;388,13;2,291
20;ceu_aberto;7;9;80,23;408,25;5,088
20;ceu_aberto;8;16;201,94;179,38;0,888
20;ceu_aberto;9;10;168,13;174,32;1,037
20;ceu_aberto;10;19;108,13;307,01;2,839
20;ceu_aberto;11;7;184,83;455,6;2,465
20;ceu_aberto;12;11;66,52;365,79;5,499
20;ceu_aberto;13;23;99,47;214,0;2,151
20;ceu_aberto;14;24;196,61;250,62;1,275
21;nublado;1;27;161,69;137,76;0,852
21;nublado;2;1;67,57;313,56;4,641
21;nublado;3;26;187,76;114,7;0,611
21;nublado;4;27;113,27;470,41;4,153
21;nublado;5;2;214,25;422,21;1,971
21;nublado;6;5;134,88;321,31;2,382
21;nublado;7;14;119,55;127,38;1,065
21;nublado;8;20;93,77;494,59;5,275
21;nublado;9;2;151,19;416,11;2,752
21;nublado;10;20;139,65;200,22;1,434
21;nublado;11;30;111,46;355,19;3,187
21;nublado;12;10;82,87;140,77;1,699
21;nublado;13;12;200,01;226,89;1,134
21;nublado;14;9;103,84;469,29;4,519
22;parcialmente_nublado;1;32;184,27;419,22;2,275
22;parcialmente_nublado;2;3;64,56;244,16;3,782
22;parcialmente_nublado;3;9;180,11;152,07;0,844
22;parcialmente_nublado;4;21;96,14;321,91;3,348
22;parcialmente_nublado;5;3;229,75;478,29;2,082
22;parcialmente_nublado;6;28;66,1;153,72;2,326
22;parcialmente_nublado;7;27;57,18;453,85;7,937
22;parcialmente_nublado;8;11;96,38;165,83;1,721
22;parcialmente_nublado;9;21;97,78;183,17;1,873
22;parcialmente_nublado;10;1;180,55;103,26;0,572
22;parcialmente_nublado;11;12;141,45;321,17;2,271
22;parcialmente_nublado;12;27;142,36;496,17;3,485
22;parcialmente_nublado;13;9;132,94;159,18;1,197
22;parcialmente_nublado;14;3;209,15;408,31;1,952
23;parcialmente_nublado;1;3;156,33;105,18;0,673
23;parcialmente_nublado;2;3;158,99;475,46;2,991
23;parcialmente_nublado;3;30;207,59;146,82;0,707
23;parcialmente_nublado;4;28;232,4;381,44;1,641
23;parcialmente_nublado;5;21;222,99;176,07;0,79
23;parcialmente_nublado;6;7;130,12;108,98;0,838
23;parcialmente_nublado;7;3;193,24;267,97;1,387
23;parcialmente_nublado;8;21;56,93;230,1;4,042
23;parcialmente_nublado;9;12;232,49;481,3;2,07
23;parcialmente_nublado;10;16;209,4;148,3;0,708
23;parcialmente_nublado;11;34;56,55;395,71;6,998
23;parcialmente_nublado;12;9;227,13;268,62;1,183
23;parcialmente_nublado;13;9;210,17;134,99;0,642
23;parcialmente_nublado;14;3;84,84;209,67;2,471
24;ceu_aberto;1;24;210,53;431,22;2,048
24;ceu_aberto;2;8;123,78;173,76;1,404
24;ceu_aberto;3;8;105,22;245,06;2,329
24;ceu_aberto;4;28;216,83;255,29;1,177
24;ceu_aberto;5;4;63,9;162,65;2,545
24;ceu_aberto;6;7;78,92;165,12;2,092
24;ceu_aberto;7;4;196,17;371,43;1,893
24;ceu_aberto;8;20;147,42;236,77;1,606
24;ceu_aberto;9;31;73,28;425,4;5,805
24;ceu_aberto;10;14;102,89;495,85;4,819
24;ceu_aberto;11;3;200,56;362,89;1,809
24;ceu_aberto;12;20;62,17;335,33;5,394
24;ceu_aberto;13;29;130,74;259,71;1,986
24;ceu_aberto;14;11;218,15;497,77;2,282
25;ceu_aberto;1;5;70,42;481,73;6,841
25;ceu_aberto;2;22;223,21;249,76;1,119
25;ceu_aberto;3;25;86,01;367,67;4,275
25;ceu_aberto;4;9;120,71;141,66;1,174
25;ceu_aberto;5;20;96,21;209,82;2,181
25;ceu_aberto;6;20;138,16;278,0;2,012
25;ceu_aberto;7;7;126,69;274,03;2,163
25;ceu_aberto;8;21;97,63;283,48;2,904
25;ceu_aberto;9;6;73,88;137,19;1,857
25;ceu_aberto;10;22;200,89;164,96;0,821
25;ceu_aberto;11;34;247,19;385,5;1,56
25;ceu_aberto;12;12;138,24;439,72;3,181
25;ceu_aberto;13;2;67,08;403,62;6,017
25;ceu_aberto;14;7;222,88;117,34;0,526
26;parcialmente_nublado;1;22;77,03;382,33;4,963
26;parcialmente_nublado;2;4;185,35;242,61;1,309
26;parcialmente_nublado;3;21;199,05;240,67;1,209
26;parcialmente_nublado;4;4;201,66;223,81;1,11
26;parcialmente_nublado;5;28;129,58;498,6;3,848
26;parcialmente_nublado;6;14;157,71;165,4;1,049
26;parcialmente_nublado;7;33;240,93;473,55;1,966
26;parcialmente_nublado;8;22;232,94;299,82;1,287
26;parcialmente_nublado;9;24;235,36;444,62;1,889
26;parcialmente_nublado;10;8;71,37;104,88;1,47
26;parcialmente_nublado;11;33;182,43;404,24;2,216
26;parcialmente_nublado;12;32;226,25;166,06;0,734
26;parcialmente_nublado;13;26;150,53;203,99;1,355
26;parcialmente_nublado;14;13;67,41;172,9;2,565
27;ceu_aberto;1;27;123,53;229,0;1,854
27;ceu_aberto;2;1;96,7;340,64;3,523
27;ceu_aberto;3;5;114,15;136,2;1,193
27;ceu_aberto;4;14;181,6;268,21;1,477
27;ceu_aberto;5;23;138,39;272,04;1,966
27;ceu_aberto;6;23;237,79;332,31;1,397
27;ceu_aberto;7;3;175,92;184,79;1,05
27;ceu_aberto;8;4;238,04;483,3;2,03
27;ceu_aberto;9;4;181,54;290,86;1,602
27;ceu_aberto;10;33;172,63;301,34;1,746
27;ceu_aberto;11;15;222,09;455,52;2,051
27;ceu_aberto;12;2;208,8;326,62;1,564
27;ceu_aberto;13;9;235,4;160,42;0,681
27;ceu_aberto;14;12;53,35;400,35;7,504
28;nublado;1;11;165,83;475,56;2,868
28;nublado;2;14;118,21;208,7;1,766
28;nublado;3;5;87,52;109,2;1,248
28;nublado;4;19;155,76;186,29;1,196
28;nublado;5;16;131,8;186,12;1,412
28;nublado;6;12;226,01;482,16;2,133
28;nublado;7;10;90,65;491,5;5,422
28;nublado;8;6;241,05;365,97;1,518
28;nublado;9;27;133,14;253,69;1,905
28;nublado;10;7;123,58;216,19;1,749
28;nublado;11;30;117,21;199,31;1,7
28;nublado;12;10;248,5;246,06;0,99
28;nublado;13;29;65,14;475,77;7,304
28;nublado;14;20;131,06;425,82;3,249
29;parcialmente_nublado;1;5;213,37;470,49;2,205
29;parcialmente_nublado;2;10;201,22;255,77;1,271
29;parcialmente_nublado;3;26;166,91;347,41;2,081
29;parcialmente_nublado;4;32;214,03;180,11;0,842
29;parcialmente_nublado;5;18;203,54;281,08;1,381
29;parcialmente_nublado;6;6;52,5;268,93;5,122
29;parcialmente_nublado;7;24;236,49;357,77;1,513
29;parcialmente_nublado;8;29;192,88;227,11;1,177
29;parcialmente_nublado;9;32;66,16;486,61;7,355
29;parcialmente_nublado;10;8;176,55;391,16;2,216
29;parcialmente_nublado;11;12;69,1;277,92;4,022
29;parcialmente_nublado;12;7;81,25;141,49;1,741
29;parcialmente_nublado;13;24;155,53;306,13;1,968
29;parcialmente_nublado;14;8;79,91;342,93;4,291
30;parcialmente_nublado;1;13;203,68;380,86;1,87
30;parcialmente_nublado;2;17;137,69;125,17;0,909
30;parcialmente_nublado;3;8;69,09;441,14;6,385
30;parcialmente_nublado;4;25;59,53;447,51;7,517
30;parcialmente_nublado;5;5;178,56;379,57;2,126
30;parcialmente_nublado;6;31;136,34;339,24;2,488
30;parcialmente_nublado;7;27;116,86;343,23;2,937
30;parcialmente_nublado;8;4;143,39;454,12;3,167
30;parcialmente_nublado;9;15;176,05;475,75;2,702
30;parcialmente_nublado;10;29;226,76;408,18;1,8
30;parcialmente_nublado;11;7;74,53;115,78;1,553
30;parcialmente_nublado;12;4;104,54;205,61;1,967
30;parcialmente_nublado;13;25;221,62;331,73;1,497
30;parcialmente_nublado;14;27;215,77;413,08;1,914
31;ceu_aberto;1;6;79,54;462,33;5,813
31;ceu_aberto;2;10;207,61;132,03;0,636
31;ceu_aberto;3;20;131,69;402,37;3,055
31;ceu_aberto;4;23;123,88;219,41;1,771
31;ceu_aberto;5;16;83,6;324,64;3,883
31;ceu_aberto;6;10;133,93;397,97;2,971
31;ceu_aberto;7;30;229,42;143,4;0,625
31;ceu_aberto;8;8;163,58;340,24;2,08
31;ceu_aberto;9;6;129,78;361,99;2,789
31;ceu_aberto;10;14;217,46;199,85;0,919
31;ceu_aberto;11;17;57,71;390,63;6,769
31;ceu_aberto;12;4;225,37;177,37;0,787
31;ceu_aberto;13;19;142,17;461,55;3,246
31;ceu_aberto;14;27;235,06;242,47;1,032
32;ceu_aberto;1;34;125,91;361,06;2,868
32;ceu_aberto;2;25;115,67;476,65;4,121
32;ceu_aberto;3;22;170,16;111,49;0,655
32;ceu_aberto;4;17;67,62;434,21;6,421
32;ceu_aberto;5;27;215,09;249,21;1,159
32;ceu_aberto;6;5;209,65;485,17;2,314
32;ceu_aberto;7;2;151,13;150,25;0,994
32;ceu_aberto;8;15;229,06;241,69;1,055
32;ceu_aberto;9;9;140,41;448,23;3,192
32;ceu_aberto;10;14;167,46;216,93;1,295
32;ceu_aberto;11;13;75,4;452,85;6,006
32;ceu_aberto;12;18;159,69;317,12;1,986
32;ceu_aberto;13;22;189,89;351,97;1,854
32;ceu_aberto;14;2;126,13;321,07;2,546
33;nublado;1;22;136,42;210,22;1,541
33;nublado;2;20;87,89;462,1;5,258
33;nublado;3;27;228,63;193,08;0,845
33;nublado;4;21;134,36;328,3;2,443
33;nublado;5;30;175,02;208,9;1,194
33;nublado;6;15;155,24;389,67;2,51
33;nublado;7;1;127,09;496,94;3,91
33;nublado;8;27;237,02;342,56;1,445
33;nublado;9;20;61,06;486,02;7,96
33;nublado;10;29;229,33;183,51;0,8
33;nublado;11;6;230,58;309,12;1,341
33;nublado;12;14;153,68;202,96;1,321
33;nublado;13;6;234,75;453,08;1,93
33;nublado;14;6;88,23;230,9;2,617
34;parcialmente_nublado;1;10;103,5;424,86;4,105
34;parcialmente_nublado;2;28;218,95;101,07;0,462
34;parcialmente_nublado;3;1;98,08;475,3;4,846
34;parcialmente_nublado;4;21;233,29;395,01;1,693
34;parcialmente_nublado;5;31;188,88;289,01;1,53
34;parcialmente_nublado;6;34;82,46;142,86;1,732
34;parcialmente_nublado;7;20;189,86;483,19;2,545
34;parcialmente_nublado;8;18;182,52;392,46;2,15
34;parcialmente_nublado;9;24;249,64;185,72;0,744
34;parcialmente_nublado;10;34;53,93;439,55;8,15
34;parcialmente_nublado;11;31;248,51;140,52;0,565
34;parcialmente_nublado;12;1;125,04;422,33;3,378
34;parcialmente_nublado;13;14;208,25;422,86;2,031
34;parcialmente_nublado;14;8;78,68;493,49;6,272
35;ceu_aberto;1;8;210,84;463,45;2,198
35;ceu_aberto;2;8;233,64;454,49;1,945
35;ceu_aberto;3;16;237,5;353,34;1,488
35;ceu_aberto;4;15;224,25;441,12;1,967
35;ceu_aberto;5;2;110,5;457,88;4,144
35;ceu_aberto;6;18;238,46;374,67;1,571
35;ceu_aberto;7;33;138,16;132,6;0,96
35;ceu_aberto;8;14;149,49;153,67;1,028
35;ceu_aberto;9;1;143,27;403,04;2,813
35;ceu_aberto;10;15;196,53;213,14;1,085
35;ceu_aberto;11;6;235,45;108,34;0,46
35;ceu_aberto;12;24;183,76;419,9;2,285
35;ceu_aberto;13;24;236,27;125,95;0,533
35;ceu_aberto;14;13;153,1;200,11;1,307
36;ceu_aberto;1;23;149,39;288,25;1,93
36;ceu_aberto;2;25;140,77;156,23;1,11
36;ceu_aberto;3;24;140,12;161,57;1,153
36;ceu_aberto;4;14;180,09;475,28;2,639
36;ceu_aberto;5;21;104,83;365,83;3,49
36;ceu_aberto;6;9;202,82;164,15;0,809
36;ceu_aberto;7;26;127,12;160,45;1,262
36;ceu_aberto;8;6;134,43;380,33;2,829
36;ceu_aberto;9;1;119,15;247,87;2,08
36;ceu_aberto;10;23;181,68;367,52;2,023
36;ceu_aberto;11;8;203,37;276,88;1,361
36;ceu_aberto;12;9;136,22;108,38;0,796
36;ceu_aberto;13;14;108,29;127,85;1,181
36;ceu_aberto;14;24;110,51;257,88;2,334
37;parcialmente_nublado;1;19;198,47;357,0;1,799
37;parcialmente_nublado;2;14;150,72;412,23;2,735
37;parcialmente_nublado;3;34;106,01;423,79;3,998
37;parcialmente_nublado;4;4;178,37;490,91;2,752
37;parcialmente_nublado;5;33;227,75;409,32;1,797
37;parcialmente_nublado;6;5;142,6;180,38;1,265
37;parcialmente_nublado;7;10;131,47;207,01;1,575
37;parcialmente_nublado;8;28;129,17;280,49;2,171
37;parcialmente_nublado;9;16;245,08;438,24;1,788
37;parcialmente_nublado;10;10;80,78;493,56;6,11
37;parcialmente_nublado;11;17;238,49;352,58;1,478
37;parcialmente_nublado;12;11;123,89;173,17;1,398
37;parcialmente_nublado;13;21;240,03;101,96;0,425
37;parcialmente_nublado;14;34;159,58;283,8;1,778
38;nublado;1;24;208,07;167,71;0,806
38;nublado;2;30;233,74;498,59;2,133
38;nublado;3;16;129,38;334,16;2,583
38;nublado;4;29;241,74;304,67;1,26
38;nublado;5;14;145,17;388,97;2,679
38;nublado;6;10;147,16;273,25;1,857
38;nublado;7;7;93,45;209,05;2,237
38;nublado;8;28;103,72;490,82;4,732
38;nublado;9;19;93,41;200,57;2,147
38;nublado;10;6;93,47;403,33;4,315
38;nublado;11;9;104,04;407,33;3,915
38;nublado;12;2;232,07;356,23;1,535
38;nublado;13;1;116,77;238,62;2,044
38;nublado;14;33;229,81;371,27;1,616
39;ceu_aberto;1;31;245,34;168,58;0,687
39;ceu_aberto;2;20;165,34;322,99;1,953
39;ceu_aberto;3;25;118,22;323,52;2,737
39;ceu_aberto;4;15;85,82;135,85;1,583
39;ceu_aberto;5;7;184,47;480,57;2,605
39;ceu_aberto;6;18;244,49;271,35;1,11
39;ceu_aberto;7;33;182,39;308,23;1,69
39;ceu_aberto;8;32;149,83;426,03;2,843
39;ceu_aberto;9;1;55,26;278,56;5,041
39;ceu_aberto;10;31;63,13;424,14;6,719
39;ceu_aberto;11;4;200,84;404,15;2,012
39;ceu_aberto;12;4;133,96;125,24;0,935
39;ceu_aberto;13;4;215,26;172,71;0,802
39;ceu_aberto;14;13;132,34;389,34;2,942
40;parcialmente_nublado;1;14;97,89;405,38;4,141
40;parcialmente_nublado;2;4;203,37;109,27;0,537
40;parcialmente_nublado;3;1;197,87;291,29;1,472
40;parcialmente_nublado;4;5;235,82;292,07;1,239
