id_realizacao;tipo_dia;barra;potencia_kw;capacidade_kwh;razao_armazenamento_h
20;parcialmente_nublado;890;13,1;41,51;3,169
21;parcialmente_nublado;860;11,37;38,58;3,393
21;parcialmente_nublado;840;12,71;50,38;3,964
21;parcialmente_nublado;844;15,02;50,05;3,332
21;parcialmente_nublado;848;11,35;35,98;3,17
21;parcialmente_nublado;890;11,47;31,65;2,759
22;ceu_aberto;860;11,61;41,93;3,612
22;ceu_aberto;840;12,63;45,59;3,61
22;ceu_aberto;844;12,45;38,72;3,11
22;ceu_aberto;848;12,42;45,07;3,629
22;ceu_aberto;890;12,8;37,12;2,9
23;ceu_aberto;860;14,35;55,12;3,841
23;ceu_aberto;840;9,86;38,26;3,88
23;ceu_aberto;844;11,94;38,27;3,205
23;ceu_aberto;848;13,07;29,99;2,295
23;ceu_aberto;890;12,7;40,55;3,193
24;ceu_aberto;860;11,31;40,28;3,561
24;ceu_aberto;840;13,09;48,45;3,701
24;ceu_aberto;844;10,87;31,38;2,887
24;ceu_aberto;848;14,41;49,5;3,435
24;ceu_aberto;890;12,23;32,03;2,619
25;ceu_aberto;860;11,12;23,01;2,069
25;ceu_aberto;840;13,41;44,98;3,354
25;ceu_aberto;844;11,34;28,66;2,527
25;ceu_aberto;848;14,19;38,18;2,691
25;ceu_aberto;890;11,86;34,23;2,886
26;parcialmente_nublado;860;11,82;43,97;3,72
26;parcialmente_nublado;840;12,18;31,91;2,62
26;parcialmente_nublado;844;12,67;38,69;3,054
26;parcialmente_nublado;848;12,52;39,27;3,137
26;parcialmente_nublado;890;12,73;38,65;3,036
27;ceu_aberto;860;12,72;32,71;2,572
27;ceu_aberto;840;12,66;47,44;3,747
27;ceu_aberto;844;12,38;48,29;3,901
27;ceu_aberto;848;12,0;30,16;2,513
27;ceu_aberto;890;12,16;43,17;3,55
28;parcialmente_nublado;860;12,85;42,68;3,321
28;parcialmente_nublado;840;12,42;29,21;2,352
28;parcialmente_nublado;844;10,75;39,69;3,692
28;parcialmente_nublado;848;13,53;29,03;2,146
28;parcialmente_nublado;890;12,36;42,46;3,435
29;parcialmente_nublado;860;11,65;33,3;2,858
29;parcialmente_nublado;840;12,3;48,11;3,911
29;parcialmente_nublado;844;12,62;47,3;3,748
29;parcialmente_nublado;848;11,78;46,21;3,923
29;parcialmente_nublado;890;13,57;33,53;2,471
30;parcialmente_nublado;860;11,82;36,22;3,064
30;parcialmente_nublado;840;13,27;31,47;2,372
30;parcialmente_nublado;844;10,38;37,15;3,579
30;parcialmente_nublado;848;14,07;56,19;3,994
30;parcialmente_nublado;890;12,37;48,21;3,897
31;parcialmente_nublado;860;13,31;37,16;2,792
31;parcialmente_nublado;840;12,17;41,57;3,416
31;parcialmente_nublado;844;10,2;40,05;3,926
31;parcialmente_nublado;848;13,42;52,96;3,946
31;parcialmente_nublado;890;12,81;33,39;2,607
32;parcialmente_nublado;860;12,52;25,66;2,05
32;parcialmente_nublado;840;11,63;35,41;3,045
32;parcialmente_nublado;844;12,61;44,49;3,528
32;parcialmente_nublado;848;14,31;34,55;2,414
32;parcialmente_nublado;890;10,85;35,08;3,233
33;nublado;860;12,56;46,49;3,701
33;nublado;840;10,61;42,42;3,998
33;nublado;844;14,93;43,69;2,926
33;nublado;848;12,47;35,39;2,838
33;nublado;890;11,35;28,6;2,52
34;parcialmente_nublado;860;13,2;27,19;2,06
34;parcialmente_nublado;840;11,84;37,04;3,128
34;parcialmente_nublado;844;12,07;40,92;3,39
34;parcialmente_nublado;848;11,38;42,01;3,692
34;parcialmente_nublado;890;13,43;51,37;3,825
35;parcialmente_nublado;860;11,39;42,61;3,741
35;parcialmente_nublado;840;14,58;52,81;3,622
35;parcialmente_nublado;844;11,33;37,66;3,324
35;parcialmente_nublado;848;12,94;48,95;3,783
35;parcialmente_nublado;890;11,67;24,92;2,135
36;parcialmente_nublado;860;11,58;34,8;3,005
36;parcialmente_nublado;840;12,4;46,84;3,777
36;parcialmente_nublado;844;11,91;25,17;2,113
36;parcialmente_nublado;848;11,21;23,56;2,102
36;parcialmente_nublado;890;14,82;39,98;2,698
37;nublado;860;13,67;28,65;2,096
37;nublado;840;11,64;31,53;2,709
37;nublado;844;12,11;27,46;2,268
37;nublado;848;11,65;45,38;3,895
37;nublado;890;12,85;29,21;2,273
38;ceu_aberto;860;13,84;47,58;3,438
38;ceu_aberto;840;11,11;43,08;3,878
38;ceu_aberto;844;11,83;31,24;2,641
38;ceu_aberto;848;12,87;48,2;3,745
38;ceu_aberto;890;12,26;48,33;3,942
39;nublado;860;12,84;51,0;3,972
39;nublado;840;11,79;43,06;3,652
39;nublado;844;15,04;44,15;2,936
39;nublado;848;10,15;35,53;3,5
39;nublado;890;12,09;36,33;3,005
40;ceu_aberto;860;11,45;30,27;2,644
40;ceu_aberto;840;11,8;40,3;3,415
40;ceu_aberto;844;11,72;28,53;2,434
40;ceu_aberto;848;13,12;33,35;2,542
40;ceu_aberto;890;13,82;37,99;2,749
41;ceu_aberto;860;12,19;41,4;3,396
41;ceu_aberto;840;11,56;45,55;3,94
41;ceu_aberto;844;12,55;30,54;2,433
41;ceu_aberto;848;13,33;30,22;2,267
41;ceu_aberto;890;12,28;47,39;3,859
42;parcialmente_nublado;860;12,79;36,7;2,869
42;parcialmente_nublado;840;10,7;21,92;2,049
42;parcialmente_nublado;844;13,54;44,59;3,293
42;parcialmente_nublado;848;12,04;34,68;2,88
42;parcialmente_nublado;890;12,85;33,63;2,617
43;ceu_aberto;860;12,55;39,1;3,116
43;ceu_aberto;840;12,87;46,18;3,588
43;ceu_aberto;844;12,33;28,58;2,318
43;ceu_aberto;848;13,74;46,6;3,392
43;ceu_aberto;890;10,42;32,07;3,078
44;parcialmente_nublado;860;13,26;31,01;2,339
44;parcialmente_nublado;840;10,11;23,89;2,363
44;parcialmente_nublado;844;12,61;43,21;3,427
44;parcialmente_nublado;848;13,65;53,18;3,896
44;parcialmente_nublado;890;12,29;28,28;2,301
45;ceu_aberto;860;12,31;48,52;3,942
45;ceu_aberto;840;10,5;23,17;2,207
45;ceu_aberto;844;12,44;39,06;3,14
45;ceu_aberto;848;12,27;48,83;3,98
45;ceu_aberto;890;14,4;47,23;3,28
46;ceu_aberto;860;12,88;28,83;2,238
46;ceu_aberto;840;13,05;29,59;2,267
46;ceu_aberto;844;12,62;35,97;2,85
46;ceu_aberto;848;14,01;52,94;3,779
46;ceu_aberto;890;9,36;21,58;2,306
47;parcialmente_nublado;860;12,88;28,26;2,194
47;parcialmente_nublado;840;13,04;38,63;2,962
47;parcialmente_nublado;844;10,59;42,13;3,978
47;parcialmente_nublado;848;13,2;52,67;3,99
47;parcialmente_nublado;890;12,21;46,62;3,818
48;nublado;860;13,27;43,48;3,277
48;nublado;840;13,35;28,14;2,108
48;nublado;844;12,53;38,79;3,096
48;nublado;848;10,68;25,68;2,404
48;nublado;890;12,08;46,13;3,819
49;ceu_aberto;860;10,36;38,7;3,736
49;ceu_aberto;840;10,23;36,12;3,531
49;ceu_aberto;844;13,69;43,09;3,148
49;ceu_aberto;848;13,59;50,92;3,747
49;ceu_aberto;890;14,06;39,56;2,814
50;ceu_aberto;860;13,55;28,44;2,099
50;ceu_aberto;840;13,2;43,74;3,314
50;ceu_aberto;844;10,76;21,83;2,029
50;ceu_aberto;848;10,63;24,19;2,276
50;ceu_aberto;890;13,78;27,97;2,03
51;nublado;860;12,87;35,23;2,737
51;nublado;840;11,98;29,14;2,432
51;nublado;844;12,27;34,04;2,774
51;nublado;848;12,15;43,54;3,584
51;nublado;890;12,65;47,05;3,719
52;ceu_aberto;860;13,08;38,35;2,932
52;ceu_aberto;840;14,17;54,59;3,853
52;ceu_aberto;844;10,74;30,93;2,88
52;ceu_aberto;848;12,59;26,03;2,068
52;ceu_aberto;890;11,33;37,81;3,337
53;parcialmente_nublado;860;12,19;41,19;3,379
53;parcialmente_nublado;840;11,91;28,46;2,39
53;parcialmente_nublado;844;11,84;33,78;2,853
53;parcialmente_nublado;848;14,23;34,05;2,393
53;parcialmente_nublado;890;11,74;37,91;3,229
54;ceu_aberto;860;12,68;43,78;3,453
54;ceu_aberto;840;12,88;42,61;3,308
54;ceu_aberto;844;10,71;37,26;3,479
54;ceu_aberto;848;12,53;28,32;2,26
54;ceu_aberto;890;13,13;27,41;2,088
55;ceu_aberto;860;13,92;32,03;2,301
55;ceu_aberto;840;11,6;35,47;3,058
55;ceu_aberto;844;11,73;24,7;2,106
55;ceu_aberto;848;12,33;45,89;3,722
55;ceu_aberto;890;12,33;26,14;2,12
56;parcialmente_nublado;860;12,29;29,67;2,414
56;parcialmente_nublado;840;12,82;30,4;2,371
56;parcialmente_nublado;844;11,45;44,94;3,925
56;parcialmente_nublado;848;11,23;36,5;3,25
56;parcialmente_nublado;890;14,13;36,2;2,562
57;ceu_aberto;860;9,74;37,6;3,86
57;ceu_aberto;840;14,01;32,15;2,295
57;ceu_aberto;844;13,85;52,46;3,788
57;ceu_aberto;848;11,25;41,37;3,677
57;ceu_aberto;890;13,07;47,35;3,623
58;nublado;860;12,05;29,26;2,428
58;nublado;840;10,95;23,6;2,155
58;nublado;844;13,92;46,47;3,338
58;nublado;848;11,57;40,92;3,537
58;nublado;890;13,43;44,62;3,322
59;nublado;860;11,95;40,97;3,428
59;nublado;840;13,59;30,18;2,221
59;nublado;844;10,35;28,59;2,762
59;nublado;848;13,23;49,1;3,711
59;nublado;890;12,81;35,16;2,745
60;parcialmente_nublado;860;13,13;29,77;2,267
60;parcialmente_nublado;840;12,64;44,78;3,543
60;parcialmente_nublado;844;14,23;29,37;2,064
60;parcialmente_nublado;848;10,0;27,75;2,775
60;parcialmente_nublado;890;11,92;45,54;3,82
61;ceu_aberto;860;12,97;50,31;3,879
61;ceu_aberto;840;9,72;30,93;3,182
61;ceu_aberto;844;13,4;52,71;3,934
61;ceu_aberto;848;11,9;32,08;2,696
61;ceu_aberto;890;13,92;39,11;2,81
62;nublado;860;14,33;44,61;3,113
62;nublado;840;10,09;26,62;2,638
62;nublado;844;11,05;24,2;2,19
62;nublado;848;13,38;28,72;2,146
62;nublado;890;13,07;39,38;3,013
63;parcialmente_nublado;860;13,01;41,4;3,182
63;parcialmente_nublado;840;12,51;26,99;2,157
63;parcialmente_nublado;844;12,85;31,39;2,443
63;parcialmente_nublado;848;11,47;42,74;3,726
63;parcialmente_nublado;890;12,08;25,32;2,096
64;parcialmente_nublado;860;9,47;19,6;2,07
64;parcialmente_nublado;840;12,22;33,61;2,75
64;parcialmente_nublado;844;13,55;46,2;3,41
64;parcialmente_nublado;848;13,7;42,28;3,086
64;parcialmente_nublado;890;12,98;51,38;3,958
65;parcialmente_nublado;860;10,39;29,44;2,833
65;parcialmente_nublado;840;12,47;36,23;2,905
65;parcialmente_nublado;844;13,18;34,05;2,583
65;parcialmente_nublado;848;14,54;47,89;3,294
65;parcialmente_nublado;890;11,33;28,03;2,474
66;parcialmente_nublado;860;13,57;53,55;3,946
66;parcialmente_nublado;840;11,58;44,82;3,87
66;parcialmente_nublado;844;12,8;45,07;3,521
66;parcialmente_nublado;848;11,21;37,59;3,353
66;parcialmente_nublado;890;12,75;49,88;3,912
67;nublado;860;13,7;32,19;2,35
67;nublado;840;11,83;36,03;3,046
67;nublado;844;12,14;29,06;2,394
67;nublado;848;14,13;50,46;3,571
67;nublado;890;10,12;23,02;2,275
68;ceu_aberto;860;10,6;34,11;3,218
68;ceu_aberto;840;13,29;45,41;3,417
68;ceu_aberto;844;11,7;30,57;2,613
68;ceu_aberto;848;11,81;46,04;3,898
68;ceu_aberto;890;14,52;30,94;2,131
69;ceu_aberto;860;12,45;38,58;3,099
69;ceu_aberto;840;12,1;37,02;3,06
69;ceu_aberto;844;10,39;24,11;2,321
69;ceu_aberto;848;13,47;48,76;3,62
69;ceu_aberto;890;13,51;53,8;3,982
70;nublado;860;13,0;43,29;3,33
70;nublado;840;11,16;41,57;3,725
70;nublado;844;12,4;36,48;2,942
70;nublado;848;12,49;47,73;3,821
70;nublado;890;12,87;36,04;2,8
71;parcialmente_nublado;860;12,26;47,66;3,887
71;parcialmente_nublado;840;12,85;38,83;3,022
71;parcialmente_nublado;844;12,36;35,09;2,839
71;parcialmente_nublado;848;11,4;29,12;2,554
71;parcialmente_nublado;890;13,04;27,2;2,086
72;parcialmente_nublado;860;11,28;23,75;2,105
72;parcialmente_nublado;840;13,27;47,21;3,558
72;parcialmente_nublado;844;11,73;30,19;2,574
72;parcialmente_nublado;848;14,32;42,84;2,992
72;parcialmente_nublado;890;11,31;42,76;3,781
73;ceu_aberto;860;12,88;31,63;2,456
73;ceu_aberto;840;11,82;45,21;3,825
73;ceu_aberto;844;11,39;38,93;3,418
73;ceu_aberto;848;13,86;27,77;2,004
73;ceu_aberto;890;11,97;43,39;3,625
74;ceu_aberto;860;12,42;31,45;2,532
74;ceu_aberto;840;12,14;35,96;2,962
74;ceu_aberto;844;11,66;26,34;2,259
74;ceu_aberto;848;13,55;29,7;2,192
74;ceu_aberto;890;12,14;39,54;3,257
75;parcialmente_nublado;860;12,32;47,27;3,837
75;parcialmente_nublado;840;12,22;33,25;2,721
75;parcialmente_nublado;844;12,43;29,64;2,385
75;parcialmente_nublado;848;10,8;29,07;2,692
75;parcialmente_nublado;890;14,14;31,71;2,243
76;nublado;860;12,74;41,49;3,257
76;nublado;840;13,54;42,51;3,14
76;nublado;844;12,17;44,33;3,643
76;nublado;848;10,53;30,95;2,939
76;nublado;890;12,94;40,0;3,091
77;ceu_aberto;860;11,47;24,55;2,14
77;ceu_aberto;840;12,12;38,57;3,182
77;ceu_aberto;844;13,66;37,45;2,742
77;ceu_aberto;848;12,2;42,63;3,494
77;ceu_aberto;890;12,46;47,06;3,777
78;ceu_aberto;860;13,28;33,78;2,544
78;ceu_aberto;840;12,5;47,16;3,773
78;ceu_aberto;844;11,02;29,32;2,661
78;ceu_aberto;848;12,4;49,16;3,965
78;ceu_aberto;890;12,72;38,61;3,035
79;parcialmente_nublado;860;13,37;45,79;3,425
79;parcialmente_nublado;840;11,6;31,64;2,728
79;parcialmente_nublado;844;12,45;36,62;2,941
79;parcialmente_nublado;848;12,25;29,27;2,389
79;parcialmente_nublado;890;12,26;38,76;3,162
80;parcialmente_nublado;860;11,59;42,85;3,697
80;parcialmente_nublado;840;14,59;31,93;2,188
80;parcialmente_nublado;844;10,77;26,87;2,495
80;parcialmente_nublado;848;11,8;43,95;3,725
80;parcialmente_nublado;890;13,16;47,64;3,62
81;ceu_aberto;860;12,86;43,37;3,372
81;ceu_aberto;840;12,32;24,82;2,015
81;ceu_aberto;844;11,52;37,09;3,22
81;ceu_aberto;848;12,41;40,68;3,278
81;ceu_aberto;890;12,81;49,62;3,874
82;parcialmente_nublado;860;12,35;43,84;3,55
82;parcialmente_nublado;840;13,02;45,16;3,469
82;parcialmente_nublado;844;12,96;29,42;2,27
82;parcialmente_nublado;848;11,89;31,5;2,649
82;parcialmente_nublado;890;11,71;36,11;3,084
83;parcialmente_nublado;860;13,9;31,05;2,234
83;parcialmente_nublado;840;11,29;31,01;2,747
83;parcialmente_nublado;844;12,73;34,25;2,69
83;parcialmente_nublado;848;12,12;27,32;2,254
83;parcialmente_nublado;890;11,87;46,76;3,939
84;ceu_aberto;860;11,37;41,79;3,675
84;ceu_aberto;840;11,47;28,3;2,467
84;ceu_aberto;844;14,39;56,01;3,892
84;ceu_aberto;848;12,98;26,71;2,058
84;ceu_aberto;890;11,71;44,65;3,813
85;parcialmente_nublado;860;12,88;50,71;3,937
85;parcialmente_nublado;840;12,45;29,95;2,406
85;parcialmente_nublado;844;11,63;35,92;3,089
85;parcialmente_nublado;848;12,41;42,26;3,405
85;parcialmente_nublado;890;12,55;30,97;2,468
86;ceu_aberto;860;13,41;44,35;3,307
86;ceu_aberto;840;13,1;27,54;2,102
86;ceu_aberto;844;12,86;27,51;2,139
86;ceu_aberto;848;11,7;40,3;3,444
86;ceu_aberto;890;10,85;25,44;2,345
87;ceu_aberto;860;13,37;36,76;2,749
87;ceu_aberto;840;12,91;26,29;2,036
87;ceu_aberto;844;9,16;23,07;2,519
87;ceu_aberto;848;11,84;34,05;2,876
87;ceu_aberto;890;14,65;39,43;2,691
88;ceu_aberto;860;11,02;37,57;3,409
88;ceu_aberto;840;15,18;52,72;3,473
88;ceu_aberto;844;12,14;42,3;3,484
88;ceu_aberto;848;10,62;26,89;2,532
88;ceu_aberto;890;12,95;31,93;2,466
89;parcialmente_nublado;860;14,36;32,87;2,289
89;parcialmente_nublado;840;11,15;25,53;2,29
89;parcialmente_nublado;844;12,7;48,2;3,795
89;parcialmente_nublado;848;10,14;39,43;3,889
89;parcialmente_nublado;890;13,57;33,92;2,5
90;parcialmente_nublado;860;12,94;51,62;3,989
90;parcialmente_nublado;840;12,54;25,26;2,014
90;parcialmente_nublado;844;12,74;40,28;3,162
90;parcialmente_nublado;848;13,96;54,35;3,893
90;parcialmente_nublado;890;9,74;31,15;3,198
91;ceu_aberto;860;12,46;39,7;3,186
91;ceu_aberto;840;12,17;45,22;3,716
91;ceu_aberto;844;12,55;39,56;3,152
91;ceu_aberto;848;12,21;44,4;3,636
91;ceu_aberto;890;12,52;46,74;3,733
92;ceu_aberto;860;11,21;35,82;3,195
92;ceu_aberto;840;11,67;33,32;2,855
92;ceu_aberto;844;11,72;24,68;2,106
92;ceu_aberto;848;14,55;54,26;3,729
92;ceu_aberto;890;12,76;28,51;2,234
93;parcialmente_nublado;860;12,22;30,76;2,517
93;parcialmente_nublado;840;11,78;41,99;3,565
93;parcialmente_nublado;844;14,53;47,7;3,283
93;parcialmente_nublado;848;12,36;30,46;2,464
93;parcialmente_nublado;890;11,02;31,75;2,881
94;ceu_aberto;860;13,7;44,6;3,255
94;ceu_aberto;840;12,77;36,74;2,877
94;ceu_aberto;844;13,03;42,78;3,283
94;ceu_aberto;848;12,9;50,44;3,91
94;ceu_aberto;890;9,51;34,25;3,601
95;ceu_aberto;860;12,01;29,33;2,442
95;ceu_aberto;840;11,66;38,22;3,278
95;ceu_aberto;844;13,01;38,63;2,969
95;ceu_aberto;848;12,78;46,43;3,633
95;ceu_aberto;890;12,45;38,17;3,066
96;ceu_aberto;860;14,03;33,75;2,406
96;ceu_aberto;840;13,56;34,93;2,576
96;ceu_aberto;844;10,75;31,25;2,907
96;ceu_aberto;848;12,18;37,18;3,053
96;ceu_aberto;890;11,39;27,49;2,414
97;nublado;860;11,79;34,54;2,93
97;nublado;840;12,79;46,23;3,615
97;nublado;844;12,98;40,58;3,126
97;nublado;848;12,31;36,37;2,955
97;nublado;890;12,04;28,03;2,328
98;ceu_aberto;860;10,59;28,13;2,656
98;ceu_aberto;840;13,28;36,47;2,746
98;ceu_aberto;844;11,94;45,89;3,843
98;ceu_aberto;848;13,83;37,6;2,719
98;ceu_aberto;890;12,28;30,26;2,464
99;ceu_aberto;860;12,71;41,47;3,263
99;ceu_aberto;840;13,31;43,2;3,246
99;ceu_aberto;844;11,46;36,3;3,168
99;ceu_aberto;848;14,03;38,65;2,755
99;ceu_aberto;890;10,4;32,99;3,172
100;nublado;860;11,52;36,51;3,169
100;nublado;840;12,98;49,15;3,787
100;nublado;844;13,71;32,57;2,376
100;nublado;848;12,18;26,48;2,174
100;nublado;890;11,53;33,11;2,872
101;ceu_aberto;860;13,48;31,43;2,332
101;ceu_aberto;840;11,5;25,55;2,222
101;ceu_aberto;844;10,8;31,8;2,944
101;ceu_aberto;848;13,02;39,54;3,037
101;ceu_aberto;890;13,11;32,17;2,454
102;ceu_aberto;860;13,6;40,35;2,967
102;ceu_aberto;840;12,49;27,86;2,231
102;ceu_aberto;844;12,24;47,21;3,857
102;ceu_aberto;848;11,22;35,14;3,132
102;ceu_aberto;890;12,37;44,18;3,572
103;ceu_aberto;860;12,16;29,72;2,444
103;ceu_aberto;840;11,62;31,74;2,731
103;ceu_aberto;844;13,0;31,53;2,425
103;ceu_aberto;848;11,09;26,56;2,395
103;ceu_aberto;890;14,04;40,27;2,868
104;parcialmente_nublado;860;13,13;26,91;2,05
104;parcialmente_nublado;840;11,85;36,27;3,061
104;parcialmente_nublado;844;11,96;46,15;3,859
104;parcialmente_nublado;848;12,4;34,6;2,79
104;parcialmente_nublado;890;12,57;40,08;3,189
105;ceu_aberto;860;12,96;42,76;3,299
105;ceu_aberto;840;12,47;37,08;2,974
105;ceu_aberto;844;12,13;31,71;2,614
105;ceu_aberto;848;10,94;38,34;3,505
105;ceu_aberto;890;13,41;28,49;2,125
106;ceu_aberto;860;12,58;34,95;2,778
106;ceu_aberto;840;14,02;47,46;3,385
106;ceu_aberto;844;12,55;40,73;3,245
106;ceu_aberto;848;9,22;23,81;2,582
106;ceu_aberto;890;13,55;53,67;3,961
107;ceu_aberto;860;10,87;33,78;3,108
107;ceu_aberto;840;14,51;39,07;2,693
107;ceu_aberto;844;10,68;36,16;3,386
107;ceu_aberto;848;12,74;49,9;3,917
107;ceu_aberto;890;13,12;45,44;3,463
108;nublado;860;11,81;26,54;2,247
108;nublado;840;13,07;50,0;3,826
108;nublado;844;12,07;46,88;3,884
108;nublado;848;13,99;41,69;2,98
108;nublado;890;10,98;39,14;3,565
109;ceu_aberto;860;11,96;30,37;2,539
109;ceu_aberto;840;11,02;27,7;2,514
109;ceu_aberto;844;13,28;50,59;3,809
109;ceu_aberto;848;13,44;49,61;3,691
109;ceu_aberto;890;12,21;41,68;3,414
110;ceu_aberto;860;14,12;56,04;3,969
110;ceu_aberto;840;12,16;39,47;3,246
110;ceu_aberto;844;12,41;35,62;2,87
110;ceu_aberto;848;13,88;50,84;3,663
110;ceu_aberto;890;9,34;31,15;3,335
111;ceu_aberto;860;12,89;28,12;2,182
111;ceu_aberto;840;13,2;49,8;3,773
111;ceu_aberto;844;10,99;39,5;3,594
111;ceu_aberto;848;13,13;50,96;3,881
111;ceu_aberto;890;11,71;25,9;2,212
112;nublado;860;11,69;41,63;3,561
112;nublado;840;11,73;43,9;3,743
112;nublado;844;12,62;36,45;2,888
112;nublado;848;12,09;33,02;2,731
112;nublado;890;13,78;35,91;2,606
113;ceu_aberto;860;11,25;24,7;2,196
113;ceu_aberto;840;14,28;32,38;2,268
113;ceu_aberto;844;11,31;34,28;3,031
113;ceu_aberto;848;12,83;41,58;3,241
113;ceu_aberto;890;12,25;25,1;2,049
114;ceu_aberto;860;11,95;28,03;2,346
114;ceu_aberto;840;12,23;29,98;2,451
114;ceu_aberto;844;11,83;37,86;3,2
114;ceu_aberto;848;13,05;32,81;2,514
114;ceu_aberto;890;12,85;39,67;3,087
115;parcialmente_nublado;860;13,57;40,58;2,99
115;parcialmente_nublado;840;12,46;41,65;3,343
115;parcialmente_nublado;844;14,03;28,82;2,054
115;parcialmente_nublado;848;10,83;37,44;3,457
115;parcialmente_nublado;890;11,03;32,18;2,917
116;ceu_aberto;860;12,98;43,16;3,325
116;ceu_aberto;840;12,45;26,16;2,101
116;ceu_aberto;844;13,15;27,15;2,065
