id_realizacao;tipo_dia;penetracao_pct;pv_unidades;pv_potencia_total_kw;bess_unidades
53;parcialmente_nublado;180,0;5;1150,0;5
54;parcialmente_nublado;180,0;5;1050,0;5
55;nublado;180,0;5;1900,0;5
56;ceu_aberto;180,0;5;1950,0;5
57;ceu_aberto;180,0;5;2100,0;5
58;nublado;180,0;5;1200,0;5
59;nublado;180,0;5;1600,0;5
60;nublado;180,0;5;1950,0;5
61;parcialmente_nublado;180,0;5;1400,0;5
62;ceu_aberto;180,0;5;1200,0;5
63;parcialmente_nublado;180,0;5;1900,0;5
64;ceu_aberto;180,0;5;1850,0;5
65;nublado;180,0;5;1900,0;5
66;ceu_aberto;180,0;5;1600,0;5
67;parcialmente_nublado;180,0;5;1400,0;5
68;parcialmente_nublado;180,0;5;1250,0;5
69;ceu_aberto;180,0;5;2100,0;5
70;ceu_aberto;180,0;5;2050,0;5
71;parcialmente_nublado;180,0;5;1750,0;5
72;parcialmente_nublado;180,0;5;1400,0;5
73;ceu_aberto;180,0;5;1950,0;5
74;parcialmente_nublado;180,0;5;2100,0;5
75;ceu_aberto;180,0;5;2150,0;5
76;nublado;180,0;5;2800,0;5
77;parcialmente_nublado;180,0;5;1150,0;5
78;parcialmente_nublado;180,0;5;1900,0;5
79;parcialmente_nublado;180,0;5;1600,0;5
80;ceu_aberto;180,0;5;2950,0;5
81;nublado;180,0;5;1450,0;5
82;nublado;180,0;5;1600,0;5
83;parcialmente_nublado;180,0;5;1250,0;5
84;parcialmente_nublado;180,0;5;1350,0;5
85;nublado;180,0;5;1900,0;5
86;nublado;180,0;5;1300,0;5
87;nublado;180,0;5;1400,0;5
88;nublado;180,0;5;1950,0;5
89;ceu_aberto;180,0;5;1650,0;5
90;parcialmente_nublado;180,0;5;2800,0;5
91;nublado;180,0;5;2100,0;5
92;parcialmente_nublado;180,0;5;2150,0;5
93;parcialmente_nublado;180,0;5;2550,0;5
94;nublado;180,0;5;1350,0;5
95;ceu_aberto;180,0;5;2200,0;5
96;parcialmente_nublado;180,0;5;2150,0;5
97;parcialmente_nublado;180,0;5;2800,0;5
98;ceu_aberto;180,0;5;1550,0;5
99;ceu_aberto;180,0;5;950,0;5
100;parcialmente_nublado;180,0;5;2150,0;5
101;nublado;180,0;5;2200,0;5
102;parcialmente_nublado;180,0;5;2350,0;5
103;parcialmente_nublado;180,0;5;1500,0;5
104;parcialmente_nublado;180,0;5;2600,0;5
105;ceu_aberto;180,0;5;1800,0;5
106;nublado;180,0;5;2150,0;5
107;nublado;180,0;5;1550,0;5
108;ceu_aberto;180,0;5;1800,0;5
109;ceu_aberto;180,0;5;2500,0;5
110;parcialmente_nublado;180,0;5;2400,0;5
111;parcialmente_nublado;180,0;5;1650,0;5
112;parcialmente_nublado;180,0;5;1400,0;5
113;nublado;180,0;5;2300,0;5
114;nublado;180,0;5;1550,0;5
115;nublado;180,0;5;2650,0;5
116;parcialmente_nublado;180,0;5;1450,0;5
117;parcialmente_nublado;180,0;5;1300,0;5
118;nublado;180,0;5;2500,0;5
119;nublado;180,0;5;2000,0;5
120;nublado;180,0;5;2100,0;5
121;ceu_aberto;180,0;5;2250,0;5
122;ceu_aberto;180,0;5;750,0;5
123;parcialmente_nublado;180,0;5;1800,0;5
124;parcialmente_nublado;180,0;5;2650,0;5
125;parcialmente_nublado;180,0;5;2650,0;5
126;parcialmente_nublado;180,0;5;1750,0;5
127;parcialmente_nublado;180,0;5;2100,0;5
128;ceu_aberto;180,0;5;1900,0;5
129;nublado;180,0;5;2800,0;5
130;nublado;180,0;5;1400,0;5
131;ceu_aberto;180,0;5;2250,0;5
132;ceu_aberto;180,0;5;1400,0;5
133;ceu_aberto;180,0;5;2500,0;5
134;ceu_aberto;180,0;5;2250,0;5
135;nublado;180,0;5;850,0;5
136;ceu_aberto;180,0;5;1600,0;5
137;parcialmente_nublado;180,0;5;2850,0;5
138;nublado;180,0;5;2050,0;5
139;nublado;180,0;5;1850,0;5
140;parcialmente_nublado;180,0;5;2500,0;5
141;parcialmente_nublado;180,0;5;1850,0;5
142;parcialmente_nublado;180,0;5;1250,0;5
143;parcialmente_nublado;180,0;5;1350,0;5
144;parcialmente_nublado;180,0;5;2250,0;5
145;ceu_aberto;180,0;5;1500,0;5
146;nublado;180,0;5;2750,0;5
147;parcialmente_nublado;180,0;5;1350,0;5
148;ceu_aberto;180,0;5;1300,0;5
149;ceu_aberto;180,0;5;2400,0;5
150;ceu_aberto;180,0;5;2300,0;5
=======
1;nublado;180,0;5;1400,0;5
2;nublado;180,0;5;2200,0;5
3;nublado;180,0;5;1600,0;5
4;ceu_aberto;180,0;5;1850,0;5
5;parcialmente_nublado;180,0;5;1450,0;5
6;ceu_aberto;180,0;5;1350,0;5
7;parcialmente_nublado;180,0;5;1100,0;5
8;nublado;180,0;5;1600,0;5
9;ceu_aberto;180,0;5;2350,0;5
10;parcialmente_nublado;180,0;5;2300,0;5
11;ceu_aberto;180,0;5;2300,0;5
12;ceu_aberto;180,0;5;1800,0;5
13;parcialmente_nublado;180,0;5;2000,0;5
14;ceu_aberto;180,0;5;2000,0;5
15;ceu_aberto;180,0;5;1200,0;5
16;nublado;180,0;5;1700,0;5
17;ceu_aberto;180,0;5;2100,0;5
18;ceu_aberto;180,0;5;1550,0;5
19;nublado;180,0;5;2700,0;5
20;parcialmente_nublado;180,0;5;1500,0;5
21;ceu_aberto;180,0;5;2050,0;5
22;ceu_aberto;180,0;5;1900,0;5
23;ceu_aberto;180,0;5;2000,0;5
24;ceu_aberto;180,0;5;2300,0;5
25;nublado;180,0;5;1700,0;5
26;parcialmente_nublado;180,0;5;1300,0;5
27;nublado;180,0;5;2100,0;5
28;parcialmente_nublado;180,0;5;2250,0;5
29;parcialmente_nublado;180,0;5;1900,0;5
30;parcialmente_nublado;180,0;5;1600,0;5
31;parcialmente_nublado;180,0;5;1250,0;5
32;parcialmente_nublado;180,0;5;1900,0;5
33;ceu_aberto;180,0;5;1750,0;5
34;nublado;180,0;5;1200,0;5
35;ceu_aberto;180,0;5;1250,0;5
36;ceu_aberto;180,0;5;2450,0;5
37;nublado;180,0;5;2200,0;5
38;parcialmente_nublado;180,0;5;2450,0;5
39;nublado;180,0;5;1800,0;5
40;parcialmente_nublado;180,0;5;2100,0;5
41;ceu_aberto;180,0;5;1300,0;5
42;ceu_aberto;180,0;5;1450,0;5
43;parcialmente_nublado;180,0;5;2300,0;5
44;parcialmente_nublado;180,0;5;1300,0;5
45;ceu_aberto;180,0;5;1700,0;5
46;nublado;180,0;5;2850,0;5
47;parcialmente_nublado;180,0;5;1100,0;5
48;ceu_aberto;180,0;5;2000,0;5
49;parcialmente_nublado;180,0;5;1500,0;5
50;parcialmente_nublado;180,0;5;3184,2;5
>>>>>>> origin/feature/controle_primario
