id_realizacao;tipo_dia;h00;h01;h02;h03;h04;h05;h06;h07;h08;h09;h10;h11;h12;h13;h14;h15;h16;h17;h18;h19;h20;h21;h22;h23
16;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0028;0,0463;0,2145;0,4847;0,7039;1,0;0,9809;0,9493;0,9409;0,8298;0,4883;0,2481;0,0594;0,0019;0,0004;0,0;0,0;0,0;0,0001
17;parcialmente_nublado;0,001;0,001;0,0009;0,0011;0,0008;0,0038;0,0577;0,1999;0,4232;0,5469;0,7267;0,6144;0,9849;0,7381;0,5609;0,3791;0,1666;0,0547;0,005;0,0008;0,0005;0,0004;0,0004;0,0004
18;nublado;0,0006;0,0;0,0;0,0001;0,0;0,0105;0,0823;0,2187;0,4104;0,5632;0,7092;0,6212;0,6159;0,6254;0,4363;0,3221;0,1985;0,0492;0,0034;0,0;0,0002;0,0014;0,0016;0,0019
19;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0029;0,0376;0,2228;0,3938;0,7671;0,9921;1,0;0,963;0,837;0,5955;0,5351;0,2625;0,0573;0,0021;0,0003;0,0;0,0;0,0;0,0001
20;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0032;0,0433;0,204;0,5437;0,6688;0,8737;0,9801;1,0;0,8199;0,6218;0,5275;0,2507;0,0407;0,0022;0,0003;0,0;0,0;0,0;0,0001
21;parcialmente_nublado;0,0009;0,001;0,0011;0,001;0,0007;0,004;0,0434;0,1573;0,4136;0,7118;0,6299;1,0;0,9552;0,6543;0,5647;0,4638;0,1815;0,0513;0,0056;0,0007;0,0007;0,0004;0,0004;0,0004
22;parcialmente_nublado;0,001;0,001;0,001;0,0009;0,0008;0,0042;0,0444;0,2192;0,3073;0,661;0,6441;0,8155;1,0;0,7226;0,5352;0,4833;0,1773;0,0398;0,0053;0,0008;0,0005;0,0003;0,0004;0,0003
23;nublado;0,0005;0,0;0,0;0,0001;0,0;0,0128;0,0878;0,2529;0,4593;0,4964;0,7125;0,6009;0,6607;0,6772;0,5058;0,3342;0,1891;0,0544;0,004;0,0;0,0002;0,0017;0,0018;0,0017
24;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0021;0,0478;0,2332;0,3806;0,6667;0,5734;1,0;0,9152;0,7789;0,6896;0,5451;0,2576;0,0429;0,0021;0,0003;0,0;0,0;0,0;0,0001
25;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0025;0,0403;0,1746;0,4254;0,7407;0,8178;0,9414;0,8108;0,9489;0,7444;0,4228;0,1922;0,0443;0,0023;0,0003;0,0;0,0;0,0;0,0001
26;parcialmente_nublado;0,0011;0,0009;0,0009;0,0011;0,001;0,0048;0,0551;0,2069;0,4319;0,7148;0,6582;0,8723;0,9237;0,712;0,673;0,3409;0,2244;0,0582;0,0046;0,0008;0,0006;0,0005;0,0005;0,0004
27;parcialmente_nublado;0,0009;0,0006;0,0008;0,0012;0,0007;0,0054;0,0606;0,2124;0,3976;0,5109;0,8178;0,7026;0,7996;0,6559;0,4786;0,339;0,1944;0,055;0,0049;0,0008;0,0007;0,0004;0,0005;0,0004
28;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0024;0,0412;0,2547;0,4859;0,6924;0,6628;1,0;1,0;0,8347;0,736;0,5159;0,2282;0,0485;0,0021;0,0003;0,0;0,0;0,0;0,0001
29;parcialmente_nublado;0,0007;0,0008;0,0011;0,001;0,0007;0,0042;0,0555;0,1857;0,3614;0,6109;0,7369;0,8923;0,8352;0,7553;0,5624;0,3891;0,1573;0,0461;0,0052;0,0007;0,0005;0,0004;0,0004;0,0004
30;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0035;0,0444;0,209;0,4751;0,923;1,0;0,8404;0,9827;1,0;0,8489;0,4888;0,2186;0,0453;0,0022;0,0003;0,0;0,0;0,0;0,0001
31;parcialmente_nublado;0,001;0,0009;0,001;0,0013;0,0007;0,004;0,0578;0,1755;0,3473;0,6498;0,6675;0,8906;0,8763;0,5558;0,5161;0,3418;0,1529;0,0566;0,0057;0,0007;0,0006;0,0004;0,0004;0,0004
32;nublado;0,0006;0,0;0,0;0,0001;0,0;0,0127;0,087;0,2588;0,4214;0,6637;0,7357;0,7858;0,6187;0,6917;0,4705;0,337;0,251;0,0546;0,003;0,0;0,0002;0,0012;0,0018;0,0018
33;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,003;0,0446;0,1809;0,5088;0,5453;0,9353;0,8931;1,0;0,8774;0,6364;0,5227;0,2247;0,0406;0,0019;0,0003;0,0;0,0;0,0;0,0001
34;parcialmente_nublado;0,0009;0,001;0,0009;0,0011;0,0009;0,0046;0,066;0,2131;0,3969;0,5517;0,6952;1,0;0,8797;0,7969;0,631;0,4005;0,2542;0,0568;0,0059;0,0009;0,0006;0,0004;0,0004;0,0004
35;parcialmente_nublado;0,0009;0,0008;0,0009;0,001;0,0009;0,0044;0,0629;0,1607;0,4591;0,5608;0,5672;0,8529;0,9164;0,6645;0,6112;0,4387;0,1892;0,0544;0,0047;0,0007;0,0005;0,0004;0,0005;0,0005
36;parcialmente_nublado;0,001;0,0009;0,0013;0,001;0,0007;0,0045;0,0502;0,1764;0,3946;0,5789;0,7759;0,8291;0,838;0,6559;0,4992;0,3646;0,2298;0,0553;0,0054;0,001;0,0006;0,0004;0,0004;0,0004
37;parcialmente_nublado;0,0011;0,0009;0,0011;0,0012;0,0009;0,0046;0,0718;0,1934;0,4135;0,5442;0,7158;0,6744;0,8079;0,7173;0,5741;0,3606;0,2244;0,0547;0,0048;0,0008;0,0006;0,0004;0,0003;0,0005
38;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0035;0,0328;0,2374;0,5606;0,6169;0,9106;0,9765;0,8458;0,9028;0,4918;0,5066;0,247;0,0434;0,002;0,0002;0,0;0,0;0,0;0,0001
39;nublado;0,0004;0,0;0,0;0,0001;0,0;0,0128;0,0885;0,251;0,382;0,5653;0,6689;0,6854;0,7985;0,5412;0,4085;0,3306;0,1729;0,0622;0,0032;0,0;0,0002;0,0014;0,0015;0,0016
40;nublado;0,0005;0,0;0,0;0,0001;0,0;0,0124;0,0836;0,3008;0,3356;0,5761;0,5836;0,7288;0,5553;0,6784;0,4751;0,4051;0,2205;0,0511;0,0038;0,0;0,0002;0,0015;0,0016;0,002
41;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0024;0,045;0,2194;0,4249;0,8264;1,0;0,9853;0,9559;0,8314;0,7444;0,4624;0,2001;0,0568;0,0017;0,0003;0,0;0,0;0,0;0,0001
42;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0031;0,0515;0,2249;0,4653;0,8074;0,974;1,0;0,9754;0,9606;0,8126;0,5403;0,2315;0,0488;0,0026;0,0004;0,0;0,0;0,0;0,0001
43;parcialmente_nublado;0,0007;0,0007;0,001;0,0013;0,0007;0,0038;0,0519;0,2007;0,4143;0,6344;0,7684;0,8989;0,6206;0,6888;0,6347;0,3547;0,1832;0,0479;0,0065;0,0009;0,0004;0,0004;0,0004;0,0003
44;nublado;0,0005;0,0;0,0;0,0001;0,0;0,0137;0,1018;0,2798;0,3523;0,5019;0,7264;0,6036;0,8412;0,5954;0,4635;0,3134;0,2026;0,0477;0,0041;0,0;0,0002;0,0019;0,0012;0,002
45;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0033;0,035;0,1654;0,475;0,6609;0,8727;1,0;0,9481;0,7965;0,7839;0,4935;0,1985;0,0374;0,002;0,0004;0,0;0,0;0,0;0,0001
46;nublado;0,0006;0,0;0,0;0,0001;0,0;0,0127;0,092;0,2241;0,3819;0,6119;0,6619;0,6904;0,5507;0,6388;0,5004;0,3749;0,171;0,0595;0,004;0,0;0,0002;0,0019;0,0018;0,0016
47;nublado;0,0006;0,0;0,0;0,0001;0,0;0,0123;0,098;0,2299;0,4292;0,5359;0,5068;0,6877;0,6836;0,6931;0,4351;0,2733;0,1567;0,0421;0,0039;0,0;0,0002;0,0016;0,0019;0,0019
48;parcialmente_nublado;0,0009;0,0009;0,001;0,0011;0,0007;0,0041;0,0552;0,2372;0,3778;0,7132;0,8304;0,7874;0,8557;0,6542;0,6423;0,4136;0,1694;0,0538;0,005;0,0009;0,0005;0,0005;0,0005;0,0004
49;parcialmente_nublado;0,0011;0,0008;0,0012;0,0011;0,0008;0,0035;0,0552;0,1963;0,4304;0,546;0,8399;0,8661;0,8609;0,741;0,516;0,3251;0,2085;0,0542;0,0058;0,0009;0,0007;0,0004;0,0004;0,0005
50;nublado;0,0004;0,0;0,0;0,0001;0,0;0,0113;0,0772;0,2748;0,4169;0,3779;0,7358;0,7008;0,5542;0,592;0,4747;0,3648;0,1636;0,0556;0,0041;0,0;0,0002;0,002;0,0016;0,0019
51;nublado;0,0006;0,0;0,0;0,0001;0,0;0,0109;0,0713;0,2333;0,3903;0,5423;0,6548;0,6516;0,541;0,5882;0,448;0,4117;0,1861;0,0528;0,0035;0,0;0,0002;0,0017;0,0017;0,0021
52;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0032;0,0377;0,2361;0,3658;0,6956;0,8173;0,9568;0,8453;1,0;0,7889;0,4667;0,2441;0,0549;0,0018;0,0002;0,0;0,0;0,0;0,0001
53;parcialmente_nublado;0,0012;0,001;0,0012;0,001;0,0008;0,0036;0,0682;0,1928;0,4111;0,5773;0,7437;0,8744;0,8138;0,7202;0,6178;0,3294;0,1924;0,0578;0,0061;0,0007;0,0006;0,0004;0,0005;0,0004
54;parcialmente_nublado;0,001;0,0009;0,0013;0,0012;0,0008;0,0053;0,0635;0,2034;0,3877;0,5817;0,7525;0,8483;0,9481;0,5972;0,6716;0,2943;0,1794;0,0511;0,0046;0,0007;0,0004;0,0004;0,0005;0,0004
55;nublado;0,0005;0,0;0,0;0,0001;0,0;0,0112;0,0822;0,2693;0,3602;0,536;0,7132;0,6758;0,5275;0,6201;0,5588;0,3417;0,1738;0,0468;0,0035;0,0;0,0002;0,0018;0,0017;0,0014
56;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0027;0,0384;0,1836;0,4496;0,8306;1,0;1,0;1,0;0,9939;0,788;0,5134;0,2485;0,0398;0,0021;0,0004;0,0;0,0;0,0;0,0001
57;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0027;0,0558;0,3145;0,4868;0,7361;1,0;1,0;0,8428;1,0;0,6369;0,5562;0,2026;0,0557;0,0021;0,0004;0,0;0,0;0,0;0,0001
58;nublado;0,0005;0,0;0,0;0,0001;0,0;0,011;0,1037;0,2938;0,2856;0,5815;0,6427;0,5162;0,6464;0,5527;0,4516;0,2856;0,2086;0,0505;0,004;0,0;0,0002;0,0016;0,0018;0,0018
59;nublado;0,0005;0,0;0,0;0,0001;0,0;0,0123;0,0701;0,2684;0,4535;0,5976;0,804;0,7403;0,7192;0,5626;0,4336;0,3334;0,1865;0,0491;0,0037;0,0;0,0002;0,0015;0,0021;0,0016
60;nublado;0,0005;0,0;0,0;0,0001;0,0;0,0111;0,0895;0,283;0,4132;0,586;0,676;0,5034;0,6486;0,631;0,4925;0,2496;0,2104;0,0476;0,0042;0,0;0,0002;0,0016;0,0016;0,0019
61;parcialmente_nublado;0,0009;0,0008;0,0012;0,0013;0,0008;0,0033;0,0578;0,1884;0,362;0,5501;0,5073;0,9721;1,0;0,7082;0,6174;0,4454;0,1965;0,0531;0,0051;0,0008;0,0006;0,0004;0,0005;0,0005
62;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0028;0,0406;0,221;0,5009;0,698;0,7616;0,9852;0,8246;0,9372;0,7609;0,5442;0,1939;0,0419;0,0025;0,0002;0,0;0,0;0,0;0,0001
63;parcialmente_nublado;0,0013;0,0008;0,0011;0,001;0,0007;0,0045;0,0524;0,2083;0,3574;0,6489;0,7178;0,9861;0,9253;0,8424;0,6772;0,3717;0,1934;0,038;0,0051;0,0008;0,0007;0,0004;0,0005;0,0004
64;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0036;0,0383;0,2141;0,4145;0,5619;1,0;0,9325;1,0;0,7919;0,7476;0,5535;0,2367;0,0426;0,0021;0,0003;0,0;0,0;0,0;0,0001
65;nublado;0,0005;0,0;0,0;0,0001;0,0;0,0126;0,0793;0,3534;0,3353;0,4556;0,6201;0,4871;0,6703;0,6459;0,3833;0,3547;0,1976;0,0613;0,0037;0,0;0,0002;0,0017;0,0015;0,0017
66;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,003;0,051;0,2188;0,3859;0,8084;1,0;1,0;0,8517;0,8927;0,6986;0,4722;0,1873;0,0511;0,0022;0,0002;0,0;0,0;0,0;0,0001
67;parcialmente_nublado;0,0013;0,0009;0,0012;0,0011;0,0007;0,004;0,0558;0,1794;0,4064;0,5885;0,7359;0,8302;0,9345;0,7176;0,6124;0,3816;0,2188;0,0493;0,0051;0,0009;0,0006;0,0005;0,0004;0,0004
68;parcialmente_nublado;0,001;0,0008;0,0011;0,001;0,0008;0,0053;0,0556;0,1794;0,436;0,5381;0,7769;0,8845;0,8476;0,6835;0,576;0,4499;0,2038;0,0472;0,0039;0,001;0,0006;0,0004;0,0004;0,0004
69;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0024;0,0448;0,163;0,471;0,7824;0,7608;0,8383;0,7724;0,7784;0,7266;0,5109;0,2637;0,0448;0,0021;0,0002;0,0;0,0;0,0;0,0001
70;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0035;0,046;0,2176;0,5204;0,7161;1,0;0,8767;0,8762;0,7993;0,7312;0,5135;0,2112;0,0526;0,0021;0,0003;0,0;0,0;0,0;0,0001
71;parcialmente_nublado;0,0012;0,0007;0,0011;0,0008;0,0008;0,0048;0,0456;0,1686;0,3969;0,7004;0,8704;0,8513;0,7362;0,7631;0,6778;0,4195;0,2254;0,0517;0,0054;0,0009;0,0006;0,0004;0,0004;0,0003
72;parcialmente_nublado;0,0009;0,0008;0,0007;0,0011;0,0008;0,0042;0,0503;0,1925;0,3593;0,6528;0,9056;0,6734;0,8861;0,8229;0,5838;0,3652;0,2094;0,0502;0,006;0,0007;0,0005;0,0004;0,0004;0,0005
73;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0037;0,044;0,1883;0,3813;0,6798;0,7537;0,9857;0,9234;1,0;0,7542;0,3999;0,2282;0,0497;0,0019;0,0003;0,0;0,0;0,0;0,0001
74;parcialmente_nublado;0,0009;0,0009;0,0012;0,0011;0,0007;0,0035;0,0546;0,1913;0,4508;0,6615;0,8717;0,8815;1,0;0,5637;0,6371;0,406;0,1986;0,05;0,0061;0,0008;0,0006;0,0005;0,0004;0,0004
75;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0025;0,0393;0,2222;0,3414;0,7023;0,8084;0,964;1,0;1,0;0,6984;0,5479;0,2712;0,038;0,0023;0,0003;0,0;0,0;0,0;0,0001
76;nublado;0,0005;0,0;0,0;0,0001;0,0;0,0118;0,0691;0,2645;0,3369;0,356;0,7244;0,7348;0,7295;0,5653;0,4178;0,3539;0,1914;0,0449;0,0041;0,0;0,0002;0,0016;0,0018;0,0019
77;parcialmente_nublado;0,0012;0,0008;0,0008;0,0012;0,0009;0,0047;0,0586;0,2039;0,344;0,5496;0,8774;0,7805;0,781;0,7586;0,586;0,3225;0,1817;0,0482;0,0058;0,0007;0,0005;0,0004;0,0004;0,0004
78;parcialmente_nublado;0,001;0,001;0,0012;0,0011;0,0006;0,0041;0,0601;0,2039;0,4544;0,5662;0,6798;0,8267;0,9438;0,7738;0,6106;0,439;0,1846;0,0447;0,0053;0,0008;0,0006;0,0005;0,0004;0,0004
79;parcialmente_nublado;0,0011;0,0008;0,001;0,0012;0,0008;0,0041;0,0485;0,1778;0,3602;0,5695;0,7634;1,0;0,8712;0,6723;0,5726;0,4319;0,1618;0,0457;0,0049;0,0008;0,0007;0,0005;0,0004;0,0004
80;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,003;0,0525;0,2277;0,5223;0,6898;0,918;1,0;0,8039;0,6915;0,5804;0,5096;0,2454;0,0513;0,0019;0,0002;0,0;0,0;0,0;0,0001
81;nublado;0,0005;0,0;0,0;0,0001;0,0;0,0122;0,1038;0,2746;0,43;0,548;0,7093;0,6643;0,6403;0,5128;0,4347;0,3218;0,1884;0,0535;0,0038;0,0;0,0002;0,0016;0,0015;0,002
82;nublado;0,0005;0,0;0,0;0,0001;0,0;0,0135;0,0711;0,2845;0,4092;0,5664;0,6659;0,7503;0,7563;0,6919;0,5335;0,3708;0,1524;0,0389;0,0033;0,0;0,0002;0,0015;0,0017;0,0015
83;parcialmente_nublado;0,0008;0,001;0,0011;0,0011;0,0006;0,0041;0,059;0,2054;0,4207;0,5892;0,7654;0,8068;0,8313;0,7089;0,5693;0,4074;0,2004;0,0584;0,006;0,0008;0,0006;0,0004;0,0003;0,0004
84;parcialmente_nublado;0,001;0,0011;0,0009;0,0014;0,0009;0,0032;0,046;0,1909;0,3302;0,6289;0,9;0,9462;0,9938;0,7825;0,6564;0,3509;0,1751;0,0483;0,0043;0,0007;0,0005;0,0004;0,0004;0,0004
85;nublado;0,0004;0,0;0,0;0,0001;0,0;0,0146;0,0742;0,2716;0,3944;0,527;0,6662;0,8299;0,6574;0,6614;0,509;0,3558;0,1632;0,0549;0,0042;0,0;0,0002;0,0018;0,0018;0,0018
86;nublado;0,0005;0,0;0,0;0,0001;0,0;0,014;0,0969;0,2425;0,4063;0,4814;0,489;0,6687;0,5283;0,7387;0,45;0,3905;0,1767;0,0486;0,0045;0,0;0,0002;0,0018;0,0014;0,0014
87;nublado;0,0005;0,0;0,0;0,0001;0,0;0,0115;0,0899;0,2688;0,3918;0,5668;0,6427;0,6693;0,8107;0,7166;0,4551;0,386;0,239;0,0526;0,0034;0,0;0,0002;0,0012;0,0014;0,0017
88;nublado;0,0004;0,0;0,0;0,0001;0,0;0,0129;0,1018;0,2618;0,4521;0,6078;0,5365;0,5315;0,8031;0,6472;0,4494;0,4156;0,1895;0,0408;0,0049;0,0;0,0002;0,0018;0,0018;0,0018
89;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0025;0,0454;0,2071;0,4594;0,6773;0,8703;1,0;1,0;0,7433;0,8015;0,5855;0,256;0,0485;0,0022;0,0003;0,0;0,0;0,0;0,0001
90;parcialmente_nublado;0,001;0,001;0,0012;0,0012;0,0008;0,0045;0,0595;0,1955;0,3853;0,5338;0,6806;0,9218;0,8739;0,6955;0,4528;0,4271;0,2024;0,07;0,0043;0,0008;0,0005;0,0004;0,0003;0,0004
91;nublado;0,0005;0,0;0,0;0,0001;0,0;0,0113;0,0862;0,2461;0,4662;0,5449;0,7464;0,7487;0,5761;0,5219;0,401;0,3359;0,1712;0,0599;0,0042;0,0;0,0002;0,0012;0,0017;0,0014
92;parcialmente_nublado;0,0009;0,0009;0,0013;0,0011;0,0007;0,0034;0,0534;0,1654;0,3782;0,6061;0,7003;0,7525;0,9416;0,6791;0,5607;0,3225;0,1978;0,0635;0,005;0,0009;0,0004;0,0004;0,0004;0,0004
93;parcialmente_nublado;0,001;0,0009;0,0009;0,001;0,0009;0,0054;0,056;0,1856;0,3965;0,619;0,6523;0,8052;0,9319;0,6866;0,4832;0,3533;0,1945;0,0571;0,0051;0,0008;0,0006;0,0004;0,0004;0,0004
94;nublado;0,0005;0,0;0,0;0,0001;0,0;0,0123;0,0901;0,2421;0,343;0,5563;0,7495;0,6705;0,5992;0,5896;0,5433;0,2941;0,1816;0,0482;0,005;0,0;0,0002;0,0018;0,0019;0,0019
95;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,003;0,0476;0,1998;0,489;0,8045;0,9108;1,0;0,873;0,7439;0,7856;0,4813;0,2742;0,0482;0,0018;0,0002;0,0;0,0;0,0;0,0001
96;parcialmente_nublado;0,0012;0,0008;0,0012;0,001;0,0008;0,004;0,0412;0,1793;0,4372;0,5779;0,8205;0,9187;0,9266;0,783;0,5861;0,3092;0,1832;0,0465;0,0057;0,0009;0,0006;0,0005;0,0004;0,0004
97;parcialmente_nublado;0,0011;0,0009;0,0009;0,0009;0,0007;0,0035;0,0578;0,1773;0,3098;0,6911;0,6633;0,8307;0,9369;0,7705;0,5727;0,3922;0,1611;0,0559;0,0043;0,0007;0,0005;0,0004;0,0003;0,0004
98;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0032;0,0504;0,1872;0,5083;0,5873;0,8639;0,9496;0,9779;0,9207;0,7281;0,5175;0,2906;0,0462;0,0022;0,0003;0,0;0,0;0,0;0,0001
99;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0033;0,0436;0,1605;0,4303;0,6895;0,7925;0,9884;1,0;0,8569;0,6093;0,4785;0,2028;0,0413;0,0023;0,0003;0,0;0,0;0,0;0,0001
100;parcialmente_nublado;0,001;0,001;0,001;0,0009;0,0009;0,0037;0,0519;0,183;0,4473;0,5926;0,7746;1,0;0,7669;0,8878;0,5683;0,4763;0,1989;0,0619;0,0051;0,0008;0,0006;0,0004;0,0004;0,0004
101;nublado;0,0005;0,0;0,0;0,0001;0,0;0,0111;0,0857;0,2827;0,3533;0,5466;0,5837;0,7448;0,7084;0,6419;0,6207;0,3307;0,18;0,0487;0,004;0,0;0,0002;0,0018;0,0019;0,0019
102;parcialmente_nublado;0,0009;0,0009;0,001;0,0013;0,0007;0,004;0,049;0,1776;0,3662;0,6987;0,7095;0,8028;0,9371;0,6258;0,6161;0,3984;0,194;0,0445;0,006;0,0008;0,0005;0,0005;0,0003;0,0004
103;parcialmente_nublado;0,0009;0,0009;0,001;0,0011;0,0009;0,004;0,0589;0,1851;0,3859;0,5957;0,6424;1,0;0,9125;0,7776;0,6106;0,4193;0,1777;0,0533;0,0052;0,0009;0,0006;0,0004;0,0004;0,0005
104;parcialmente_nublado;0,0009;0,001;0,001;0,0014;0,0007;0,0042;0,0496;0,1873;0,3506;0,6753;0,8264;1,0;0,8948;0,6124;0,5664;0,3585;0,199;0,0592;0,0059;0,0008;0,0006;0,0003;0,0004;0,0004
105;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0031;0,0479;0,1896;0,45;0,6749;0,7567;0,8973;0,8702;0,9305;0,6297;0,5114;0,2761;0,0441;0,002;0,0004;0,0;0,0;0,0;0,0001
106;nublado;0,0006;0,0;0,0;0,0001;0,0;0,0118;0,1004;0,2443;0,3796;0,4401;0,739;0,7652;0,7203;0,5737;0,4769;0,3133;0,1543;0,0548;0,0045;0,0;0,0002;0,0018;0,0016;0,0016
107;nublado;0,0005;0,0;0,0;0,0001;0,0;0,0119;0,0988;0,316;0,4079;0,6026;0,6231;0,6525;0,6257;0,5144;0,5469;0,3496;0,2094;0,0522;0,0032;0,0;0,0002;0,0016;0,0015;0,0016
108;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0029;0,0492;0,2407;0,3806;0,7475;0,8917;0,8281;0,993;0,9;0,8479;0,4098;0,2993;0,0446;0,0022;0,0003;0,0;0,0;0,0;0,0001
109;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,003;0,0385;0,2125;0,4989;0,9379;0,9251;0,9775;0,9058;0,9448;0,9325;0,5301;0,2452;0,0457;0,0016;0,0003;0,0;0,0;0,0;0,0001
110;parcialmente_nublado;0,001;0,0007;0,0009;0,0012;0,0009;0,004;0,0524;0,2066;0,3724;0,6144;0,7804;0,9491;0,7453;0,8216;0,68;0,4028;0,213;0,0571;0,0067;0,0008;0,0005;0,0004;0,0004;0,0003
111;parcialmente_nublado;0,001;0,0009;0,0009;0,0011;0,0008;0,0038;0,0521;0,1546;0,3843;0,6644;0,8765;0,8967;0,5773;0,8663;0,5651;0,478;0,2012;0,0518;0,006;0,0007;0,0006;0,0004;0,0004;0,0004
