id_realizacao;tipo_dia;h00;h01;h02;h03;h04;h05;h06;h07;h08;h09;h10;h11;h12;h13;h14;h15;h16;h17;h18;h19;h20;h21;h22;h23
19;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0031;0,0437;0,1929;0,4312;0,6938;0,9811;1,0;1,0;0,9026;0,866;0,5466;0,2189;0,0424;0,002;0,0002;0,0;0,0;0,0;0,0001
20;nublado;0,0005;0,0;0,0;0,0001;0,0;0,013;0,0857;0,2671;0,2336;0,4973;0,6426;0,5696;0,5046;0,5482;0,4028;0,3209;0,2333;0,0566;0,0035;0,0;0,0002;0,0019;0,0016;0,0018
21;parcialmente_nublado;0,0011;0,0009;0,0009;0,0012;0,0008;0,0043;0,0424;0,1666;0,3978;0,7624;0,6695;0,8822;0,7059;0,6808;0,4078;0,4211;0,1795;0,0587;0,0048;0,0007;0,0007;0,0004;0,0004;0,0005
22;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,003;0,0386;0,219;0,4245;0,8167;0,8126;0,9388;0,9138;0,9698;0,7655;0,5127;0,241;0,0488;0,0023;0,0003;0,0;0,0;0,0;0,0001
23;parcialmente_nublado;0,0008;0,0011;0,0013;0,0011;0,0008;0,0038;0,0495;0,2325;0,4546;0,575;0,7849;1,0;0,7808;0,752;0,5306;0,4062;0,1746;0,0537;0,0057;0,0008;0,0006;0,0004;0,0004;0,0004
24;nublado;0,0005;0,0;0,0;0,0001;0,0;0,0139;0,0979;0,2953;0,4837;0,4495;0,6353;0,7271;0,7663;0,5078;0,4282;0,3818;0,1998;0,0671;0,0031;0,0;0,0002;0,0017;0,0017;0,0018
25;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0027;0,0499;0,1678;0,6199;0,7175;0,8251;0,9458;0,6938;0,81;0,7133;0,4932;0,2775;0,0399;0,0024;0,0003;0,0;0,0;0,0;0,0001
26;parcialmente_nublado;0,0011;0,0009;0,0012;0,0012;0,0009;0,0037;0,0644;0,2136;0,3494;0,6405;0,7668;0,8649;0,9403;0,8401;0,5762;0,4393;0,2002;0,0534;0,005;0,0008;0,0006;0,0005;0,0004;0,0003
27;parcialmente_nublado;0,001;0,0008;0,001;0,0011;0,0008;0,0042;0,0527;0,2196;0,3173;0,6021;0,7338;0,8263;1,0;0,8148;0,6295;0,28;0,2051;0,0522;0,0057;0,0009;0,0007;0,0004;0,0004;0,0004
28;nublado;0,0005;0,0;0,0;0,0001;0,0;0,0089;0,0899;0,25;0,4998;0,5713;0,7855;0,6805;0,7593;0,6135;0,4967;0,37;0,2057;0,05;0,0038;0,0;0,0002;0,0014;0,0017;0,0018
29;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0028;0,0522;0,191;0,4664;0,7403;0,8683;0,795;0,9231;1,0;0,7553;0,5364;0,2317;0,0531;0,0021;0,0004;0,0;0,0;0,0;0,0001
30;nublado;0,0005;0,0;0,0;0,0001;0,0;0,012;0,0915;0,2858;0,4582;0,5464;0,6419;0,5646;0,7874;0,5292;0,4262;0,3444;0,1764;0,0536;0,0033;0,0;0,0002;0,0015;0,0019;0,0017
31;parcialmente_nublado;0,001;0,0009;0,0011;0,001;0,0006;0,0036;0,0619;0,2049;0,391;0,4914;0,9024;0,9251;0,98;0,6708;0,4466;0,4192;0,1895;0,0599;0,0055;0,0009;0,0007;0,0005;0,0004;0,0004
32;nublado;0,0004;0,0;0,0;0,0001;0,0;0,0149;0,0839;0,2244;0,3721;0,4781;0,5999;0,5317;0,6722;0,5341;0,49;0,2648;0,1949;0,0408;0,0041;0,0;0,0002;0,0015;0,0015;0,0017
33;nublado;0,0005;0,0;0,0;0,0001;0,0;0,0122;0,0761;0,2595;0,3291;0,573;0,7301;0,758;0,6586;0,7115;0,5406;0,3105;0,1683;0,0518;0,0045;0,0;0,0002;0,0015;0,0016;0,0019
34;parcialmente_nublado;0,0012;0,001;0,0011;0,0013;0,0007;0,0048;0,0498;0,1431;0,4866;0,5982;1,0;0,9976;0,8729;0,7532;0,5695;0,3179;0,1967;0,0515;0,0046;0,0007;0,0007;0,0003;0,0004;0,0003
35;nublado;0,0005;0,0;0,0;0,0001;0,0;0,0118;0,0904;0,2974;0,434;0,5597;0,7034;0,7234;0,4934;0,5723;0,448;0,3729;0,2087;0,0475;0,0029;0,0;0,0002;0,0016;0,0016;0,0017
36;nublado;0,0005;0,0;0,0;0,0001;0,0;0,0134;0,0869;0,2407;0,3649;0,505;0,758;0,6129;0,4035;0,6087;0,4453;0,36;0,2093;0,0589;0,004;0,0;0,0002;0,0016;0,0017;0,0019
37;nublado;0,0005;0,0;0,0;0,0001;0,0;0,0122;0,0883;0,2632;0,4277;0,4723;0,7775;0,5701;0,7526;0,7388;0,5104;0,3575;0,1742;0,0446;0,0047;0,0;0,0002;0,0014;0,0017;0,0019
38;nublado;0,0005;0,0;0,0;0,0001;0,0;0,0119;0,0752;0,2936;0,37;0,4899;0,748;0,4801;0,6075;0,5614;0,3884;0,3604;0,1926;0,0572;0,004;0,0;0,0002;0,0016;0,0015;0,0017
39;parcialmente_nublado;0,0008;0,0009;0,0012;0,0011;0,0007;0,0043;0,0397;0,2239;0,3371;0,6035;0,8491;0,7026;0,9429;0,8658;0,5708;0,3089;0,1518;0,0572;0,0055;0,0006;0,0007;0,0005;0,0004;0,0004
40;nublado;0,0005;0,0;0,0;0,0001;0,0;0,011;0,0987;0,2897;0,3877;0,6171;0,7572;0,6054;0,5869;0,5589;0,4358;0,3352;0,1944;0,0434;0,0046;0,0;0,0002;0,0018;0,0018;0,0018
41;parcialmente_nublado;0,0009;0,0009;0,001;0,0011;0,0008;0,0038;0,0489;0,1772;0,4314;0,5002;0,7226;0,9525;0,8404;0,6727;0,652;0,3597;0,2418;0,0416;0,0055;0,0008;0,0007;0,0004;0,0003;0,0004
42;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0032;0,0319;0,1884;0,443;0,6259;0,6594;0,8755;0,8735;0,9481;0,7668;0,5244;0,1692;0,0536;0,002;0,0003;0,0;0,0;0,0;0,0001
43;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0034;0,0323;0,1886;0,4755;0,7393;0,8637;0,8278;1,0;0,9308;0,6799;0,5241;0,2331;0,0453;0,0026;0,0003;0,0;0,0;0,0;0,0001
44;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0031;0,0528;0,1783;0,5818;0,6927;0,8841;0,817;0,9333;1,0;0,8006;0,479;0,2468;0,0486;0,002;0,0003;0,0;0,0;0,0;0,0001
45;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,003;0,0431;0,202;0,4025;0,7531;0,7448;1,0;0,8638;0,7756;0,6219;0,5692;0,241;0,0424;0,002;0,0003;0,0;0,0;0,0;0,0001
46;parcialmente_nublado;0,001;0,0009;0,001;0,001;0,0009;0,0031;0,0581;0,1832;0,4025;0,6159;0,9424;0,9135;1,0;0,8117;0,555;0,3965;0,186;0,0585;0,0049;0,0006;0,0005;0,0005;0,0004;0,0005
47;parcialmente_nublado;0,0008;0,0007;0,0011;0,001;0,0008;0,0045;0,0475;0,172;0,3751;0,6597;0,8165;0,8463;1,0;0,8737;0,6458;0,3672;0,2371;0,0581;0,0048;0,0008;0,0008;0,0004;0,0005;0,0004
48;nublado;0,0006;0,0;0,0;0,0001;0,0;0,0108;0,0856;0,2877;0,4556;0,5487;0,7718;0,7228;0,5885;0,5126;0,4197;0,3692;0,2214;0,0496;0,0037;0,0;0,0003;0,001;0,0014;0,0016
49;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0027;0,0463;0,2106;0,5051;0,6889;0,6893;1,0;0,8022;0,9529;0,6282;0,3747;0,2424;0,0456;0,0022;0,0003;0,0;0,0;0,0;0,0001
50;parcialmente_nublado;0,0012;0,0008;0,0013;0,0012;0,0008;0,0043;0,0485;0,2063;0,4265;0,6257;0,8013;0,8029;0,9899;0,8503;0,6307;0,3434;0,1651;0,0408;0,0052;0,0011;0,0005;0,0004;0,0004;0,0005
