id_realizacao;tipo_dia;unidade_pv;barra;potencia_kw
27;nublado;1;31;850,0
27;nublado;2;14;400,0
27;nublado;3;30;650,0
27;nublado;4;9;45,9
28;parcialmente_nublado;1;23;150,0
28;parcialmente_nublado;2;1;700,0
28;parcialmente_nublado;3;1;150,0
28;parcialmente_nublado;4;32;200,0
28;parcialmente_nublado;5;22;150,0
28;parcialmente_nublado;6;15;400,0
28;parcialmente_nublado;7;18;195,9
29;parcialmente_nublado;1;16;50,0
29;parcialmente_nublado;2;11;650,0
29;parcialmente_nublado;3;10;500,0
29;parcialmente_nublado;4;30;100,0
29;parcialmente_nublado;5;31;645,9
30;nublado;1;1;150,0
30;nublado;2;4;200,0
30;nublado;3;19;250,0
30;nublado;4;21;150,0
30;nublado;5;5;400,0
30;nublado;6;28;600,0
30;nublado;7;33;150,0
30;nublado;8;17;45,9
31;ceu_aberto;1;17;100,0
31;ceu_aberto;2;14;600,0
31;ceu_aberto;3;24;500,0
31;ceu_aberto;4;27;600,0
31;ceu_aberto;5;14;145,9
32;parcialmente_nublado;1;7;250,0
32;parcialmente_nublado;2;9;100,0
32;parcialmente_nublado;3;26;350,0
32;parcialmente_nublado;4;21;100,0
32;parcialmente_nublado;5;33;300,0
32;parcialmente_nublado;6;11;100,0
32;parcialmente_nublado;7;10;250,0
32;parcialmente_nublado;8;22;50,0
32;parcialmente_nublado;9;18;300,0
32;parcialmente_nublado;10;1;145,9
33;parcialmente_nublado;1;13;550,0
33;parcialmente_nublado;2;16;200,0
33;parcialmente_nublado;3;11;250,0
33;parcialmente_nublado;4;3;700,0
33;parcialmente_nublado;5;3;150,0
33;parcialmente_nublado;6;10;95,9
34;parcialmente_nublado;1;31;450,0
34;parcialmente_nublado;2;19;500,0
34;parcialmente_nublado;3;21;450,0
34;parcialmente_nublado;4;10;200,0
34;parcialmente_nublado;5;29;345,9
35;nublado;1;5;650,0
35;nublado;2;31;300,0
35;nublado;3;11;500,0
35;nublado;4;12;100,0
35;nublado;5;27;100,0
35;nublado;6;33;295,9
36;nublado;1;1;550,0
36;nublado;2;8;150,0
36;nublado;3;28;350,0
36;nublado;4;20;50,0
36;nublado;5;8;250,0
36;nublado;6;28;400,0
36;nublado;7;2;150,0
36;nublado;8;4;45,9
37;nublado;1;17;100,0
37;nublado;2;13;250,0
37;nublado;3;19;200,0
37;nublado;4;24;400,0
37;nublado;5;27;650,0
37;nublado;6;29;50,0
37;nublado;7;3;295,9
38;nublado;1;5;150,0
38;nublado;2;9;200,0
38;nublado;3;22;200,0
38;nublado;4;32;900,0
38;nublado;5;31;200,0
38;nublado;6;2;150,0
38;nublado;7;24;145,9
39;parcialmente_nublado;1;13;400,0
39;parcialmente_nublado;2;2;450,0
39;parcialmente_nublado;3;2;450,0
39;parcialmente_nublado;4;1;645,9
40;ceu_aberto;1;26;400,0
40;ceu_aberto;2;16;600,0
40;ceu_aberto;3;30;200,0
40;ceu_aberto;4;7;250,0
40;ceu_aberto;5;19;495,9
41;parcialmente_nublado;1;24;100,0
41;parcialmente_nublado;2;22;600,0
41;parcialmente_nublado;3;4;550,0
41;parcialmente_nublado;4;15;150,0
41;parcialmente_nublado;5;28;545,9
42;parcialmente_nublado;1;1;350,0
42;parcialmente_nublado;2;22;800,0
42;parcialmente_nublado;3;32;500,0
42;parcialmente_nublado;4;19;150,0
42;parcialmente_nublado;5;30;145,9
43;ceu_aberto;1;20;150,0
43;ceu_aberto;2;26;350,0
43;ceu_aberto;3;2;600,0
43;ceu_aberto;4;14;150,0
43;ceu_aberto;5;27;150,0
43;ceu_aberto;6;6;250,0
43;ceu_aberto;7;20;295,9
44;parcialmente_nublado;1;11;500,0
44;parcialmente_nublado;2;16;100,0
44;parcialmente_nublado;3;34;250,0
44;parcialmente_nublado;4;32;1000,0
44;parcialmente_nublado;5;21;95,9
45;parcialmente_nublado;1;31;400,0
45;parcialmente_nublado;2;12;450,0
45;parcialmente_nublado;3;9;850,0
45;parcialmente_nublado;4;33;100,0
45;parcialmente_nublado;5;6;145,9
46;nublado;1;14;650,0
46;nublado;2;26;150,0
46;nublado;3;18;450,0
46;nublado;4;18;100,0
46;nublado;5;19;500,0
46;nublado;6;8;95,9
47;ceu_aberto;1;28;50,0
47;ceu_aberto;2;16;100,0
47;ceu_aberto;3;21;250,0
47;ceu_aberto;4;27;600,0
47;ceu_aberto;5;29;150,0
47;ceu_aberto;6;20;250,0
47;ceu_aberto;7;23;150,0
47;ceu_aberto;8;27;395,9
48;nublado;1;11;350,0
48;nublado;2;25;500,0
48;nublado;3;7;350,0
48;nublado;4;5;700,0
48;nublado;5;13;45,9
49;nublado;1;4;400,0
49;nublado;2;16;300,0
49;nublado;3;6;850,0
49;nublado;4;32;350,0
49;nublado;5;2;45,9
50;parcialmente_nublado;1;26;50,0
50;parcialmente_nublado;2;6;50,0
50;parcialmente_nublado;3;8;350,0
50;parcialmente_nublado;4;33;200,0
50;parcialmente_nublado;5;15;400,0
50;parcialmente_nublado;6;17;100,0
50;parcialmente_nublado;7;29;700,0
50;parcialmente_nublado;8;8;95,9
