id_realizacao;tipo_dia;penetracao_pct;pv_unidades;pv_potencia_total_kw;bess_unidades
88;parcialmente_nublado;170,0;5;2800,0;5
89;nublado;170,0;5;2050,0;5
90;nublado;170,0;5;1250,0;5
91;ceu_aberto;170,0;5;2150,0;5
92;ceu_aberto;170,0;5;2500,0;5
93;nublado;170,0;5;1400,0;5
94;parcialmente_nublado;170,0;5;2200,0;5
95;nublado;170,0;5;2700,0;5
96;ceu_aberto;170,0;5;1600,0;5
97;nublado;170,0;5;2500,0;5
98;ceu_aberto;170,0;5;2350,0;5
99;ceu_aberto;170,0;5;2300,0;5
100;parcialmente_nublado;170,0;5;1100,0;5
101;parcialmente_nublado;170,0;5;2250,0;5
102;nublado;170,0;5;1850,0;5
103;ceu_aberto;170,0;5;2300,0;5
104;nublado;170,0;5;3000,0;5
105;nublado;170,0;5;2650,0;5
106;ceu_aberto;170,0;5;2850,0;5
107;ceu_aberto;170,0;5;1750,0;5
108;nublado;170,0;5;1550,0;5
109;nublado;170,0;5;1850,0;5
110;parcialmente_nublado;170,0;5;2400,0;5
111;ceu_aberto;170,0;5;2550,0;5
112;ceu_aberto;170,0;5;1550,0;5
113;nublado;170,0;5;2550,0;5
114;ceu_aberto;170,0;5;1150,0;5
115;nublado;170,0;5;2400,0;5
116;nublado;170,0;5;2250,0;5
117;nublado;170,0;5;1050,0;5
118;parcialmente_nublado;170,0;5;2050,0;5
119;ceu_aberto;170,0;5;1350,0;5
120;nublado;170,0;5;1500,0;5
121;nublado;170,0;5;2000,0;5
122;parcialmente_nublado;170,0;5;1100,0;5
123;parcialmente_nublado;170,0;5;2200,0;5
124;nublado;170,0;5;1500,0;5
125;ceu_aberto;170,0;5;2200,0;5
126;ceu_aberto;170,0;5;1450,0;5
127;ceu_aberto;170,0;5;2200,0;5
128;ceu_aberto;170,0;5;3007,3;5
129;parcialmente_nublado;170,0;5;1900,0;5
130;ceu_aberto;170,0;5;1500,0;5
131;parcialmente_nublado;170,0;5;3000,0;5
132;nublado;170,0;5;1500,0;5
133;ceu_aberto;170,0;5;2100,0;5
134;nublado;170,0;5;1050,0;5
135;parcialmente_nublado;170,0;5;1400,0;5
136;parcialmente_nublado;170,0;5;2050,0;5
137;ceu_aberto;170,0;5;2000,0;5
138;parcialmente_nublado;170,0;5;2250,0;5
139;parcialmente_nublado;170,0;5;1850,0;5
140;ceu_aberto;170,0;5;2250,0;5
141;nublado;170,0;5;2400,0;5
142;parcialmente_nublado;170,0;5;1300,0;5
143;nublado;170,0;5;2250,0;5
144;ceu_aberto;170,0;5;900,0;5
145;parcialmente_nublado;170,0;5;2200,0;5
146;nublado;170,0;5;1450,0;5
147;ceu_aberto;170,0;5;2200,0;5
148;ceu_aberto;170,0;5;1400,0;5
149;parcialmente_nublado;170,0;5;1950,0;5
150;nublado;170,0;5;1850,0;5
=======
1;nublado;170,0;5;2200,0;5
2;ceu_aberto;170,0;5;1750,0;5
3;ceu_aberto;170,0;5;1300,0;5
4;nublado;170,0;5;1950,0;5
5;parcialmente_nublado;170,0;5;1450,0;5
6;ceu_aberto;170,0;5;1650,0;5
7;nublado;170,0;5;1700,0;5
8;ceu_aberto;170,0;5;1550,0;5
9;nublado;170,0;5;850,0;5
10;ceu_aberto;170,0;5;2550,0;5
11;parcialmente_nublado;170,0;5;1400,0;5
12;ceu_aberto;170,0;5;2600,0;5
13;ceu_aberto;170,0;5;2450,0;5
14;nublado;170,0;5;2350,0;5
15;parcialmente_nublado;170,0;5;1800,0;5
16;nublado;170,0;5;1450,0;5
17;nublado;170,0;5;3007,3;5
18;ceu_aberto;170,0;5;2200,0;5
19;ceu_aberto;170,0;5;1500,0;5
20;ceu_aberto;170,0;5;1050,0;5
21;parcialmente_nublado;170,0;5;2900,0;5
22;ceu_aberto;170,0;5;2200,0;5
23;ceu_aberto;170,0;5;2600,0;5
24;ceu_aberto;170,0;5;1350,0;5
25;nublado;170,0;5;2750,0;5
26;nublado;170,0;5;2250,0;5
27;nublado;170,0;5;1950,0;5
28;ceu_aberto;170,0;5;2450,0;5
29;nublado;170,0;5;2900,0;5
30;parcialmente_nublado;170,0;5;2800,0;5
31;nublado;170,0;5;1850,0;5
32;nublado;170,0;5;2800,0;5
33;nublado;170,0;5;1300,0;5
34;parcialmente_nublado;170,0;5;1550,0;5
35;ceu_aberto;170,0;5;1150,0;5
36;nublado;170,0;5;1900,0;5
37;nublado;170,0;5;850,0;5
38;nublado;170,0;5;1800,0;5
39;parcialmente_nublado;170,0;5;2200,0;5
40;ceu_aberto;170,0;5;1650,0;5
41;ceu_aberto;170,0;5;1800,0;5
42;parcialmente_nublado;170,0;5;1450,0;5
43;ceu_aberto;170,0;5;1850,0;5
44;parcialmente_nublado;170,0;5;1200,0;5
45;nublado;170,0;5;1950,0;5
46;ceu_aberto;170,0;5;1450,0;5
47;parcialmente_nublado;170,0;5;2100,0;5
48;parcialmente_nublado;170,0;5;2100,0;5
49;parcialmente_nublado;170,0;5;2350,0;5
50;nublado;170,0;5;2500,0;5
>>>>>>> origin/feature/controle_primario
