id_realizacao;tipo_dia;penetracao_pct;pv_unidades;pv_potencia_total_kw;bess_unidades;bess_potencia_total_kw;razao_bess_pv
132;ceu_aberto;130,0;5;2299,7;5;804,89;0,35
133;ceu_aberto;130,0;5;2299,7;5;804,9;0,35
134;nublado;130,0;5;2299,71;5;804,89;0,35
135;ceu_aberto;130,0;5;2299,71;5;804,91;0,35
136;parcialmente_nublado;130,0;5;2299,69;5;804,9;0,35
137;nublado;130,0;5;2299,71;5;804,89;0,35
138;parcialmente_nublado;130,0;5;2299,69;5;804,9;0,35
139;ceu_aberto;130,0;5;2299,71;5;804,91;0,35
140;parcialmente_nublado;130,0;5;2299,71;5;804,9;0,35
141;ceu_aberto;130,0;5;2299,71;5;804,89;0,35
142;parcialmente_nublado;130,0;5;2299,69;5;804,9;0,35
143;parcialmente_nublado;130,0;5;2299,7;5;804,9;0,35
144;ceu_aberto;130,0;5;2299,7;5;804,89;0,35
145;parcialmente_nublado;130,0;5;2299,7;5;804,9;0,35
146;ceu_aberto;130,0;5;2299,71;5;804,89;0,35
147;parcialmente_nublado;130,0;5;2299,7;5;804,89;0,35
148;parcialmente_nublado;130,0;5;2299,7;5;804,89;0,35
149;parcialmente_nublado;130,0;5;2299,7;5;804,89;0,35
150;parcialmente_nublado;130,0;5;2299,69;5;804,9;0,35
151;ceu_aberto;130,0;5;2299,7;5;804,89;0,35
152;nublado;130,0;5;2299,7;5;804,9;0,35
153;ceu_aberto;130,0;5;2299,71;5;804,9;0,35
154;nublado;130,0;5;2299,69;5;804,89;0,35
155;parcialmente_nublado;130,0;5;2299,7;5;804,89;0,35
156;parcialmente_nublado;130,0;5;2299,7;5;804,89;0,35
157;parcialmente_nublado;130,0;5;2299,69;5;804,9;0,35
158;parcialmente_nublado;130,0;5;2299,7;5;804,89;0,35
159;parcialmente_nublado;130,0;5;2299,7;5;804,9;0,35
160;parcialmente_nublado;130,0;5;2299,7200000000003;5;804,89;0,35
161;nublado;130,0;5;2299,7;5;804,9;0,35
162;parcialmente_nublado;130,0;5;2299,7;5;804,9;0,35
163;parcialmente_nublado;130,0;5;2299,7;5;804,89;0,35
164;ceu_aberto;130,0;5;2299,7;5;804,89;0,35
165;parcialmente_nublado;130,0;5;2299,7;5;804,9;0,35
166;ceu_aberto;130,0;5;2299,7;5;804,89;0,35
167;ceu_aberto;130,0;5;2299,7;5;804,89;0,35
168;parcialmente_nublado;130,0;5;2299,7;5;804,9;0,35
169;parcialmente_nublado;130,0;5;2299,7;5;804,89;0,35
170;parcialmente_nublado;130,0;5;2299,7;5;804,88;0,35
171;nublado;130,0;5;2299,71;5;804,89;0,35
172;parcialmente_nublado;130,0;5;2299,71;5;804,91;0,35
173;ceu_aberto;130,0;5;2299,69;5;804,9;0,35
174;ceu_aberto;130,0;5;2299,7;5;804,89;0,35
175;ceu_aberto;130,0;5;2299,71;5;804,9;0,35
176;nublado;130,0;5;2299,69;5;804,89;0,35
177;ceu_aberto;130,0;5;2299,7;5;804,9;0,35
178;nublado;130,0;5;2299,7;5;804,89;0,35
179;ceu_aberto;130,0;5;2299,7;5;804,89;0,35
180;ceu_aberto;130,0;5;2299,69;5;804,89;0,35
181;ceu_aberto;130,0;5;2299,7;5;804,9;0,35
182;ceu_aberto;130,0;5;2299,7;5;804,9;0,35
183;parcialmente_nublado;130,0;5;2299,7;5;804,89;0,35
184;ceu_aberto;130,0;5;2299,7;5;804,9;0,35
185;ceu_aberto;130,0;5;2299,69;5;804,9;0,35
186;parcialmente_nublado;130,0;5;2299,7;5;804,89;0,35
187;parcialmente_nublado;130,0;5;2299,71;5;804,9;0,35
188;ceu_aberto;130,0;5;2299,7;5;804,9;0,35
189;parcialmente_nublado;130,0;5;2299,71;5;804,89;0,35
190;nublado;130,0;5;2299,7;5;804,89;0,35
191;parcialmente_nublado;130,0;5;2299,7;5;804,9;0,35
192;ceu_aberto;130,0;5;2299,69;5;804,9;0,35
193;ceu_aberto;130,0;5;2299,7;5;804,89;0,35
194;parcialmente_nublado;130,0;5;2299,69;5;804,89;0,35
195;ceu_aberto;130,0;5;2299,71;5;804,89;0,35
196;parcialmente_nublado;130,0;5;2299,71;5;804,89;0,35
197;parcialmente_nublado;130,0;5;2299,7;5;804,89;0,35
198;ceu_aberto;130,0;5;2299,7;5;804,89;0,35
199;ceu_aberto;130,0;5;2299,7;5;804,89;0,35
200;ceu_aberto;130,0;5;2299,71;5;804,89;0,35
201;parcialmente_nublado;130,0;5;2299,7;5;804,89;0,35
202;nublado;130,0;5;2299,7;5;804,89;0,35
203;parcialmente_nublado;130,0;5;2299,69;5;804,9;0,35
204;parcialmente_nublado;130,0;5;2299,7;5;804,89;0,35
205;ceu_aberto;130,0;5;2299,71;5;804,89;0,35
206;ceu_aberto;130,0;5;2299,71;5;804,91;0,35
207;nublado;130,0;5;2299,7;5;804,9;0,35
208;ceu_aberto;130,0;5;2299,71;5;804,89;0,35
209;parcialmente_nublado;130,0;5;2299,71;5;804,9;0,35
210;parcialmente_nublado;130,0;5;2299,7;5;804,89;0,35
211;nublado;130,0;5;2299,7;5;804,9;0,35
212;parcialmente_nublado;130,0;5;2299,71;5;804,89;0,35
213;nublado;130,0;5;2299,7;5;804,9;0,35
214;ceu_aberto;130,0;5;2299,71;5;804,89;0,35
215;ceu_aberto;130,0;5;2299,69;5;804,9;0,35
216;ceu_aberto;130,0;5;2299,7;5;804,89;0,35
217;ceu_aberto;130,0;5;2299,71;5;804,88;0,35
218;nublado;130,0;5;2299,7;5;804,89;0,35
219;ceu_aberto;130,0;5;2299,7;5;804,9;0,35
220;ceu_aberto;130,0;5;2299,71;5;804,9;0,35
221;parcialmente_nublado;130,0;5;2299,7;5;804,89;0,35
222;ceu_aberto;130,0;5;2299,7;5;804,9;0,35
223;nublado;130,0;5;2299,7;5;804,9;0,35
224;nublado;130,0;5;2299,7;5;804,9;0,35
225;parcialmente_nublado;130,0;5;2299,7;5;804,9;0,35
226;nublado;130,0;5;2299,69;5;804,9;0,35
227;nublado;130,0;5;2299,69;5;804,89;0,35
228;ceu_aberto;130,0;5;2299,71;5;804,9;0,35
229;parcialmente_nublado;130,0;5;2299,7;5;804,89;0,35
230;ceu_aberto;130,0;5;2299,7;5;804,89;0,35
231;nublado;130,0;5;2299,7;5;804,9;0,35
232;nublado;130,0;5;2299,71;5;804,89;0,35
233;ceu_aberto;130,0;5;2299,7;5;804,9;0,35
234;ceu_aberto;130,0;5;2299,7;5;804,89;0,35
235;ceu_aberto;130,0;5;2299,7;5;804,9;0,35
236;ceu_aberto;130,0;5;2299,69;5;804,9;0,35
237;parcialmente_nublado;130,0;5;2299,7;5;804,89;0,35
238;ceu_aberto;130,0;5;2299,7;5;804,88;0,35
239;ceu_aberto;130,0;5;2299,7;5;804,9;0,35
240;nublado;130,0;5;2299,7;5;804,89;0,35
241;ceu_aberto;130,0;5;2299,69;5;804,89;0,35
242;parcialmente_nublado;130,0;5;2299,7;5;804,9;0,35
243;ceu_aberto;130,0;5;2299,71;5;804,89;0,35
244;ceu_aberto;130,0;5;2299,7;5;804,89;0,35
245;parcialmente_nublado;130,0;5;2299,7;5;804,88;0,35
246;parcialmente_nublado;130,0;5;2299,71;5;804,89;0,35
247;parcialmente_nublado;130,0;5;2299,71;5;804,9;0,35
248;ceu_aberto;130,0;5;2299,7;5;804,89;0,35
249;parcialmente_nublado;130,0;5;2299,7;5;804,88;0,35
250;parcialmente_nublado;130,0;5;2299,7;5;804,9;0,35
251;parcialmente_nublado;130,0;5;2299,69;5;804,9;0,35
252;ceu_aberto;130,0;5;2299,7;5;804,89;0,35
253;ceu_aberto;130,0;5;2299,7;5;804,91;0,35
254;nublado;130,0;5;2299,7;5;804,89;0,35
255;parcialmente_nublado;130,0;5;2299,69;5;804,9;0,35
256;ceu_aberto;130,0;5;2299,71;5;804,9;0,35
257;nublado;130,0;5;2299,71;5;804,9;0,35
258;parcialmente_nublado;130,0;5;2299,71;5;804,9;0,35
259;parcialmente_nublado;130,0;5;2299,7;5;804,89;0,35
260;parcialmente_nublado;130,0;5;2299,7;5;804,89;0,35
261;ceu_aberto;130,0;5;2299,69;5;804,89;0,35
262;nublado;130,0;5;2299,71;5;804,89;0,35
263;ceu_aberto;130,0;5;2299,71;5;804,9;0,35
264;nublado;130,0;5;2299,7;5;804,89;0,35
265;parcialmente_nublado;130,0;5;2299,69;5;804,89;0,35
266;ceu_aberto;130,0;5;2299,69;5;804,9;0,35
267;ceu_aberto;130,0;5;2299,71;5;804,9;0,35
268;ceu_aberto;130,0;5;2299,7;5;804,9;0,35
269;parcialmente_nublado;130,0;5;2299,7;5;804,9;0,35
270;nublado;130,0;5;2299,69;5;804,9;0,35
271;ceu_aberto;130,0;5;2299,7;5;804,89;0,35
272;ceu_aberto;130,0;5;2299,7;5;804,9;0,35
273;nublado;130,0;5;2299,7;5;804,9;0,35
274;nublado;130,0;5;2299,72;5;804,89;0,35
275;nublado;130,0;5;2299,7;5;804,9;0,35
276;nublado;130,0;5;2299,71;5;804,89;0,35
277;parcialmente_nublado;130,0;5;2299,71;5;804,9;0,35
278;ceu_aberto;130,0;5;2299,7;5;804,9;0,35
279;parcialmente_nublado;130,0;5;2299,7;5;804,9;0,35
280;parcialmente_nublado;130,0;5;2299,7;5;804,9;0,35
281;ceu_aberto;130,0;5;2299,7;5;804,89;0,35
282;parcialmente_nublado;130,0;5;2299,7;5;804,88;0,35
283;nublado;130,0;5;2299,7;5;804,9;0,35
284;parcialmente_nublado;130,0;5;2299,71;5;804,89;0,35
285;parcialmente_nublado;130,0;5;2299,71;5;804,89;0,35
286;parcialmente_nublado;130,0;5;2299,7;5;804,88;0,35
287;parcialmente_nublado;130,0;5;2299,7;5;804,89;0,35
288;ceu_aberto;130,0;5;2299,69;5;804,89;0,35
289;ceu_aberto;130,0;5;2299,69;5;804,89;0,35
290;parcialmente_nublado;130,0;5;2299,7;5;804,89;0,35
291;nublado;130,0;5;2299,7;5;804,9;0,35
292;parcialmente_nublado;130,0;5;2299,7;5;804,88;0,35
293;parcialmente_nublado;130,0;5;2299,7;5;804,9;0,35
294;nublado;130,0;5;2299,71;5;804,89;0,35
295;ceu_aberto;130,0;5;2299,71;5;804,89;0,35
296;parcialmente_nublado;130,0;5;2299,69;5;804,89;0,35
297;ceu_aberto;130,0;5;2299,71;5;804,9;0,35
298;ceu_aberto;130,0;5;2299,7;5;804,89;0,35
299;nublado;130,0;5;2299,7;5;804,9;0,35
300;nublado;130,0;5;2299,71;5;804,9;0,35
301;ceu_aberto;130,0;5;2299,69;5;804,88;0,35
302;ceu_aberto;130,0;5;2299,7000000000003;5;804,9;0,35
303;ceu_aberto;130,0;5;2299,7;5;804,89;0,35
304;nublado;130,0;5;2299,69;5;804,9;0,35
305;ceu_aberto;130,0;5;2299,69;5;804,89;0,35
306;parcialmente_nublado;130,0;5;2299,7;5;804,89;0,35
307;ceu_aberto;130,0;5;2299,7;5;804,89;0,35
308;ceu_aberto;130,0;5;2299,7;5;804,88;0,35
309;parcialmente_nublado;130,0;5;2299,7;5;804,9;0,35
310;ceu_aberto;130,0;5;2299,7;5;804,89;0,35
311;ceu_aberto;130,0;5;2299,7;5;804,88;0,35
312;parcialmente_nublado;130,0;5;2299,69;5;804,9;0,35
313;parcialmente_nublado;130,0;5;2299,69;5;804,89;0,35
314;parcialmente_nublado;130,0;5;2299,71;5;804,9;0,35
315;parcialmente_nublado;130,0;5;2299,69;5;804,89;0,35
316;ceu_aberto;130,0;5;2299,7;5;804,89;0,35
317;ceu_aberto;130,0;5;2299,71;5;804,89;0,35
318;ceu_aberto;130,0;5;2299,7;5;804,9;0,35
319;parcialmente_nublado;130,0;5;2299,7;5;804,9;0,35
320;ceu_aberto;130,0;5;2299,7;5;804,9;0,35
321;ceu_aberto;130,0;5;2299,71;5;804,9;0,35
322;ceu_aberto;130,0;5;2299,7;5;804,89;0,35
323;nublado;130,0;5;2299,71;5;804,89;0,35
324;ceu_aberto;130,0;5;2299,7;5;804,89;0,35
325;nublado;130,0;5;2299,69;5;804,9;0,35
326;parcialmente_nublado;130,0;5;2299,7;5;804,9;0,35
327;ceu_aberto;130,0;5;2299,69;5;804,89;0,35
328;ceu_aberto;130,0;5;2299,71;5;804,9;0,35
329;nublado;130,0;5;2299,7;5;804,89;0,35
330;parcialmente_nublado;130,0;5;2299,69;5;804,9;0,35
331;ceu_aberto;130,0;5;2299,7;5;804,89;0,35
332;nublado;130,0;5;2299,7;5;804,9;0,35
333;ceu_aberto;130,0;5;2299,7;5;804,89;0,35
334;nublado;130,0;5;2299,7;5;804,89;0,35
335;ceu_aberto;130,0;5;2299,7;5;804,89;0,35
336;ceu_aberto;130,0;5;2299,7;5;804,88;0,35
337;ceu_aberto;130,0;5;2299,7;5;804,9;0,35
338;nublado;130,0;5;2299,71;5;804,9;0,35
339;parcialmente_nublado;130,0;5;2299,7;5;804,89;0,35
340;parcialmente_nublado;130,0;5;2299,7;5;804,9;0,35
341;parcialmente_nublado;130,0;5;2299,7;5;804,9;0,35
342;ceu_aberto;130,0;5;2299,7;5;804,9;0,35
343;ceu_aberto;130,0;5;2299,7;5;804,9;0,35
344;parcialmente_nublado;130,0;5;2299,7000000000003;5;804,9;0,35
345;ceu_aberto;130,0;5;2299,71;5;804,9;0,35
346;nublado;130,0;5;2299,7;5;804,9;0,35
347;ceu_aberto;130,0;5;2299,71;5;804,9;0,35
348;ceu_aberto;130,0;5;2299,7000000000003;5;804,89;0,35
349;ceu_aberto;130,0;5;2299,71;5;804,9;0,35
350;parcialmente_nublado;130,0;5;2299,7;5;804,9;0,35
351;nublado;130,0;5;2299,7;5;804,89;0,35
352;parcialmente_nublado;130,0;5;2299,71;5;804,89;0,35
353;parcialmente_nublado;130,0;5;2299,71;5;804,9;0,35
354;ceu_aberto;130,0;5;2299,69;5;804,9;0,35
355;ceu_aberto;130,0;5;2299,69;5;804,89;0,35
356;ceu_aberto;130,0;5;2299,69;5;804,9;0,35
357;ceu_aberto;130,0;5;2299,7;5;804,89;0,35
358;ceu_aberto;130,0;5;2299,71;5;804,9;0,35
359;parcialmente_nublado;130,0;5;2299,7;5;804,89;0,35
360;parcialmente_nublado;130,0;5;2299,7;5;804,89;0,35
361;parcialmente_nublado;130,0;5;2299,7;5;804,89;0,35
362;nublado;130,0;5;2299,7;5;804,88;0,35
363;ceu_aberto;130,0;5;2299,7;5;804,9;0,35
364;ceu_aberto;130,0;5;2299,69;5;804,89;0,35
365;parcialmente_nublado;130,0;5;2299,69;5;804,9;0,35
366;parcialmente_nublado;130,0;5;2299,69;5;804,9;0,35
367;ceu_aberto;130,0;5;2299,7;5;804,88;0,35
368;nublado;130,0;5;2299,7;5;804,9;0,35
369;nublado;130,0;5;2299,7;5;804,9;0,35
370;ceu_aberto;130,0;5;2299,71;5;804,89;0,35
371;ceu_aberto;130,0;5;2299,69;5;804,9;0,35
372;nublado;130,0;5;2299,69;5;804,9;0,35
373;parcialmente_nublado;130,0;5;2299,69;5;804,9;0,35
374;parcialmente_nublado;130,0;5;2299,7;5;804,9;0,35
375;ceu_aberto;130,0;5;2299,69;5;804,89;0,35
376;ceu_aberto;130,0;5;2299,69;5;804,88;0,35
377;ceu_aberto;130,0;5;2299,69;5;804,89;0,35
378;parcialmente_nublado;130,0;5;2299,7;5;804,89;0,35
379;parcialmente_nublado;130,0;5;2299,7;5;804,89;0,35
380;ceu_aberto;130,0;5;2299,69;5;804,89;0,35
381;parcialmente_nublado;130,0;5;2299,71;5;804,89;0,35
382;nublado;130,0;5;2299,7;5;804,89;0,35
383;parcialmente_nublado;130,0;5;2299,69;5;804,9;0,35
384;ceu_aberto;130,0;5;2299,7;5;804,9;0,35
385;parcialmente_nublado;130,0;5;2299,7;5;804,9;0,35
386;ceu_aberto;130,0;5;2299,7;5;804,9;0,35
387;ceu_aberto;130,0;5;2299,7;5;804,9;0,35
388;ceu_aberto;130,0;5;2299,7;5;804,9;0,35
389;ceu_aberto;130,0;5;2299,7;5;804,89;0,35
390;nublado;130,0;5;2299,71;5;804,89;0,35
391;ceu_aberto;130,0;5;2299,7;5;804,9;0,35
392;ceu_aberto;130,0;5;2299,7;5;804,89;0,35
393;parcialmente_nublado;130,0;5;2299,69;5;804,89;0,35
394;ceu_aberto;130,0;5;2299,69;5;804,89;0,35
395;ceu_aberto;130,0;5;2299,7;5;804,89;0,35
396;ceu_aberto;130,0;5;2299,7;5;804,9;0,35
397;nublado;130,0;5;2299,7;5;804,9;0,35
398;ceu_aberto;130,0;5;2299,7;5;804,89;0,35
399;ceu_aberto;130,0;5;2299,69;5;804,89;0,35
400;ceu_aberto;130,0;5;2299,69;5;804,9;0,35
401;parcialmente_nublado;130,0;5;2299,71;5;804,89;0,35
402;ceu_aberto;130,0;5;2299,69;5;804,9;0,35
403;parcialmente_nublado;130,0;5;2299,7;5;804,89;0,35
404;parcialmente_nublado;130,0;5;2299,69;5;804,9;0,35
405;parcialmente_nublado;130,0;5;2299,7;5;804,9;0,35
406;ceu_aberto;130,0;5;2299,71;5;804,9;0,35
407;ceu_aberto;130,0;5;2299,71;5;804,9;0,35
408;parcialmente_nublado;130,0;5;2299,7;5;804,9;0,35
409;parcialmente_nublado;130,0;5;2299,7;5;804,89;0,35
410;ceu_aberto;130,0;5;2299,7;5;804,89;0,35
411;ceu_aberto;130,0;5;2299,7;5;804,89;0,35
412;ceu_aberto;130,0;5;2299,7;5;804,9;0,35
413;nublado;130,0;5;2299,71;5;804,9;0,35
414;parcialmente_nublado;130,0;5;2299,7;5;804,89;0,35
415;ceu_aberto;130,0;5;2299,7;5;804,89;0,35
416;nublado;130,0;5;2299,7;5;804,89;0,35
417;ceu_aberto;130,0;5;2299,7;5;804,9;0,35
418;parcialmente_nublado;130,0;5;2299,7;5;804,89;0,35
419;parcialmente_nublado;130,0;5;2299,7;5;804,89;0,35
420;parcialmente_nublado;130,0;5;2299,7;5;804,89;0,35
421;ceu_aberto;130,0;5;2299,71;5;804,89;0,35
422;parcialmente_nublado;130,0;5;2299,7;5;804,9;0,35
423;parcialmente_nublado;130,0;5;2299,71;5;804,89;0,35
424;parcialmente_nublado;130,0;5;2299,69;5;804,88;0,35
425;nublado;130,0;5;2299,7;5;804,9;0,35
426;ceu_aberto;130,0;5;2299,7;5;804,89;0,35
427;nublado;130,0;5;2299,69;5;804,9;0,35
428;ceu_aberto;130,0;5;2299,69;5;804,9;0,35
429;ceu_aberto;130,0;5;2299,7;5;804,9;0,35
430;ceu_aberto;130,0;5;2299,7;5;804,89;0,35
431;parcialmente_nublado;130,0;5;2299,69;5;804,9;0,35
432;ceu_aberto;130,0;5;2299,71;5;804,9;0,35
433;parcialmente_nublado;130,0;5;2299,71;5;804,9;0,35
434;ceu_aberto;130,0;5;2299,7;5;804,89;0,35
435;ceu_aberto;130,0;5;2299,7;5;804,89;0,35
436;ceu_aberto;130,0;5;2299,69;5;804,9;0,35
437;ceu_aberto;130,0;5;2299,7;5;804,89;0,35
438;ceu_aberto;130,0;5;2299,69;5;804,89;0,35
439;nublado;130,0;5;2299,71;5;804,9;0,35
440;ceu_aberto;130,0;5;2299,7;5;804,89;0,35
441;parcialmente_nublado;130,0;5;2299,69;5;804,89;0,35
442;parcialmente_nublado;130,0;5;2299,7;5;804,89;0,35
443;parcialmente_nublado;130,0;5;2299,69;5;804,89;0,35
444;parcialmente_nublado;130,0;5;2299,7000000000003;5;804,9;0,35
445;ceu_aberto;130,0;5;2299,7;5;804,89;0,35
446;parcialmente_nublado;130,0;5;2299,7;5;804,89;0,35
