id_realizacao;tipo_dia;classe;nome;barra;potencia_kw;capacidade_kwh;perfil
3;parcialmente_nublado;Storage;BESS_barra844;844;164,06;568.8;BESS_fixo
3;parcialmente_nublado;Storage;BESS_barra848;848;146,33;298.74;BESS_fixo
3;parcialmente_nublado;Storage;BESS_barra890;890;181,2;581.14;BESS_fixo
4;ceu_aberto;PVSystem;PV_barra860;860;453,44;;PV_irr_real4
4;ceu_aberto;PVSystem;PV_barra840;840;461,6;;PV_irr_real4
4;ceu_aberto;PVSystem;PV_barra844;844;452,25;;PV_irr_real4
4;ceu_aberto;PVSystem;PV_barra848;848;478,48;;PV_irr_real4
4;ceu_aberto;PVSystem;PV_barra890;890;453,92;;PV_irr_real4
4;ceu_aberto;Storage;BESS_barra860;860;138,48;367.32;BESS_fixo
4;ceu_aberto;Storage;BESS_barra840;840;169,88;665.3;BESS_fixo
4;ceu_aberto;Storage;BESS_barra844;844;146,42;524.94;BESS_fixo
4;ceu_aberto;Storage;BESS_barra848;848;163,24;356.72;BESS_fixo
4;ceu_aberto;Storage;BESS_barra890;890;186,87;471.29;BESS_fixo
5;ceu_aberto;PVSystem;PV_barra860;860;472,25;;PV_irr_real5
5;ceu_aberto;PVSystem;PV_barra840;840;421,52;;PV_irr_real5
5;ceu_aberto;PVSystem;PV_barra844;844;419,76;;PV_irr_real5
5;ceu_aberto;PVSystem;PV_barra848;848;459,43;;PV_irr_real5
5;ceu_aberto;PVSystem;PV_barra890;890;526,75;;PV_irr_real5
5;ceu_aberto;Storage;BESS_barra860;860;153,0;572.58;BESS_fixo
5;ceu_aberto;Storage;BESS_barra840;840;157,7;399.68;BESS_fixo
5;ceu_aberto;Storage;BESS_barra844;844;180,76;680.87;BESS_fixo
5;ceu_aberto;Storage;BESS_barra848;848;154,66;407.6;BESS_fixo
5;ceu_aberto;Storage;BESS_barra890;890;158,78;596.82;BESS_fixo
6;parcialmente_nublado;PVSystem;PV_barra860;860;420,4;;PV_irr_real6
6;parcialmente_nublado;PVSystem;PV_barra840;840;481,28;;PV_irr_real6
6;parcialmente_nublado;PVSystem;PV_barra844;844;441,34;;PV_irr_real6
6;parcialmente_nublado;PVSystem;PV_barra848;848;532,7;;PV_irr_real6
6;parcialmente_nublado;PVSystem;PV_barra890;890;423,97;;PV_irr_real6
6;parcialmente_nublado;Storage;BESS_barra860;860;162,19;325.96;BESS_fixo
6;parcialmente_nublado;Storage;BESS_barra840;840;151,32;601.09;BESS_fixo
6;parcialmente_nublado;Storage;BESS_barra844;844;158,73;465.11;BESS_fixo
6;parcialmente_nublado;Storage;BESS_barra848;848;171,05;383.47;BESS_fixo
6;parcialmente_nublado;Storage;BESS_barra890;890;161,61;540.87;BESS_fixo
7;ceu_aberto;PVSystem;PV_barra860;860;495,55;;PV_irr_real7
7;ceu_aberto;PVSystem;PV_barra840;840;470,55;;PV_irr_real7
7;ceu_aberto;PVSystem;PV_barra844;844;422,19;;PV_irr_real7
7;ceu_aberto;PVSystem;PV_barra848;848;451,24;;PV_irr_real7
7;ceu_aberto;PVSystem;PV_barra890;890;460,18;;PV_irr_real7
7;ceu_aberto;Storage;BESS_barra860;860;167,28;480.07;BESS_fixo
7;ceu_aberto;Storage;BESS_barra840;840;182,06;408.58;BESS_fixo
7;ceu_aberto;Storage;BESS_barra844;844;172,0;464.41;BESS_fixo
7;ceu_aberto;Storage;BESS_barra848;848;147,53;545.05;BESS_fixo
7;ceu_aberto;Storage;BESS_barra890;890;136,01;401.15;BESS_fixo
8;parcialmente_nublado;PVSystem;PV_barra860;860;482,89;;PV_irr_real8
8;parcialmente_nublado;PVSystem;PV_barra840;840;480,47;;PV_irr_real8
8;parcialmente_nublado;PVSystem;PV_barra844;844;484,54;;PV_irr_real8
8;parcialmente_nublado;PVSystem;PV_barra848;848;445,64;;PV_irr_real8
8;parcialmente_nublado;PVSystem;PV_barra890;890;406,15;;PV_irr_real8
8;parcialmente_nublado;Storage;BESS_barra860;860;142,57;510.62;BESS_fixo
8;parcialmente_nublado;Storage;BESS_barra840;840;171,31;665.87;BESS_fixo
8;parcialmente_nublado;Storage;BESS_barra844;844;160,34;533.77;BESS_fixo
8;parcialmente_nublado;Storage;BESS_barra848;848;160,3;378.21;BESS_fixo
8;parcialmente_nublado;Storage;BESS_barra890;890;170,37;597.92;BESS_fixo
9;parcialmente_nublado;PVSystem;PV_barra860;860;437,61;;PV_irr_real9
9;parcialmente_nublado;PVSystem;PV_barra840;840;499,62;;PV_irr_real9
9;parcialmente_nublado;PVSystem;PV_barra844;844;492,16;;PV_irr_real9
9;parcialmente_nublado;PVSystem;PV_barra848;848;440,1;;PV_irr_real9
9;parcialmente_nublado;PVSystem;PV_barra890;890;430,2;;PV_irr_real9
9;parcialmente_nublado;Storage;BESS_barra860;860;155,95;602.31;BESS_fixo
9;parcialmente_nublado;Storage;BESS_barra840;840;173,45;366.16;BESS_fixo
9;parcialmente_nublado;Storage;BESS_barra844;844;175,1;499.69;BESS_fixo
9;parcialmente_nublado;Storage;BESS_barra848;848;137,21;531.3;BESS_fixo
9;parcialmente_nublado;Storage;BESS_barra890;890;163,18;363.65;BESS_fixo
10;parcialmente_nublado;PVSystem;PV_barra860;860;461,86;;PV_irr_real10
10;parcialmente_nublado;PVSystem;PV_barra840;840;452,66;;PV_irr_real10
10;parcialmente_nublado;PVSystem;PV_barra844;844;479,41;;PV_irr_real10
10;parcialmente_nublado;PVSystem;PV_barra848;848;496,42;;PV_irr_real10
10;parcialmente_nublado;PVSystem;PV_barra890;890;409,35;;PV_irr_real10
10;parcialmente_nublado;Storage;BESS_barra860;860;185,56;515.61;BESS_fixo
10;parcialmente_nublado;Storage;BESS_barra840;840;147,93;488.26;BESS_fixo
10;parcialmente_nublado;Storage;BESS_barra844;844;155,28;608.49;BESS_fixo
10;parcialmente_nublado;Storage;BESS_barra848;848;145,23;312.89;BESS_fixo
10;parcialmente_nublado;Storage;BESS_barra890;890;170,88;429.07;BESS_fixo
11;ceu_aberto;PVSystem;PV_barra860;860;433,2;;PV_irr_real11
11;ceu_aberto;PVSystem;PV_barra840;840;466,24;;PV_irr_real11
11;ceu_aberto;PVSystem;PV_barra844;844;492,77;;PV_irr_real11
11;ceu_aberto;PVSystem;PV_barra848;848;511,6;;PV_irr_real11
11;ceu_aberto;PVSystem;PV_barra890;890;395,89;;PV_irr_real11
11;ceu_aberto;Storage;BESS_barra860;860;153,6;559.14;BESS_fixo
11;ceu_aberto;Storage;BESS_barra840;840;192,51;529.59;BESS_fixo
11;ceu_aberto;Storage;BESS_barra844;844;164,12;383.73;BESS_fixo
11;ceu_aberto;Storage;BESS_barra848;848;148,84;382.25;BESS_fixo
11;ceu_aberto;Storage;BESS_barra890;890;145,82;365.22;BESS_fixo
12;ceu_aberto;PVSystem;PV_barra860;860;529,01;;PV_irr_real12
12;ceu_aberto;PVSystem;PV_barra840;840;416,23;;PV_irr_real12
12;ceu_aberto;PVSystem;PV_barra844;844;448,27;;PV_irr_real12
12;ceu_aberto;PVSystem;PV_barra848;848;445,19;;PV_irr_real12
12;ceu_aberto;PVSystem;PV_barra890;890;461,0;;PV_irr_real12
12;ceu_aberto;Storage;BESS_barra860;860;145,13;568.01;BESS_fixo
12;ceu_aberto;Storage;BESS_barra840;840;154,07;471.06;BESS_fixo
12;ceu_aberto;Storage;BESS_barra844;844;181,29;684.93;BESS_fixo
12;ceu_aberto;Storage;BESS_barra848;848;151,06;306.77;BESS_fixo
12;ceu_aberto;Storage;BESS_barra890;890;173,35;432.53;BESS_fixo
13;ceu_aberto;PVSystem;PV_barra860;860;421,35;;PV_irr_real13
13;ceu_aberto;PVSystem;PV_barra840;840;388,75;;PV_irr_real13
13;ceu_aberto;PVSystem;PV_barra844;844;467,24;;PV_irr_real13
13;ceu_aberto;PVSystem;PV_barra848;848;507,97;;PV_irr_real13
13;ceu_aberto;PVSystem;PV_barra890;890;514,39;;PV_irr_real13
13;ceu_aberto;Storage;BESS_barra860;860;157,61;436.65;BESS_fixo
13;ceu_aberto;Storage;BESS_barra840;840;160,16;503.69;BESS_fixo
13;ceu_aberto;Storage;BESS_barra844;844;151,84;528.59;BESS_fixo
13;ceu_aberto;Storage;BESS_barra848;848;184,87;456.55;BESS_fixo
13;ceu_aberto;Storage;BESS_barra890;890;150,41;325.47;BESS_fixo
14;nublado;PVSystem;PV_barra860;860;508,1;;PV_irr_real14
14;nublado;PVSystem;PV_barra840;840;440,32;;PV_irr_real14
14;nublado;PVSystem;PV_barra844;844;370,71;;PV_irr_real14
14;nublado;PVSystem;PV_barra848;848;449,05;;PV_irr_real14
14;nublado;PVSystem;PV_barra890;890;531,51;;PV_irr_real14
14;nublado;Storage;BESS_barra860;860;183,99;636.2;BESS_fixo
14;nublado;Storage;BESS_barra840;840;168,92;500.26;BESS_fixo
14;nublado;Storage;BESS_barra844;844;141,92;460.9;BESS_fixo
14;nublado;Storage;BESS_barra848;848;148,07;585.98;BESS_fixo
14;nublado;Storage;BESS_barra890;890;161,99;554.36;BESS_fixo
15;ceu_aberto;PVSystem;PV_barra860;860;506,66;;PV_irr_real15
15;ceu_aberto;PVSystem;PV_barra840;840;426,71;;PV_irr_real15
15;ceu_aberto;PVSystem;PV_barra844;844;513,75;;PV_irr_real15
15;ceu_aberto;PVSystem;PV_barra848;848;426,15;;PV_irr_real15
15;ceu_aberto;PVSystem;PV_barra890;890;426,43;;PV_irr_real15
15;ceu_aberto;Storage;BESS_barra860;860;146,99;453.39;BESS_fixo
15;ceu_aberto;Storage;BESS_barra840;840;184,07;618.5;BESS_fixo
15;ceu_aberto;Storage;BESS_barra844;844;167,01;621.33;BESS_fixo
15;ceu_aberto;Storage;BESS_barra848;848;173,6;516.07;BESS_fixo
15;ceu_aberto;Storage;BESS_barra890;890;133,23;293.41;BESS_fixo
16;parcialmente_nublado;PVSystem;PV_barra860;860;625,86;;PV_irr_real16
16;parcialmente_nublado;PVSystem;PV_barra840;840;445,32;;PV_irr_real16
16;parcialmente_nublado;PVSystem;PV_barra844;844;417,32;;PV_irr_real16
16;parcialmente_nublado;PVSystem;PV_barra848;848;417,98;;PV_irr_real16
16;parcialmente_nublado;PVSystem;PV_barra890;890;393,22;;PV_irr_real16
16;parcialmente_nublado;Storage;BESS_barra860;860;158,12;317.19;BESS_fixo
16;parcialmente_nublado;Storage;BESS_barra840;840;158,5;547.27;BESS_fixo
16;parcialmente_nublado;Storage;BESS_barra844;844;174,19;579.46;BESS_fixo
16;parcialmente_nublado;Storage;BESS_barra848;848;154,21;312.86;BESS_fixo
16;parcialmente_nublado;Storage;BESS_barra890;890;159,87;527.95;BESS_fixo
17;parcialmente_nublado;PVSystem;PV_barra860;860;474,78;;PV_irr_real17
17;parcialmente_nublado;PVSystem;PV_barra840;840;532,04;;PV_irr_real17
17;parcialmente_nublado;PVSystem;PV_barra844;844;476,86;;PV_irr_real17
17;parcialmente_nublado;PVSystem;PV_barra848;848;397,89;;PV_irr_real17
17;parcialmente_nublado;PVSystem;PV_barra890;890;418,13;;PV_irr_real17
17;parcialmente_nublado;Storage;BESS_barra860;860;151,38;368.88;BESS_fixo
17;parcialmente_nublado;Storage;BESS_barra840;840;156,37;619.17;BESS_fixo
17;parcialmente_nublado;Storage;BESS_barra844;844;172,37;507.72;BESS_fixo
17;parcialmente_nublado;Storage;BESS_barra848;848;157,45;321.79;BESS_fixo
17;parcialmente_nublado;Storage;BESS_barra890;890;167,32;564.15;BESS_fixo
18;ceu_aberto;PVSystem;PV_barra860;860;458,52;;PV_irr_real18
18;ceu_aberto;PVSystem;PV_barra840;840;498,67;;PV_irr_real18
18;ceu_aberto;PVSystem;PV_barra844;844;486,99;;PV_irr_real18
18;ceu_aberto;PVSystem;PV_barra848;848;465,54;;PV_irr_real18
18;ceu_aberto;PVSystem;PV_barra890;890;389,98;;PV_irr_real18
18;ceu_aberto;Storage;BESS_barra860;860;151,68;452.73;BESS_fixo
18;ceu_aberto;Storage;BESS_barra840;840;155,92;538.03;BESS_fixo
18;ceu_aberto;Storage;BESS_barra844;844;179,3;668.49;BESS_fixo
18;ceu_aberto;Storage;BESS_barra848;848;159,03;499.13;BESS_fixo
18;ceu_aberto;Storage;BESS_barra890;890;158,96;527.7;BESS_fixo
19;nublado;PVSystem;PV_barra860;860;486,1;;PV_irr_real19
19;nublado;PVSystem;PV_barra840;840;457,71;;PV_irr_real19
19;nublado;PVSystem;PV_barra844;844;417,87;;PV_irr_real19
19;nublado;PVSystem;PV_barra848;848;445,78;;PV_irr_real19
19;nublado;PVSystem;PV_barra890;890;492,24;;PV_irr_real19
19;nublado;Storage;BESS_barra860;860;155,65;484.35;BESS_fixo
19;nublado;Storage;BESS_barra840;840;156,64;373.98;BESS_fixo
19;nublado;Storage;BESS_barra844;844;162,26;466.6;BESS_fixo
19;nublado;Storage;BESS_barra848;848;186,3;672.85;BESS_fixo
19;nublado;Storage;BESS_barra890;890;144,05;300.23;BESS_fixo
20;ceu_aberto;PVSystem;PV_barra860;860;428,76;;PV_irr_real20
20;ceu_aberto;PVSystem;PV_barra840;840;366,8;;PV_irr_real20
20;ceu_aberto;PVSystem;PV_barra844;844;510,25;;PV_irr_real20
20;ceu_aberto;PVSystem;PV_barra848;848;514,03;;PV_irr_real20
20;ceu_aberto;PVSystem;PV_barra890;890;479,86;;PV_irr_real20
20;ceu_aberto;Storage;BESS_barra860;860;181,4;670.36;BESS_fixo
20;ceu_aberto;Storage;BESS_barra840;840;159,3;553.53;BESS_fixo
20;ceu_aberto;Storage;BESS_barra844;844;154,78;515.14;BESS_fixo
20;ceu_aberto;Storage;BESS_barra848;848;169,17;600.67;BESS_fixo
20;ceu_aberto;Storage;BESS_barra890;890;140,23;532.8;BESS_fixo
21;ceu_aberto;PVSystem;PV_barra860;860;461,21;;PV_irr_real21
21;ceu_aberto;PVSystem;PV_barra840;840;527,17;;PV_irr_real21
21;ceu_aberto;PVSystem;PV_barra844;844;489,18;;PV_irr_real21
21;ceu_aberto;PVSystem;PV_barra848;848;395,17;;PV_irr_real21
21;ceu_aberto;PVSystem;PV_barra890;890;426,97;;PV_irr_real21
21;ceu_aberto;Storage;BESS_barra860;860;172,75;483.51;BESS_fixo
21;ceu_aberto;Storage;BESS_barra840;840;149,45;322.79;BESS_fixo
21;ceu_aberto;Storage;BESS_barra844;844;144,16;328.31;BESS_fixo
21;ceu_aberto;Storage;BESS_barra848;848;180,14;456.08;BESS_fixo
21;ceu_aberto;Storage;BESS_barra890;890;158,39;585.81;BESS_fixo
22;parcialmente_nublado;PVSystem;PV_barra860;860;577,14;;PV_irr_real22
22;parcialmente_nublado;PVSystem;PV_barra840;840;472,29;;PV_irr_real22
22;parcialmente_nublado;PVSystem;PV_barra844;844;408,24;;PV_irr_real22
22;parcialmente_nublado;PVSystem;PV_barra848;848;358,06;;PV_irr_real22
22;parcialmente_nublado;PVSystem;PV_barra890;890;483,96;;PV_irr_real22
22;parcialmente_nublado;Storage;BESS_barra860;860;163,81;472.45;BESS_fixo
22;parcialmente_nublado;Storage;BESS_barra840;840;182,66;605.94;BESS_fixo
22;parcialmente_nublado;Storage;BESS_barra844;844;165,41;563.94;BESS_fixo
22;parcialmente_nublado;Storage;BESS_barra848;848;155,78;516.51;BESS_fixo
22;parcialmente_nublado;Storage;BESS_barra890;890;137,22;314.86;BESS_fixo
23;ceu_aberto;PVSystem;PV_barra860;860;464,46;;PV_irr_real23
23;ceu_aberto;PVSystem;PV_barra840;840;479,24;;PV_irr_real23
23;ceu_aberto;PVSystem;PV_barra844;844;488,5;;PV_irr_real23
23;ceu_aberto;PVSystem;PV_barra848;848;450,23;;PV_irr_real23
23;ceu_aberto;PVSystem;PV_barra890;890;417,27;;PV_irr_real23
23;ceu_aberto;Storage;BESS_barra860;860;131,28;332.55;BESS_fixo
23;ceu_aberto;Storage;BESS_barra840;840;181,9;608.1;BESS_fixo
23;ceu_aberto;Storage;BESS_barra844;844;172,5;575.87;BESS_fixo
23;ceu_aberto;Storage;BESS_barra848;848;175,38;517.56;BESS_fixo
23;ceu_aberto;Storage;BESS_barra890;890;143,84;380.32;BESS_fixo
24;nublado;PVSystem;PV_barra860;860;416,16;;PV_irr_real24
24;nublado;PVSystem;PV_barra840;840;439,82;;PV_irr_real24
24;nublado;PVSystem;PV_barra844;844;465,62;;PV_irr_real24
24;nublado;PVSystem;PV_barra848;848;467,61;;PV_irr_real24
24;nublado;PVSystem;PV_barra890;890;510,49;;PV_irr_real24
24;nublado;Storage;BESS_barra860;860;161,18;541.98;BESS_fixo
24;nublado;Storage;BESS_barra840;840;170,91;525.79;BESS_fixo
24;nublado;Storage;BESS_barra844;844;187,63;406.21;BESS_fixo
24;nublado;Storage;BESS_barra848;848;142,39;463.07;BESS_fixo
24;nublado;Storage;BESS_barra890;890;142,79;520.7;BESS_fixo
25;parcialmente_nublado;PVSystem;PV_barra860;860;432,23;;PV_irr_real25
25;parcialmente_nublado;PVSystem;PV_barra840;840;455,21;;PV_irr_real25
25;parcialmente_nublado;PVSystem;PV_barra844;844;431,06;;PV_irr_real25
25;parcialmente_nublado;PVSystem;PV_barra848;848;463,01;;PV_irr_real25
25;parcialmente_nublado;PVSystem;PV_barra890;890;518,19;;PV_irr_real25
25;parcialmente_nublado;Storage;BESS_barra860;860;170,65;526.68;BESS_fixo
25;parcialmente_nublado;Storage;BESS_barra840;840;163,71;350.32;BESS_fixo
25;parcialmente_nublado;Storage;BESS_barra844;844;141,48;295.14;BESS_fixo
25;parcialmente_nublado;Storage;BESS_barra848;848;157,65;343.44;BESS_fixo
25;parcialmente_nublado;Storage;BESS_barra890;890;171,4;400.15;BESS_fixo
26;parcialmente_nublado;PVSystem;PV_barra860;860;439,08;;PV_irr_real26
26;parcialmente_nublado;PVSystem;PV_barra840;840;487,99;;PV_irr_real26
26;parcialmente_nublado;PVSystem;PV_barra844;844;379,83;;PV_irr_real26
26;parcialmente_nublado;PVSystem;PV_barra848;848;483,98;;PV_irr_real26
26;parcialmente_nublado;PVSystem;PV_barra890;890;508,82;;PV_irr_real26
26;parcialmente_nublado;Storage;BESS_barra860;860;170,42;382.08;BESS_fixo
26;parcialmente_nublado;Storage;BESS_barra840;840;162,52;579.22;BESS_fixo
26;parcialmente_nublado;Storage;BESS_barra844;844;161,2;517.08;BESS_fixo
26;parcialmente_nublado;Storage;BESS_barra848;848;166,22;540.63;BESS_fixo
26;parcialmente_nublado;Storage;BESS_barra890;890;144,54;564.07;BESS_fixo
27;ceu_aberto;PVSystem;PV_barra860;860;479,61;;PV_irr_real27
27;ceu_aberto;PVSystem;PV_barra840;840;518,87;;PV_irr_real27
27;ceu_aberto;PVSystem;PV_barra844;844;406,43;;PV_irr_real27
27;ceu_aberto;PVSystem;PV_barra848;848;498,83;;PV_irr_real27
27;ceu_aberto;PVSystem;PV_barra890;890;395,96;;PV_irr_real27
27;ceu_aberto;Storage;BESS_barra860;860;171,35;679.4;BESS_fixo
27;ceu_aberto;Storage;BESS_barra840;840;142,77;374.52;BESS_fixo
27;ceu_aberto;Storage;BESS_barra844;844;150,43;349.05;BESS_fixo
27;ceu_aberto;Storage;BESS_barra848;848;174,38;517.44;BESS_fixo
27;ceu_aberto;Storage;BESS_barra890;890;165,96;420.66;BESS_fixo
28;ceu_aberto;PVSystem;PV_barra860;860;428,99;;PV_irr_real28
28;ceu_aberto;PVSystem;PV_barra840;840;419,87;;PV_irr_real28
28;ceu_aberto;PVSystem;PV_barra844;844;440,34;;PV_irr_real28
28;ceu_aberto;PVSystem;PV_barra848;848;540,54;;PV_irr_real28
28;ceu_aberto;PVSystem;PV_barra890;890;469,96;;PV_irr_real28
28;ceu_aberto;Storage;BESS_barra860;860;180,3;669.3;BESS_fixo
28;ceu_aberto;Storage;BESS_barra840;840;177,62;368.6;BESS_fixo
28;ceu_aberto;Storage;BESS_barra844;844;152,2;535.86;BESS_fixo
28;ceu_aberto;Storage;BESS_barra848;848;155,77;484.78;BESS_fixo
28;ceu_aberto;Storage;BESS_barra890;890;139,01;383.24;BESS_fixo
29;parcialmente_nublado;PVSystem;PV_barra860;860;428,53;;PV_irr_real29
29;parcialmente_nublado;PVSystem;PV_barra840;840;453,65;;PV_irr_real29
29;parcialmente_nublado;PVSystem;PV_barra844;844;469,46;;PV_irr_real29
29;parcialmente_nublado;PVSystem;PV_barra848;848;436,36;;PV_irr_real29
29;parcialmente_nublado;PVSystem;PV_barra890;890;511,7;;PV_irr_real29
29;parcialmente_nublado;Storage;BESS_barra860;860;148,81;533.39;BESS_fixo
29;parcialmente_nublado;Storage;BESS_barra840;840;170,27;389.74;BESS_fixo
29;parcialmente_nublado;Storage;BESS_barra844;844;152,4;419.09;BESS_fixo
29;parcialmente_nublado;Storage;BESS_barra848;848;138,92;374.3;BESS_fixo
29;parcialmente_nublado;Storage;BESS_barra890;890;194,49;460.06;BESS_fixo
30;ceu_aberto;PVSystem;PV_barra860;860;472,25;;PV_irr_real30
30;ceu_aberto;PVSystem;PV_barra840;840;492,33;;PV_irr_real30
30;ceu_aberto;PVSystem;PV_barra844;844;439,44;;PV_irr_real30
30;ceu_aberto;PVSystem;PV_barra848;848;518,66;;PV_irr_real30
30;ceu_aberto;PVSystem;PV_barra890;890;377,02;;PV_irr_real30
30;ceu_aberto;Storage;BESS_barra860;860;174,41;652.14;BESS_fixo
30;ceu_aberto;Storage;BESS_barra840;840;162,1;395.32;BESS_fixo
30;ceu_aberto;Storage;BESS_barra844;844;130,95;382.98;BESS_fixo
30;ceu_aberto;Storage;BESS_barra848;848;156,12;320.6;BESS_fixo
30;ceu_aberto;Storage;BESS_barra890;890;181,32;536.58;BESS_fixo
31;parcialmente_nublado;PVSystem;PV_barra860;860;500,7;;PV_irr_real31
31;parcialmente_nublado;PVSystem;PV_barra840;840;464,26;;PV_irr_real31
31;parcialmente_nublado;PVSystem;PV_barra844;844;461,25;;PV_irr_real31
31;parcialmente_nublado;PVSystem;PV_barra848;848;390,3;;PV_irr_real31
31;parcialmente_nublado;PVSystem;PV_barra890;890;483,19;;PV_irr_real31
31;parcialmente_nublado;Storage;BESS_barra860;860;158,19;550.48;BESS_fixo
31;parcialmente_nublado;Storage;BESS_barra840;840;160,85;475.96;BESS_fixo
31;parcialmente_nublado;Storage;BESS_barra844;844;189,28;607.63;BESS_fixo
31;parcialmente_nublado;Storage;BESS_barra848;848;160,44;547.44;BESS_fixo
31;parcialmente_nublado;Storage;BESS_barra890;890;136,14;480.55;BESS_fixo
32;ceu_aberto;PVSystem;PV_barra860;860;427,18;;PV_irr_real32
32;ceu_aberto;PVSystem;PV_barra840;840;464,18;;PV_irr_real32
32;ceu_aberto;PVSystem;PV_barra844;844;445,16;;PV_irr_real32
32;ceu_aberto;PVSystem;PV_barra848;848;498,79;;PV_irr_real32
32;ceu_aberto;PVSystem;PV_barra890;890;464,39;;PV_irr_real32
32;ceu_aberto;Storage;BESS_barra860;860;148,68;535.77;BESS_fixo
32;ceu_aberto;Storage;BESS_barra840;840;177,42;609.38;BESS_fixo
32;ceu_aberto;Storage;BESS_barra844;844;158,77;366.81;BESS_fixo
32;ceu_aberto;Storage;BESS_barra848;848;171,29;639.1;BESS_fixo
32;ceu_aberto;Storage;BESS_barra890;890;148,74;314.53;BESS_fixo
33;ceu_aberto;PVSystem;PV_barra860;860;477,92;;PV_irr_real33
33;ceu_aberto;PVSystem;PV_barra840;840;447,04;;PV_irr_real33
33;ceu_aberto;PVSystem;PV_barra844;844;497,23;;PV_irr_real33
33;ceu_aberto;PVSystem;PV_barra848;848;399,24;;PV_irr_real33
33;ceu_aberto;PVSystem;PV_barra890;890;478,27;;PV_irr_real33
33;ceu_aberto;Storage;BESS_barra860;860;166,85;452.25;BESS_fixo
33;ceu_aberto;Storage;BESS_barra840;840;163,87;406.6;BESS_fixo
33;ceu_aberto;Storage;BESS_barra844;844;162,66;329.29;BESS_fixo
33;ceu_aberto;Storage;BESS_barra848;848;150,67;449.65;BESS_fixo
33;ceu_aberto;Storage;BESS_barra890;890;160,84;531.96;BESS_fixo
34;nublado;PVSystem;PV_barra860;860;515,59;;PV_irr_real34
34;nublado;PVSystem;PV_barra840;840;444,58;;PV_irr_real34
34;nublado;PVSystem;PV_barra844;844;383,85;;PV_irr_real34
34;nublado;PVSystem;PV_barra848;848;452,17;;PV_irr_real34
34;nublado;PVSystem;PV_barra890;890;503,51;;PV_irr_real34
34;nublado;Storage;BESS_barra860;860;160,67;349.03;BESS_fixo
34;nublado;Storage;BESS_barra840;840;161,05;367.45;BESS_fixo
34;nublado;Storage;BESS_barra844;844;168,12;419.97;BESS_fixo
34;nublado;Storage;BESS_barra848;848;153,09;443.66;BESS_fixo
34;nublado;Storage;BESS_barra890;890;161,96;345.75;BESS_fixo
35;ceu_aberto;PVSystem;PV_barra860;860;501,04;;PV_irr_real35
35;ceu_aberto;PVSystem;PV_barra840;840;421,28;;PV_irr_real35
35;ceu_aberto;PVSystem;PV_barra844;844;462,39;;PV_irr_real35
35;ceu_aberto;PVSystem;PV_barra848;848;460,66;;PV_irr_real35
35;ceu_aberto;PVSystem;PV_barra890;890;454,34;;PV_irr_real35
35;ceu_aberto;Storage;BESS_barra860;860;150,43;586.7;BESS_fixo
35;ceu_aberto;Storage;BESS_barra840;840;180,75;490.58;BESS_fixo
35;ceu_aberto;Storage;BESS_barra844;844;158,64;357.23;BESS_fixo
35;ceu_aberto;Storage;BESS_barra848;848;152,4;510.93;BESS_fixo
35;ceu_aberto;Storage;BESS_barra890;890;162,68;385.08;BESS_fixo
