id_realizacao;tipo_dia;h00;h01;h02;h03;h04;h05;h06;h07;h08;h09;h10;h11;h12;h13;h14;h15;h16;h17;h18;h19;h20;h21;h22;h23
28;parcialmente_nublado;0,0008;0,0009;0,0011;0,001;0,0007;0,0047;0,0498;0,1579;0,3222;0,6478;0,9145;0,7549;0,9733;0,7745;0,664;0,408;0,2347;0,0407;0,0057;0,0009;0,0006;0,0003;0,0004;0,0004
29;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0037;0,0416;0,178;0,4896;0,7101;0,8657;1,0;0,8251;0,835;0,7276;0,5637;0,2301;0,0532;0,0021;0,0003;0,0;0,0;0,0;0,0001
30;parcialmente_nublado;0,0008;0,001;0,001;0,0011;0,0007;0,004;0,0445;0,1942;0,2827;0,6311;0,862;0,8996;0,7547;0,7417;0,6504;0,3261;0,1957;0,0677;0,0043;0,0007;0,0006;0,0004;0,0005;0,0004
31;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0031;0,0404;0,2347;0,5125;0,5818;0,8441;0,8268;0,8682;0,9765;0,8318;0,4651;0,1931;0,0517;0,0024;0,0002;0,0;0,0;0,0;0,0001
32;parcialmente_nublado;0,0011;0,0008;0,0011;0,001;0,0008;0,0053;0,0514;0,1607;0,4509;0,7082;0,8183;0,9919;0,8236;0,6178;0,5619;0,3902;0,1649;0,0468;0,0058;0,0007;0,0006;0,0003;0,0004;0,0004
33;parcialmente_nublado;0,0008;0,0009;0,0013;0,001;0,0007;0,0052;0,0488;0,1877;0,3783;0,6428;0,88;0,8618;0,7897;0,6291;0,589;0,3768;0,2083;0,0599;0,0052;0,0008;0,0006;0,0003;0,0004;0,0004
34;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0022;0,0371;0,2258;0,4148;0,7794;0,9813;0,8979;1,0;0,8402;0,6393;0,5218;0,2241;0,0498;0,0023;0,0002;0,0;0,0;0,0;0,0001
35;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0028;0,036;0,1748;0,418;0,7203;0,8883;1,0;1,0;0,9587;0,7752;0,5502;0,2237;0,0432;0,0022;0,0004;0,0;0,0;0,0;0,0001
36;parcialmente_nublado;0,0009;0,001;0,0012;0,0011;0,0009;0,0035;0,0522;0,1673;0,4;0,5047;0,7624;0,9472;1,0;0,7586;0,659;0,4372;0,1686;0,0497;0,0054;0,0007;0,0005;0,0003;0,0004;0,0005
37;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0026;0,0449;0,1811;0,4138;0,7683;0,9668;1,0;1,0;0,911;0,7836;0,5323;0,2209;0,044;0,0019;0,0003;0,0;0,0;0,0;0,0001
38;nublado;0,0005;0,0;0,0;0,0001;0,0;0,0104;0,0956;0,1722;0,4616;0,4861;0,7284;0,7177;0,5064;0,6353;0,42;0,4201;0,2207;0,0594;0,0033;0,0;0,0002;0,0016;0,0016;0,002
39;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0027;0,0488;0,1992;0,3661;0,6615;0,6538;0,7937;0,8564;0,8587;0,7217;0,4764;0,2395;0,0402;0,0016;0,0003;0,0;0,0;0,0;0,0001
40;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0034;0,0426;0,2286;0,4583;0,6609;0,7883;1,0;0,8881;0,9699;0,7554;0,3919;0,2272;0,0413;0,0022;0,0003;0,0;0,0;0,0;0,0001
41;nublado;0,0005;0,0;0,0;0,0001;0,0;0,0115;0,0859;0,3201;0,4977;0,6286;0,5683;0,5706;0,6441;0,7125;0,4717;0,3327;0,2037;0,0481;0,0044;0,0;0,0003;0,0014;0,0018;0,0024
42;parcialmente_nublado;0,0008;0,0011;0,0009;0,001;0,0007;0,0039;0,0556;0,1916;0,3632;0,6508;0,8645;0,9139;0,8453;0,7053;0,4925;0,4231;0,2145;0,0497;0,0065;0,0009;0,0006;0,0004;0,0004;0,0004
43;parcialmente_nublado;0,001;0,001;0,0012;0,0011;0,0008;0,0044;0,0499;0,1815;0,4475;0,7181;0,9479;0,9701;0,9419;0,9715;0,6191;0,4316;0,1855;0,0605;0,0047;0,001;0,0005;0,0005;0,0003;0,0003
44;parcialmente_nublado;0,0009;0,0008;0,0012;0,0011;0,0009;0,0038;0,0494;0,1768;0,3423;0,7567;0,7687;0,9828;0,9736;0,722;0,5545;0,3575;0,1799;0,0634;0,0048;0,001;0,0006;0,0005;0,0003;0,0004
45;parcialmente_nublado;0,0011;0,0009;0,0011;0,0013;0,0006;0,0049;0,0522;0,2076;0,4169;0,703;0,6628;0,803;1,0;0,826;0,507;0,3515;0,176;0,0498;0,0064;0,0009;0,0006;0,0004;0,0004;0,0004
46;parcialmente_nublado;0,0011;0,0008;0,001;0,0011;0,0008;0,0045;0,0555;0,2149;0,3648;0,5734;0,6577;0,8409;0,8799;0,8512;0,6109;0,2854;0,1992;0,0471;0,0055;0,0007;0,0006;0,0004;0,0005;0,0005
47;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0037;0,0473;0,2311;0,4928;0,7102;0,7641;1,0;0,9167;0,8913;0,7194;0,4889;0,2012;0,0533;0,0018;0,0003;0,0;0,0;0,0;0,0001
48;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0032;0,0473;0,2033;0,367;0,802;0,8429;0,9196;1,0;0,975;0,6529;0,459;0,2394;0,0478;0,0022;0,0003;0,0;0,0;0,0;0,0001
49;nublado;0,0004;0,0;0,0;0,0001;0,0;0,0115;0,0939;0,2679;0,4151;0,4225;0,6524;0,7642;0,6186;0,5897;0,4502;0,2814;0,1754;0,0536;0,0041;0,0;0,0002;0,0013;0,0011;0,0019
50;parcialmente_nublado;0,001;0,0008;0,0012;0,0014;0,0009;0,0035;0,0514;0,2143;0,3824;0,6033;0,8293;0,9281;0,7215;0,7714;0,584;0,4689;0,191;0,0538;0,0046;0,0009;0,0006;0,0004;0,0004;0,0004
51;parcialmente_nublado;0,0009;0,0008;0,0012;0,0011;0,0008;0,0036;0,0564;0,183;0,3314;0,5688;0,8671;0,838;1,0;0,7404;0,6682;0,3987;0,1711;0,0561;0,0062;0,0009;0,0005;0,0004;0,0003;0,0004
52;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0029;0,0405;0,2456;0,5084;0,531;1,0;1,0;1,0;0,901;0,6464;0,482;0,2321;0,0471;0,0022;0,0003;0,0;0,0;0,0;0,0001
53;nublado;0,0005;0,0;0,0;0,0001;0,0;0,0129;0,0997;0,2928;0,3984;0,4411;0,6133;0,5419;0,7158;0,6505;0,4983;0,3002;0,2001;0,0572;0,0028;0,0;0,0002;0,0016;0,0016;0,0015
54;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0029;0,0381;0,2426;0,3813;0,8434;0,826;0,854;0,9109;0,9356;0,7968;0,4109;0,2419;0,0471;0,0021;0,0003;0,0;0,0;0,0;0,0001
55;nublado;0,0005;0,0;0,0;0,0001;0,0;0,0098;0,0842;0,266;0,3593;0,6836;0,69;0,5772;0,8956;0,5721;0,5431;0,3342;0,1619;0,0683;0,0036;0,0;0,0002;0,0016;0,0017;0,0016
56;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0038;0,0487;0,2074;0,5576;0,7002;0,8554;0,7359;1,0;0,9815;0,6835;0,4619;0,2158;0,0441;0,002;0,0003;0,0;0,0;0,0;0,0001
57;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0029;0,0408;0,2192;0,4555;0,8005;0,8411;0,9877;0,78;1,0;0,8082;0,5053;0,2055;0,041;0,0019;0,0003;0,0;0,0;0,0;0,0001
58;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0031;0,0442;0,2074;0,4833;0,7461;0,9696;0,9644;0,8791;0,8783;0,5834;0,4468;0,2324;0,0542;0,0018;0,0003;0,0;0,0;0,0;0,0001
59;parcialmente_nublado;0,0009;0,0008;0,001;0,0012;0,0008;0,0047;0,0527;0,161;0,4382;0,7127;0,8029;0,8401;0,8665;0,8235;0,5845;0,3826;0,135;0,0491;0,0055;0,0009;0,0007;0,0004;0,0004;0,0004
60;parcialmente_nublado;0,0013;0,0008;0,0012;0,0011;0,0007;0,0034;0,0575;0,1905;0,4291;0,6402;0,8009;0,8796;0,929;0,7681;0,5748;0,4813;0,1792;0,0511;0,0056;0,0007;0,0004;0,0003;0,0005;0,0004
61;nublado;0,0004;0,0;0,0;0,0001;0,0;0,013;0,0854;0,2493;0,2885;0,6467;0,4114;0,743;0,6624;0,6912;0,5369;0,3497;0,2111;0,047;0,0041;0,0;0,0002;0,0017;0,0021;0,0016
62;nublado;0,0005;0,0;0,0;0,0001;0,0;0,0115;0,082;0,2183;0,5026;0,5473;0,7055;0,7121;0,7079;0,597;0,5486;0,3611;0,2127;0,0491;0,0041;0,0;0,0002;0,0015;0,0013;0,0022
63;nublado;0,0005;0,0;0,0;0,0001;0,0;0,0125;0,0862;0,2871;0,4309;0,4555;0,6835;0,65;0,6785;0,5627;0,5076;0,3249;0,1874;0,0467;0,0043;0,0;0,0002;0,0017;0,0012;0,0017
64;nublado;0,0004;0,0;0,0;0,0001;0,0;0,0112;0,0762;0,2572;0,3807;0,5167;0,756;0,7729;0,6694;0,582;0,5256;0,3833;0,1958;0,0453;0,0036;0,0;0,0002;0,0019;0,0013;0,0017
65;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0026;0,0383;0,2139;0,4398;0,6779;0,7519;1,0;1,0;0,7915;0,8108;0,4886;0,2687;0,0502;0,0023;0,0003;0,0;0,0;0,0;0,0001
66;nublado;0,0005;0,0;0,0;0,0001;0,0;0,0105;0,1001;0,2471;0,3873;0,5122;0,7455;0,6705;0,6546;0,479;0,4302;0,3231;0,1668;0,0526;0,0036;0,0;0,0001;0,0016;0,0016;0,0017
67;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0024;0,0519;0,2317;0,5127;0,8384;0,747;1,0;0,8082;0,8466;0,6224;0,4913;0,2258;0,0419;0,0015;0,0003;0,0;0,0;0,0;0,0001
68;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0033;0,0471;0,2149;0,4572;0,6349;0,8419;1,0;0,9016;0,9051;1,0;0,4877;0,2426;0,0429;0,0022;0,0003;0,0;0,0;0,0;0,0001
69;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0029;0,0403;0,2178;0,4428;0,7416;0,8247;1,0;1,0;0,9048;0,6753;0,4589;0,2226;0,0438;0,0023;0,0003;0,0;0,0;0,0;0,0001
70;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0032;0,0483;0,2041;0,519;0,7628;0,8789;1,0;0,9763;0,8805;0,8096;0,5091;0,2286;0,0543;0,002;0,0003;0,0;0,0;0,0;0,0001
71;parcialmente_nublado;0,001;0,0009;0,0012;0,0009;0,0008;0,0038;0,054;0,1809;0,3951;0,6797;0,7236;0,9;0,8511;0,8204;0,5389;0,2991;0,1991;0,0489;0,0037;0,0009;0,0006;0,0004;0,0004;0,0004
72;parcialmente_nublado;0,0012;0,0008;0,0009;0,0013;0,0007;0,0054;0,0561;0,1378;0,4017;0,5591;1,0;0,736;0,7773;0,7126;0,5702;0,4502;0,2179;0,0532;0,0056;0,0009;0,0004;0,0005;0,0004;0,0004
73;nublado;0,0005;0,0;0,0;0,0001;0,0;0,014;0,063;0,2085;0,4254;0,5593;0,7401;0,6834;0,6305;0,628;0,5383;0,3011;0,1917;0,0458;0,0038;0,0;0,0002;0,0017;0,0016;0,0018
74;parcialmente_nublado;0,0009;0,0009;0,0011;0,0011;0,0009;0,0043;0,0504;0,189;0,3685;0,6305;0,8244;0,9795;0,7193;0,7777;0,5662;0,4569;0,2415;0,0467;0,005;0,0009;0,0005;0,0005;0,0005;0,0004
75;parcialmente_nublado;0,001;0,0009;0,001;0,0011;0,0008;0,0053;0,0531;0,1899;0,3911;0,6889;0,7169;0,7109;0,7397;0,877;0,6317;0,4213;0,1888;0,0459;0,0047;0,0007;0,0006;0,0004;0,0004;0,0004
76;nublado;0,0005;0,0;0,0;0,0001;0,0;0,0114;0,0927;0,2956;0,4351;0,5454;0,7793;0,6965;0,677;0,649;0,4111;0,3974;0,1641;0,0567;0,0044;0,0;0,0002;0,0011;0,0016;0,0016
77;nublado;0,0005;0,0;0,0;0,0001;0,0;0,0117;0,0945;0,3382;0,5124;0,4361;0,7018;0,6941;0,7456;0,6348;0,5528;0,2471;0,1986;0,0447;0,0037;0,0;0,0002;0,0017;0,0017;0,0014
78;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0033;0,0488;0,2245;0,4237;0,6057;0,931;1,0;1,0;0,7602;0,7974;0,5995;0,2681;0,0421;0,0022;0,0003;0,0;0,0;0,0;0,0001
79;parcialmente_nublado;0,0014;0,0009;0,0011;0,0009;0,0009;0,0044;0,0534;0,2228;0,4106;0,5925;0,8917;0,8875;0,9242;0,5749;0,6023;0,3339;0,2213;0,0489;0,0059;0,0008;0,0005;0,0004;0,0004;0,0004
80;nublado;0,0005;0,0;0,0;0,0001;0,0;0,0106;0,0748;0,2667;0,3875;0,5048;0,7273;0,622;0,6635;0,5772;0,4144;0,3907;0,2076;0,0585;0,0044;0,0;0,0001;0,0015;0,0018;0,0014
81;nublado;0,0004;0,0;0,0;0,0001;0,0;0,0098;0,0719;0,2556;0,3857;0,5194;0,7937;0,6292;0,6233;0,5743;0,4203;0,3349;0,2194;0,0466;0,0041;0,0;0,0002;0,0018;0,0018;0,0013
82;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0033;0,0456;0,1964;0,4868;0,5835;0,8988;0,9103;1,0;0,9436;0,7466;0,4412;0,25;0,0397;0,0017;0,0003;0,0;0,0;0,0;0,0001
83;parcialmente_nublado;0,0011;0,0009;0,0011;0,0011;0,0007;0,0045;0,0534;0,1829;0,3765;0,6578;0,8101;0,7287;0,8319;0,7303;0,6574;0,3755;0,1901;0,0478;0,0048;0,0007;0,0005;0,0004;0,0004;0,0004
84;parcialmente_nublado;0,0008;0,0009;0,0008;0,0012;0,0007;0,0048;0,0436;0,1724;0,4319;0,6222;0,6998;0,8852;0,7746;0,8108;0,6632;0,3689;0,1639;0,0365;0,0052;0,0008;0,0006;0,0003;0,0004;0,0004
85;nublado;0,0005;0,0;0,0;0,0001;0,0;0,0106;0,0998;0,2585;0,4597;0,5624;0,6349;0,7307;0,6164;0,5974;0,4508;0,3397;0,1753;0,0442;0,0046;0,0;0,0002;0,0016;0,0017;0,0018
86;parcialmente_nublado;0,0009;0,0009;0,001;0,0009;0,0009;0,0037;0,0559;0,2093;0,304;0,5687;0,7476;0,9127;0,659;0,8769;0,5459;0,3796;0,1606;0,0514;0,0052;0,001;0,0006;0,0004;0,0004;0,0004
87;parcialmente_nublado;0,0009;0,001;0,001;0,0012;0,0008;0,0039;0,0492;0,1724;0,4535;0,632;0,9478;0,763;1,0;0,829;0,6383;0,4091;0,1552;0,0436;0,0047;0,0009;0,0007;0,0004;0,0003;0,0004
88;parcialmente_nublado;0,0011;0,0009;0,0012;0,001;0,0008;0,0047;0,0549;0,171;0,4164;0,6447;0,6995;0,6351;1,0;0,7753;0,6784;0,3398;0,1976;0,0459;0,0047;0,0009;0,0006;0,0004;0,0004;0,0003
89;nublado;0,0005;0,0;0,0;0,0001;0,0;0,0112;0,0795;0,274;0,3709;0,5417;0,8458;0,723;0,651;0,7156;0,5072;0,3542;0,2305;0,0457;0,003;0,0;0,0002;0,0017;0,002;0,0018
90;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,003;0,0401;0,2063;0,4057;0,6535;0,9404;1,0;1,0;0,7365;0,6385;0,4588;0,3046;0,0446;0,0022;0,0003;0,0;0,0;0,0;0,0001
91;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,003;0,0464;0,2398;0,4207;0,5081;1,0;1,0;0,8818;1,0;0,7156;0,4267;0,2877;0,0497;0,0019;0,0003;0,0;0,0;0,0;0,0001
92;parcialmente_nublado;0,0007;0,0008;0,0011;0,0011;0,0007;0,0043;0,0508;0,2054;0,4141;0,6235;0,7907;0,772;0,9787;0,6867;0,5219;0,3185;0,1562;0,0438;0,0037;0,0008;0,0006;0,0003;0,0004;0,0003
93;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,002;0,0388;0,2336;0,5599;0,7405;1,0;0,8579;0,9386;0,808;0,6983;0,4065;0,2608;0,0501;0,002;0,0003;0,0;0,0;0,0;0,0001
94;nublado;0,0005;0,0;0,0;0,0001;0,0;0,0134;0,1034;0,2355;0,4309;0,4557;0,7774;0,6433;0,6795;0,629;0,4901;0,3585;0,1806;0,0506;0,0049;0,0;0,0002;0,0015;0,002;0,0019
95;nublado;0,0005;0,0;0,0;0,0001;0,0;0,0121;0,0921;0,2948;0,4441;0,5951;0,6433;0,6732;0,5679;0,6383;0,5727;0,3733;0,1836;0,0625;0,004;0,0;0,0002;0,0016;0,0019;0,0018
96;parcialmente_nublado;0,0012;0,0008;0,0011;0,0012;0,0008;0,0042;0,047;0,1887;0,3164;0,5805;0,7793;0,9316;0,854;0,8787;0,6822;0,3711;0,1638;0,0475;0,0052;0,0008;0,0005;0,0004;0,0003;0,0004
97;nublado;0,0005;0,0;0,0;0,0001;0,0;0,0135;0,1024;0,2362;0,3599;0,5249;0,6881;0,6573;0,627;0,5021;0,5851;0,3684;0,1731;0,0672;0,0048;0,0;0,0002;0,0016;0,0014;0,0015
98;parcialmente_nublado;0,0011;0,001;0,0011;0,0012;0,0008;0,004;0,0504;0,1834;0,4565;0,5955;0,8978;0,976;1,0;0,9258;0,6325;0,4408;0,1938;0,0525;0,0048;0,0008;0,0006;0,0005;0,0003;0,0004
99;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,003;0,0353;0,2243;0,4065;0,7797;1,0;0,9682;0,9133;0,7473;0,7409;0,5722;0,2177;0,0469;0,002;0,0003;0,0;0,0;0,0;0,0001
100;nublado;0,0005;0,0;0,0;0,0001;0,0;0,0132;0,0758;0,2025;0,4594;0,5634;0,5949;0,6877;0,7358;0,6327;0,5308;0,3633;0,1699;0,0648;0,0042;0,0;0,0002;0,0018;0,0016;0,0017
101;parcialmente_nublado;0,001;0,0008;0,001;0,0011;0,0009;0,0044;0,0514;0,2132;0,3741;0,6244;0,6939;1,0;0,9617;0,8035;0,6668;0,5019;0,1834;0,0609;0,0057;0,001;0,0007;0,0004;0,0004;0,0004
102;nublado;0,0005;0,0;0,0;0,0001;0,0;0,0132;0,1126;0,2332;0,3956;0,5294;0,6981;0,7665;0,3766;0,5178;0,5253;0,2814;0,2068;0,051;0,0049;0,0;0,0002;0,0015;0,0015;0,0019
103;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0032;0,0449;0,223;0,454;0,7325;0,7532;1,0;0,9397;1,0;0,7043;0,414;0,2609;0,0421;0,0018;0,0003;0,0;0,0;0,0;0,0001
104;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0028;0,0372;0,2048;0,5384;0,6981;0,7809;1,0;0,9956;0,8678;0,7359;0,4361;0,2185;0,0451;0,0023;0,0003;0,0;0,0;0,0;0,0001
105;nublado;0,0004;0,0;0,0;0,0001;0,0;0,0123;0,0835;0,2211;0,3607;0,5547;0,5469;0,6995;0,6133;0,5778;0,4777;0,4092;0,1818;0,0503;0,004;0,0;0,0002;0,0016;0,0014;0,0018
106;nublado;0,0006;0,0;0,0;0,0001;0,0;0,0124;0,0914;0,2687;0,321;0,5269;0,5657;0,7454;0,6824;0,5384;0,49;0,3816;0,177;0,0438;0,0044;0,0;0,0002;0,002;0,0017;0,002
107;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0024;0,04;0,2352;0,5453;0,6572;0,7945;1,0;1,0;0,865;0,5974;0,5416;0,2399;0,0517;0,0024;0,0003;0,0;0,0;0,0;0,0001
108;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0031;0,0479;0,2364;0,3544;0,6019;0,9138;1,0;1,0;0,9043;0,7766;0,5123;0,199;0,0503;0,0019;0,0003;0,0;0,0;0,0;0,0001
109;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0028;0,0399;0,2066;0,4436;0,7419;0,6143;0,9515;0,7572;0,9814;0,7811;0,5812;0,2421;0,0488;0,002;0,0002;0,0;0,0;0,0;0,0001
110;nublado;0,0004;0,0;0,0;0,0001;0,0;0,0138;0,0945;0,2395;0,3491;0,4702;0,6249;0,7788;0,4973;0,6543;0,4523;0,3463;0,1955;0,0658;0,0043;0,0;0,0002;0,0015;0,0016;0,002
111;nublado;0,0006;0,0;0,0;0,0001;0,0;0,0119;0,0789;0,2155;0,4241;0,5155;0,649;0,6413;0,5876;0,5792;0,5503;0,2873;0,2033;0,0507;0,0049;0,0;0,0002;0,0021;0,0016;0,0015
112;nublado;0,0005;0,0;0,0;0,0001;0,0;0,0105;0,0946;0,2973;0,4515;0,5541;0,6189;0,5705;0,5645;0,6909;0,5257;0,3347;0,1772;0,0456;0,0036;0,0;0,0002;0,0018;0,0017;0,0018
