id_realizacao;tipo_dia;penetracao_pct;pv_unidades;pv_potencia_total_kw;bess_unidades;bess_potencia_total_kw;razao_bess_pv
80;parcialmente_nublado;110,00000000000001;5;1945,9099999999999;5;681,06;0,35
81;ceu_aberto;110,00000000000001;5;1945,89;5;681,07;0,35
82;parcialmente_nublado;110,00000000000001;5;1945,8899999999999;5;681,06;0,35
83;parcialmente_nublado;110,00000000000001;5;1945,8899999999999;5;681,06;0,35
84;ceu_aberto;110,00000000000001;5;1945,9;5;681,07;0,35
85;parcialmente_nublado;110,00000000000001;5;1945,8899999999999;5;681,07;0,35
86;nublado;110,00000000000001;5;1945,8899999999999;5;681,06;0,35
87;ceu_aberto;110,00000000000001;5;1945,91;5;681,07;0,35
88;ceu_aberto;110,00000000000001;5;1945,91;5;681,07;0,35
89;nublado;110,00000000000001;5;1945,9;5;681,08;0,35
90;parcialmente_nublado;110,00000000000001;5;1945,8899999999999;5;681,07;0,35
91;ceu_aberto;110,00000000000001;5;1945,89;5;681,07;0,35
92;parcialmente_nublado;110,00000000000001;5;1945,9;5;681,07;0,35
93;parcialmente_nublado;110,00000000000001;5;1945,9099999999999;5;681,08;0,35
94;parcialmente_nublado;110,00000000000001;5;1945,9;5;681,07;0,35
95;parcialmente_nublado;110,00000000000001;5;1945,9;5;681,06;0,35
96;parcialmente_nublado;110,00000000000001;5;1945,91;5;681,06;0,35
97;parcialmente_nublado;110,00000000000001;5;1945,9;5;681,06;0,35
98;nublado;110,00000000000001;5;1945,9;5;681,06;0,35
99;parcialmente_nublado;110,00000000000001;5;1945,9;5;681,06;0,35
100;ceu_aberto;110,00000000000001;5;1945,9099999999999;5;681,07;0,35
101;parcialmente_nublado;110,00000000000001;5;1945,9;5;681,06;0,35
102;parcialmente_nublado;110,00000000000001;5;1945,9;5;681,06;0,35
103;ceu_aberto;110,00000000000001;5;1945,9;5;681,06;0,35
104;ceu_aberto;110,00000000000001;5;1945,9;5;681,07;0,35
105;parcialmente_nublado;110,00000000000001;5;1945,89;5;681,07;0,35
106;parcialmente_nublado;110,00000000000001;5;1945,9099999999999;5;681,07;0,35
107;ceu_aberto;110,00000000000001;5;1945,9;5;681,07;0,35
108;nublado;110,00000000000001;5;1945,8899999999999;5;681,06;0,35
109;ceu_aberto;110,00000000000001;5;1945,9099999999999;5;681,06;0,35
110;parcialmente_nublado;110,00000000000001;5;1945,9099999999999;5;681,06;0,35
111;ceu_aberto;110,00000000000001;5;1945,9;5;681,06;0,35
112;ceu_aberto;110,00000000000001;5;1945,9;5;681,06;0,35
113;ceu_aberto;110,00000000000001;5;1945,8899999999999;5;681,06;0,35
114;ceu_aberto;110,00000000000001;5;1945,89;5;681,07;0,35
115;ceu_aberto;110,00000000000001;5;1945,91;5;681,07;0,35
116;ceu_aberto;110,00000000000001;5;1945,9;5;681,07;0,35
117;parcialmente_nublado;110,00000000000001;5;1945,9;5;681,06;0,35
118;parcialmente_nublado;110,00000000000001;5;1945,9099999999999;5;681,07;0,35
119;parcialmente_nublado;110,00000000000001;5;1945,91;5;681,07;0,35
120;ceu_aberto;110,00000000000001;5;1945,9;5;681,06;0,35
121;ceu_aberto;110,00000000000001;5;1945,9;5;681,06;0,35
122;nublado;110,00000000000001;5;1945,9;5;681,07;0,35
123;parcialmente_nublado;110,00000000000001;5;1945,88;5;681,06;0,35
124;ceu_aberto;110,00000000000001;5;1945,9099999999999;5;681,07;0,35
125;parcialmente_nublado;110,00000000000001;5;1945,91;5;681,06;0,35
126;parcialmente_nublado;110,00000000000001;5;1945,9;5;681,07;0,35
127;parcialmente_nublado;110,00000000000001;5;1945,9;5;681,06;0,35
128;parcialmente_nublado;110,00000000000001;5;1945,9;5;681,07;0,35
129;ceu_aberto;110,00000000000001;5;1945,88;5;681,06;0,35
130;ceu_aberto;110,00000000000001;5;1945,8899999999999;5;681,07;0,35
131;ceu_aberto;110,00000000000001;5;1945,91;5;681,07;0,35
132;ceu_aberto;110,00000000000001;5;1945,9099999999999;5;681,06;0,35
133;nublado;110,00000000000001;5;1945,9099999999999;5;681,07;0,35
134;parcialmente_nublado;110,00000000000001;5;1945,8899999999999;5;681,07;0,35
135;ceu_aberto;110,00000000000001;5;1945,9;5;681,07;0,35
136;parcialmente_nublado;110,00000000000001;5;1945,9;5;681,06;0,35
137;parcialmente_nublado;110,00000000000001;5;1945,8999999999999;5;681,06;0,35
138;ceu_aberto;110,00000000000001;5;1945,9;5;681,07;0,35
139;parcialmente_nublado;110,00000000000001;5;1945,8899999999999;5;681,07;0,35
140;nublado;110,00000000000001;5;1945,89;5;681,06;0,35
141;ceu_aberto;110,00000000000001;5;1945,9;5;681,06;0,35
142;ceu_aberto;110,00000000000001;5;1945,9;5;681,07;0,35
143;parcialmente_nublado;110,00000000000001;5;1945,9;5;681,06;0,35
144;nublado;110,00000000000001;5;1945,9;5;681,07;0,35
145;ceu_aberto;110,00000000000001;5;1945,8899999999999;5;681,07;0,35
146;parcialmente_nublado;110,00000000000001;5;1945,9;5;681,07;0,35
147;parcialmente_nublado;110,00000000000001;5;1945,9;5;681,08;0,35
148;ceu_aberto;110,00000000000001;5;1945,9;5;681,06;0,35
149;ceu_aberto;110,00000000000001;5;1945,91;5;681,07;0,35
150;ceu_aberto;110,00000000000001;5;1945,9;5;681,07;0,35
151;ceu_aberto;110,00000000000001;5;1945,89;5;681,07;0,35
152;parcialmente_nublado;110,00000000000001;5;1945,9;5;681,07;0,35
153;ceu_aberto;110,00000000000001;5;1945,9;5;681,07;0,35
154;parcialmente_nublado;110,00000000000001;5;1945,9;5;681,07;0,35
155;ceu_aberto;110,00000000000001;5;1945,91;5;681,06;0,35
156;ceu_aberto;110,00000000000001;5;1945,9099999999999;5;681,06;0,35
157;ceu_aberto;110,00000000000001;5;1945,9;5;681,06;0,35
158;ceu_aberto;110,00000000000001;5;1945,9;5;681,06;0,35
159;ceu_aberto;110,00000000000001;5;1945,9;5;681,07;0,35
160;ceu_aberto;110,00000000000001;5;1945,89;5;681,07;0,35
161;nublado;110,00000000000001;5;1945,9;5;681,05;0,35
162;nublado;110,00000000000001;5;1945,9;5;681,07;0,35
163;parcialmente_nublado;110,00000000000001;5;1945,89;5;681,06;0,35
164;parcialmente_nublado;110,00000000000001;5;1945,8899999999999;5;681,06;0,35
165;parcialmente_nublado;110,00000000000001;5;1945,91;5;681,07;0,35
166;ceu_aberto;110,00000000000001;5;1945,9;5;681,06;0,35
167;parcialmente_nublado;110,00000000000001;5;1945,9;5;681,07;0,35
168;ceu_aberto;110,00000000000001;5;1945,8999999999999;5;681,06;0,35
169;ceu_aberto;110,00000000000001;5;1945,91;5;681,07;0,35
170;ceu_aberto;110,00000000000001;5;1945,8999999999999;5;681,07;0,35
171;ceu_aberto;110,00000000000001;5;1945,8899999999999;5;681,08;0,35
172;ceu_aberto;110,00000000000001;5;1945,8899999999999;5;681,06;0,35
173;parcialmente_nublado;110,00000000000001;5;1945,9;5;681,06;0,35
174;parcialmente_nublado;110,00000000000001;5;1945,9;5;681,06;0,35
175;ceu_aberto;110,00000000000001;5;1945,8899999999999;5;681,06;0,35
176;ceu_aberto;110,00000000000001;5;1945,9;5;681,06;0,35
177;ceu_aberto;110,00000000000001;5;1945,9;5;681,07;0,35
178;ceu_aberto;110,00000000000001;5;1945,9099999999999;5;681,07;0,35
179;nublado;110,00000000000001;5;1945,9;5;681,07;0,35
180;parcialmente_nublado;110,00000000000001;5;1945,9;5;681,07;0,35
181;nublado;110,00000000000001;5;1945,9;5;681,07;0,35
182;ceu_aberto;110,00000000000001;5;1945,8899999999999;5;681,06;0,35
183;ceu_aberto;110,00000000000001;5;1945,9;5;681,07;0,35
184;ceu_aberto;110,00000000000001;5;1945,9;5;681,06;0,35
185;ceu_aberto;110,00000000000001;5;1945,9;5;681,07;0,35
186;nublado;110,00000000000001;5;1945,9099999999999;5;681,07;0,35
187;parcialmente_nublado;110,00000000000001;5;1945,9099999999999;5;681,07;0,35
188;parcialmente_nublado;110,00000000000001;5;1945,9;5;681,06;0,35
189;parcialmente_nublado;110,00000000000001;5;1945,9;5;681,07;0,35
190;parcialmente_nublado;110,00000000000001;5;1945,9;5;681,07;0,35
191;ceu_aberto;110,00000000000001;5;1945,9;5;681,06;0,35
192;ceu_aberto;110,00000000000001;5;1945,9099999999999;5;681,08;0,35
193;parcialmente_nublado;110,00000000000001;5;1945,8899999999999;5;681,06;0,35
194;nublado;110,00000000000001;5;1945,91;5;681,06;0,35
195;parcialmente_nublado;110,00000000000001;5;1945,9;5;681,06;0,35
196;ceu_aberto;110,00000000000001;5;1945,91;5;681,07;0,35
197;nublado;110,00000000000001;5;1945,89;5;681,07;0,35
198;ceu_aberto;110,00000000000001;5;1945,9;5;681,07;0,35
199;ceu_aberto;110,00000000000001;5;1945,91;5;681,07;0,35
200;ceu_aberto;110,00000000000001;5;1945,89;5;681,07;0,35
201;ceu_aberto;110,00000000000001;5;1945,9;5;681,07;0,35
202;ceu_aberto;110,00000000000001;5;1945,8899999999999;5;681,06;0,35
203;nublado;110,00000000000001;5;1945,9;5;681,07;0,35
204;parcialmente_nublado;110,00000000000001;5;1945,9;5;681,07;0,35
205;ceu_aberto;110,00000000000001;5;1945,9;5;681,07;0,35
206;ceu_aberto;110,00000000000001;5;1945,9;5;681,06;0,35
207;parcialmente_nublado;110,00000000000001;5;1945,9;5;681,07;0,35
208;nublado;110,00000000000001;5;1945,9;5;681,07;0,35
209;parcialmente_nublado;110,00000000000001;5;1945,9;5;681,07;0,35
210;parcialmente_nublado;110,00000000000001;5;1945,9;5;681,06;0,35
211;parcialmente_nublado;110,00000000000001;5;1945,9;5;681,06;0,35
212;ceu_aberto;110,00000000000001;5;1945,8899999999999;5;681,06;0,35
213;parcialmente_nublado;110,00000000000001;5;1945,8899999999999;5;681,07;0,35
214;parcialmente_nublado;110,00000000000001;5;1945,9;5;681,08;0,35
215;parcialmente_nublado;110,00000000000001;5;1945,9;5;681,07;0,35
216;parcialmente_nublado;110,00000000000001;5;1945,8899999999999;5;681,06;0,35
217;ceu_aberto;110,00000000000001;5;1945,9;5;681,07;0,35
218;ceu_aberto;110,00000000000001;5;1945,91;5;681,07;0,35
219;parcialmente_nublado;110,00000000000001;5;1945,9;5;681,07;0,35
220;ceu_aberto;110,00000000000001;5;1945,9;5;681,06;0,35
221;ceu_aberto;110,00000000000001;5;1945,91;5;681,06;0,35
222;ceu_aberto;110,00000000000001;5;1945,91;5;681,07;0,35
223;ceu_aberto;110,00000000000001;5;1945,9;5;681,07;0,35
224;parcialmente_nublado;110,00000000000001;5;1945,8999999999999;5;681,07;0,35
225;ceu_aberto;110,00000000000001;5;1945,9;5;681,06;0,35
226;parcialmente_nublado;110,00000000000001;5;1945,9;5;681,07;0,35
227;parcialmente_nublado;110,00000000000001;5;1945,9;5;681,07;0,35
228;ceu_aberto;110,00000000000001;5;1945,9;5;681,06;0,35
229;nublado;110,00000000000001;5;1945,89;5;681,05;0,35
230;ceu_aberto;110,00000000000001;5;1945,89;5;681,06;0,35
231;parcialmente_nublado;110,00000000000001;5;1945,9;5;681,06;0,35
232;parcialmente_nublado;110,00000000000001;5;1945,8999999999999;5;681,07;0,35
233;nublado;110,00000000000001;5;1945,8999999999999;5;681,07;0,35
234;ceu_aberto;110,00000000000001;5;1945,8899999999999;5;681,07;0,35
235;ceu_aberto;110,00000000000001;5;1945,9;5;681,06;0,35
236;parcialmente_nublado;110,00000000000001;5;1945,9;5;681,07;0,35
237;parcialmente_nublado;110,00000000000001;5;1945,8999999999999;5;681,07;0,35
238;ceu_aberto;110,00000000000001;5;1945,9;5;681,06;0,35
239;ceu_aberto;110,00000000000001;5;1945,9099999999999;5;681,06;0,35
240;parcialmente_nublado;110,00000000000001;5;1945,9;5;681,07;0,35
241;parcialmente_nublado;110,00000000000001;5;1945,9;5;681,06;0,35
242;nublado;110,00000000000001;5;1945,91;5;681,06;0,35
243;ceu_aberto;110,00000000000001;5;1945,9;5;681,07;0,35
244;nublado;110,00000000000001;5;1945,9099999999999;5;681,06;0,35
245;ceu_aberto;110,00000000000001;5;1945,9;5;681,07;0,35
246;nublado;110,00000000000001;5;1945,9099999999999;5;681,06;0,35
247;nublado;110,00000000000001;5;1945,9099999999999;5;681,07;0,35
248;ceu_aberto;110,00000000000001;5;1945,9;5;681,08;0,35
249;ceu_aberto;110,00000000000001;5;1945,9;5;681,06;0,35
250;ceu_aberto;110,00000000000001;5;1945,9;5;681,06;0,35
251;parcialmente_nublado;110,00000000000001;5;1945,91;5;681,06;0,35
252;ceu_aberto;110,00000000000001;5;1945,8899999999999;5;681,06;0,35
253;ceu_aberto;110,00000000000001;5;1945,9;5;681,07;0,35
254;nublado;110,00000000000001;5;1945,9;5;681,06;0,35
255;parcialmente_nublado;110,00000000000001;5;1945,9;5;681,06;0,35
256;nublado;110,00000000000001;5;1945,9;5;681,08;0,35
257;ceu_aberto;110,00000000000001;5;1945,9;5;681,06;0,35
258;ceu_aberto;110,00000000000001;5;1945,9;5;681,06;0,35
259;ceu_aberto;110,00000000000001;5;1945,9;5;681,06;0,35
260;parcialmente_nublado;110,00000000000001;5;1945,9;5;681,05;0,35
261;ceu_aberto;110,00000000000001;5;1945,9;5;681,07;0,35
262;nublado;110,00000000000001;5;1945,8899999999999;5;681,06;0,35
263;ceu_aberto;110,00000000000001;5;1945,9099999999999;5;681,06;0,35
264;ceu_aberto;110,00000000000001;5;1945,9;5;681,06;0,35
265;ceu_aberto;110,00000000000001;5;1945,9;5;681,07;0,35
266;ceu_aberto;110,00000000000001;5;1945,8899999999999;5;681,07;0,35
267;ceu_aberto;110,00000000000001;5;1945,8899999999999;5;681,05;0,35
268;parcialmente_nublado;110,00000000000001;5;1945,9099999999999;5;681,07;0,35
269;ceu_aberto;110,00000000000001;5;1945,9;5;681,06;0,35
270;parcialmente_nublado;110,00000000000001;5;1945,9099999999999;5;681,07;0,35
271;ceu_aberto;110,00000000000001;5;1945,9;5;681,06;0,35
272;ceu_aberto;110,00000000000001;5;1945,9099999999999;5;681,06;0,35
273;ceu_aberto;110,00000000000001;5;1945,9;5;681,06;0,35
274;ceu_aberto;110,00000000000001;5;1945,9;5;681,07;0,35
275;ceu_aberto;110,00000000000001;5;1945,9;5;681,06;0,35
276;ceu_aberto;110,00000000000001;5;1945,9;5;681,06;0,35
277;nublado;110,00000000000001;5;1945,9;5;681,07;0,35
278;nublado;110,00000000000001;5;1945,9099999999999;5;681,06;0,35
279;parcialmente_nublado;110,00000000000001;5;1945,9;5;681,06;0,35
280;ceu_aberto;110,00000000000001;5;1945,8899999999999;5;681,07;0,35
281;nublado;110,00000000000001;5;1945,9;5;681,07;0,35
282;ceu_aberto;110,00000000000001;5;1945,9;5;681,06;0,35
283;ceu_aberto;110,00000000000001;5;1945,9;5;681,07;0,35
284;ceu_aberto;110,00000000000001;5;1945,8899999999999;5;681,07;0,35
285;parcialmente_nublado;110,00000000000001;5;1945,9;5;681,07;0,35
286;parcialmente_nublado;110,00000000000001;5;1945,91;5;681,07;0,35
287;ceu_aberto;110,00000000000001;5;1945,91;5;681,06;0,35
288;parcialmente_nublado;110,00000000000001;5;1945,9;5;681,07;0,35
289;ceu_aberto;110,00000000000001;5;1945,9;5;681,07;0,35
290;ceu_aberto;110,00000000000001;5;1945,9;5;681,07;0,35
291;ceu_aberto;110,00000000000001;5;1945,9099999999999;5;681,07;0,35
292;ceu_aberto;110,00000000000001;5;1945,91;5;681,06;0,35
293;ceu_aberto;110,00000000000001;5;1945,9;5;681,07;0,35
294;parcialmente_nublado;110,00000000000001;5;1945,9;5;681,06;0,35
295;ceu_aberto;110,00000000000001;5;1945,9;5;681,07;0,35
296;ceu_aberto;110,00000000000001;5;1945,9;5;681,07;0,35
297;parcialmente_nublado;110,00000000000001;5;1945,9;5;681,06;0,35
298;parcialmente_nublado;110,00000000000001;5;1945,9;5;681,07;0,35
299;parcialmente_nublado;110,00000000000001;5;1945,9;5;681,06;0,35
300;ceu_aberto;110,00000000000001;5;1945,9;5;681,07;0,35
301;parcialmente_nublado;110,00000000000001;5;1945,91;5;681,06;0,35
302;ceu_aberto;110,00000000000001;5;1945,9;5;681,05;0,35
303;nublado;110,00000000000001;5;1945,9;5;681,06;0,35
304;parcialmente_nublado;110,00000000000001;5;1945,89;5;681,07;0,35
305;ceu_aberto;110,00000000000001;5;1945,8899999999999;5;681,05;0,35
306;ceu_aberto;110,00000000000001;5;1945,9;5;681,07;0,35
307;ceu_aberto;110,00000000000001;5;1945,8999999999999;5;681,06;0,35
308;nublado;110,00000000000001;5;1945,8899999999999;5;681,06;0,35
309;parcialmente_nublado;110,00000000000001;5;1945,9;5;681,07;0,35
310;ceu_aberto;110,00000000000001;5;1945,89;5;681,06;0,35
311;parcialmente_nublado;110,00000000000001;5;1945,9;5;681,06;0,35
312;ceu_aberto;110,00000000000001;5;1945,9099999999999;5;681,07;0,35
313;ceu_aberto;110,00000000000001;5;1945,8899999999999;5;681,06;0,35
314;parcialmente_nublado;110,00000000000001;5;1945,9;5;681,07;0,35
315;ceu_aberto;110,00000000000001;5;1945,9;5;681,07;0,35
316;parcialmente_nublado;110,00000000000001;5;1945,9;5;681,06;0,35
317;parcialmente_nublado;110,00000000000001;5;1945,9;5;681,06;0,35
318;ceu_aberto;110,00000000000001;5;1945,9099999999999;5;681,06;0,35
319;ceu_aberto;110,00000000000001;5;1945,9;5;681,07;0,35
320;nublado;110,00000000000001;5;1945,9099999999999;5;681,07;0,35
321;parcialmente_nublado;110,00000000000001;5;1945,8899999999999;5;681,06;0,35
322;parcialmente_nublado;110,00000000000001;5;1945,8899999999999;5;681,08;0,35
323;ceu_aberto;110,00000000000001;5;1945,9;5;681,06;0,35
324;parcialmente_nublado;110,00000000000001;5;1945,8899999999999;5;681,06;0,35
325;ceu_aberto;110,00000000000001;5;1945,9;5;681,06;0,35
326;ceu_aberto;110,00000000000001;5;1945,9;5;681,06;0,35
327;ceu_aberto;110,00000000000001;5;1945,9;5;681,07;0,35
328;ceu_aberto;110,00000000000001;5;1945,9;5;681,06;0,35
329;ceu_aberto;110,00000000000001;5;1945,8899999999999;5;681,06;0,35
330;ceu_aberto;110,00000000000001;5;1945,9;5;681,07;0,35
331;parcialmente_nublado;110,00000000000001;5;1945,91;5;681,06;0,35
332;parcialmente_nublado;110,00000000000001;5;1945,89;5;681,06;0,35
333;ceu_aberto;110,00000000000001;5;1945,8899999999999;5;681,07;0,35
334;parcialmente_nublado;110,00000000000001;5;1945,91;5;681,06;0,35
335;ceu_aberto;110,00000000000001;5;1945,9;5;681,06;0,35
336;parcialmente_nublado;110,00000000000001;5;1945,9;5;681,07;0,35
337;ceu_aberto;110,00000000000001;5;1945,9;5;681,06;0,35
338;ceu_aberto;110,00000000000001;5;1945,91;5;681,07;0,35
339;parcialmente_nublado;110,00000000000001;5;1945,9;5;681,07;0,35
340;parcialmente_nublado;110,00000000000001;5;1945,9;5;681,07;0,35
341;parcialmente_nublado;110,00000000000001;5;1945,9;5;681,06;0,35
342;parcialmente_nublado;110,00000000000001;5;1945,89;5;681,07;0,35
343;parcialmente_nublado;110,00000000000001;5;1945,8999999999999;5;681,07;0,35
344;parcialmente_nublado;110,00000000000001;5;1945,9;5;681,08;0,35
345;nublado;110,00000000000001;5;1945,9;5;681,07;0,35
346;nublado;110,00000000000001;5;1945,8899999999999;5;681,06;0,35
347;nublado;110,00000000000001;5;1945,8899999999999;5;681,07;0,35
348;ceu_aberto;110,00000000000001;5;1945,9;5;681,07;0,35
349;parcialmente_nublado;110,00000000000001;5;1945,9;5;681,05;0,35
350;ceu_aberto;110,00000000000001;5;1945,9;5;681,07;0,35
351;ceu_aberto;110,00000000000001;5;1945,91;5;681,07;0,35
352;nublado;110,00000000000001;5;1945,9;5;681,07;0,35
353;parcialmente_nublado;110,00000000000001;5;1945,91;5;681,06;0,35
354;ceu_aberto;110,00000000000001;5;1945,9;5;681,06;0,35
355;ceu_aberto;110,00000000000001;5;1945,9;5;681,06;0,35
356;ceu_aberto;110,00000000000001;5;1945,9;5;681,05;0,35
357;parcialmente_nublado;110,00000000000001;5;1945,9099999999999;5;681,08;0,35
358;ceu_aberto;110,00000000000001;5;1945,9;5;681,06;0,35
359;ceu_aberto;110,00000000000001;5;1945,9099999999999;5;681,05;0,35
360;ceu_aberto;110,00000000000001;5;1945,9;5;681,05;0,35
361;ceu_aberto;110,00000000000001;5;1945,8899999999999;5;681,06;0,35
362;ceu_aberto;110,00000000000001;5;1945,9;5;681,07;0,35
363;parcialmente_nublado;110,00000000000001;5;1945,9099999999999;5;681,07;0,35
364;parcialmente_nublado;110,00000000000001;5;1945,9;5;681,07;0,35
365;ceu_aberto;110,00000000000001;5;1945,9;5;681,06;0,35
366;parcialmente_nublado;110,00000000000001;5;1945,9099999999999;5;681,06;0,35
367;parcialmente_nublado;110,00000000000001;5;1945,9099999999999;5;681,08;0,35
368;parcialmente_nublado;110,00000000000001;5;1945,9;5;681,06;0,35
369;ceu_aberto;110,00000000000001;5;1945,8999999999999;5;681,06;0,35
370;parcialmente_nublado;110,00000000000001;5;1945,9;5;681,07;0,35
371;nublado;110,00000000000001;5;1945,91;5;681,07;0,35
372;parcialmente_nublado;110,00000000000001;5;1945,9099999999999;5;681,07;0,35
373;ceu_aberto;110,00000000000001;5;1945,8899999999999;5;681,07;0,35
374;ceu_aberto;110,00000000000001;5;1945,89;5;681,06;0,35
375;parcialmente_nublado;110,00000000000001;5;1945,91;5;681,07;0,35
376;ceu_aberto;110,00000000000001;5;1945,9;5;681,07;0,35
377;parcialmente_nublado;110,00000000000001;5;1945,91;5;681,06;0,35
378;ceu_aberto;110,00000000000001;5;1945,9;5;681,06;0,35
379;parcialmente_nublado;110,00000000000001;5;1945,89;5;681,07;0,35
380;parcialmente_nublado;110,00000000000001;5;1945,9;5;681,08;0,35
381;ceu_aberto;110,00000000000001;5;1945,9;5;681,06;0,35
