id_realizacao;tipo_dia;h00;h01;h02;h03;h04;h05;h06;h07;h08;h09;h10;h11;h12;h13;h14;h15;h16;h17;h18;h19;h20;h21;h22;h23
23;nublado;0,0004;0,0;0,0;0,0001;0,0;0,012;0,0748;0,2714;0,5063;0,517;0,5351;0,6712;0,623;0,5627;0,4901;0,3065;0,1522;0,0495;0,0035;0,0;0,0002;0,0013;0,0014;0,0022
24;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0025;0,0543;0,1755;0,5089;0,729;0,9678;0,9346;0,9256;0,8319;0,7554;0,4537;0,2595;0,0481;0,0019;0,0003;0,0;0,0;0,0;0,0001
25;nublado;0,0005;0,0;0,0;0,0001;0,0;0,0127;0,0808;0,2557;0,3543;0,4169;0,7033;0,6211;0,7387;0,5851;0,5045;0,3545;0,1871;0,0465;0,0037;0,0;0,0002;0,0016;0,0013;0,0016
26;parcialmente_nublado;0,0011;0,001;0,0012;0,001;0,0009;0,0047;0,051;0,204;0,4008;0,5288;0,9787;0,8419;1,0;0,8577;0,567;0,4122;0,1857;0,049;0,0047;0,0007;0,0007;0,0004;0,0003;0,0004
27;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0033;0,0341;0,2096;0,4632;0,6599;1,0;0,9302;0,8761;0,8618;0,8034;0,5539;0,2267;0,0445;0,0024;0,0003;0,0;0,0;0,0;0,0001
28;parcialmente_nublado;0,0009;0,0008;0,0012;0,0011;0,0008;0,004;0,0557;0,2308;0,4603;0,5388;0,7709;0,708;0,9307;0,9237;0,586;0,3826;0,1538;0,0553;0,0056;0,0009;0,0006;0,0004;0,0004;0,0005
29;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,003;0,0419;0,1935;0,4754;0,736;1,0;1,0;1,0;0,8241;0,7627;0,385;0,2143;0,0383;0,0019;0,0003;0,0;0,0;0,0;0,0001
30;parcialmente_nublado;0,0009;0,0008;0,0013;0,0011;0,0007;0,0044;0,0517;0,1843;0,4425;0,4779;0,8377;0,8753;0,891;0,7658;0,4936;0,3365;0,1799;0,0495;0,0055;0,0008;0,0006;0,0004;0,0004;0,0004
31;nublado;0,0005;0,0;0,0;0,0001;0,0;0,0137;0,0993;0,2518;0,373;0,4018;0,6663;0,7539;0,5505;0,6351;0,4088;0,3667;0,1123;0,0646;0,004;0,0;0,0002;0,0018;0,0015;0,0018
32;parcialmente_nublado;0,001;0,0009;0,0012;0,0011;0,0009;0,0048;0,0641;0,2069;0,3681;0,6391;0,7556;0,6842;0,9012;0,6345;0,5255;0,3958;0,2231;0,0458;0,0058;0,0008;0,0005;0,0004;0,0003;0,0004
33;parcialmente_nublado;0,0011;0,0007;0,0013;0,0013;0,001;0,0044;0,0681;0,2044;0,3959;0,575;0,5612;0,7688;0,8947;0,7153;0,6503;0,3234;0,204;0,0597;0,006;0,001;0,0006;0,0004;0,0004;0,0005
34;nublado;0,0004;0,0;0,0;0,0001;0,0;0,0113;0,0822;0,2413;0,4124;0,4869;0,6972;0,6793;0,57;0,442;0,4605;0,3638;0,2247;0,0612;0,004;0,0;0,0002;0,0017;0,0016;0,0012
35;parcialmente_nublado;0,0009;0,0009;0,0012;0,0011;0,0008;0,0032;0,0566;0,1951;0,3452;0,6577;0,7674;0,9032;0,9671;0,5036;0,66;0,3576;0,2169;0,057;0,0053;0,0008;0,0006;0,0004;0,0004;0,0004
36;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0027;0,0398;0,2258;0,4503;0,7066;0,9333;0,8735;0,8495;1,0;0,6773;0,4611;0,2314;0,0429;0,0022;0,0002;0,0;0,0;0,0;0,0001
37;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0027;0,0468;0,1798;0,5765;0,8004;1,0;0,7864;0,9883;0,8126;0,8681;0,4971;0,231;0,0456;0,0022;0,0002;0,0;0,0;0,0;0,0001
38;nublado;0,0005;0,0;0,0;0,0001;0,0;0,0095;0,0888;0,227;0,4267;0,5577;0,5462;0,7674;0,6983;0,6366;0,4207;0,3523;0,1928;0,0579;0,0039;0,0;0,0002;0,0016;0,0016;0,0021
39;nublado;0,0005;0,0;0,0;0,0001;0,0;0,011;0,0877;0,2701;0,4372;0,4982;0,6288;0,6996;0,6292;0,6038;0,4787;0,3002;0,2174;0,0509;0,004;0,0;0,0002;0,0016;0,0014;0,0015
40;nublado;0,0004;0,0;0,0;0,0001;0,0;0,0106;0,0908;0,2599;0,4061;0,5951;0,6405;0,7394;0,6406;0,6731;0,488;0,2534;0,1879;0,0485;0,0043;0,0;0,0002;0,0017;0,0017;0,0017
41;nublado;0,0006;0,0;0,0;0,0001;0,0;0,0121;0,0822;0,199;0,3977;0,5253;0,5004;0,6375;0,6069;0,5521;0,4617;0,3549;0,1682;0,0479;0,0038;0,0;0,0002;0,0016;0,0018;0,002
42;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0034;0,0448;0,2056;0,5656;0,723;0,9361;0,9451;1,0;0,8701;0,6091;0,5322;0,221;0,0501;0,0018;0,0003;0,0;0,0;0,0;0,0001
43;parcialmente_nublado;0,0011;0,0008;0,0008;0,0011;0,0008;0,0045;0,0748;0,195;0,4328;0,5074;0,8467;1,0;0,7536;0,7762;0,6501;0,343;0,1749;0,0524;0,0053;0,0009;0,0006;0,0004;0,0004;0,0004
44;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0031;0,0393;0,2302;0,4024;0,732;0,966;1,0;0,9313;0,7697;0,9194;0,4216;0,2626;0,0492;0,0022;0,0003;0,0;0,0;0,0;0,0001
45;nublado;0,0005;0,0;0,0;0,0001;0,0;0,0127;0,0787;0,2257;0,3232;0,5421;0,6965;0,4034;0,6392;0,5966;0,4685;0,3201;0,1719;0,0552;0,0043;0,0;0,0002;0,0018;0,0015;0,0015
46;nublado;0,0005;0,0;0,0;0,0001;0,0;0,0126;0,0847;0,3098;0,3532;0,4559;0,5346;0,7198;0,5936;0,5858;0,3472;0,3433;0,1528;0,0549;0,0038;0,0;0,0002;0,0017;0,0018;0,0015
47;nublado;0,0005;0,0;0,0;0,0001;0,0;0,0127;0,0663;0,2464;0,3514;0,6166;0,807;0,6857;0,605;0,7246;0,421;0,3419;0,1514;0,0584;0,0042;0,0;0,0002;0,0012;0,0016;0,0017
48;parcialmente_nublado;0,0012;0,0009;0,001;0,0012;0,0009;0,0048;0,0565;0,1333;0,3503;0,6133;0,6615;0,8316;0,851;0,7794;0,7056;0,3747;0,1847;0,0566;0,0043;0,0008;0,0006;0,0004;0,0003;0,0003
49;nublado;0,0006;0,0;0,0;0,0001;0,0;0,0124;0,1071;0,2608;0,4062;0,5393;0,8249;0,5539;0,7258;0,5957;0,5091;0,3481;0,2002;0,0543;0,0047;0,0;0,0002;0,0019;0,0012;0,0013
50;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0026;0,0356;0,1969;0,4486;0,6407;1,0;1,0;1,0;1,0;0,6585;0,5384;0,2473;0,0481;0,0026;0,0003;0,0;0,0;0,0;0,0001
