id_realizacao;tipo_dia;penetracao_pct;pv_unidades;pv_potencia_total_kw;bess_unidades;bess_potencia_total_kw;razao_bess_pv
32;nublado;70,0;5;1238,29;5;433,4;0,35
33;ceu_aberto;70,0;5;1238,3;5;433,4;0,35
34;ceu_aberto;70,0;5;1238,31;5;433,41;0,35
35;parcialmente_nublado;70,0;5;1238,3;5;433,4;0,35
36;nublado;70,0;5;1238,31;5;433,41;0,35
37;ceu_aberto;70,0;5;1238,31;5;433,41;0,35
38;parcialmente_nublado;70,0;5;1238,3;5;433,41;0,35
39;ceu_aberto;70,0;5;1238,3;5;433,41;0,35
40;ceu_aberto;70,0;5;1238,31;5;433,4;0,35
41;parcialmente_nublado;70,0;5;1238,3;5;433,41;0,35
42;ceu_aberto;70,0;5;1238,3;5;433,41;0,35
43;parcialmente_nublado;70,0;5;1238,3;5;433,39;0,35
44;ceu_aberto;70,0;5;1238,3;5;433,4;0,35
45;nublado;70,0;5;1238,3;5;433,41;0,35
46;parcialmente_nublado;70,0;5;1238,29;5;433,4;0,35
47;ceu_aberto;70,0;5;1238,3;5;433,41;0,35
48;parcialmente_nublado;70,0;5;1238,29;5;433,4;0,35
49;ceu_aberto;70,0;5;1238,3;5;433,41;0,35
50;ceu_aberto;70,0;5;1238,3;5;433,4;0,35
51;parcialmente_nublado;70,0;5;1238,3;5;433,41;0,35
52;parcialmente_nublado;70,0;5;1238,31;5;433,4;0,35
53;parcialmente_nublado;70,0;5;1238,31;5;433,39;0,35
54;parcialmente_nublado;70,0;5;1238,3;5;433,4;0,35
55;parcialmente_nublado;70,0;5;1238,29;5;433,4;0,35
56;ceu_aberto;70,0;5;1238,29;5;433,4;0,35
57;ceu_aberto;70,0;5;1238,3;5;433,39;0,35
58;nublado;70,0;5;1238,29;5;433,4;0,35
59;ceu_aberto;70,0;5;1238,3;5;433,4;0,35
60;ceu_aberto;70,0;5;1238,31;5;433,4;0,35
61;parcialmente_nublado;70,0;5;1238,3;5;433,41;0,35
62;ceu_aberto;70,0;5;1238,31;5;433,41;0,35
63;ceu_aberto;70,0;5;1238,31;5;433,4;0,35
64;ceu_aberto;70,0;5;1238,31;5;433,4;0,35
65;parcialmente_nublado;70,0;5;1238,3;5;433,41;0,35
66;parcialmente_nublado;70,0;5;1238,29;5;433,41;0,35
67;parcialmente_nublado;70,0;5;1238,3;5;433,41;0,35
68;parcialmente_nublado;70,0;5;1238,29;5;433,41;0,35
69;parcialmente_nublado;70,0;5;1238,29;5;433,41;0,35
70;parcialmente_nublado;70,0;5;1238,3;5;433,4;0,35
71;parcialmente_nublado;70,0;5;1238,29;5;433,41;0,35
72;parcialmente_nublado;70,0;5;1238,29;5;433,39;0,35
73;parcialmente_nublado;70,0;5;1238,3;5;433,41;0,35
74;ceu_aberto;70,0;5;1238,3;5;433,4;0,35
75;ceu_aberto;70,0;5;1238,3;5;433,4;0,35
76;parcialmente_nublado;70,0;5;1238,29;5;433,4;0,35
77;parcialmente_nublado;70,0;5;1238,31;5;433,4;0,35
78;parcialmente_nublado;70,0;5;1238,29;5;433,41;0,35
79;ceu_aberto;70,0;5;1238,3;5;433,4;0,35
80;ceu_aberto;70,0;5;1238,3;5;433,41;0,35
81;parcialmente_nublado;70,0;5;1238,3;5;433,4;0,35
82;ceu_aberto;70,0;5;1238,3;5;433,42;0,35
83;parcialmente_nublado;70,0;5;1238,3;5;433,41;0,35
84;nublado;70,0;5;1238,3;5;433,41;0,35
85;parcialmente_nublado;70,0;5;1238,3;5;433,41;0,35
86;parcialmente_nublado;70,0;5;1238,3;5;433,41;0,35
87;parcialmente_nublado;70,0;5;1238,31;5;433,41;0,35
88;ceu_aberto;70,0;5;1238,3;5;433,42;0,35
89;nublado;70,0;5;1238,3;5;433,39;0,35
90;ceu_aberto;70,0;5;1238,31;5;433,4;0,35
91;ceu_aberto;70,0;5;1238,3;5;433,4;0,35
92;ceu_aberto;70,0;5;1238,3;5;433,41;0,35
93;parcialmente_nublado;70,0;5;1238,31;5;433,4;0,35
94;nublado;70,0;5;1238,3;5;433,41;0,35
95;parcialmente_nublado;70,0;5;1238,3;5;433,41;0,35
96;nublado;70,0;5;1238,3;5;433,41;0,35
97;ceu_aberto;70,0;5;1238,3;5;433,4;0,35
98;nublado;70,0;5;1238,3;5;433,39;0,35
99;parcialmente_nublado;70,0;5;1238,29;5;433,4;0,35
100;parcialmente_nublado;70,0;5;1238,29;5;433,4;0,35
101;nublado;70,0;5;1238,3;5;433,41;0,35
102;ceu_aberto;70,0;5;1238,3;5;433,41;0,35
103;parcialmente_nublado;70,0;5;1238,3;5;433,41;0,35
104;parcialmente_nublado;70,0;5;1238,3;5;433,41;0,35
105;nublado;70,0;5;1238,3;5;433,4;0,35
106;parcialmente_nublado;70,0;5;1238,3;5;433,41;0,35
107;nublado;70,0;5;1238,29;5;433,4;0,35
108;nublado;70,0;5;1238,29;5;433,4;0,35
109;nublado;70,0;5;1238,3;5;433,41;0,35
110;ceu_aberto;70,0;5;1238,3;5;433,41;0,35
111;ceu_aberto;70,0;5;1238,3;5;433,4;0,35
112;ceu_aberto;70,0;5;1238,31;5;433,4;0,35
113;nublado;70,0;5;1238,31;5;433,4;0,35
114;ceu_aberto;70,0;5;1238,29;5;433,41;0,35
115;parcialmente_nublado;70,0;5;1238,3;5;433,4;0,35
116;parcialmente_nublado;70,0;5;1238,3;5;433,4;0,35
117;ceu_aberto;70,0;5;1238,3100000000002;5;433,4;0,35
118;ceu_aberto;70,0;5;1238,3;5;433,41;0,35
119;ceu_aberto;70,0;5;1238,3;5;433,4;0,35
120;ceu_aberto;70,0;5;1238,29;5;433,41;0,35
121;parcialmente_nublado;70,0;5;1238,29;5;433,41;0,35
122;ceu_aberto;70,0;5;1238,3;5;433,41;0,35
123;nublado;70,0;5;1238,3000000000002;5;433,4;0,35
124;ceu_aberto;70,0;5;1238,31;5;433,4;0,35
125;ceu_aberto;70,0;5;1238,3;5;433,41;0,35
126;parcialmente_nublado;70,0;5;1238,3;5;433,41;0,35
127;ceu_aberto;70,0;5;1238,31;5;433,41;0,35
128;ceu_aberto;70,0;5;1238,31;5;433,41;0,35
129;nublado;70,0;5;1238,3;5;433,4;0,35
130;parcialmente_nublado;70,0;5;1238,3;5;433,4;0,35
131;nublado;70,0;5;1238,31;5;433,41;0,35
132;ceu_aberto;70,0;5;1238,3;5;433,4;0,35
133;parcialmente_nublado;70,0;5;1238,3;5;433,4;0,35
134;ceu_aberto;70,0;5;1238,3;5;433,4;0,35
135;parcialmente_nublado;70,0;5;1238,3;5;433,42;0,35
136;ceu_aberto;70,0;5;1238,29;5;433,41;0,35
137;ceu_aberto;70,0;5;1238,3;5;433,4;0,35
138;ceu_aberto;70,0;5;1238,31;5;433,41;0,35
139;parcialmente_nublado;70,0;5;1238,3;5;433,41;0,35
140;parcialmente_nublado;70,0;5;1238,31;5;433,41;0,35
141;ceu_aberto;70,0;5;1238,3;5;433,4;0,35
142;parcialmente_nublado;70,0;5;1238,3;5;433,4;0,35
143;parcialmente_nublado;70,0;5;1238,31;5;433,41;0,35
144;ceu_aberto;70,0;5;1238,3;5;433,4;0,35
145;parcialmente_nublado;70,0;5;1238,3;5;433,41;0,35
146;ceu_aberto;70,0;5;1238,3;5;433,4;0,35
147;ceu_aberto;70,0;5;1238,3;5;433,4;0,35
148;nublado;70,0;5;1238,3;5;433,4;0,35
149;ceu_aberto;70,0;5;1238,3;5;433,41;0,35
150;ceu_aberto;70,0;5;1238,29;5;433,41;0,35
151;parcialmente_nublado;70,0;5;1238,3;5;433,41;0,35
152;nublado;70,0;5;1238,3;5;433,41;0,35
153;ceu_aberto;70,0;5;1238,3;5;433,41;0,35
154;parcialmente_nublado;70,0;5;1238,3;5;433,42;0,35
155;ceu_aberto;70,0;5;1238,3;5;433,4;0,35
156;ceu_aberto;70,0;5;1238,3;5;433,4;0,35
157;parcialmente_nublado;70,0;5;1238,29;5;433,4;0,35
158;ceu_aberto;70,0;5;1238,3;5;433,4;0,35
159;ceu_aberto;70,0;5;1238,29;5;433,41;0,35
160;parcialmente_nublado;70,0;5;1238,3;5;433,41;0,35
161;parcialmente_nublado;70,0;5;1238,3;5;433,4;0,35
162;parcialmente_nublado;70,0;5;1238,29;5;433,41;0,35
163;parcialmente_nublado;70,0;5;1238,3;5;433,41;0,35
164;parcialmente_nublado;70,0;5;1238,31;5;433,4;0,35
165;ceu_aberto;70,0;5;1238,3;5;433,42;0,35
166;parcialmente_nublado;70,0;5;1238,3;5;433,4;0,35
167;parcialmente_nublado;70,0;5;1238,31;5;433,4;0,35
168;ceu_aberto;70,0;5;1238,31;5;433,4;0,35
169;nublado;70,0;5;1238,3;5;433,42;0,35
170;ceu_aberto;70,0;5;1238,3;5;433,4;0,35
171;parcialmente_nublado;70,0;5;1238,29;5;433,4;0,35
172;ceu_aberto;70,0;5;1238,3;5;433,4;0,35
173;nublado;70,0;5;1238,29;5;433,4;0,35
174;ceu_aberto;70,0;5;1238,29;5;433,41;0,35
175;parcialmente_nublado;70,0;5;1238,3;5;433,4;0,35
176;ceu_aberto;70,0;5;1238,3;5;433,4;0,35
177;nublado;70,0;5;1238,3;5;433,41;0,35
178;parcialmente_nublado;70,0;5;1238,3;5;433,4;0,35
179;ceu_aberto;70,0;5;1238,3;5;433,41;0,35
180;ceu_aberto;70,0;5;1238,29;5;433,41;0,35
181;ceu_aberto;70,0;5;1238,29;5;433,4;0,35
182;ceu_aberto;70,0;5;1238,3;5;433,4;0,35
183;parcialmente_nublado;70,0;5;1238,31;5;433,41;0,35
184;ceu_aberto;70,0;5;1238,31;5;433,41;0,35
185;ceu_aberto;70,0;5;1238,29;5;433,41;0,35
186;ceu_aberto;70,0;5;1238,31;5;433,4;0,35
187;ceu_aberto;70,0;5;1238,3;5;433,4;0,35
188;parcialmente_nublado;70,0;5;1238,29;5;433,4;0,35
189;parcialmente_nublado;70,0;5;1238,3;5;433,4;0,35
190;ceu_aberto;70,0;5;1238,3;5;433,41;0,35
191;ceu_aberto;70,0;5;1238,29;5;433,41;0,35
192;ceu_aberto;70,0;5;1238,3;5;433,41;0,35
193;ceu_aberto;70,0;5;1238,31;5;433,41;0,35
194;parcialmente_nublado;70,0;5;1238,28;5;433,41;0,35
195;parcialmente_nublado;70,0;5;1238,29;5;433,4;0,35
196;ceu_aberto;70,0;5;1238,3;5;433,4;0,35
197;parcialmente_nublado;70,0;5;1238,3;5;433,4;0,35
198;ceu_aberto;70,0;5;1238,29;5;433,41;0,35
199;parcialmente_nublado;70,0;5;1238,3;5;433,4;0,35
200;parcialmente_nublado;70,0;5;1238,31;5;433,4;0,35
201;ceu_aberto;70,0;5;1238,3;5;433,41;0,35
202;parcialmente_nublado;70,0;5;1238,3;5;433,41;0,35
203;ceu_aberto;70,0;5;1238,3;5;433,4;0,35
204;ceu_aberto;70,0;5;1238,3;5;433,41;0,35
205;parcialmente_nublado;70,0;5;1238,3;5;433,41;0,35
206;nublado;70,0;5;1238,3;5;433,4;0,35
207;ceu_aberto;70,0;5;1238,31;5;433,41;0,35
208;ceu_aberto;70,0;5;1238,29;5;433,42;0,35
209;parcialmente_nublado;70,0;5;1238,29;5;433,4;0,35
210;nublado;70,0;5;1238,3;5;433,4;0,35
211;ceu_aberto;70,0;5;1238,3;5;433,41;0,35
212;ceu_aberto;70,0;5;1238,3;5;433,4;0,35
213;ceu_aberto;70,0;5;1238,3;5;433,4;0,35
214;nublado;70,0;5;1238,31;5;433,41;0,35
215;parcialmente_nublado;70,0;5;1238,3;5;433,42;0,35
216;ceu_aberto;70,0;5;1238,3;5;433,41;0,35
217;ceu_aberto;70,0;5;1238,3;5;433,41;0,35
218;parcialmente_nublado;70,0;5;1238,3;5;433,41;0,35
219;ceu_aberto;70,0;5;1238,3;5;433,4;0,35
220;parcialmente_nublado;70,0;5;1238,29;5;433,41;0,35
221;parcialmente_nublado;70,0;5;1238,29;5;433,4;0,35
222;parcialmente_nublado;70,0;5;1238,3;5;433,4;0,35
223;ceu_aberto;70,0;5;1238,3;5;433,4;0,35
224;parcialmente_nublado;70,0;5;1238,3;5;433,4;0,35
225;ceu_aberto;70,0;5;1238,3;5;433,41;0,35
226;ceu_aberto;70,0;5;1238,3;5;433,4;0,35
227;ceu_aberto;70,0;5;1238,3;5;433,41;0,35
228;ceu_aberto;70,0;5;1238,31;5;433,4;0,35
229;parcialmente_nublado;70,0;5;1238,3;5;433,4;0,35
230;parcialmente_nublado;70,0;5;1238,3;5;433,41;0,35
231;ceu_aberto;70,0;5;1238,3;5;433,41;0,35
232;parcialmente_nublado;70,0;5;1238,31;5;433,41;0,35
233;parcialmente_nublado;70,0;5;1238,29;5;433,41;0,35
234;nublado;70,0;5;1238,3;5;433,41;0,35
235;ceu_aberto;70,0;5;1238,3000000000002;5;433,4;0,35
236;nublado;70,0;5;1238,3;5;433,4;0,35
237;parcialmente_nublado;70,0;5;1238,3;5;433,41;0,35
238;ceu_aberto;70,0;5;1238,29;5;433,39;0,35
239;nublado;70,0;5;1238,3;5;433,4;0,35
240;nublado;70,0;5;1238,3;5;433,41;0,35
241;parcialmente_nublado;70,0;5;1238,3;5;433,4;0,35
242;nublado;70,0;5;1238,3;5;433,41;0,35
243;parcialmente_nublado;70,0;5;1238,29;5;433,4;0,35
244;parcialmente_nublado;70,0;5;1238,3;5;433,4;0,35
245;ceu_aberto;70,0;5;1238,3;5;433,41;0,35
246;ceu_aberto;70,0;5;1238,3;5;433,42;0,35
247;parcialmente_nublado;70,0;5;1238,3;5;433,4;0,35
248;parcialmente_nublado;70,0;5;1238,3;5;433,41;0,35
249;ceu_aberto;70,0;5;1238,29;5;433,41;0,35
250;ceu_aberto;70,0;5;1238,29;5;433,41;0,35
251;ceu_aberto;70,0;5;1238,3;5;433,41;0,35
252;ceu_aberto;70,0;5;1238,3;5;433,42;0,35
253;parcialmente_nublado;70,0;5;1238,3;5;433,41;0,35
254;ceu_aberto;70,0;5;1238,3;5;433,4;0,35
255;parcialmente_nublado;70,0;5;1238,3;5;433,41;0,35
256;parcialmente_nublado;70,0;5;1238,29;5;433,4;0,35
257;ceu_aberto;70,0;5;1238,3;5;433,41;0,35
258;parcialmente_nublado;70,0;5;1238,3;5;433,42;0,35
259;nublado;70,0;5;1238,3;5;433,4;0,35
260;nublado;70,0;5;1238,3;5;433,4;0,35
261;parcialmente_nublado;70,0;5;1238,3;5;433,41;0,35
262;nublado;70,0;5;1238,29;5;433,41;0,35
263;ceu_aberto;70,0;5;1238,3;5;433,41;0,35
264;parcialmente_nublado;70,0;5;1238,31;5;433,41;0,35
265;ceu_aberto;70,0;5;1238,3;5;433,41;0,35
266;parcialmente_nublado;70,0;5;1238,3000000000002;5;433,42;0,35
267;parcialmente_nublado;70,0;5;1238,29;5;433,4;0,35
268;ceu_aberto;70,0;5;1238,3;5;433,41;0,35
269;parcialmente_nublado;70,0;5;1238,3;5;433,4;0,35
270;parcialmente_nublado;70,0;5;1238,31;5;433,4;0,35
271;ceu_aberto;70,0;5;1238,31;5;433,41;0,35
272;ceu_aberto;70,0;5;1238,3;5;433,41;0,35
273;ceu_aberto;70,0;5;1238,31;5;433,4;0,35
274;parcialmente_nublado;70,0;5;1238,3;5;433,4;0,35
275;parcialmente_nublado;70,0;5;1238,29;5;433,4;0,35
276;ceu_aberto;70,0;5;1238,29;5;433,41;0,35
277;ceu_aberto;70,0;5;1238,29;5;433,41;0,35
278;ceu_aberto;70,0;5;1238,29;5;433,41;0,35
279;parcialmente_nublado;70,0;5;1238,3;5;433,4;0,35
280;ceu_aberto;70,0;5;1238,29;5;433,4;0,35
281;parcialmente_nublado;70,0;5;1238,31;5;433,4;0,35
282;ceu_aberto;70,0;5;1238,29;5;433,4;0,35
283;ceu_aberto;70,0;5;1238,3;5;433,41;0,35
284;ceu_aberto;70,0;5;1238,3;5;433,41;0,35
285;parcialmente_nublado;70,0;5;1238,29;5;433,4;0,35
286;nublado;70,0;5;1238,3;5;433,39;0,35
287;ceu_aberto;70,0;5;1238,3;5;433,41;0,35
288;nublado;70,0;5;1238,31;5;433,41;0,35
289;ceu_aberto;70,0;5;1238,31;5;433,41;0,35
290;ceu_aberto;70,0;5;1238,31;5;433,41;0,35
291;ceu_aberto;70,0;5;1238,3;5;433,41;0,35
292;parcialmente_nublado;70,0;5;1238,3;5;433,4;0,35
293;ceu_aberto;70,0;5;1238,3;5;433,42;0,35
294;parcialmente_nublado;70,0;5;1238,29;5;433,4;0,35
295;ceu_aberto;70,0;5;1238,3;5;433,41;0,35
296;parcialmente_nublado;70,0;5;1238,3;5;433,41;0,35
297;parcialmente_nublado;70,0;5;1238,3;5;433,4;0,35
298;nublado;70,0;5;1238,3;5;433,4;0,35
299;parcialmente_nublado;70,0;5;1238,3;5;433,4;0,35
300;ceu_aberto;70,0;5;1238,3;5;433,4;0,35
301;parcialmente_nublado;70,0;5;1238,3;5;433,4;0,35
302;nublado;70,0;5;1238,31;5;433,41;0,35
303;ceu_aberto;70,0;5;1238,31;5;433,4;0,35
304;nublado;70,0;5;1238,29;5;433,41;0,35
305;ceu_aberto;70,0;5;1238,3;5;433,4;0,35
306;parcialmente_nublado;70,0;5;1238,3;5;433,4;0,35
307;ceu_aberto;70,0;5;1238,3;5;433,4;0,35
308;ceu_aberto;70,0;5;1238,29;5;433,4;0,35
309;nublado;70,0;5;1238,3;5;433,4;0,35
310;ceu_aberto;70,0;5;1238,3;5;433,4;0,35
311;ceu_aberto;70,0;5;1238,29;5;433,41;0,35
312;parcialmente_nublado;70,0;5;1238,3;5;433,41;0,35
313;ceu_aberto;70,0;5;1238,3;5;433,41;0,35
314;ceu_aberto;70,0;5;1238,3;5;433,41;0,35
315;ceu_aberto;70,0;5;1238,29;5;433,4;0,35
316;nublado;70,0;5;1238,3;5;433,41;0,35
317;ceu_aberto;70,0;5;1238,31;5;433,42;0,35
318;parcialmente_nublado;70,0;5;1238,3;5;433,41;0,35
319;parcialmente_nublado;70,0;5;1238,31;5;433,41;0,35
320;parcialmente_nublado;70,0;5;1238,31;5;433,4;0,35
321;ceu_aberto;70,0;5;1238,3;5;433,41;0,35
322;ceu_aberto;70,0;5;1238,3;5;433,41;0,35
323;ceu_aberto;70,0;5;1238,3;5;433,4;0,35
324;nublado;70,0;5;1238,29;5;433,41;0,35
325;parcialmente_nublado;70,0;5;1238,3;5;433,41;0,35
326;ceu_aberto;70,0;5;1238,3;5;433,4;0,35
327;nublado;70,0;5;1238,31;5;433,41;0,35
328;nublado;70,0;5;1238,29;5;433,41;0,35
329;ceu_aberto;70,0;5;1238,29;5;433,42;0,35
330;ceu_aberto;70,0;5;1238,3;5;433,4;0,35
331;ceu_aberto;70,0;5;1238,29;5;433,41;0,35
332;ceu_aberto;70,0;5;1238,29;5;433,41;0,35
333;ceu_aberto;70,0;5;1238,3;5;433,39;0,35
334;ceu_aberto;70,0;5;1238,29;5;433,41;0,35
335;ceu_aberto;70,0;5;1238,29;5;433,41;0,35
336;ceu_aberto;70,0;5;1238,3;5;433,41;0,35
337;parcialmente_nublado;70,0;5;1238,29;5;433,4;0,35
338;nublado;70,0;5;1238,3;5;433,4;0,35
339;nublado;70,0;5;1238,31;5;433,41;0,35
340;ceu_aberto;70,0;5;1238,3;5;433,4;0,35
341;ceu_aberto;70,0;5;1238,3;5;433,41;0,35
342;ceu_aberto;70,0;5;1238,31;5;433,4;0,35
343;ceu_aberto;70,0;5;1238,3;5;433,41;0,35
344;ceu_aberto;70,0;5;1238,29;5;433,41;0,35
345;ceu_aberto;70,0;5;1238,3;5;433,39;0,35
346;ceu_aberto;70,0;5;1238,31;5;433,41;0,35
347;ceu_aberto;70,0;5;1238,31;5;433,41;0,35
348;parcialmente_nublado;70,0;5;1238,3;5;433,4;0,35
349;ceu_aberto;70,0;5;1238,29;5;433,4;0,35
350;ceu_aberto;70,0;5;1238,31;5;433,41;0,35
351;parcialmente_nublado;70,0;5;1238,3;5;433,41;0,35
352;parcialmente_nublado;70,0;5;1238,29;5;433,4;0,35
353;parcialmente_nublado;70,0;5;1238,3;5;433,39;0,35
354;ceu_aberto;70,0;5;1238,3;5;433,4;0,35
355;parcialmente_nublado;70,0;5;1238,3;5;433,41;0,35
356;ceu_aberto;70,0;5;1238,31;5;433,42;0,35
357;nublado;70,0;5;1238,3;5;433,4;0,35
358;parcialmente_nublado;70,0;5;1238,3;5;433,4;0,35
359;ceu_aberto;70,0;5;1238,3;5;433,4;0,35
360;ceu_aberto;70,0;5;1238,31;5;433,41;0,35
361;parcialmente_nublado;70,0;5;1238,3;5;433,41;0,35
362;parcialmente_nublado;70,0;5;1238,3;5;433,41;0,35
363;nublado;70,0;5;1238,3;5;433,41;0,35
364;ceu_aberto;70,0;5;1238,31;5;433,41;0,35
365;parcialmente_nublado;70,0;5;1238,3;5;433,4;0,35
366;ceu_aberto;70,0;5;1238,3;5;433,41;0,35
367;parcialmente_nublado;70,0;5;1238,29;5;433,4;0,35
368;ceu_aberto;70,0;5;1238,31;5;433,41;0,35
369;ceu_aberto;70,0;5;1238,3;5;433,41;0,35
370;ceu_aberto;70,0;5;1238,3;5;433,4;0,35
371;ceu_aberto;70,0;5;1238,29;5;433,41;0,35
372;nublado;70,0;5;1238,31;5;433,4;0,35
373;parcialmente_nublado;70,0;5;1238,31;5;433,4;0,35
374;nublado;70,0;5;1238,29;5;433,4;0,35
375;parcialmente_nublado;70,0;5;1238,3;5;433,4;0,35
376;ceu_aberto;70,0;5;1238,3;5;433,41;0,35
377;nublado;70,0;5;1238,29;5;433,41;0,35
378;parcialmente_nublado;70,0;5;1238,3;5;433,41;0,35
379;nublado;70,0;5;1238,3;5;433,4;0,35
380;ceu_aberto;70,0;5;1238,3;5;433,4;0,35
381;ceu_aberto;70,0;5;1238,29;5;433,4;0,35
382;ceu_aberto;70,0;5;1238,29;5;433,41;0,35
383;parcialmente_nublado;70,0;5;1238,31;5;433,4;0,35
384;nublado;70,0;5;1238,3;5;433,41;0,35
385;ceu_aberto;70,0;5;1238,3;5;433,41;0,35
386;ceu_aberto;70,0;5;1238,31;5;433,41;0,35
387;ceu_aberto;70,0;5;1238,3;5;433,4;0,35
388;parcialmente_nublado;70,0;5;1238,3;5;433,4;0,35
389;ceu_aberto;70,0;5;1238,29;5;433,41;0,35
390;nublado;70,0;5;1238,31;5;433,4;0,35
391;ceu_aberto;70,0;5;1238,3;5;433,41;0,35
392;ceu_aberto;70,0;5;1238,3;5;433,41;0,35
393;parcialmente_nublado;70,0;5;1238,3;5;433,4;0,35
394;ceu_aberto;70,0;5;1238,29;5;433,4;0,35
395;ceu_aberto;70,0;5;1238,3;5;433,41;0,35
396;ceu_aberto;70,0;5;1238,3;5;433,41;0,35
397;ceu_aberto;70,0;5;1238,3;5;433,4;0,35
398;ceu_aberto;70,0;5;1238,3;5;433,41;0,35
399;ceu_aberto;70,0;5;1238,31;5;433,41;0,35
400;parcialmente_nublado;70,0;5;1238,3;5;433,4;0,35
401;parcialmente_nublado;70,0;5;1238,31;5;433,4;0,35
402;parcialmente_nublado;70,0;5;1238,31;5;433,4;0,35
403;ceu_aberto;70,0;5;1238,29;5;433,4;0,35
404;nublado;70,0;5;1238,31;5;433,4;0,35
405;ceu_aberto;70,0;5;1238,3;5;433,42;0,35
406;ceu_aberto;70,0;5;1238,3;5;433,41;0,35
407;ceu_aberto;70,0;5;1238,29;5;433,41;0,35
408;ceu_aberto;70,0;5;1238,3;5;433,41;0,35
409;ceu_aberto;70,0;5;1238,3;5;433,41;0,35
410;ceu_aberto;70,0;5;1238,29;5;433,41;0,35
411;parcialmente_nublado;70,0;5;1238,3;5;433,4;0,35
412;nublado;70,0;5;1238,29;5;433,42;0,35
413;ceu_aberto;70,0;5;1238,3;5;433,41;0,35
414;ceu_aberto;70,0;5;1238,31;5;433,4;0,35
415;ceu_aberto;70,0;5;1238,31;5;433,41;0,35
416;ceu_aberto;70,0;5;1238,3;5;433,4;0,35
417;parcialmente_nublado;70,0;5;1238,31;5;433,41;0,35
418;ceu_aberto;70,0;5;1238,31;5;433,4;0,35
419;parcialmente_nublado;70,0;5;1238,31;5;433,4;0,35
420;ceu_aberto;70,0;5;1238,3;5;433,41;0,35
421;nublado;70,0;5;1238,29;5;433,4;0,35
422;nublado;70,0;5;1238,3;5;433,4;0,35
423;ceu_aberto;70,0;5;1238,3;5;433,41;0,35
424;ceu_aberto;70,0;5;1238,31;5;433,42;0,35
425;nublado;70,0;5;1238,29;5;433,4;0,35
426;parcialmente_nublado;70,0;5;1238,3;5;433,41;0,35
427;ceu_aberto;70,0;5;1238,3;5;433,41;0,35
428;ceu_aberto;70,0;5;1238,31;5;433,4;0,35
429;ceu_aberto;70,0;5;1238,31;5;433,41;0,35
430;ceu_aberto;70,0;5;1238,29;5;433,41;0,35
431;ceu_aberto;70,0;5;1238,3;5;433,4;0,35
432;nublado;70,0;5;1238,3;5;433,41;0,35
433;parcialmente_nublado;70,0;5;1238,31;5;433,41;0,35
434;parcialmente_nublado;70,0;5;1238,3;5;433,4;0,35
435;nublado;70,0;5;1238,3;5;433,41;0,35
436;ceu_aberto;70,0;5;1238,31;5;433,41;0,35
437;ceu_aberto;70,0;5;1238,31;5;433,4;0,35
438;ceu_aberto;70,0;5;1238,3;5;433,41;0,35
439;parcialmente_nublado;70,0;5;1238,29;5;433,4;0,35
440;parcialmente_nublado;70,0;5;1238,29;5;433,4;0,35
441;ceu_aberto;70,0;5;1238,3;5;433,41;0,35
442;parcialmente_nublado;70,0;5;1238,29;5;433,41;0,35
443;ceu_aberto;70,0;5;1238,3;5;433,42;0,35
444;parcialmente_nublado;70,0;5;1238,31;5;433,4;0,35
445;ceu_aberto;70,0;5;1238,3;5;433,41;0,35
