id_realizacao;tipo_dia;h00;h01;h02;h03;h04;h05;h06;h07;h08;h09;h10;h11;h12;h13;h14;h15;h16;h17;h18;h19;h20;h21;h22;h23
18;nublado;0,0005;0,0;0,0;0,0001;0,0;0,0112;0,0937;0,2439;0,4583;0,5272;0,7066;0,7205;0,619;0,5514;0,4517;0,3695;0,1916;0,0637;0,0051;0,0;0,0002;0,0017;0,0021;0,002
19;nublado;0,0005;0,0;0,0;0,0001;0,0;0,0123;0,0736;0,2287;0,3369;0,5546;0,5324;0,6959;0,6896;0,7139;0,3881;0,3972;0,1772;0,0466;0,0042;0,0;0,0002;0,0018;0,0016;0,0015
20;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0026;0,0403;0,2271;0,5087;0,7422;0,9239;1,0;0,9976;0,996;0,7463;0,4473;0,2388;0,0473;0,0023;0,0003;0,0;0,0;0,0;0,0001
21;nublado;0,0005;0,0;0,0;0,0001;0,0;0,0151;0,0911;0,2648;0,4635;0,5759;0,5369;0,7583;0,8254;0,5568;0,5216;0,3538;0,2024;0,0442;0,0041;0,0;0,0001;0,0019;0,0016;0,002
22;nublado;0,0005;0,0;0,0;0,0001;0,0;0,0118;0,0819;0,2717;0,3585;0,6624;0,6063;0,64;0,6388;0,6847;0,45;0,2962;0,2026;0,061;0,0046;0,0;0,0002;0,0019;0,0015;0,0018
23;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0025;0,0435;0,2435;0,4785;0,6951;0,745;0,9123;1,0;0,9915;0,7701;0,5406;0,2352;0,0479;0,0018;0,0003;0,0;0,0;0,0;0,0001
24;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0031;0,0514;0,1947;0,38;0,6806;0,7697;1,0;1,0;0,9094;0,8686;0,5803;0,2217;0,043;0,0018;0,0003;0,0;0,0;0,0;0,0001
25;parcialmente_nublado;0,001;0,001;0,0013;0,0015;0,0007;0,0046;0,0555;0,2025;0,3666;0,5455;1,0;0,8241;0,7792;0,6101;0,5262;0,364;0,1667;0,0574;0,0056;0,0008;0,0006;0,0005;0,0003;0,0004
26;parcialmente_nublado;0,001;0,0009;0,0013;0,0012;0,0008;0,0045;0,0596;0,1937;0,3794;0,5717;0,8528;0,9307;0,8383;0,7903;0,4928;0,3389;0,1914;0,0498;0,006;0,0008;0,0007;0,0003;0,0004;0,0004
27;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0034;0,0449;0,2525;0,4461;0,651;0,8674;1,0;0,6933;0,576;0,8664;0,5149;0,2498;0,0352;0,0021;0,0002;0,0;0,0;0,0;0,0001
28;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,003;0,0488;0,2328;0,5006;0,7645;1,0;1,0;1,0;0,9001;0,7625;0,5809;0,2579;0,0485;0,0025;0,0003;0,0;0,0;0,0;0,0001
29;parcialmente_nublado;0,001;0,0008;0,0012;0,0011;0,0009;0,0044;0,0627;0,1966;0,4131;0,6653;0,8217;0,6826;0,8222;0,7087;0,6362;0,3697;0,2172;0,0487;0,0054;0,0009;0,0007;0,0004;0,0003;0,0005
30;nublado;0,0005;0,0;0,0;0,0001;0,0;0,0125;0,083;0,3006;0,4441;0,5186;0,5454;0,7484;0,7002;0,6891;0,3854;0,3343;0,1784;0,0615;0,0034;0,0;0,0002;0,0014;0,0013;0,002
31;parcialmente_nublado;0,0008;0,0008;0,0011;0,0009;0,0007;0,0045;0,0603;0,2028;0,4112;0,4075;0,9098;0,9047;1,0;0,6568;0,6503;0,3441;0,2201;0,0432;0,0046;0,0008;0,0005;0,0004;0,0004;0,0004
32;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0031;0,035;0,2438;0,5493;0,7764;0,9085;0,7164;0,7629;0,9926;0,4553;0,5823;0,2114;0,043;0,002;0,0003;0,0;0,0;0,0;0,0001
33;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0028;0,0509;0,1856;0,4022;0,7874;0,9956;0,8614;0,9879;0,8662;0,7392;0,4175;0,2217;0,0497;0,0021;0,0003;0,0;0,0;0,0;0,0001
34;nublado;0,0006;0,0;0,0;0,0001;0,0;0,0131;0,0729;0,3182;0,3359;0,5439;0,7178;0,6854;0,7559;0,5108;0,4817;0,3649;0,192;0,0559;0,005;0,0;0,0002;0,0011;0,002;0,0021
35;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0026;0,0485;0,211;0,4256;0,5908;0,9276;0,9391;0,9475;0,9569;0,7407;0,4721;0,2419;0,0528;0,002;0,0003;0,0;0,0;0,0;0,0001
36;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0037;0,0527;0,1945;0,415;0,7908;0,8814;0,8542;1,0;0,9565;0,6953;0,5189;0,2779;0,0388;0,0022;0,0003;0,0;0,0;0,0;0,0001
37;nublado;0,0006;0,0;0,0;0,0001;0,0;0,0118;0,1053;0,2627;0,3719;0,5484;0,6487;0,5527;0,7243;0,5689;0,507;0,3464;0,1992;0,047;0,0042;0,0;0,0002;0,0014;0,0015;0,002
38;nublado;0,0005;0,0;0,0;0,0001;0,0;0,0131;0,0873;0,2494;0,3239;0,5171;0,7564;0,8163;0,6439;0,5405;0,4637;0,3737;0,1567;0,0581;0,0045;0,0;0,0003;0,0014;0,0018;0,0021
39;nublado;0,0005;0,0;0,0;0,0001;0,0;0,0106;0,0995;0,3093;0,3459;0,613;0,7242;0,7053;0,6481;0,6153;0,5498;0,363;0,2421;0,0609;0,0037;0,0;0,0002;0,0019;0,0021;0,002
40;nublado;0,0005;0,0;0,0;0,0001;0,0;0,0104;0,0913;0,3236;0,4535;0,5064;0,6987;0,8505;0,693;0,6377;0,5118;0,3466;0,1954;0,052;0,0045;0,0;0,0003;0,0019;0,0018;0,0019
41;parcialmente_nublado;0,0012;0,001;0,0011;0,0014;0,0009;0,004;0,0528;0,151;0,3723;0,6323;0,6905;0,7344;0,6417;0,8642;0,4622;0,4655;0,2141;0,0588;0,0042;0,0006;0,0004;0,0004;0,0004;0,0004
42;parcialmente_nublado;0,0012;0,0008;0,001;0,0011;0,0008;0,0048;0,0543;0,1743;0,4415;0,5438;0,6896;0,7091;0,803;0,7022;0,5183;0,3181;0,2226;0,0505;0,0057;0,0007;0,0006;0,0004;0,0005;0,0003
43;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0028;0,038;0,2499;0,5429;0,611;1,0;0,8896;1,0;1,0;0,7315;0,4492;0,2515;0,0449;0,0023;0,0003;0,0;0,0;0,0;0,0001
44;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0028;0,0529;0,213;0,4581;0,7831;1,0;1,0;0,9775;0,9833;0,7521;0,5675;0,2825;0,0448;0,0021;0,0003;0,0;0,0;0,0;0,0001
45;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0026;0,0415;0,2039;0,358;0,6437;0,7794;1,0;0,9785;0,981;0,7083;0,4314;0,2632;0,0393;0,0023;0,0002;0,0;0,0;0,0;0,0001
46;parcialmente_nublado;0,001;0,0007;0,0009;0,001;0,0006;0,0049;0,0588;0,1746;0,3333;0,6925;0,7061;0,7645;0,9496;0,6373;0,5943;0,3829;0,2233;0,0501;0,0038;0,0008;0,0006;0,0004;0,0005;0,0003
47;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0034;0,0452;0,1698;0,4992;0,6109;0,9277;0,8732;0,9207;0,6604;0,835;0,4205;0,2432;0,0426;0,0025;0,0003;0,0;0,0;0,0;0,0001
48;nublado;0,0005;0,0;0,0;0,0001;0,0;0,0097;0,0944;0,2555;0,3543;0,5995;0,7153;0,5711;0,6905;0,5927;0,4963;0,4036;0,1978;0,0586;0,0047;0,0;0,0002;0,0014;0,0014;0,0018
49;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,003;0,0481;0,2216;0,4906;0,7054;0,9127;1,0;1,0;0,8322;0,6924;0,5227;0,2373;0,0401;0,0018;0,0003;0,0;0,0;0,0;0,0001
50;parcialmente_nublado;0,0011;0,001;0,0011;0,0008;0,0007;0,0041;0,055;0,2255;0,4429;0,5743;0,7345;1,0;0,7999;0,71;0,5117;0,3347;0,1773;0,0565;0,0062;0,0009;0,0005;0,0004;0,0003;0,0003
