id_realizacao;tipo_dia;unidade_pv;barra;potencia_kw
20;ceu_aberto;3;23;50,0
20;ceu_aberto;4;14;250,0
20;ceu_aberto;5;26;150,0
20;ceu_aberto;6;33;600,0
20;ceu_aberto;7;14;300,0
20;ceu_aberto;8;31;207,3
21;ceu_aberto;1;5;50,0
21;ceu_aberto;2;29;50,0
21;ceu_aberto;3;18;550,0
21;ceu_aberto;4;30;50,0
21;ceu_aberto;5;4;150,0
21;ceu_aberto;6;28;500,0
21;ceu_aberto;7;7;250,0
21;ceu_aberto;8;30;300,0
21;ceu_aberto;9;34;200,0
21;ceu_aberto;10;23;400,0
21;ceu_aberto;11;10;150,0
21;ceu_aberto;12;33;357,3
22;parcialmente_nublado;1;28;800,0
22;parcialmente_nublado;2;17;800,0
22;parcialmente_nublado;3;13;250,0
22;parcialmente_nublado;4;4;200,0
22;parcialmente_nublado;5;11;100,0
22;parcialmente_nublado;6;11;150,0
22;parcialmente_nublado;7;15;250,0
22;parcialmente_nublado;8;8;450,0
23;nublado;1;30;200,0
23;nublado;2;15;50,0
23;nublado;3;19;250,0
23;nublado;4;4;600,0
23;nublado;5;28;400,0
23;nublado;6;27;450,0
23;nublado;7;26;300,0
23;nublado;8;6;300,0
23;nublado;9;25;457,3
24;ceu_aberto;1;11;200,0
24;ceu_aberto;2;23;100,0
24;ceu_aberto;3;28;50,0
24;ceu_aberto;4;10;250,0
24;ceu_aberto;5;12;850,0
24;ceu_aberto;6;27;100,0
24;ceu_aberto;7;26;350,0
24;ceu_aberto;8;24;750,0
24;ceu_aberto;9;13;100,0
24;ceu_aberto;10;23;257,3
25;nublado;1;27;350,0
25;nublado;2;8;800,0
25;nublado;3;25;100,0
25;nublado;4;11;250,0
25;nublado;5;30;400,0
25;nublado;6;16;850,0
25;nublado;7;25;257,3
26;parcialmente_nublado;1;10;400,0
26;parcialmente_nublado;2;26;500,0
26;parcialmente_nublado;3;3;750,0
26;parcialmente_nublado;4;26;400,0
26;parcialmente_nublado;5;22;300,0
26;parcialmente_nublado;6;28;250,0
26;parcialmente_nublado;7;11;400,0
27;parcialmente_nublado;1;24;250,0
27;parcialmente_nublado;2;17;250,0
27;parcialmente_nublado;3;14;150,0
27;parcialmente_nublado;4;20;400,0
27;parcialmente_nublado;5;17;300,0
27;parcialmente_nublado;6;26;250,0
27;parcialmente_nublado;7;3;100,0
27;parcialmente_nublado;8;2;350,0
27;parcialmente_nublado;9;10;450,0
27;parcialmente_nublado;10;11;507,3
28;parcialmente_nublado;1;20;100,0
28;parcialmente_nublado;2;5;50,0
28;parcialmente_nublado;3;11;300,0
28;parcialmente_nublado;4;33;750,0
28;parcialmente_nublado;5;5;400,0
28;parcialmente_nublado;6;25;500,0
28;parcialmente_nublado;7;18;350,0
28;parcialmente_nublado;8;22;557,3
29;nublado;1;15;450,0
29;nublado;2;1;400,0
29;nublado;3;22;50,0
29;nublado;4;19;250,0
29;nublado;5;6;550,0
29;nublado;6;2;350,0
29;nublado;7;13;400,0
29;nublado;8;19;557,3
30;nublado;1;12;100,0
30;nublado;2;22;650,0
30;nublado;3;28;50,0
30;nublado;4;9;250,0
30;nublado;5;13;100,0
30;nublado;6;4;900,0
30;nublado;7;23;250,0
30;nublado;8;25;707,3
31;nublado;1;15;100,0
31;nublado;2;30;50,0
31;nublado;3;34;750,0
31;nublado;4;30;500,0
31;nublado;5;12;150,0
31;nublado;6;11;550,0
31;nublado;7;1;300,0
31;nublado;8;9;50,0
31;nublado;9;22;250,0
31;nublado;10;18;100,0
31;nublado;11;25;207,3
32;nublado;1;19;700,0
32;nublado;2;34;150,0
32;nublado;3;3;350,0
32;nublado;4;30;100,0
32;nublado;5;15;150,0
32;nublado;6;24;500,0
32;nublado;7;6;300,0
32;nublado;8;22;50,0
32;nublado;9;2;350,0
32;nublado;10;19;150,0
32;nublado;11;24;50,0
32;nublado;12;27;157,3
33;parcialmente_nublado;1;8;300,0
33;parcialmente_nublado;2;30;700,0
33;parcialmente_nublado;3;24;300,0
33;parcialmente_nublado;4;9;100,0
33;parcialmente_nublado;5;19;550,0
33;parcialmente_nublado;6;28;100,0
33;parcialmente_nublado;7;23;300,0
33;parcialmente_nublado;8;16;350,0
33;parcialmente_nublado;9;24;307,3
34;parcialmente_nublado;1;26;450,0
34;parcialmente_nublado;2;15;50,0
34;parcialmente_nublado;3;25;250,0
34;parcialmente_nublado;4;21;150,0
34;parcialmente_nublado;5;12;800,0
34;parcialmente_nublado;6;14;350,0
34;parcialmente_nublado;7;9;100,0
34;parcialmente_nublado;8;6;550,0
34;parcialmente_nublado;9;24;50,0
34;parcialmente_nublado;10;29;200,0
34;parcialmente_nublado;11;13;57,3
35;nublado;1;8;200,0
35;nublado;2;14;550,0
35;nublado;3;16;50,0
35;nublado;4;10;300,0
35;nublado;5;30;150,0
35;nublado;6;8;50,0
35;nublado;7;19;600,0
35;nublado;8;8;550,0
35;nublado;9;25;50,0
35;nublado;10;14;250,0
35;nublado;11;33;100,0
35;nublado;12;17;157,3
36;parcialmente_nublado;1;29;150,0
36;parcialmente_nublado;2;22;900,0
36;parcialmente_nublado;3;28;400,0
36;parcialmente_nublado;4;33;800,0
36;parcialmente_nublado;5;6;350,0
36;parcialmente_nublado;6;26;407,3
37;nublado;1;16;350,0
37;nublado;2;27;550,0
37;nublado;3;28;50,0
37;nublado;4;7;1000,0
37;nublado;5;14;300,0
37;nublado;6;27;500,0
37;nublado;7;27;100,0
37;nublado;8;23;157,3
38;ceu_aberto;1;34;850,0
38;ceu_aberto;2;6;550,0
38;ceu_aberto;3;26;850,0
38;ceu_aberto;4;2;100,0
38;ceu_aberto;5;16;550,0
38;ceu_aberto;6;12;107,3
39;ceu_aberto;1;12;250,0
39;ceu_aberto;2;21;150,0
39;ceu_aberto;3;31;450,0
39;ceu_aberto;4;32;550,0
39;ceu_aberto;5;7;450,0
39;ceu_aberto;6;27;700,0
39;ceu_aberto;7;31;150,0
39;ceu_aberto;8;1;307,3
40;parcialmente_nublado;1;5;200,0
40;parcialmente_nublado;2;20;100,0
40;parcialmente_nublado;3;10;200,0
40;parcialmente_nublado;4;24;100,0
40;parcialmente_nublado;5;22;700,0
40;parcialmente_nublado;6;2;50,0
40;parcialmente_nublado;7;33;150,0
40;parcialmente_nublado;8;27;500,0
40;parcialmente_nublado;9;18;300,0
40;parcialmente_nublado;10;22;200,0
40;parcialmente_nublado;11;4;507,3
41;ceu_aberto;1;31;500,0
41;ceu_aberto;2;25;350,0
41;ceu_aberto;3;34;1000,0
41;ceu_aberto;4;25;400,0
41;ceu_aberto;5;29;200,0
41;ceu_aberto;6;10;50,0
41;ceu_aberto;7;4;507,3
42;nublado;1;24;500,0
42;nublado;2;11;400,0
42;nublado;3;3;150,0
42;nublado;4;14;850,0
42;nublado;5;20;100,0
42;nublado;6;16;650,0
42;nublado;7;6;100,0
42;nublado;8;11;257,3
43;parcialmente_nublado;1;7;300,0
43;parcialmente_nublado;2;26;250,0
43;parcialmente_nublado;3;24;400,0
43;parcialmente_nublado;4;1;600,0
43;parcialmente_nublado;5;28;700,0
43;parcialmente_nublado;6;19;200,0
43;parcialmente_nublado;7;27;300,0
43;parcialmente_nublado;8;34;257,3
44;nublado;1;27;50,0
44;nublado;2;6;700,0
44;nublado;3;7;400,0
44;nublado;4;8;250,0
44;nublado;5;12;100,0
44;nublado;6;11;750,0
44;nublado;7;26;650,0
44;nublado;8;11;107,3
45;ceu_aberto;1;26;450,0
45;ceu_aberto;2;21;100,0
45;ceu_aberto;3;28;400,0
45;ceu_aberto;4;28;650,0
45;ceu_aberto;5;32;250,0
45;ceu_aberto;6;30;450,0
45;ceu_aberto;7;23;650,0
45;ceu_aberto;8;7;57,3
46;ceu_aberto;1;7;450,0
46;ceu_aberto;2;15;300,0
46;ceu_aberto;3;34;50,0
46;ceu_aberto;4;10;600,0
46;ceu_aberto;5;15;150,0
46;ceu_aberto;6;10;1000,0
46;ceu_aberto;7;29;400,0
46;ceu_aberto;8;31;57,3
47;ceu_aberto;1;26;700,0
47;ceu_aberto;2;34;300,0
47;ceu_aberto;3;7;700,0
47;ceu_aberto;4;21;500,0
47;ceu_aberto;5;26;50,0
47;ceu_aberto;6;20;50,0
47;ceu_aberto;7;15;300,0
47;ceu_aberto;8;21;407,3
48;ceu_aberto;1;15;200,0
48;ceu_aberto;2;21;100,0
48;ceu_aberto;3;31;900,0
48;ceu_aberto;4;10;200,0
48;ceu_aberto;5;14;250,0
48;ceu_aberto;6;10;250,0
48;ceu_aberto;7;27;100,0
48;ceu_aberto;8;3;800,0
48;ceu_aberto;9;28;207,3
49;ceu_aberto;1;25;350,0
49;ceu_aberto;2;16;350,0
49;ceu_aberto;3;21;800,0
49;ceu_aberto;4;9;550,0
49;ceu_aberto;5;20;250,0
49;ceu_aberto;6;8;100,0
49;ceu_aberto;7;15;250,0
49;ceu_aberto;8;23;357,3
50;nublado;1;4;250,0
50;nublado;2;5;500,0
50;nublado;3;2;450,0
50;nublado;4;31;950,0
50;nublado;5;7;600,0
50;nublado;6;19;150,0
50;nublado;7;17;100,0
