id_realizacao;tipo_dia;barra;potencia_kw;capacidade_kwh;razao_armazenamento_h
82;parcialmente_nublado;844;38,42;89,89;2,34
82;parcialmente_nublado;848;33,68;91,63;2,721
82;parcialmente_nublado;890;38,07;84,07;2,208
83;nublado;860;33,02;101,89;3,086
83;nublado;840;34,7;84,29;2,429
83;nublado;844;39,44;130,44;3,307
83;nublado;848;39,98;137,95;3,45
83;nublado;890;38,6;112,8;2,922
84;parcialmente_nublado;860;35,14;130,61;3,717
84;parcialmente_nublado;840;38,72;92,64;2,393
84;parcialmente_nublado;844;39,98;127,19;3,181
84;parcialmente_nublado;848;37,97;130,69;3,442
84;parcialmente_nublado;890;33,93;126,1;3,716
85;parcialmente_nublado;860;40,3;157,31;3,903
85;parcialmente_nublado;840;32,32;108,72;3,364
85;parcialmente_nublado;844;36,49;104,27;2,857
85;parcialmente_nublado;848;37,72;141,9;3,762
85;parcialmente_nublado;890;38,91;128,01;3,29
86;parcialmente_nublado;860;42,98;162,77;3,787
86;parcialmente_nublado;840;37,96;123,28;3,248
86;parcialmente_nublado;844;35,37;132,98;3,76
86;parcialmente_nublado;848;30,54;101,64;3,328
86;parcialmente_nublado;890;38,89;90,77;2,334
87;ceu_aberto;860;37,09;137,03;3,695
87;ceu_aberto;840;37,56;110,09;2,931
87;ceu_aberto;844;36,13;87,21;2,414
87;ceu_aberto;848;39,62;145,2;3,665
87;ceu_aberto;890;35,33;127,49;3,609
88;parcialmente_nublado;860;33,6;76,6;2,28
88;parcialmente_nublado;840;38,81;153,6;3,958
88;parcialmente_nublado;844;40,16;135,98;3,386
88;parcialmente_nublado;848;40,67;100,19;2,463
88;parcialmente_nublado;890;32,51;92,42;2,843
89;ceu_aberto;860;36,58;118,22;3,232
89;ceu_aberto;840;35,99;138,52;3,849
89;ceu_aberto;844;31,28;72,94;2,332
89;ceu_aberto;848;43,47;114,71;2,639
89;ceu_aberto;890;38,43;102,75;2,674
90;parcialmente_nublado;860;34,24;86,62;2,53
90;parcialmente_nublado;840;41,04;113,96;2,777
90;parcialmente_nublado;844;40,47;153,69;3,798
90;parcialmente_nublado;848;35,37;96,41;2,726
90;parcialmente_nublado;890;34,62;92,53;2,673
91;ceu_aberto;860;36,12;103,76;2,873
91;ceu_aberto;840;34,68;70,66;2,037
91;ceu_aberto;844;37,65;103,75;2,756
91;ceu_aberto;848;37,19;91,75;2,467
91;ceu_aberto;890;40,11;137,8;3,436
92;parcialmente_nublado;860;38,19;83,36;2,183
92;parcialmente_nublado;840;38,95;103,07;2,646
92;parcialmente_nublado;844;28,47;110,7;3,888
92;parcialmente_nublado;848;36,66;79,05;2,156
92;parcialmente_nublado;890;43,47;163,7;3,766
93;ceu_aberto;860;40,93;88,95;2,173
93;ceu_aberto;840;36,41;133,06;3,654
93;ceu_aberto;844;33,15;87,63;2,643
93;ceu_aberto;848;32,5;93,13;2,866
93;ceu_aberto;890;42,75;152,78;3,574
94;parcialmente_nublado;860;38,12;104,52;2,742
94;parcialmente_nublado;840;35,16;87,26;2,482
94;parcialmente_nublado;844;41,63;135,73;3,26
94;parcialmente_nublado;848;35,86;132,07;3,683
94;parcialmente_nublado;890;34,99;92,25;2,636
95;parcialmente_nublado;860;37,8;115,89;3,066
95;parcialmente_nublado;840;40,62;89,22;2,196
95;parcialmente_nublado;844;37,38;123,84;3,313
95;parcialmente_nublado;848;34,32;129,41;3,771
95;parcialmente_nublado;890;35,63;137,74;3,866
96;ceu_aberto;860;30,09;61,13;2,032
96;ceu_aberto;840;36,97;133,21;3,603
96;ceu_aberto;844;41,78;146,67;3,511
96;ceu_aberto;848;39,78;154,43;3,882
96;ceu_aberto;890;37,13;116,84;3,147
97;ceu_aberto;860;37,9;142,56;3,761
97;ceu_aberto;840;35,84;89,4;2,494
97;ceu_aberto;844;35,51;100,69;2,836
97;ceu_aberto;848;41,88;155,6;3,715
97;ceu_aberto;890;34,61;82,2;2,375
98;ceu_aberto;860;36,19;120,59;3,332
98;ceu_aberto;840;41,71;139,67;3,349
98;ceu_aberto;844;34,74;75,73;2,18
98;ceu_aberto;848;34,59;103,2;2,984
98;ceu_aberto;890;38,52;138,33;3,591
99;parcialmente_nublado;860;39,3;140,93;3,586
99;parcialmente_nublado;840;40,65;102,02;2,51
99;parcialmente_nublado;844;42,01;162,79;3,875
99;parcialmente_nublado;848;32,22;106,68;3,311
99;parcialmente_nublado;890;31,57;110,96;3,515
100;ceu_aberto;860;36,28;124,38;3,428
100;ceu_aberto;840;39,12;80,6;2,06
100;ceu_aberto;844;39,76;101,24;2,546
100;ceu_aberto;848;41,1;159,07;3,87
100;ceu_aberto;890;29,48;100,0;3,392
101;parcialmente_nublado;860;43,77;148,41;3,391
101;parcialmente_nublado;840;38,61;141,53;3,666
101;parcialmente_nublado;844;30,8;102,18;3,318
101;parcialmente_nublado;848;40,25;131,5;3,267
101;parcialmente_nublado;890;32,32;67,11;2,076
102;ceu_aberto;860;34,89;88,02;2,523
102;ceu_aberto;840;35,76;133,62;3,737
102;ceu_aberto;844;40,58;131,98;3,252
102;ceu_aberto;848;35,13;94,84;2,7
102;ceu_aberto;890;39,39;87,31;2,217
103;ceu_aberto;860;39,42;99,62;2,527
103;ceu_aberto;840;40,27;95,41;2,369
103;ceu_aberto;844;33,5;113,34;3,383
103;ceu_aberto;848;38,9;84,04;2,16
103;ceu_aberto;890;33,65;87,08;2,588
104;ceu_aberto;860;37,59;83,64;2,225
104;ceu_aberto;840;36,37;134,5;3,698
104;ceu_aberto;844;37,33;132,2;3,541
104;ceu_aberto;848;33,27;106,99;3,216
104;ceu_aberto;890;41,19;113,36;2,752
105;parcialmente_nublado;860;41,66;117,29;2,815
105;parcialmente_nublado;840;37,84;77,53;2,049
105;parcialmente_nublado;844;33,43;74,6;2,232
105;parcialmente_nublado;848;34,64;129,62;3,742
105;parcialmente_nublado;890;38,17;142,9;3,744
106;ceu_aberto;860;36,86;135,23;3,669
106;ceu_aberto;840;38,67;123,37;3,19
106;ceu_aberto;844;41,52;124,25;2,993
106;ceu_aberto;848;34,86;123,11;3,532
106;ceu_aberto;890;33,84;95,95;2,835
107;parcialmente_nublado;860;33,64;105,24;3,128
107;parcialmente_nublado;840;43,69;111,93;2,562
107;parcialmente_nublado;844;32,91;84,02;2,553
107;parcialmente_nublado;848;42,92;114,33;2,664
107;parcialmente_nublado;890;32,58;91,5;2,808
108;nublado;860;38,09;121,34;3,186
108;nublado;840;37,68;120,46;3,197
108;nublado;844;32,63;115,2;3,53
108;nublado;848;38,52;88,3;2,292
108;nublado;890;38,83;82,59;2,127
109;parcialmente_nublado;860;40,51;116,78;2,883
109;parcialmente_nublado;840;40,05;96,6;2,412
109;parcialmente_nublado;844;36,38;138,5;3,807
109;parcialmente_nublado;848;29,82;113,3;3,799
109;parcialmente_nublado;890;38,98;114,53;2,938
110;parcialmente_nublado;860;42,0;108,43;2,582
110;parcialmente_nublado;840;37,07;93,43;2,52
110;parcialmente_nublado;844;33,39;73,06;2,188
110;parcialmente_nublado;848;37,22;133,52;3,587
110;parcialmente_nublado;890;36,07;91,95;2,549
111;nublado;860;39,86;92,99;2,333
111;nublado;840;34,3;100,37;2,926
111;nublado;844;33,19;119,73;3,607
111;nublado;848;42,27;120,63;2,854
111;nublado;890;36,13;121,2;3,355
112;nublado;860;46,26;130,27;2,816
112;nublado;840;37,17;105,77;2,846
112;nublado;844;34,59;116,94;3,381
112;nublado;848;33,51;111,24;3,32
112;nublado;890;34,21;99,11;2,897
113;ceu_aberto;860;38,85;131,48;3,384
113;ceu_aberto;840;39,24;140,88;3,59
113;ceu_aberto;844;37,36;90,03;2,41
113;ceu_aberto;848;35,94;90,58;2,52
113;ceu_aberto;890;34,37;85,52;2,488
114;ceu_aberto;860;39,26;146,98;3,744
114;ceu_aberto;840;42,03;126,91;3,02
114;ceu_aberto;844;30,03;119,6;3,983
114;ceu_aberto;848;35,22;89,79;2,549
114;ceu_aberto;890;39,2;132,61;3,383
115;parcialmente_nublado;860;34,15;109,14;3,196
115;parcialmente_nublado;840;34,97;121,67;3,479
