id_realizacao;tipo_dia;unidade_bess;barra;potencia_kw;capacidade_kwh;razao_armazenamento_h
18;parcialmente_nublado;4;15;90,51;232,93;2,574
18;parcialmente_nublado;5;32;226,06;371,96;1,645
18;parcialmente_nublado;6;23;61,12;485,2;7,938
19;ceu_aberto;1;18;74,91;453,64;6,056
19;ceu_aberto;2;16;187,3;142,46;0,761
19;ceu_aberto;3;15;195,77;405,76;2,073
19;ceu_aberto;4;28;148,67;108,06;0,727
19;ceu_aberto;5;31;104,83;127,85;1,22
19;ceu_aberto;6;10;189,91;410,26;2,16
20;parcialmente_nublado;1;12;86,69;263,22;3,036
20;parcialmente_nublado;2;30;143,07;175,37;1,226
20;parcialmente_nublado;3;19;184,37;263,49;1,429
20;parcialmente_nublado;4;26;213,38;226,69;1,062
20;parcialmente_nublado;5;29;195,64;494,13;2,526
20;parcialmente_nublado;6;11;102,3;369,56;3,613
21;ceu_aberto;1;18;187,93;251,78;1,34
21;ceu_aberto;2;3;207,21;358,57;1,73
21;ceu_aberto;3;1;51,05;293,03;5,74
21;ceu_aberto;4;31;197,71;178,42;0,902
21;ceu_aberto;5;2;116,66;271,61;2,328
21;ceu_aberto;6;8;79,2;124,2;1,568
22;parcialmente_nublado;1;13;216,24;425,3;1,967
22;parcialmente_nublado;2;21;72,86;489,73;6,722
22;parcialmente_nublado;3;11;113,91;166,58;1,462
22;parcialmente_nublado;4;34;101,12;124,64;1,233
22;parcialmente_nublado;5;31;119,48;469,63;3,931
22;parcialmente_nublado;6;19;127,44;285,11;2,237
23;nublado;1;28;206,03;308,12;1,496
23;nublado;2;22;172,41;293,89;1,705
23;nublado;3;29;148,58;384,42;2,587
23;nublado;4;11;152,39;333,51;2,189
23;nublado;5;17;94,44;309,96;3,282
23;nublado;6;10;90,78;420,78;4,635
24;nublado;1;15;235,55;170,84;0,725
24;nublado;2;14;89,85;476,47;5,303
24;nublado;3;24;214,59;310,09;1,445
24;nublado;4;4;100,48;409,27;4,073
24;nublado;5;29;55,84;285,55;5,114
24;nublado;6;31;60,17;256,8;4,268
25;parcialmente_nublado;1;27;129,89;168,83;1,3
25;parcialmente_nublado;2;2;56,48;193,27;3,422
25;parcialmente_nublado;3;16;142,12;179,71;1,264
25;parcialmente_nublado;4;3;236,15;418,31;1,771
25;parcialmente_nublado;5;3;114,5;194,43;1,698
25;parcialmente_nublado;6;10;98,56;222,88;2,261
26;nublado;1;1;171,4;478,3;2,791
26;nublado;2;25;99,24;189,04;1,905
26;nublado;3;31;136,39;328,61;2,409
26;nublado;4;10;220,89;419,36;1,899
26;nublado;5;34;147,9;306,37;2,071
26;nublado;6;34;196,81;416,36;2,116
27;parcialmente_nublado;1;10;98,27;391,81;3,987
27;parcialmente_nublado;2;5;189,09;342,67;1,812
27;parcialmente_nublado;3;29;52,44;346,43;6,606
27;parcialmente_nublado;4;27;158,79;274,8;1,731
27;parcialmente_nublado;5;8;209,21;288,73;1,38
27;parcialmente_nublado;6;11;159,8;231,66;1,45
28;ceu_aberto;1;7;59,53;491,31;8,253
28;ceu_aberto;2;10;66,92;278,68;4,164
28;ceu_aberto;3;28;91,02;193,69;2,128
28;ceu_aberto;4;1;223,18;242,47;1,086
28;ceu_aberto;5;22;223,0;153,51;0,688
28;ceu_aberto;6;27;159,87;458,35;2,867
29;ceu_aberto;1;23;186,37;265,22;1,423
29;ceu_aberto;2;6;221,89;244,5;1,102
29;ceu_aberto;3;22;122,25;435,54;3,563
29;ceu_aberto;4;34;130,56;284,83;2,182
29;ceu_aberto;5;1;91,16;125,07;1,372
29;ceu_aberto;6;11;248,13;148,04;0,597
30;parcialmente_nublado;1;6;109,47;290,99;2,658
30;parcialmente_nublado;2;7;205,69;365,09;1,775
30;parcialmente_nublado;3;11;155,51;191,32;1,23
30;parcialmente_nublado;4;30;190,23;112,83;0,593
30;parcialmente_nublado;5;10;125,79;425,2;3,38
30;parcialmente_nublado;6;30;183,64;496,13;2,702
31;ceu_aberto;1;24;177,77;105,47;0,593
31;ceu_aberto;2;30;153,89;167,53;1,089
31;ceu_aberto;3;5;80,22;375,14;4,676
31;ceu_aberto;4;16;123,65;326,34;2,639
31;ceu_aberto;5;27;162,63;266,21;1,637
31;ceu_aberto;6;6;118,82;392,92;3,307
32;nublado;1;26;137,98;362,12;2,624
32;nublado;2;27;237,73;355,62;1,496
32;nublado;3;5;113,52;165,44;1,457
32;nublado;4;11;80,38;315,7;3,928
32;nublado;5;3;109,78;415,26;3,783
32;nublado;6;2;241,93;125,69;0,52
33;parcialmente_nublado;1;10;118,21;319,99;2,707
33;parcialmente_nublado;2;13;247,19;344,71;1,395
33;parcialmente_nublado;3;10;76,38;309,39;4,051
33;parcialmente_nublado;4;22;196,33;111,12;0,566
33;parcialmente_nublado;5;30;226,29;238,62;1,054
33;parcialmente_nublado;6;3;180,35;355,32;1,97
34;parcialmente_nublado;1;29;166,7;157,37;0,944
34;parcialmente_nublado;2;14;222,77;477,59;2,144
34;parcialmente_nublado;3;27;199,07;467,19;2,347
34;parcialmente_nublado;4;2;229,82;171,92;0,748
34;parcialmente_nublado;5;22;151,11;155,09;1,026
34;parcialmente_nublado;6;21;112,16;390,36;3,48
35;nublado;1;12;67,88;242,55;3,573
35;nublado;2;1;185,39;265,4;1,432
35;nublado;3;25;148,12;159,8;1,079
35;nublado;4;34;176,81;356,66;2,017
35;nublado;5;21;230,99;306,5;1,327
35;nublado;6;25;193,73;408,38;2,108
36;nublado;1;8;98,46;485,57;4,932
36;nublado;2;22;132,73;390,72;2,944
36;nublado;3;9;229,45;267,09;1,164
36;nublado;4;7;229,38;165,78;0,723
36;nublado;5;6;108,83;339,74;3,122
36;nublado;6;10;217,63;248,18;1,14
37;ceu_aberto;1;20;220,51;261,05;1,184
37;ceu_aberto;2;16;137,91;212,71;1,542
37;ceu_aberto;3;26;183,21;305,04;1,665
37;ceu_aberto;4;5;127,88;193,64;1,514
37;ceu_aberto;5;20;132,29;276,98;2,094
37;ceu_aberto;6;26;171,58;263,91;1,538
38;nublado;1;30;191,35;146,14;0,764
38;nublado;2;34;201,75;181,78;0,901
38;nublado;3;6;91,91;151,53;1,649
38;nublado;4;31;194,94;118,79;0,609
38;nublado;5;26;184,96;420,35;2,273
38;nublado;6;14;227,72;117,3;0,515
39;nublado;1;29;115,88;319,44;2,757
39;nublado;2;5;125,04;332,52;2,659
39;nublado;3;24;74,79;153,09;2,047
39;nublado;4;3;70,98;397,89;5,606
39;nublado;5;22;135,89;350,86;2,582
39;nublado;6;23;83,63;420,02;5,022
40;parcialmente_nublado;1;11;199,81;360,67;1,805
40;parcialmente_nublado;2;14;158,27;258,55;1,634
40;parcialmente_nublado;3;14;155,68;327,93;2,106
40;parcialmente_nublado;4;21;72,98;119,56;1,638
40;parcialmente_nublado;5;27;123,96;412,0;3,324
40;parcialmente_nublado;6;17;73,99;376,96;5,095
41;ceu_aberto;1;21;101,6;258,03;2,54
41;ceu_aberto;2;1;122,92;232,9;1,895
41;ceu_aberto;3;20;218,99;453,92;2,073
41;ceu_aberto;4;30;152,21;160,55;1,055
41;ceu_aberto;5;22;93,38;177,26;1,898
41;ceu_aberto;6;13;141,32;113,94;0,806
42;nublado;1;4;123,09;471,28;3,829
42;nublado;2;29;192,66;379,68;1,971
42;nublado;3;11;80,39;465,9;5,795
42;nublado;4;3;93,06;238,79;2,566
42;nublado;5;19;243,14;200,15;0,823
42;nublado;6;2;126,42;435,95;3,448
43;nublado;1;32;172,89;439,68;2,543
43;nublado;2;24;100,71;170,09;1,689
43;nublado;3;4;218,16;121,31;0,556
43;nublado;4;1;136,13;253,81;1,864
43;nublado;5;6;137,46;161,68;1,176
43;nublado;6;1;81,46;483,88;5,94
44;parcialmente_nublado;1;7;204,66;496,41;2,426
44;parcialmente_nublado;2;23;238,51;433,7;1,818
44;parcialmente_nublado;3;32;210,54;485,93;2,308
44;parcialmente_nublado;4;6;220,69;373,07;1,69
44;parcialmente_nublado;5;33;170,36;117,39;0,689
44;parcialmente_nublado;6;6;159,93;268,49;1,679
45;parcialmente_nublado;1;32;184,02;329,03;1,788
45;parcialmente_nublado;2;5;147,57;305,81;2,072
45;parcialmente_nublado;3;25;238,4;236,41;0,992
45;parcialmente_nublado;4;23;247,62;433,92;1,752
45;parcialmente_nublado;5;21;105,46;339,05;3,215
45;parcialmente_nublado;6;1;173,28;495,65;2,86
46;nublado;1;31;217,62;375,49;1,725
46;nublado;2;3;57,83;145,64;2,518
46;nublado;3;13;63,67;400,31;6,287
46;nublado;4;21;88,56;250,13;2,824
46;nublado;5;32;57,01;252,2;4,424
46;nublado;6;20;205,77;297,4;1,445
47;parcialmente_nublado;1;32;101,67;165,15;1,624
47;parcialmente_nublado;2;11;243,43;378,68;1,556
47;parcialmente_nublado;3;22;223,87;444,58;1,986
47;parcialmente_nublado;4;17;60,16;145,55;2,419
47;parcialmente_nublado;5;24;207,45;332,84;1,604
47;parcialmente_nublado;6;8;78,97;127,91;1,62
48;ceu_aberto;1;4;69,02;137,26;1,989
48;ceu_aberto;2;4;181,67;178,03;0,98
48;ceu_aberto;3;5;75,66;460,17;6,082
48;ceu_aberto;4;16;217,7;291,89;1,341
48;ceu_aberto;5;16;211,35;495,39;2,344
48;ceu_aberto;6;11;103,16;352,19;3,414
49;nublado;1;29;153,89;222,13;1,443
49;nublado;2;20;153,02;418,15;2,733
49;nublado;3;16;85,95;403,16;4,691
49;nublado;4;6;108,69;368,28;3,388
49;nublado;5;15;61,17;321,93;5,263
49;nublado;6;3;248,93;247,05;0,992
50;parcialmente_nublado;1;1;208,85;223,98;1,072
50;parcialmente_nublado;2;20;183,71;242,65;1,321
50;parcialmente_nublado;3;30;66,78;461,71;6,914
50;parcialmente_nublado;4;1;87,93;284,37;3,234
50;parcialmente_nublado;5;2;155,44;145,69;0,937
50;parcialmente_nublado;6;32;228,67;342,34;1,497
