id_realizacao;tipo_dia;unidade_pv;barra;potencia_kw
20;ceu_aberto;3;23;350,0
20;ceu_aberto;4;7;200,0
20;ceu_aberto;5;19;50,0
20;ceu_aberto;6;24;50,0
20;ceu_aberto;7;20;722,8
21;nublado;1;8;250,0
21;nublado;2;5;100,0
21;nublado;3;31;400,0
21;nublado;4;1;50,0
21;nublado;5;26;400,0
21;nublado;6;1;400,0
21;nublado;7;31;522,8
22;parcialmente_nublado;1;33;100,0
22;parcialmente_nublado;2;5;200,0
22;parcialmente_nublado;3;6;100,0
22;parcialmente_nublado;4;3;350,0
22;parcialmente_nublado;5;26;400,0
22;parcialmente_nublado;6;2;250,0
22;parcialmente_nublado;7;11;722,8
23;parcialmente_nublado;1;4;600,0
23;parcialmente_nublado;2;22;500,0
23;parcialmente_nublado;3;31;250,0
23;parcialmente_nublado;4;34;350,0
23;parcialmente_nublado;5;34;422,8
24;nublado;1;32;900,0
24;nublado;2;19;300,0
24;nublado;3;31;850,0
24;nublado;4;3;72,8
25;parcialmente_nublado;1;28;650,0
25;parcialmente_nublado;2;30;200,0
25;parcialmente_nublado;3;29;450,0
25;parcialmente_nublado;4;20;750,0
25;parcialmente_nublado;5;34;72,8
26;parcialmente_nublado;1;15;350,0
26;parcialmente_nublado;2;10;50,0
26;parcialmente_nublado;3;22;100,0
26;parcialmente_nublado;4;30;950,0
26;parcialmente_nublado;5;22;550,0
26;parcialmente_nublado;6;6;50,0
26;parcialmente_nublado;7;17;72,8
27;parcialmente_nublado;1;7;50,0
27;parcialmente_nublado;2;32;200,0
27;parcialmente_nublado;3;30;950,0
27;parcialmente_nublado;4;7;650,0
27;parcialmente_nublado;5;16;272,8
28;ceu_aberto;1;21;200,0
28;ceu_aberto;2;7;950,0
28;ceu_aberto;3;7;400,0
28;ceu_aberto;4;3;100,0
28;ceu_aberto;5;7;472,8
29;ceu_aberto;1;34;450,0
29;ceu_aberto;2;2;100,0
29;ceu_aberto;3;26;300,0
29;ceu_aberto;4;11;1000,0
29;ceu_aberto;5;9;200,0
29;ceu_aberto;6;5;72,8
30;ceu_aberto;1;26;200,0
30;ceu_aberto;2;17;50,0
30;ceu_aberto;3;8;400,0
30;ceu_aberto;4;14;350,0
30;ceu_aberto;5;21;200,0
30;ceu_aberto;6;30;50,0
30;ceu_aberto;7;14;700,0
30;ceu_aberto;8;22;172,8
31;ceu_aberto;1;33;150,0
31;ceu_aberto;2;2;400,0
31;ceu_aberto;3;26;100,0
31;ceu_aberto;4;3;750,0
31;ceu_aberto;5;34;100,0
31;ceu_aberto;6;17;150,0
31;ceu_aberto;7;12;472,8
32;nublado;1;4;400,0
32;nublado;2;23;650,0
32;nublado;3;20;900,0
32;nublado;4;31;172,8
33;ceu_aberto;1;24;450,0
33;ceu_aberto;2;3;100,0
33;ceu_aberto;3;25;700,0
33;ceu_aberto;4;22;350,0
33;ceu_aberto;5;28;250,0
33;ceu_aberto;6;22;150,0
33;ceu_aberto;7;7;50,0
33;ceu_aberto;8;11;72,8
34;parcialmente_nublado;1;28;250,0
34;parcialmente_nublado;2;25;250,0
34;parcialmente_nublado;3;32;50,0
34;parcialmente_nublado;4;8;550,0
34;parcialmente_nublado;5;32;700,0
34;parcialmente_nublado;6;22;322,8
35;parcialmente_nublado;1;9;650,0
35;parcialmente_nublado;2;31;750,0
35;parcialmente_nublado;3;28;722,8
36;nublado;1;12;800,0
36;nublado;2;31;350,0
36;nublado;3;5;600,0
36;nublado;4;30;372,8
37;parcialmente_nublado;1;7;300,0
37;parcialmente_nublado;2;3;50,0
37;parcialmente_nublado;3;32;150,0
37;parcialmente_nublado;4;29;100,0
37;parcialmente_nublado;5;17;900,0
37;parcialmente_nublado;6;28;150,0
37;parcialmente_nublado;7;23;250,0
37;parcialmente_nublado;8;29;222,8
38;ceu_aberto;1;28;750,0
38;ceu_aberto;2;27;700,0
38;ceu_aberto;3;27;150,0
38;ceu_aberto;4;13;50,0
38;ceu_aberto;5;23;300,0
38;ceu_aberto;6;7;172,8
39;parcialmente_nublado;1;27;550,0
39;parcialmente_nublado;2;34;350,0
39;parcialmente_nublado;3;3;550,0
39;parcialmente_nublado;4;32;450,0
39;parcialmente_nublado;5;8;222,8
40;ceu_aberto;1;29;200,0
40;ceu_aberto;2;7;300,0
40;ceu_aberto;3;2;700,0
40;ceu_aberto;4;12;700,0
40;ceu_aberto;5;34;222,8
41;ceu_aberto;1;10;650,0
41;ceu_aberto;2;18;300,0
41;ceu_aberto;3;17;150,0
41;ceu_aberto;4;19;50,0
41;ceu_aberto;5;5;400,0
41;ceu_aberto;6;34;500,0
41;ceu_aberto;7;34;72,8
42;parcialmente_nublado;1;9;700,0
42;parcialmente_nublado;2;12;800,0
42;parcialmente_nublado;3;28;50,0
42;parcialmente_nublado;4;33;550,0
42;parcialmente_nublado;5;29;22,8
43;ceu_aberto;1;12;100,0
43;ceu_aberto;2;34;250,0
43;ceu_aberto;3;9;100,0
43;ceu_aberto;4;21;1000,0
43;ceu_aberto;5;12;50,0
43;ceu_aberto;6;14;550,0
43;ceu_aberto;7;7;72,8
44;parcialmente_nublado;1;33;300,0
44;parcialmente_nublado;2;25;100,0
44;parcialmente_nublado;3;19;500,0
44;parcialmente_nublado;4;17;400,0
44;parcialmente_nublado;5;26;150,0
44;parcialmente_nublado;6;3;150,0
44;parcialmente_nublado;7;25;500,0
44;parcialmente_nublado;8;29;22,8
45;ceu_aberto;1;1;850,0
45;ceu_aberto;2;10;650,0
45;ceu_aberto;3;1;350,0
45;ceu_aberto;4;2;272,8
46;ceu_aberto;1;30;50,0
46;ceu_aberto;2;28;50,0
46;ceu_aberto;3;30;600,0
46;ceu_aberto;4;25;700,0
46;ceu_aberto;5;1;600,0
46;ceu_aberto;6;11;122,8
47;ceu_aberto;1;15;50,0
47;ceu_aberto;2;14;500,0
47;ceu_aberto;3;3;150,0
47;ceu_aberto;4;5;200,0
47;ceu_aberto;5;2;150,0
47;ceu_aberto;6;12;550,0
47;ceu_aberto;7;19;522,8
48;parcialmente_nublado;1;28;350,0
48;parcialmente_nublado;2;24;150,0
48;parcialmente_nublado;3;27;500,0
48;parcialmente_nublado;4;26;300,0
48;parcialmente_nublado;5;5;400,0
48;parcialmente_nublado;6;30;300,0
48;parcialmente_nublado;7;13;122,8
49;parcialmente_nublado;1;27;200,0
49;parcialmente_nublado;2;2;200,0
49;parcialmente_nublado;3;23;400,0
49;parcialmente_nublado;4;6;100,0
49;parcialmente_nublado;5;31;550,0
49;parcialmente_nublado;6;12;600,0
49;parcialmente_nublado;7;20;72,8
50;nublado;1;17;400,0
50;nublado;2;3;400,0
50;nublado;3;14;250,0
50;nublado;4;10;100,0
50;nublado;5;10;200,0
50;nublado;6;6;772,8
