id_realizacao;tipo_dia;classe;nome;barra;potencia_kw;capacidade_kwh;perfil
41;parcialmente_nublado;Storage;BESS_barra834;834;169,73;293.78;BESS_fixo
41;parcialmente_nublado;Storage;BESS_barra802;802;121,34;370.75;BESS_fixo
42;parcialmente_nublado;PVSystem;PV_barra808;808;50,0;;PV_irr_real42
42;parcialmente_nublado;PVSystem;PV_barra818;818;170,0;;PV_irr_real42
42;parcialmente_nublado;Storage;BESS_barra852;852;145,93;411.41;BESS_fixo
42;parcialmente_nublado;Storage;BESS_barra834;834;161,37;439.65;BESS_fixo
43;nublado;PVSystem;PV_barra808;808;220,0;;PV_irr_real43
43;nublado;Storage;BESS_barra862;862;63,16;339.51;BESS_fixo
43;nublado;Storage;BESS_barra836;836;215,54;244.76;BESS_fixo
44;nublado;PVSystem;PV_barra834;834;220,0;;PV_irr_real44
44;nublado;Storage;BESS_barra800;800;144,28;158.89;BESS_fixo
44;nublado;Storage;BESS_barra824;824;102,16;285.22;BESS_fixo
45;parcialmente_nublado;PVSystem;PV_barra806;806;220,0;;PV_irr_real45
45;parcialmente_nublado;Storage;BESS_barra848;848;162,68;184.83;BESS_fixo
45;parcialmente_nublado;Storage;BESS_barra818;818;69,31;420.52;BESS_fixo
46;ceu_aberto;PVSystem;PV_barra862;862;100,0;;PV_irr_real46
46;ceu_aberto;PVSystem;PV_barra816;816;120,0;;PV_irr_real46
46;ceu_aberto;Storage;BESS_barra812;812;179,12;427.16;BESS_fixo
46;ceu_aberto;Storage;BESS_barra802;802;160,59;325.28;BESS_fixo
47;parcialmente_nublado;PVSystem;PV_barra810;810;220,0;;PV_irr_real47
47;parcialmente_nublado;Storage;BESS_barra818;818;70,53;259.14;BESS_fixo
47;parcialmente_nublado;Storage;BESS_barra822;822;68,62;293.13;BESS_fixo
48;parcialmente_nublado;PVSystem;PV_barra812;812;220,0;;PV_irr_real48
48;parcialmente_nublado;Storage;BESS_barra846;846;90,02;399.52;BESS_fixo
48;parcialmente_nublado;Storage;BESS_barra842;842;94,71;399.67;BESS_fixo
49;nublado;PVSystem;PV_barra830;830;220,0;;PV_irr_real49
49;nublado;Storage;BESS_barra836;836;173,31;297.21;BESS_fixo
49;nublado;Storage;BESS_barra806;806;161,23;364.75;BESS_fixo
50;ceu_aberto;PVSystem;PV_barra816;816;220,0;;PV_irr_real50
50;ceu_aberto;Storage;BESS_barra832;832;235,05;178.75;BESS_fixo
50;ceu_aberto;Storage;BESS_barra820;820;239,3;267.71;BESS_fixo
