id_realizacao;tipo_dia;h00;h01;h02;h03;h04;h05;h06;h07;h08;h09;h10;h11;h12;h13;h14;h15;h16;h17;h18;h19;h20;h21;h22;h23
15;nublado;0,0005;0,0;0,0;0,0001;0,0;0,0138;0,0823;0,249;0,3576;0,6335;0,6299;0,8605;0,5359;0,6182;0,4693;0,3216;0,1818;0,0586;0,0039;0,0;0,0002;0,0015;0,0015;0,0016
16;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0036;0,0393;0,1878;0,503;0,7416;1,0;1,0;1,0;0,7685;0,6788;0,5119;0,2665;0,0532;0,002;0,0003;0,0;0,0;0,0;0,0001
17;nublado;0,0005;0,0;0,0;0,0001;0,0;0,0146;0,0779;0,2461;0,3861;0,4616;0,6913;0,6293;0,8462;0,6331;0,4707;0,3861;0,2071;0,0512;0,0039;0,0;0,0002;0,0014;0,0012;0,0019
18;nublado;0,0005;0,0;0,0;0,0001;0,0;0,0133;0,1008;0,3079;0,5021;0,5273;0,7738;0,8186;0,6524;0,5113;0,4403;0,3469;0,1846;0,0476;0,0041;0,0;0,0002;0,0018;0,0016;0,0017
19;nublado;0,0005;0,0;0,0;0,0001;0,0;0,0114;0,0935;0,2413;0,4353;0,6885;0,7336;0,73;0,5205;0,6724;0,4116;0,2791;0,2327;0,054;0,0042;0,0;0,0002;0,0015;0,0017;0,0019
20;nublado;0,0004;0,0;0,0;0,0001;0,0;0,012;0,0904;0,2752;0,4314;0,4813;0,5545;0,7222;0,6391;0,5796;0,5102;0,3186;0,1729;0,0495;0,0049;0,0;0,0002;0,0016;0,0013;0,0016
21;nublado;0,0005;0,0;0,0;0,0001;0,0;0,0129;0,0912;0,288;0,4658;0,5888;0,6762;0,6731;0,6262;0,6105;0,3365;0,3896;0,1989;0,05;0,0028;0,0;0,0002;0,0014;0,002;0,0016
22;parcialmente_nublado;0,0011;0,001;0,0009;0,0011;0,0007;0,0041;0,0658;0,1877;0,4409;0,5475;0,794;1,0;0,9267;0,6175;0,4585;0,3579;0,1643;0,0494;0,0047;0,0007;0,0006;0,0004;0,0005;0,0004
23;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,003;0,0449;0,2084;0,5574;0,7633;0,8561;0,9015;1,0;0,8894;0,6611;0,4113;0,1996;0,0415;0,0019;0,0003;0,0;0,0;0,0;0,0001
24;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0027;0,0376;0,243;0,4382;0,7226;0,9946;1,0;0,8978;1,0;0,7778;0,5964;0,2508;0,0458;0,0017;0,0003;0,0;0,0;0,0;0,0001
25;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0026;0,0435;0,2115;0,3836;0,6862;1,0;1,0;0,9808;0,7812;0,7526;0,5445;0,2627;0,0543;0,0024;0,0003;0,0;0,0;0,0;0,0001
26;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0029;0,0384;0,2208;0,4949;0,5675;1,0;1,0;1,0;0,7811;0,7682;0,4579;0,2464;0,0462;0,0025;0,0003;0,0;0,0;0,0;0,0001
27;nublado;0,0005;0,0;0,0;0,0001;0,0;0,0099;0,0726;0,2669;0,4289;0,5049;0,6109;0,6705;0,6645;0,6651;0,456;0,3801;0,1789;0,0586;0,0035;0,0;0,0002;0,0012;0,0016;0,0021
28;nublado;0,0004;0,0;0,0;0,0001;0,0;0,011;0,0839;0,2605;0,4527;0,6611;0,7193;0,5482;0,4722;0,6031;0,4373;0,3283;0,2021;0,0456;0,0042;0,0;0,0001;0,0016;0,0017;0,0019
29;nublado;0,0005;0,0;0,0;0,0001;0,0;0,0129;0,0768;0,2359;0,3948;0,6347;0,6781;0,785;0,619;0,6121;0,4334;0,3444;0,1736;0,0463;0,0024;0,0;0,0002;0,0012;0,0018;0,0018
30;parcialmente_nublado;0,0011;0,001;0,0012;0,0011;0,0009;0,004;0,0453;0,1978;0,3618;0,6587;0,7822;0,783;0,983;0,7585;0,6216;0,3561;0,1774;0,0556;0,0041;0,0008;0,0006;0,0003;0,0004;0,0004
31;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0035;0,0485;0,1824;0,4058;0,6329;0,9399;1,0;0,9299;1,0;0,5927;0,4911;0,2083;0,04;0,0017;0,0003;0,0;0,0;0,0;0,0001
32;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0026;0,0492;0,1977;0,4115;0,6751;0,7144;1,0;1,0;0,9761;0,7207;0,4337;0,2292;0,0494;0,0025;0,0003;0,0;0,0;0,0;0,0001
33;parcialmente_nublado;0,0011;0,001;0,0012;0,0009;0,0006;0,0046;0,0632;0,2134;0,4278;0,6923;0,6809;0,9992;0,961;0,6643;0,5987;0,4316;0,1725;0,0553;0,005;0,0008;0,0005;0,0004;0,0003;0,0004
34;nublado;0,0005;0,0;0,0;0,0001;0,0;0,0129;0,0912;0,2616;0,3931;0,6082;0,4776;0,5537;0,802;0,594;0,4229;0,3743;0,1717;0,0581;0,004;0,0;0,0002;0,0013;0,0015;0,0015
35;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0034;0,0453;0,2056;0,5141;0,7256;0,8734;0,9581;1,0;0,9623;0,8597;0,4971;0,2937;0,0329;0,0024;0,0003;0,0;0,0;0,0;0,0001
36;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0031;0,049;0,2309;0,5574;0,6329;0,5808;0,9059;0,9798;0,9824;0,6215;0,5091;0,2695;0,0434;0,0017;0,0003;0,0;0,0;0,0;0,0001
37;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0033;0,0391;0,2274;0,44;0,6808;0,7933;0,9987;1,0;0,9332;0,7151;0,604;0,2622;0,0479;0,0021;0,0003;0,0;0,0;0,0;0,0001
38;nublado;0,0005;0,0;0,0;0,0001;0,0;0,0134;0,0904;0,2296;0,4499;0,6168;0,5641;0,7114;0,5513;0,6781;0,4046;0,3707;0,1944;0,0491;0,0033;0,0;0,0002;0,0013;0,0016;0,0019
39;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0037;0,0462;0,2304;0,4258;0,8123;0,7676;1,0;1,0;1,0;0,7484;0,4927;0,2278;0,0417;0,0021;0,0003;0,0;0,0;0,0;0,0001
40;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0029;0,0518;0,1876;0,4809;0,6005;0,9105;0,9491;1,0;1,0;0,9018;0,4201;0,2145;0,0365;0,0023;0,0003;0,0;0,0;0,0;0,0001
41;parcialmente_nublado;0,001;0,0009;0,0012;0,001;0,0007;0,0045;0,0455;0,1497;0,3428;0,7186;0,6828;0,7706;0,6514;0,7566;0,5187;0,3791;0,246;0,0524;0,0052;0,0008;0,0005;0,0004;0,0003;0,0004
42;nublado;0,0005;0,0;0,0;0,0001;0,0;0,0119;0,085;0,2638;0,5184;0,4929;0,6543;0,671;0,552;0,6529;0,4143;0,4273;0,1734;0,0516;0,0046;0,0;0,0002;0,0019;0,0013;0,0022
43;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0036;0,0411;0,2027;0,5576;0,6184;0,8172;1,0;1,0;0,8113;0,8267;0,4756;0,2127;0,0468;0,0017;0,0002;0,0;0,0;0,0;0,0001
44;nublado;0,0004;0,0;0,0;0,0001;0,0;0,0119;0,096;0,1725;0,4217;0,5005;0,579;0,5427;0,6882;0,7166;0,3981;0,4197;0,1748;0,0491;0,0042;0,0;0,0002;0,0013;0,0017;0,0021
45;nublado;0,0006;0,0;0,0;0,0001;0,0;0,0107;0,0921;0,2833;0,442;0,4069;0,745;0,5033;0,5873;0,6375;0,4923;0,2961;0,185;0,0536;0,0041;0,0;0,0002;0,0015;0,0019;0,0017
46;nublado;0,0004;0,0;0,0;0,0001;0,0;0,0129;0,0835;0,2024;0,3434;0,579;0,7697;0,6531;0,6128;0,5107;0,4661;0,3579;0,2181;0,0479;0,0035;0,0;0,0002;0,0016;0,0016;0,0015
47;nublado;0,0006;0,0;0,0;0,0001;0,0;0,0115;0,0931;0,2754;0,464;0,5693;0,5325;0,6313;0,6556;0,5383;0,5627;0,3003;0,1892;0,0583;0,0037;0,0;0,0002;0,0018;0,0015;0,0022
48;nublado;0,0006;0,0;0,0;0,0001;0,0;0,0091;0,0931;0,2754;0,383;0,5382;0,7825;0,7604;0,6972;0,6382;0,4716;0,307;0,2116;0,0527;0,0037;0,0;0,0002;0,0014;0,0011;0,0017
49;parcialmente_nublado;0,0011;0,001;0,001;0,0011;0,0009;0,0044;0,0592;0,2122;0,4205;0,501;0,8423;0,95;0,9384;0,693;0,5007;0,4043;0,2221;0,0425;0,005;0,0009;0,0006;0,0003;0,0004;0,0004
50;nublado;0,0004;0,0;0,0;0,0001;0,0;0,0096;0,1022;0,2437;0,3296;0,5479;0,5799;0,6763;0,7344;0,4033;0,4699;0,3719;0,1674;0,051;0,0034;0,0;0,0002;0,0017;0,0017;0,0019
